market,entry_dt,side,ask_cents,overlay,net_pnl_cents,entry_dt_anchor,entry_dt_reference,legacy_key,executable_match,selected_anchor,reference_after_selected,stale_anchor_after_future_reference,dataset,lock
KXBTC15M-26MAY011800-00,2026-05-01 21:45:42.431510+00:00,yes,66.0,refmargin_score_switch:book_margin,32.0,2026-05-01 21:45:42.431510+00:00,2026-05-01 21:49:00.433559+00:00,"('KXBTC15M-26MAY011800-00', '2026-05-01 21:45:42.431510+00:00', 'yes')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY011815-15,2026-05-01 22:00:38.948514+00:00,yes,62.0,refmargin_score_switch:book_margin,36.0,2026-05-01 22:00:38.948514+00:00,2026-05-01 22:01:00.948669+00:00,"('KXBTC15M-26MAY011815-15', '2026-05-01 22:00:38.948514+00:00', 'yes')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY011830-30,2026-05-01 22:20:00.335718+00:00,yes,81.0,refmargin_score_switch:book_margin,17.0,2026-05-01 22:20:00.335718+00:00,2026-05-01 22:20:00.335718+00:00,"('KXBTC15M-26MAY011830-30', '2026-05-01 22:20:00.335718+00:00', 'yes')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY011845-45,2026-05-01 22:34:00.447592+00:00,no,67.0,refmargin_score_switch:score_min60_gap020,31.0,2026-05-01 22:34:00.447592+00:00,2026-05-01 22:34:00.447592+00:00,"('KXBTC15M-26MAY011845-45', '2026-05-01 22:34:00.447592+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY011900-00,2026-05-01 22:47:00.282078+00:00,no,62.0,refmargin_score_switch:score_min60_gap020,36.0,2026-05-01 22:47:00.282078+00:00,2026-05-01 22:47:00.282078+00:00,"('KXBTC15M-26MAY011900-00', '2026-05-01 22:47:00.282078+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY011915-15,2026-05-01 23:02:00.224444+00:00,no,72.0,refmargin_score_switch:book_margin,26.0,2026-05-01 23:02:00.224444+00:00,2026-05-01 23:02:00.224444+00:00,"('KXBTC15M-26MAY011915-15', '2026-05-01 23:02:00.224444+00:00', 'no')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY011930-30,2026-05-01 23:18:00.754490+00:00,no,62.0,refmargin_score_switch:book_margin,36.0,2026-05-01 23:18:00.754490+00:00,2026-05-01 23:19:00.754111+00:00,"('KXBTC15M-26MAY011930-30', '2026-05-01 23:18:00.754490+00:00', 'no')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY011945-45,2026-05-01 23:37:00.102801+00:00,yes,62.0,refmargin_score_switch:score_min60_gap020,36.0,2026-05-01 23:37:00.102801+00:00,2026-05-01 23:37:00.102801+00:00,"('KXBTC15M-26MAY011945-45', '2026-05-01 23:37:00.102801+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012000-00,2026-05-01 23:48:00.718496+00:00,yes,62.0,refmargin_score_switch:score_min60_gap020,36.0,2026-05-01 23:47:00.720661+00:00,2026-05-01 23:48:00.718496+00:00,"('KXBTC15M-26MAY012000-00', '2026-05-01 23:48:00.718496+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012015-15,2026-05-02 00:02:00.822831+00:00,yes,71.0,refmargin_score_switch:book_margin,-73.0,2026-05-02 00:02:00.822831+00:00,2026-05-02 00:02:00.822831+00:00,"('KXBTC15M-26MAY012015-15', '2026-05-02 00:02:00.822831+00:00', 'yes')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012030-30,2026-05-02 00:17:00.635573+00:00,no,65.0,refmargin_score_switch:score_min60_gap020,-67.0,2026-05-02 00:17:00.635573+00:00,2026-05-02 00:17:00.635573+00:00,"('KXBTC15M-26MAY012030-30', '2026-05-02 00:17:00.635573+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012045-45,2026-05-02 00:31:00.271314+00:00,yes,63.0,refmargin_score_switch:score_min60_gap020,35.0,2026-05-02 00:31:00.271314+00:00,2026-05-02 00:31:00.271314+00:00,"('KXBTC15M-26MAY012045-45', '2026-05-02 00:31:00.271314+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012100-00,2026-05-02 00:46:00.662849+00:00,yes,65.0,refmargin_score_switch:score_min60_gap020,33.0,2026-05-02 00:45:24.662275+00:00,2026-05-02 00:46:00.662849+00:00,"('KXBTC15M-26MAY012100-00', '2026-05-02 00:46:00.662849+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012115-15,2026-05-02 01:08:00.498375+00:00,yes,65.0,refmargin_score_switch:score_min60_gap020,33.0,2026-05-02 01:05:00.498999+00:00,2026-05-02 01:08:00.498375+00:00,"('KXBTC15M-26MAY012115-15', '2026-05-02 01:08:00.498375+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012130-30,2026-05-02 01:17:00.030002+00:00,no,67.0,refmargin_score_switch:score_min60_gap020,31.0,2026-05-02 01:17:00.030002+00:00,2026-05-02 01:17:00.030002+00:00,"('KXBTC15M-26MAY012130-30', '2026-05-02 01:17:00.030002+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012145-45,2026-05-02 01:31:00.594432+00:00,yes,63.0,refmargin_score_switch:score_min60_gap020,35.0,2026-05-02 01:30:37.600202+00:00,2026-05-02 01:31:00.594432+00:00,"('KXBTC15M-26MAY012145-45', '2026-05-02 01:31:00.594432+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012200-00,2026-05-02 01:53:00.919203+00:00,no,65.0,refmargin_score_switch:score_min60_gap020,-67.0,2026-05-02 01:53:00.919203+00:00,2026-05-02 01:53:00.919203+00:00,"('KXBTC15M-26MAY012200-00', '2026-05-02 01:53:00.919203+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012215-15,2026-05-02 02:00:24.294919+00:00,yes,65.0,refmargin_score_switch:score_min60_gap020,-67.0,2026-05-02 02:00:24.294919+00:00,2026-05-02 02:00:24.294919+00:00,"('KXBTC15M-26MAY012215-15', '2026-05-02 02:00:24.294919+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012230-30,2026-05-02 02:20:00.594180+00:00,yes,70.0,refmargin_score_switch:score_min60_gap020,-72.0,2026-05-02 02:20:00.594180+00:00,2026-05-02 02:20:00.594180+00:00,"('KXBTC15M-26MAY012230-30', '2026-05-02 02:20:00.594180+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012245-45,2026-05-02 02:33:00.173841+00:00,yes,67.0,refmargin_score_switch:score_min60_gap020,31.0,2026-05-02 02:33:00.173841+00:00,2026-05-02 02:33:00.173841+00:00,"('KXBTC15M-26MAY012245-45', '2026-05-02 02:33:00.173841+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012300-00,2026-05-02 02:50:00.859471+00:00,no,61.0,refmargin_score_switch:score_min60_gap020,37.0,2026-05-02 02:50:00.859471+00:00,2026-05-02 02:50:00.859471+00:00,"('KXBTC15M-26MAY012300-00', '2026-05-02 02:50:00.859471+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012315-15,2026-05-02 03:01:00.224757+00:00,yes,66.0,refmargin_score_switch:score_min60_gap020,-68.0,2026-05-02 03:01:00.224757+00:00,2026-05-02 03:01:00.224757+00:00,"('KXBTC15M-26MAY012315-15', '2026-05-02 03:01:00.224757+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012330-30,2026-05-02 03:16:00.720555+00:00,no,64.0,refmargin_score_switch:score_min60_gap020,-66.0,2026-05-02 03:16:00.720555+00:00,2026-05-02 03:16:00.720555+00:00,"('KXBTC15M-26MAY012330-30', '2026-05-02 03:16:00.720555+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY012345-45,2026-05-02 03:30:39.189380+00:00,no,63.0,refmargin_score_switch:book_margin,-65.0,2026-05-02 03:30:39.189380+00:00,2026-05-02 03:35:00.183835+00:00,"('KXBTC15M-26MAY012345-45', '2026-05-02 03:30:39.189380+00:00', 'no')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY020000-00,2026-05-02 03:47:00.981393+00:00,no,63.0,refmargin_score_switch:score_min60_gap020,-65.0,2026-05-02 03:46:00.988605+00:00,2026-05-02 03:47:00.981393+00:00,"('KXBTC15M-26MAY020000-00', '2026-05-02 03:47:00.981393+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020015-15,2026-05-02 04:04:00.395739+00:00,no,69.0,refmargin_score_switch:score_min60_gap020,29.0,2026-05-02 04:02:00.390729+00:00,2026-05-02 04:04:00.395739+00:00,"('KXBTC15M-26MAY020015-15', '2026-05-02 04:04:00.395739+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020030-30,2026-05-02 04:24:00.707141+00:00,no,75.0,refmargin_score_switch:score_min60_gap020,23.0,2026-05-02 04:19:00.706925+00:00,2026-05-02 04:24:00.707141+00:00,"('KXBTC15M-26MAY020030-30', '2026-05-02 04:24:00.707141+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020045-45,2026-05-02 04:35:00.052911+00:00,no,63.0,refmargin_score_switch:score_min60_gap020,35.0,2026-05-02 04:35:00.052911+00:00,2026-05-02 04:35:00.052911+00:00,"('KXBTC15M-26MAY020045-45', '2026-05-02 04:35:00.052911+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020100-00,2026-05-02 04:47:00.752852+00:00,no,74.0,refmargin_score_switch:book_margin,24.0,2026-05-02 04:47:00.752852+00:00,2026-05-02 04:47:00.752852+00:00,"('KXBTC15M-26MAY020100-00', '2026-05-02 04:47:00.752852+00:00', 'no')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020115-15,2026-05-02 05:02:00.295529+00:00,no,62.0,refmargin_score_switch:score_min60_gap020,36.0,2026-05-02 05:02:00.295529+00:00,2026-05-02 05:02:00.295529+00:00,"('KXBTC15M-26MAY020115-15', '2026-05-02 05:02:00.295529+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020130-30,2026-05-02 05:18:00.026151+00:00,yes,65.0,refmargin_score_switch:score_min60_gap020,33.0,2026-05-02 05:15:19.026047+00:00,2026-05-02 05:18:00.026151+00:00,"('KXBTC15M-26MAY020130-30', '2026-05-02 05:18:00.026151+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020145-45,2026-05-02 05:31:00.363764+00:00,yes,61.0,refmargin_score_switch:book_margin,37.0,2026-05-02 05:31:00.363764+00:00,2026-05-02 05:32:00.366199+00:00,"('KXBTC15M-26MAY020145-45', '2026-05-02 05:31:00.363764+00:00', 'yes')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY020200-00,2026-05-02 05:47:00.060949+00:00,yes,72.0,refmargin_score_switch:book_margin,-74.0,2026-05-02 05:47:00.060949+00:00,2026-05-02 05:47:00.060949+00:00,"('KXBTC15M-26MAY020200-00', '2026-05-02 05:47:00.060949+00:00', 'yes')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020215-15,2026-05-02 06:02:00.186411+00:00,yes,65.0,refmargin_score_switch:score_min60_gap020,-67.0,2026-05-02 06:02:00.186411+00:00,2026-05-02 06:02:00.186411+00:00,"('KXBTC15M-26MAY020215-15', '2026-05-02 06:02:00.186411+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020230-30,2026-05-02 06:15:39.826290+00:00,no,61.0,refmargin_score_switch:score_min60_gap020,37.0,2026-05-02 06:15:39.826290+00:00,2026-05-02 06:15:39.826290+00:00,"('KXBTC15M-26MAY020230-30', '2026-05-02 06:15:39.826290+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020245-45,2026-05-02 06:31:00.655028+00:00,yes,61.0,refmargin_score_switch:score_min60_gap020,37.0,2026-05-02 06:31:00.655028+00:00,2026-05-02 06:31:00.655028+00:00,"('KXBTC15M-26MAY020245-45', '2026-05-02 06:31:00.655028+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020300-00,2026-05-02 06:48:00.311341+00:00,yes,78.0,refmargin_score_switch:book_margin,20.0,2026-05-02 06:48:00.311341+00:00,2026-05-02 06:48:00.311341+00:00,"('KXBTC15M-26MAY020300-00', '2026-05-02 06:48:00.311341+00:00', 'yes')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020315-15,2026-05-02 07:04:00.558410+00:00,no,67.0,refmargin_score_switch:score_min60_gap020,31.0,2026-05-02 07:04:00.558410+00:00,2026-05-02 07:04:00.558410+00:00,"('KXBTC15M-26MAY020315-15', '2026-05-02 07:04:00.558410+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020330-30,2026-05-02 07:21:00.674275+00:00,yes,64.0,refmargin_score_switch:book_margin,34.0,2026-05-02 07:21:00.674275+00:00,2026-05-02 07:21:00.674275+00:00,"('KXBTC15M-26MAY020330-30', '2026-05-02 07:21:00.674275+00:00', 'yes')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020345-45,2026-05-02 07:32:00.654940+00:00,no,70.0,refmargin_score_switch:score_min60_gap020,28.0,2026-05-02 07:32:00.654940+00:00,2026-05-02 07:32:00.654940+00:00,"('KXBTC15M-26MAY020345-45', '2026-05-02 07:32:00.654940+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020400-00,2026-05-02 07:46:00.235469+00:00,yes,66.0,refmargin_score_switch:score_min60_gap020,32.0,2026-05-02 07:45:22.236348+00:00,2026-05-02 07:46:00.235469+00:00,"('KXBTC15M-26MAY020400-00', '2026-05-02 07:46:00.235469+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020415-15,2026-05-02 08:01:00.708879+00:00,no,73.0,refmargin_score_switch:book_margin,-75.0,2026-05-02 08:01:00.708879+00:00,2026-05-02 08:01:00.708879+00:00,"('KXBTC15M-26MAY020415-15', '2026-05-02 08:01:00.708879+00:00', 'no')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020430-30,2026-05-02 08:17:00.349328+00:00,no,61.0,refmargin_score_switch:score_min60_gap020,-63.0,2026-05-02 08:17:00.349328+00:00,2026-05-02 08:17:00.349328+00:00,"('KXBTC15M-26MAY020430-30', '2026-05-02 08:17:00.349328+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020445-45,2026-05-02 08:32:00.785476+00:00,yes,67.0,refmargin_score_switch:score_min60_gap020,31.0,2026-05-02 08:32:00.785476+00:00,2026-05-02 08:32:00.785476+00:00,"('KXBTC15M-26MAY020445-45', '2026-05-02 08:32:00.785476+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020500-00,2026-05-02 08:46:00.343836+00:00,no,61.0,refmargin_score_switch:book_margin,37.0,2026-05-02 08:46:00.343836+00:00,2026-05-02 08:52:00.344282+00:00,"('KXBTC15M-26MAY020500-00', '2026-05-02 08:46:00.343836+00:00', 'no')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY020515-15,2026-05-02 09:05:00.532003+00:00,no,64.0,refmargin_score_switch:score_min60_gap020,34.0,2026-05-02 09:05:00.532003+00:00,2026-05-02 09:05:00.532003+00:00,"('KXBTC15M-26MAY020515-15', '2026-05-02 09:05:00.532003+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020530-30,2026-05-02 09:15:22.873536+00:00,yes,70.0,refmargin_score_switch:score_min60_gap020,28.0,2026-05-02 09:15:22.873536+00:00,2026-05-02 09:15:22.873536+00:00,"('KXBTC15M-26MAY020530-30', '2026-05-02 09:15:22.873536+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020545-45,2026-05-02 09:30:37.413996+00:00,no,79.0,refmargin_score_switch:book_margin,19.0,2026-05-02 09:30:37.413996+00:00,2026-05-02 09:31:00.414059+00:00,"('KXBTC15M-26MAY020545-45', '2026-05-02 09:30:37.413996+00:00', 'no')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY020600-00,2026-05-02 09:52:00.517090+00:00,no,78.0,refmargin_score_switch:score_min60_gap020,20.0,2026-05-02 09:50:00.517600+00:00,2026-05-02 09:52:00.517090+00:00,"('KXBTC15M-26MAY020600-00', '2026-05-02 09:52:00.517090+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020615-15,2026-05-02 10:05:00.521412+00:00,yes,78.0,refmargin_score_switch:book_margin,-80.0,2026-05-02 10:05:00.521412+00:00,2026-05-02 10:05:00.521412+00:00,"('KXBTC15M-26MAY020615-15', '2026-05-02 10:05:00.521412+00:00', 'yes')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020630-30,2026-05-02 10:17:00.855202+00:00,no,61.0,refmargin_score_switch:score_min60_gap020,37.0,2026-05-02 10:17:00.855202+00:00,2026-05-02 10:17:00.855202+00:00,"('KXBTC15M-26MAY020630-30', '2026-05-02 10:17:00.855202+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020645-45,2026-05-02 10:32:00.588368+00:00,yes,63.0,refmargin_score_switch:book_margin,35.0,2026-05-02 10:32:00.588368+00:00,2026-05-02 10:35:00.566852+00:00,"('KXBTC15M-26MAY020645-45', '2026-05-02 10:32:00.588368+00:00', 'yes')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY020700-00,2026-05-02 10:48:00.559617+00:00,yes,64.0,refmargin_score_switch:book_margin,34.0,2026-05-02 10:48:00.559617+00:00,2026-05-02 10:50:00.559613+00:00,"('KXBTC15M-26MAY020700-00', '2026-05-02 10:48:00.559617+00:00', 'yes')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY020715-15,2026-05-02 11:00:42.865940+00:00,no,84.0,refmargin_score_switch:book_margin,15.0,2026-05-02 11:00:42.865940+00:00,2026-05-02 11:01:00.867033+00:00,"('KXBTC15M-26MAY020715-15', '2026-05-02 11:00:42.865940+00:00', 'no')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY020730-30,2026-05-02 11:18:00.463313+00:00,yes,70.0,refmargin_score_switch:score_min60_gap020,28.0,2026-05-02 11:18:00.463313+00:00,2026-05-02 11:18:00.463313+00:00,"('KXBTC15M-26MAY020730-30', '2026-05-02 11:18:00.463313+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020745-45,2026-05-02 11:34:00.799886+00:00,no,63.0,refmargin_score_switch:book_margin,35.0,2026-05-02 11:34:00.799886+00:00,2026-05-02 11:34:00.799886+00:00,"('KXBTC15M-26MAY020745-45', '2026-05-02 11:34:00.799886+00:00', 'no')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020800-00,2026-05-02 11:46:00.507035+00:00,no,68.0,refmargin_score_switch:score_min60_gap020,30.0,2026-05-02 11:46:00.507035+00:00,2026-05-02 11:46:00.507035+00:00,"('KXBTC15M-26MAY020800-00', '2026-05-02 11:46:00.507035+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020815-15,2026-05-02 12:02:00.921218+00:00,no,69.0,refmargin_score_switch:score_min60_gap020,29.0,2026-05-02 12:02:00.921218+00:00,2026-05-02 12:02:00.921218+00:00,"('KXBTC15M-26MAY020815-15', '2026-05-02 12:02:00.921218+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020830-30,2026-05-02 12:23:00.464330+00:00,yes,62.0,refmargin_score_switch:book_margin,36.0,2026-05-02 12:23:00.464330+00:00,2026-05-02 12:25:00.464644+00:00,"('KXBTC15M-26MAY020830-30', '2026-05-02 12:23:00.464330+00:00', 'yes')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY020845-45,2026-05-02 12:32:00.809776+00:00,no,80.0,refmargin_score_switch:book_margin,18.0,2026-05-02 12:32:00.809776+00:00,2026-05-02 12:32:00.809776+00:00,"('KXBTC15M-26MAY020845-45', '2026-05-02 12:32:00.809776+00:00', 'no')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020900-00,2026-05-02 12:48:00.647103+00:00,no,71.0,refmargin_score_switch:book_margin,27.0,2026-05-02 12:48:00.647103+00:00,2026-05-02 12:48:00.647103+00:00,"('KXBTC15M-26MAY020900-00', '2026-05-02 12:48:00.647103+00:00', 'no')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020915-15,2026-05-02 13:01:00.636687+00:00,yes,65.0,refmargin_score_switch:score_min60_gap020,33.0,2026-05-02 13:00:41.592999+00:00,2026-05-02 13:01:00.636687+00:00,"('KXBTC15M-26MAY020915-15', '2026-05-02 13:01:00.636687+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY020930-30,2026-05-02 13:15:18.930762+00:00,no,67.0,refmargin_score_switch:book_margin,31.0,2026-05-02 13:15:18.930762+00:00,2026-05-02 13:16:00.931618+00:00,"('KXBTC15M-26MAY020930-30', '2026-05-02 13:15:18.930762+00:00', 'no')",False,True,True,True,v21,book_refmargin_score_switch
KXBTC15M-26MAY020945-45,2026-05-02 13:41:00.959399+00:00,yes,92.0,refmargin_score_switch:book_margin,7.0,2026-05-02 13:41:00.959399+00:00,2026-05-02 13:41:00.959399+00:00,"('KXBTC15M-26MAY020945-45', '2026-05-02 13:41:00.959399+00:00', 'yes')",True,True,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY021000-00,2026-05-02 13:47:00.812028+00:00,no,71.0,refmargin_score_switch:score_min60_gap020,-73.0,2026-05-02 13:47:00.812028+00:00,2026-05-02 13:47:00.812028+00:00,"('KXBTC15M-26MAY021000-00', '2026-05-02 13:47:00.812028+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY021015-15,2026-05-02 14:01:00.563194+00:00,no,67.0,refmargin_score_switch:score_min60_gap020,31.0,2026-05-02 14:00:39.565638+00:00,2026-05-02 14:01:00.563194+00:00,"('KXBTC15M-26MAY021015-15', '2026-05-02 14:01:00.563194+00:00', 'no')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY021030-30,2026-05-02 14:19:00.093250+00:00,yes,67.0,refmargin_score_switch:score_min60_gap020,31.0,2026-05-02 14:19:00.093250+00:00,2026-05-02 14:19:00.093250+00:00,"('KXBTC15M-26MAY021030-30', '2026-05-02 14:19:00.093250+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY021045-45,2026-05-02 14:35:00.073130+00:00,yes,72.0,refmargin_score_switch:score_min60_gap020,-74.0,2026-05-02 14:35:00.073130+00:00,2026-05-02 14:35:00.073130+00:00,"('KXBTC15M-26MAY021045-45', '2026-05-02 14:35:00.073130+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
KXBTC15M-26MAY021100-00,2026-05-02 14:48:00.486404+00:00,yes,67.0,refmargin_score_switch:score_min60_gap020,31.0,2026-05-02 14:47:00.486672+00:00,2026-05-02 14:48:00.486404+00:00,"('KXBTC15M-26MAY021100-00', '2026-05-02 14:48:00.486404+00:00', 'yes')",True,False,False,False,v21,book_refmargin_score_switch
