dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,7,20,15,0.75,11,4,0.7333333333333333,137.0,0.142263759086189,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,8,20,16,0.8,11,5,0.6875,41.0,0.03871576959395656,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,9,20,16,0.8,12,4,0.75,137.0,0.1288805268109125,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,10,20,19,0.95,9,10,0.47368421052631576,-346.0,-0.27768860353130015,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,11,20,19,0.95,8,11,0.42105263157894735,-465.0,-0.3675889328063241,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,12,20,17,0.85,12,5,0.7058823529411765,72.0,0.06382978723404255,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,13,20,17,0.85,12,5,0.7058823529411765,3.0,0.002506265664160401,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,14,20,20,1.0,11,9,0.55,-236.0,-0.17664670658682635,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,15,13,10,0.7692307692307693,7,3,0.7,46.0,0.07033639143730887,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,0,20,16,0.8,12,4,0.75,214.0,0.21703853955375255,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,1,20,17,0.85,9,8,0.5294117647058824,-218.0,-0.19499105545617174,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,2,20,16,0.8,11,5,0.6875,4.0,0.0036496350364963502,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,3,20,17,0.85,13,4,0.7647058823529411,187.0,0.16801437556154536,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,4,20,16,0.8,10,6,0.625,-1.0,-0.000999000999000999,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,5,20,17,0.85,13,4,0.7647058823529411,219.0,0.20259019426456984,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,6,20,16,0.8,13,3,0.8125,280.0,0.27450980392156865,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,7,20,16,0.8,10,6,0.625,-14.0,-0.013806706114398421,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,8,20,16,0.8,12,4,0.75,194.0,0.19284294234592445,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,9,20,17,0.85,12,5,0.7058823529411765,61.0,0.053555750658472345,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,10,20,12,0.6,9,3,0.75,96.0,0.11940298507462686,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=90; sec>=600,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,0,20,20,1.0,15,5,0.75,226.0,0.17739403453689168,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,1,20,20,1.0,14,6,0.7,144.0,0.11464968152866242,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,2,20,19,0.95,14,5,0.7368421052631579,159.0,0.12812248186946013,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,3,20,20,1.0,16,4,0.8,296.0,0.22699386503067484,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,4,20,19,0.95,10,9,0.5263157894736842,-219.0,-0.17965545529122232,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,5,20,20,1.0,7,13,0.35,-559.0,-0.44400317712470216,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,6,20,19,0.95,15,4,0.7894736842105263,187.0,0.14242193450114243,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,7,20,18,0.9,14,4,0.7777777777777778,200.0,0.16666666666666666,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,8,20,20,1.0,14,6,0.7,74.0,0.05580693815987934,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,9,20,19,0.95,15,4,0.7894736842105263,217.0,0.1691348402182385,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,10,20,20,1.0,10,10,0.5,-320.0,-0.24242424242424243,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,11,20,20,1.0,8,12,0.4,-530.0,-0.39849624060150374,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,12,20,18,0.9,12,6,0.6666666666666666,12.0,0.010101010101010102,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,13,20,19,0.95,14,5,0.7368421052631579,26.0,0.018922852983988356,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,14,20,20,1.0,11,9,0.55,-236.0,-0.17664670658682635,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,15,13,13,1.0,10,3,0.7692307692307693,119.0,0.13507377979568672,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,0,20,18,0.9,14,4,0.7777777777777778,245.0,0.21212121212121213,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,1,20,19,0.95,11,8,0.5789473684210527,-163.0,-0.1290577988915281,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,2,20,18,0.9,12,6,0.6666666666666666,-54.0,-0.0430622009569378,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,3,20,20,1.0,16,4,0.8,273.0,0.2057272042200452,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,4,20,20,1.0,12,8,0.6,-72.0,-0.05660377358490566,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,5,20,19,0.95,15,4,0.7894736842105263,298.0,0.24792013311148087,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,6,20,18,0.9,13,5,0.7222222222222222,118.0,0.09983079526226735,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,7,20,20,1.0,13,7,0.65,14.0,0.01088646967340591,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,8,20,20,1.0,14,6,0.7,103.0,0.07941403238242097,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,9,20,19,0.95,13,6,0.6842105263157895,24.0,0.018808777429467086,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,10,20,15,0.75,12,3,0.8,188.0,0.1857707509881423,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=120,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,0,20,20,1.0,15,5,0.75,226.0,0.17739403453689168,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,1,20,19,0.95,14,5,0.7368421052631579,203.0,0.1695906432748538,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,2,20,19,0.95,14,5,0.7368421052631579,159.0,0.12812248186946013,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,3,20,20,1.0,16,4,0.8,296.0,0.22699386503067484,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,4,20,19,0.95,10,9,0.5263157894736842,-219.0,-0.17965545529122232,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,5,20,20,1.0,7,13,0.35,-559.0,-0.44400317712470216,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,6,20,19,0.95,15,4,0.7894736842105263,187.0,0.14242193450114243,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,7,20,18,0.9,14,4,0.7777777777777778,200.0,0.16666666666666666,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,8,20,20,1.0,14,6,0.7,74.0,0.05580693815987934,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,9,20,18,0.9,14,4,0.7777777777777778,191.0,0.15798180314309346,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,10,20,19,0.95,9,10,0.47368421052631576,-346.0,-0.27768860353130015,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,11,20,20,1.0,8,12,0.4,-530.0,-0.39849624060150374,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,12,20,18,0.9,12,6,0.6666666666666666,12.0,0.010101010101010102,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,13,20,19,0.95,14,5,0.7368421052631579,26.0,0.018922852983988356,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,14,20,20,1.0,11,9,0.55,-236.0,-0.17664670658682635,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,15,13,13,1.0,10,3,0.7692307692307693,119.0,0.13507377979568672,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,0,20,17,0.85,13,4,0.7647058823529411,221.0,0.20481927710843373,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,1,20,19,0.95,11,8,0.5789473684210527,-163.0,-0.1290577988915281,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,2,20,18,0.9,12,6,0.6666666666666666,-54.0,-0.0430622009569378,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,3,20,20,1.0,16,4,0.8,273.0,0.2057272042200452,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,4,20,19,0.95,12,7,0.631578947368421,-14.0,-0.011532125205930808,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,5,20,18,0.9,14,4,0.7777777777777778,260.0,0.22807017543859648,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,6,20,18,0.9,13,5,0.7222222222222222,118.0,0.09983079526226735,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,7,20,20,1.0,13,7,0.65,14.0,0.01088646967340591,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,8,20,19,0.95,13,6,0.6842105263157895,99.0,0.08243130724396336,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,9,20,19,0.95,13,6,0.6842105263157895,24.0,0.018808777429467086,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,10,20,14,0.7,11,3,0.7857142857142857,166.0,0.1777301927194861,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=300,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,0,20,19,0.95,14,5,0.7368421052631579,185.0,0.1522633744855967,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,1,20,18,0.9,13,5,0.7222222222222222,166.0,0.14638447971781304,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,2,20,17,0.85,14,3,0.8235294117647058,313.0,0.28794848206071755,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,3,20,19,0.95,15,4,0.7894736842105263,256.0,0.2057877813504823,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,4,20,17,0.85,9,8,0.5294117647058824,-169.0,-0.1580916744621141,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,5,20,20,1.0,7,13,0.35,-559.0,-0.44400317712470216,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,6,20,15,0.75,13,2,0.8666666666666667,256.0,0.24521072796934865,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,7,20,15,0.75,11,4,0.7333333333333333,137.0,0.142263759086189,True,False
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,8,20,16,0.8,11,5,0.6875,41.0,0.03871576959395656,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,9,20,16,0.8,12,4,0.75,137.0,0.1288805268109125,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,10,20,19,0.95,9,10,0.47368421052631576,-346.0,-0.27768860353130015,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,11,20,19,0.95,8,11,0.42105263157894735,-465.0,-0.3675889328063241,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,12,20,17,0.85,12,5,0.7058823529411765,72.0,0.06382978723404255,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,13,20,18,0.9,13,5,0.7222222222222222,7.0,0.005413766434648105,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,14,20,20,1.0,11,9,0.55,-236.0,-0.17664670658682635,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,15,13,10,0.7692307692307693,7,3,0.7,46.0,0.07033639143730887,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,0,20,17,0.85,13,4,0.7647058823529411,221.0,0.20481927710843373,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,1,20,17,0.85,9,8,0.5294117647058824,-218.0,-0.19499105545617174,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,2,20,16,0.8,11,5,0.6875,4.0,0.0036496350364963502,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,3,20,18,0.9,14,4,0.7777777777777778,192.0,0.15894039735099338,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,4,20,16,0.8,10,6,0.625,-1.0,-0.000999000999000999,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,5,20,17,0.85,13,4,0.7647058823529411,219.0,0.20259019426456984,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,6,20,16,0.8,13,3,0.8125,280.0,0.27450980392156865,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,7,20,16,0.8,10,6,0.625,-14.0,-0.013806706114398421,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,8,20,16,0.8,12,4,0.75,194.0,0.19284294234592445,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,9,20,17,0.85,12,5,0.7058823529411765,61.0,0.053555750658472345,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,10,20,12,0.6,9,3,0.75,96.0,0.11940298507462686,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=95; sec>=600,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,0,20,20,1.0,15,5,0.75,226.0,0.17739403453689168,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,1,20,20,1.0,14,6,0.7,144.0,0.11464968152866242,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,2,20,19,0.95,14,5,0.7368421052631579,157.0,0.1263073209975865,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,3,20,20,1.0,16,4,0.8,296.0,0.22699386503067484,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,4,20,20,1.0,11,9,0.55,-218.0,-0.165402124430956,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,5,20,20,1.0,7,13,0.35,-559.0,-0.44400317712470216,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,6,20,19,0.95,15,4,0.7894736842105263,187.0,0.14242193450114243,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,7,20,18,0.9,14,4,0.7777777777777778,200.0,0.16666666666666666,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,8,20,20,1.0,14,6,0.7,74.0,0.05580693815987934,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,9,20,19,0.95,15,4,0.7894736842105263,217.0,0.1691348402182385,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,10,20,20,1.0,10,10,0.5,-320.0,-0.24242424242424243,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,11,20,20,1.0,8,12,0.4,-530.0,-0.39849624060150374,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,12,20,18,0.9,12,6,0.6666666666666666,12.0,0.010101010101010102,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,13,20,19,0.95,14,5,0.7368421052631579,26.0,0.018922852983988356,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,14,20,20,1.0,11,9,0.55,-236.0,-0.17664670658682635,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,15,13,13,1.0,10,3,0.7692307692307693,119.0,0.13507377979568672,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,0,20,19,0.95,15,4,0.7894736842105263,246.0,0.19617224880382775,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,1,20,19,0.95,11,8,0.5789473684210527,-163.0,-0.1290577988915281,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,2,20,18,0.9,12,6,0.6666666666666666,-54.0,-0.0430622009569378,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,3,20,20,1.0,16,4,0.8,273.0,0.2057272042200452,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,4,20,20,1.0,12,8,0.6,-72.0,-0.05660377358490566,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,5,20,20,1.0,16,4,0.8,300.0,0.23076923076923078,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,6,20,19,0.95,14,5,0.7368421052631579,120.0,0.09375,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,7,20,20,1.0,13,7,0.65,14.0,0.01088646967340591,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,8,20,20,1.0,14,6,0.7,103.0,0.07941403238242097,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,9,20,19,0.95,13,6,0.6842105263157895,24.0,0.018808777429467086,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,10,20,16,0.8,13,3,0.8125,189.0,0.1701170117011701,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=120,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,0,20,20,1.0,15,5,0.75,226.0,0.17739403453689168,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,1,20,19,0.95,14,5,0.7368421052631579,203.0,0.1695906432748538,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,2,20,19,0.95,14,5,0.7368421052631579,157.0,0.1263073209975865,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,3,20,20,1.0,16,4,0.8,296.0,0.22699386503067484,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,4,20,19,0.95,10,9,0.5263157894736842,-219.0,-0.17965545529122232,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,5,20,20,1.0,7,13,0.35,-559.0,-0.44400317712470216,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,6,20,19,0.95,15,4,0.7894736842105263,187.0,0.14242193450114243,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,7,20,18,0.9,14,4,0.7777777777777778,200.0,0.16666666666666666,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,8,20,20,1.0,14,6,0.7,74.0,0.05580693815987934,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,9,20,18,0.9,14,4,0.7777777777777778,191.0,0.15798180314309346,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,10,20,19,0.95,9,10,0.47368421052631576,-346.0,-0.27768860353130015,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,11,20,20,1.0,8,12,0.4,-530.0,-0.39849624060150374,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,12,20,18,0.9,12,6,0.6666666666666666,12.0,0.010101010101010102,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,13,20,19,0.95,14,5,0.7368421052631579,26.0,0.018922852983988356,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,14,20,20,1.0,11,9,0.55,-236.0,-0.17664670658682635,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,15,13,13,1.0,10,3,0.7692307692307693,119.0,0.13507377979568672,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,0,20,18,0.9,14,4,0.7777777777777778,222.0,0.18845500848896435,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,1,20,19,0.95,11,8,0.5789473684210527,-163.0,-0.1290577988915281,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,2,20,18,0.9,12,6,0.6666666666666666,-54.0,-0.0430622009569378,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,3,20,20,1.0,16,4,0.8,273.0,0.2057272042200452,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,4,20,19,0.95,12,7,0.631578947368421,-14.0,-0.011532125205930808,False,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,5,20,19,0.95,15,4,0.7894736842105263,262.0,0.21163166397415187,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,6,20,19,0.95,14,5,0.7368421052631579,120.0,0.09375,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,7,20,20,1.0,13,7,0.65,14.0,0.01088646967340591,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,8,20,19,0.95,13,6,0.6842105263157895,99.0,0.08243130724396336,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,9,20,19,0.95,13,6,0.6842105263157895,24.0,0.018808777429467086,True,True
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,10,20,15,0.75,12,3,0.8,167.0,0.1616650532429816,True,False
v21,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=300,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=600,0,20,19,0.95,14,5,0.7368421052631579,185.0,0.1522633744855967,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=600,1,20,18,0.9,13,5,0.7222222222222222,166.0,0.14638447971781304,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=600,2,20,17,0.85,14,3,0.8235294117647058,313.0,0.28794848206071755,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=600,3,20,19,0.95,15,4,0.7894736842105263,256.0,0.2057877813504823,True,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=600,4,20,17,0.85,9,8,0.5294117647058824,-169.0,-0.1580916744621141,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=600,5,20,20,1.0,7,13,0.35,-559.0,-0.44400317712470216,False,True
current,ridge_physics_fv; p>=0.575; fee_edge>=-2c; ask<=98; sec>=600,6,20,15,0.75,13,2,0.8666666666666667,256.0,0.24521072796934865,True,False
