dataset,model,edge_floor_cents,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_wilson95_lower,all_coverage,all_net_pnl_cents,all_net_roi_on_cost,all_median_ask,all_brier,all_logloss,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_wilson95_lower,train_coverage,train_net_pnl_cents,train_net_roi_on_cost,train_median_ask,train_brier,train_logloss,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_wilson95_lower,validation_coverage,validation_net_pnl_cents,validation_net_roi_on_cost,validation_median_ask,validation_brier,validation_logloss,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_wilson95_lower,holdout_coverage,holdout_net_pnl_cents,holdout_net_roi_on_cost,holdout_median_ask,holdout_brier,holdout_logloss,oos_positive,oos_coverage_pass
v21,prob_micro_full_C0.05,-20.0,221,219,140,79,0.639269406392694,0.5737731393801101,0.9909502262443439,1102.0,0.08543960303923089,56.0,0.23036765891335373,0.652486049455977,132,131,85,46,0.648854961832061,0.563936441087627,0.9924242424242424,792.0,0.10275038920601973,56.0,0.22913216648581508,0.6499005550640363,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-52.0,-0.02037617554858934,55.0,0.24431113525870243,0.6817848344966237,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22010258047726775,0.6308849863549718,False,True
current,prob_micro_full_C0.05,-15.0,307,305,180,125,0.5901639344262295,0.5341816066249703,0.993485342019544,-49.0,-0.0027148318466397032,56.0,0.24492278193797168,0.6827119432949666,184,182,112,70,0.6153846153846154,0.5430128030749768,0.9891304347826086,458.0,0.042636380562278905,56.0,0.2433882109795709,0.6802763743830396,61,61,30,31,0.4918032786885246,0.3706039532371102,1.0,-594.0,-0.1652754590984975,55.0,0.25654768508448855,0.7064782935015849,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,87.0,0.023431187718825748,57.0,0.23799008552654294,0.6664784945750798,False,True
v21,prob_micro_full_C0.05,-15.0,221,219,140,79,0.639269406392694,0.5737731393801101,0.9909502262443439,1102.0,0.08543960303923089,56.0,0.23036765891335373,0.652486049455977,132,131,85,46,0.648854961832061,0.563936441087627,0.9924242424242424,792.0,0.10275038920601973,56.0,0.22913216648581508,0.6499005550640363,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-52.0,-0.02037617554858934,55.0,0.24431113525870243,0.6817848344966237,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22010258047726775,0.6308849863549718,False,True
current,prob_micro_full_C0.05,-10.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-141.0,-0.007815531289839809,56.0,0.2454405751281753,0.6837656119928389,184,182,112,70,0.6153846153846154,0.5430128030749768,0.9891304347826086,458.0,0.042636380562278905,56.0,0.2433882109795709,0.6802763743830396,61,61,30,31,0.4918032786885246,0.3706039532371102,1.0,-594.0,-0.1652754590984975,55.0,0.25654768508448855,0.7064782935015849,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-5.0,-0.001349527665317139,57.0,0.24053729396222182,0.6716618647823551,False,True
v21,prob_micro_full_C0.05,-10.0,221,219,140,79,0.639269406392694,0.5737731393801101,0.9909502262443439,1102.0,0.08543960303923089,56.0,0.23036765891335373,0.652486049455977,132,131,85,46,0.648854961832061,0.563936441087627,0.9924242424242424,792.0,0.10275038920601973,56.0,0.22913216648581508,0.6499005550640363,44,44,25,19,0.5681818181818182,0.4222414699362943,1.0,-52.0,-0.02037617554858934,55.0,0.24431113525870243,0.6817848344966237,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22010258047726775,0.6308849863549718,False,True
current,prob_micro_full_C0.05,-5.0,307,305,183,122,0.6,0.5441051320956475,0.993485342019544,176.0,0.009710880600308983,56.0,0.24167882899566,0.6755867959494444,184,182,114,68,0.6263736263736264,0.5541599417576814,0.9891304347826086,611.0,0.056631754564834554,56.0,0.23787664650220483,0.6687183495077536,61,61,30,31,0.4918032786885246,0.3706039532371102,1.0,-635.0,-0.1746905089408528,55.0,0.2550026049570315,0.7019716230135662,62,62,39,23,0.6290322580645161,0.5045796412346052,1.0,200.0,0.05405405405405406,56.0,0.23973119803058232,0.6697897443603521,False,True
v21,prob_micro_full_C0.05,-5.0,221,219,140,79,0.639269406392694,0.5737731393801101,0.9909502262443439,1044.0,0.08058042605742513,56.0,0.22647787727150206,0.6439924208394768,132,131,86,45,0.6564885496183206,0.5717533635235359,0.9924242424242424,833.0,0.10724861593923007,56.0,0.22249772066710613,0.6351831702831607,44,44,24,20,0.5454545454545454,0.40066183198961974,1.0,-149.0,-0.0584542958022754,54.5,0.24237288818019867,0.677505115798267,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,360.0,0.13636363636363635,55.0,0.2224328780713478,0.636707267309719,False,True
current,prob_micro_full_C0.05,0.0,307,255,166,89,0.6509803921568628,0.590628057531638,0.8306188925081434,267.0,0.016347272393314148,58.0,0.20365569962757443,0.5874357897746327,184,150,95,55,0.6333333333333333,0.5537823804885078,0.8152173913043478,-78.0,-0.00814366256003341,59.0,0.21221238687069238,0.60901557144951,61,55,37,18,0.6727272727272727,0.5410322355657868,0.9016393442622951,60.0,0.016483516483516484,61.0,0.18581166978763064,0.5422404232520417,62,50,34,16,0.68,0.5418970269185593,0.8064516129032258,285.0,0.09149277688603531,56.0,0.19761407072215875,0.5724113479248509,True,True
v21,prob_micro_full_C0.05,0.0,221,132,91,41,0.6893939393939394,0.6060376671248224,0.5972850678733032,601.0,0.0707142016707848,59.5,0.1970182163388095,0.5738146468610974,132,76,52,24,0.6842105263157895,0.5730035365466362,0.5757575757575758,325.0,0.06666666666666667,58.0,0.20527824561788607,0.5906191556694009,44,27,15,12,0.5555555555555556,0.37313024513224485,0.6136363636363636,-185.0,-0.10979228486646884,55.0,0.20810050523415496,0.5938710246941704,45,29,24,5,0.8275862068965517,0.6545156010980476,0.6444444444444445,461.0,0.2377514182568334,61.0,0.16505324994625276,0.5111020651050958,False,False
current,prob_micro_full_C0.05,2.0,307,133,92,41,0.6917293233082706,0.6087898984342112,0.43322475570032576,573.0,0.06641938101309841,62.0,0.1966434390629143,0.5757707187297862,184,86,62,24,0.7209302325581395,0.6182540858816528,0.4673913043478261,671.0,0.12136010128413818,60.0,0.19617814497104732,0.5771770400727135,61,24,17,7,0.7083333333333334,0.5083230633550336,0.39344262295081966,-8.0,-0.00468384074941452,70.0,0.16702395695895098,0.5061549110691399,62,23,13,10,0.5652173913043478,0.3681137508501646,0.3709677419354839,-90.0,-0.06474820143884892,59.0,0.22929052003663938,0.6431548817021242,False,False
v21,prob_micro_full_C0.05,2.0,221,49,41,8,0.8367346938775511,0.7096366156608317,0.22171945701357465,990.0,0.3183279742765273,60.0,0.15836764153527788,0.4906916880620817,132,29,23,6,0.7931034482758621,0.616099095961321,0.2196969696969697,559.0,0.3210798391728891,53.0,0.17579322425500354,0.5270445235267567,44,7,6,1,0.8571428571428571,0.48687217072568106,0.1590909090909091,135.0,0.2903225806451613,65.0,0.1264319741435587,0.41614886561547765,45,13,12,1,0.9230769230769231,0.6668604907890041,0.28888888888888886,296.0,0.3274336283185841,70.0,0.13669131637143098,0.44973534411213173,True,False
current,prob_micro_full_C0.05,5.0,307,38,25,13,0.6578947368421053,0.49892103551783085,0.1237785016286645,135.0,0.05708245243128964,60.5,0.20055420509553476,0.5777692519845703,184,25,18,7,0.72,0.5242339480963842,0.1358695652173913,232.0,0.14795918367346939,63.0,0.1817069426639657,0.539762967964205,61,7,5,2,0.7142857142857143,0.35893445183261935,0.11475409836065574,29.0,0.06157112526539278,71.0,0.15101760186576038,0.4548080979751875,62,6,2,4,0.3333333333333333,0.09677141110578043,0.0967741935483871,-126.0,-0.38650306748466257,54.0,0.3368771689951428,0.8795834484137055,False,False
v21,prob_micro_full_C0.05,5.0,221,7,6,1,0.8571428571428571,0.48687217072568106,0.03167420814479638,202.0,0.507537688442211,47.0,0.15905762794600434,0.48980154059152864,132,6,5,1,0.8333333333333334,0.4364971778135299,0.045454545454545456,175.0,0.5384615384615384,46.0,0.17776120370233242,0.5307888203743997,44,0,0,0,,,0.0,0.0,,,,,45,1,1,0,1.0,0.20654931437723742,0.022222222222222223,27.0,0.3698630136986301,71.0,0.04683617340803572,0.24387786189430233,False,False
current,prob_micro_full_C0.05,10.0,307,3,1,2,0.3333333333333333,0.061491944720396215,0.009771986970684038,-56.0,-0.358974358974359,40.0,0.20700742842778386,0.5661587945007089,184,1,0,1,0.0,0.0,0.005434782608695652,-42.0,-1.0,40.0,0.28015641840423494,0.7535301731078878,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,21.0,0.26582278481012656,77.0,0.005993730065519582,0.08058030158459176,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.33487213681359707,0.8643659088096471,False,False
v21,prob_micro_full_C0.05,10.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_micro_full_C0.05,15.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,18.0,0.21951219512195122,39.0,0.18413892236543258,0.533101705005339,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.0334057079172681,0.2018375012010309,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.33487213681359707,0.8643659088096471,False,False
v21,prob_micro_full_C0.05,15.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_micro_full_C0.05,20.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,18.0,0.21951219512195122,39.0,0.18413892236543258,0.533101705005339,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.0334057079172681,0.2018375012010309,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.33487213681359707,0.8643659088096471,False,False
v21,prob_micro_full_C0.05,20.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_micro_full_C0.1,-30.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,2.0,0.00011050944855785169,56.0,0.24430597711299903,0.6815016650111827,184,182,112,70,0.6153846153846154,0.5430128030749768,0.9891304347826086,450.0,0.04186046511627907,56.0,0.24356581622721107,0.6809025052964031,61,61,30,31,0.4918032786885246,0.3706039532371102,1.0,-590.0,-0.16434540389972144,55.0,0.25616171468400933,0.7055207025305066,62,62,39,23,0.6290322580645161,0.5045796412346052,1.0,142.0,0.03778605641298563,57.5,0.23481419145786647,0.6596288550016853,False,True
v21,prob_micro_full_C0.1,-30.0,221,219,146,73,0.6666666666666666,0.6018336017727641,0.9909502262443439,1654.0,0.12776147072454813,56.0,0.23013015146460736,0.6519375760150234,132,131,89,42,0.6793893129770993,0.5953388097642381,0.9924242424242424,1153.0,0.14883180586033304,56.0,0.22866138271821837,0.6488804532036929,44,44,27,17,0.6136363636363636,0.4662357539237828,1.0,139.0,0.054275673565013664,55.0,0.2440428631033246,0.6812294508713209,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22059036495718465,0.6317475895288237,True,True
current,prob_micro_full_C0.1,-20.0,307,305,180,125,0.5901639344262295,0.5341816066249703,0.993485342019544,-53.0,-0.0029358001440203843,56.0,0.24469542746130107,0.68228458910913,184,182,112,70,0.6153846153846154,0.5430128030749768,0.9891304347826086,450.0,0.04186046511627907,56.0,0.24356581622721107,0.6809025052964031,61,61,30,31,0.4918032786885246,0.3706039532371102,1.0,-590.0,-0.16434540389972144,55.0,0.25616171468400933,0.7055207025305066,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,87.0,0.023431187718825748,57.0,0.23673003591322334,0.6634803364512648,False,True
v21,prob_micro_full_C0.1,-20.0,221,219,146,73,0.6666666666666666,0.6018336017727641,0.9909502262443439,1654.0,0.12776147072454813,56.0,0.23013015146460736,0.6519375760150234,132,131,89,42,0.6793893129770993,0.5953388097642381,0.9924242424242424,1153.0,0.14883180586033304,56.0,0.22866138271821837,0.6488804532036929,44,44,27,17,0.6136363636363636,0.4662357539237828,1.0,139.0,0.054275673565013664,55.0,0.2440428631033246,0.6812294508713209,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22059036495718465,0.6317475895288237,True,True
current,prob_micro_full_C0.1,-15.0,307,305,180,125,0.5901639344262295,0.5341816066249703,0.993485342019544,-53.0,-0.0029358001440203843,56.0,0.24469542746130107,0.68228458910913,184,182,112,70,0.6153846153846154,0.5430128030749768,0.9891304347826086,450.0,0.04186046511627907,56.0,0.24356581622721107,0.6809025052964031,61,61,30,31,0.4918032786885246,0.3706039532371102,1.0,-590.0,-0.16434540389972144,55.0,0.25616171468400933,0.7055207025305066,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,87.0,0.023431187718825748,57.0,0.23673003591322334,0.6634803364512648,False,True
v21,prob_micro_full_C0.1,-15.0,221,219,146,73,0.6666666666666666,0.6018336017727641,0.9909502262443439,1654.0,0.12776147072454813,56.0,0.23013015146460736,0.6519375760150234,132,131,89,42,0.6793893129770993,0.5953388097642381,0.9924242424242424,1153.0,0.14883180586033304,56.0,0.22866138271821837,0.6488804532036929,44,44,27,17,0.6136363636363636,0.4662357539237828,1.0,139.0,0.054275673565013664,55.0,0.2440428631033246,0.6812294508713209,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22059036495718465,0.6317475895288237,True,True
current,prob_micro_full_C0.1,-10.0,307,305,179,126,0.5868852459016394,0.5308787508233015,0.993485342019544,-145.0,-0.008035466888334718,56.0,0.2452686380249315,0.6834536515494553,184,182,112,70,0.6153846153846154,0.5430128030749768,0.9891304347826086,450.0,0.04186046511627907,56.0,0.24356581622721107,0.6809025052964031,61,61,30,31,0.4918032786885246,0.3706039532371102,1.0,-590.0,-0.16434540389972144,55.0,0.25616171468400933,0.7055207025305066,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-5.0,-0.001349527665317139,57.0,0.239549862073018,0.6692313694238322,False,True
v21,prob_micro_full_C0.1,-10.0,221,219,146,73,0.6666666666666666,0.6018336017727641,0.9909502262443439,1643.0,0.12680404414602145,56.0,0.22961480040714488,0.65088268239695,132,131,89,42,0.6793893129770993,0.5953388097642381,0.9924242424242424,1142.0,0.14720288734209847,56.0,0.22779984163742223,0.6471169287582114,44,44,27,17,0.6136363636363636,0.4662357539237828,1.0,139.0,0.054275673565013664,55.0,0.2440428631033246,0.6812294508713209,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22059036495718465,0.6317475895288237,True,True
current,prob_micro_full_C0.1,-5.0,307,305,180,125,0.5901639344262295,0.5341816066249703,0.993485342019544,-99.0,-0.005469915464942815,55.0,0.24316885771184665,0.678643804308983,184,182,113,69,0.6208791208791209,0.5485817285674833,0.9891304347826086,525.0,0.048723897911832945,56.0,0.24011247354418197,0.6733544050373688,61,61,29,32,0.47540983606557374,0.35530487422845264,1.0,-722.0,-0.19933738266151296,55.0,0.25627899630513057,0.7047375816015073,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,98.0,0.026472177201512695,55.5,0.23924213939450237,0.6684978406410763,False,True
v21,prob_micro_full_C0.1,-5.0,221,219,144,75,0.6575342465753424,0.5924551557805612,0.9909502262443439,1390.0,0.10684089162182936,56.0,0.22597598584392187,0.6428036875617298,132,131,88,43,0.6717557251908397,0.5874541794197865,0.9924242424242424,991.0,0.1269048533743117,56.0,0.22233587800327145,0.6350137857582849,44,44,26,18,0.5909090909090909,0.444097537410319,1.0,42.0,0.01641907740422205,54.5,0.24261140849574414,0.6779705839089455,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,357.0,0.13507377979568672,55.0,0.22017815699039958,0.6308294534020429,True,True
current,prob_micro_full_C0.1,0.0,307,238,159,79,0.6680672268907563,0.6059879927587606,0.7752442996742671,634.0,0.04153019782523254,58.0,0.20149749399841402,0.5843929796458136,184,139,90,49,0.6474820143884892,0.5650678720417956,0.7554347826086957,97.0,0.010895203863866113,59.0,0.2107488747599282,0.6093450091575469,61,53,37,16,0.6981132075471698,0.5646316733114987,0.8688524590163934,226.0,0.06505469199769717,59.0,0.18020025937815629,0.5290934548514779,62,46,32,14,0.6956521739130435,0.5519435355159236,0.7419354838709677,311.0,0.1076497057805469,55.5,0.19808035289022255,0.5727091255581803,True,False
v21,prob_micro_full_C0.1,0.0,221,140,101,39,0.7214285714285714,0.6420160868875002,0.6334841628959276,1020.0,0.11233480176211454,60.0,0.19428441595757182,0.5698027479288889,132,79,58,21,0.7341772151898734,0.6275696449007994,0.5984848484848485,796.0,0.15907274180655476,59.0,0.2014246149942458,0.5885643908317321,44,29,18,11,0.6206896551724138,0.44002544205988514,0.6590909090909091,-96.0,-0.05063291139240506,63.0,0.19304399978350786,0.5585787177331695,45,32,25,7,0.78125,0.6124500635075646,0.7111111111111111,320.0,0.14678899082568808,62.5,0.1777811767435282,0.5336567193773648,False,False
current,prob_micro_full_C0.1,2.0,307,119,85,34,0.7142857142857143,0.6274168162477649,0.38762214983713356,455.0,0.05655686761963953,65.0,0.176527838248485,0.5271510059700458,184,72,52,20,0.7222222222222222,0.6095356707476457,0.391304347826087,420.0,0.08786610878661087,63.5,0.18448803619876608,0.5469461954297375,61,28,22,6,0.7857142857142857,0.6046141434627813,0.45901639344262296,141.0,0.06847984458474989,72.5,0.12976789735179356,0.4187970435550605,62,19,11,8,0.5789473684210527,0.3627590353425504,0.3064516129032258,-106.0,-0.087893864013267,62.0,0.21527226417938583,0.6118171799975087,False,False
v21,prob_micro_full_C0.1,2.0,221,55,47,8,0.8545454545454545,0.7383908706854773,0.248868778280543,1118.0,0.31211613623673923,61.0,0.15437637918966393,0.4815312463699323,132,35,28,7,0.8,0.6410838693433439,0.26515151515151514,617.0,0.282638570774164,56.0,0.18988245870948603,0.5633864421960523,44,7,6,1,0.8571428571428571,0.48687217072568106,0.1590909090909091,122.0,0.25523012552301255,67.0,0.10759671042719286,0.3805767092439063,45,13,13,0,1.0,0.7719046276458015,0.28888888888888886,379.0,0.41150922909880566,70.0,0.08397214058531947,0.3155120083674695,True,False
current,prob_micro_full_C0.1,5.0,307,23,16,7,0.6956521739130435,0.49134243731240795,0.0749185667752443,98.0,0.06524633821571238,67.0,0.1749965968481018,0.5117491102121184,184,12,10,2,0.8333333333333334,0.5519691377470266,0.06521739130434782,172.0,0.20772946859903382,71.0,0.1314609060206988,0.4173288989079875,61,6,5,1,0.8333333333333334,0.4364971778135299,0.09836065573770492,82.0,0.19617224880382775,71.5,0.11678125255242082,0.3777626217090144,62,5,1,4,0.2,0.03622410863243013,0.08064516129032258,-156.0,-0.609375,50.0,0.3493406679886862,0.8991414035457572,False,False
v21,prob_micro_full_C0.1,5.0,221,5,5,0,1.0,0.5655175352168252,0.02262443438914027,200.0,0.6666666666666666,47.0,0.14053507453699698,0.44214781649586243,132,4,4,0,1.0,0.5101091635454027,0.030303030303030304,173.0,0.762114537444934,46.0,0.1652700685338514,0.49566183836249667,44,0,0,0,,,0.0,0.0,,,,,45,1,1,0,1.0,0.20654931437723742,0.022222222222222223,27.0,0.3698630136986301,71.0,0.0415950985495793,0.22809172902932542,False,False
current,prob_micro_full_C0.1,10.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,-14.0,-0.12280701754385964,55.0,0.16355171020945963,0.4528902258849583,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,21.0,0.26582278481012656,77.0,0.004021851314805154,0.06551827318490128,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.3230815691041141,0.8402621785850154,False,False
v21,prob_micro_full_C0.1,10.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_micro_full_C0.1,15.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,18.0,0.21951219512195122,39.0,0.1748440217753465,0.5091653432841753,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.02660647444657887,0.17806850798333518,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.3230815691041141,0.8402621785850154,False,False
v21,prob_micro_full_C0.1,15.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_micro_full_C0.1,20.0,307,2,1,1,0.5,0.09453120573423071,0.006514657980456026,18.0,0.21951219512195122,39.0,0.1748440217753465,0.5091653432841753,184,0,0,0,,,0.0,0.0,,,,,61,1,1,0,1.0,0.20654931437723742,0.01639344262295082,53.0,1.127659574468085,45.0,0.02660647444657887,0.17806850798333518,62,1,0,1,0.0,0.0,0.016129032258064516,-35.0,-1.0,33.0,0.3230815691041141,0.8402621785850154,False,False
v21,prob_micro_full_C0.1,20.0,221,0,0,0,,,0.0,0.0,,,,,132,0,0,0,,,0.0,0.0,,,,,44,0,0,0,,,0.0,0.0,,,,,45,0,0,0,,,0.0,0.0,,,,,False,False
current,prob_micro_full_C0.25,-30.0,307,305,183,122,0.6,0.5441051320956475,0.993485342019544,210.0,0.011608623548922056,56.0,0.2442598535094893,0.681442866705501,184,182,116,66,0.6373626373626373,0.5653445528089827,0.9891304347826086,858.0,0.07987339415378887,56.0,0.24386805076943555,0.6817505793448648,61,61,29,32,0.47540983606557374,0.35530487422845264,1.0,-691.0,-0.1924255082149819,55.0,0.25581112967473146,0.704619937659093,62,62,38,24,0.6129032258064516,0.48847843539018354,1.0,43.0,0.011445302102741549,57.5,0.234045018874167,0.6577363339872214,False,True
v21,prob_micro_full_C0.25,-30.0,221,219,146,73,0.6666666666666666,0.6018336017727641,0.9909502262443439,1644.0,0.1268910157456005,56.0,0.23004039145402738,0.6516872427692545,132,131,88,43,0.6717557251908397,0.5874541794197865,0.9924242424242424,1042.0,0.13431296725960298,56.0,0.2284080267434431,0.648293188118975,44,44,28,16,0.6363636363636364,0.48866376879043444,1.0,240.0,0.09375,55.0,0.24423613536493233,0.6816239510472882,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22070464247690758,0.6318555608363714,True,True
current,prob_micro_full_C0.25,-20.0,307,305,182,123,0.5967213114754099,0.5407947878735757,0.993485342019544,155.0,0.008589637018564699,56.0,0.2446070947803874,0.682140591229869,184,182,116,66,0.6373626373626373,0.5653445528089827,0.9891304347826086,858.0,0.07987339415378887,56.0,0.24386805076943555,0.6817505793448648,61,61,29,32,0.47540983606557374,0.35530487422845264,1.0,-691.0,-0.1924255082149819,55.0,0.25581112967473146,0.704619937659093,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-12.0,-0.003232758620689655,57.0,0.23575322190035916,0.661168688502257,False,True
v21,prob_micro_full_C0.25,-20.0,221,219,146,73,0.6666666666666666,0.6018336017727641,0.9909502262443439,1644.0,0.1268910157456005,56.0,0.23004039145402738,0.6516872427692545,132,131,88,43,0.6717557251908397,0.5874541794197865,0.9924242424242424,1042.0,0.13431296725960298,56.0,0.2284080267434431,0.648293188118975,44,44,28,16,0.6363636363636364,0.48866376879043444,1.0,240.0,0.09375,55.0,0.24423613536493233,0.6816239510472882,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22070464247690758,0.6318555608363714,True,True
current,prob_micro_full_C0.25,-15.0,307,305,182,123,0.5967213114754099,0.5407947878735757,0.993485342019544,155.0,0.008589637018564699,56.0,0.2446070947803874,0.682140591229869,184,182,116,66,0.6373626373626373,0.5653445528089827,0.9891304347826086,858.0,0.07987339415378887,56.0,0.24386805076943555,0.6817505793448648,61,61,29,32,0.47540983606557374,0.35530487422845264,1.0,-691.0,-0.1924255082149819,55.0,0.25581112967473146,0.704619937659093,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-12.0,-0.003232758620689655,57.0,0.23575322190035916,0.661168688502257,False,True
v21,prob_micro_full_C0.25,-15.0,221,219,146,73,0.6666666666666666,0.6018336017727641,0.9909502262443439,1644.0,0.1268910157456005,56.0,0.23004039145402738,0.6516872427692545,132,131,88,43,0.6717557251908397,0.5874541794197865,0.9924242424242424,1042.0,0.13431296725960298,56.0,0.2284080267434431,0.648293188118975,44,44,28,16,0.6363636363636364,0.48866376879043444,1.0,240.0,0.09375,55.0,0.24423613536493233,0.6816239510472882,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22070464247690758,0.6318555608363714,True,True
current,prob_micro_full_C0.25,-10.0,307,305,181,124,0.5934426229508196,0.5374869492439074,0.993485342019544,63.0,0.0034928203137994124,56.0,0.24520064134443179,0.6833541045939329,184,182,116,66,0.6373626373626373,0.5653445528089827,0.9891304347826086,858.0,0.07987339415378887,56.0,0.24386805076943555,0.6817505793448648,61,61,29,32,0.47540983606557374,0.35530487422845264,1.0,-691.0,-0.1924255082149819,55.0,0.25581112967473146,0.704619937659093,62,62,36,26,0.5806451612903226,0.4566558474484658,1.0,-104.0,-0.028077753779697623,57.0,0.23867308806219031,0.6671383913416034,False,True
v21,prob_micro_full_C0.25,-10.0,221,219,146,73,0.6666666666666666,0.6018336017727641,0.9909502262443439,1633.0,0.1259350659366083,56.0,0.22953259974859141,0.650648201260657,132,131,88,43,0.6717557251908397,0.5874541794197865,0.9924242424242424,1031.0,0.13270691208649762,56.0,0.2275591230526761,0.646556164528266,44,44,28,16,0.6363636363636364,0.48866376879043444,1.0,240.0,0.09375,55.0,0.24423613536493233,0.6816239510472882,45,44,30,14,0.6818181818181818,0.5344310393781776,0.9777777777777777,362.0,0.1372251705837756,55.0,0.22070464247690758,0.6318555608363714,True,True
current,prob_micro_full_C0.25,-5.0,307,305,182,123,0.5967213114754099,0.5407947878735757,0.993485342019544,107.0,0.005913889349472172,55.0,0.2433487392390103,0.6792620433448885,184,182,117,65,0.6428571428571429,0.5709511234694651,0.9891304347826086,922.0,0.08554462794581555,56.0,0.24044527723067166,0.674430720792643,61,61,28,33,0.45901639344262296,0.34012932293855763,1.0,-803.0,-0.22286983069664168,55.0,0.25794944971708494,0.7089582009975527,62,62,37,25,0.5967741935483871,0.47250467700400245,1.0,-12.0,-0.003232758620689655,55.5,0.23750658998667296,0.6642271254045041,False,True
