policy,market,source,side,p_raw,p_eff,ask_prob_norm,eff_edge_prob_after_fee,n_eff,uncertainty_tags,side_won,net_gross_cents_after_entry_fee
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060530-30,rejected_actionable,yes,0.590382,0.5491495731939785,0.43,0.0991495731939785,35.561032000000004,"weak_raw,near_boundary",False,-90.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060545-45,rejected_actionable,no,0.626642,0.5873829819430963,0.44,0.12738298194309636,37.949504,"first_observation,thin_depth",False,-92.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060600-00,approved_entry,no,0.870169,0.8497254537096751,0.75,0.08972545370967512,67.578656,,True,10.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060615-15,rejected_actionable,yes,0.777865,0.7554549475626318,0.73,0.01045494756263178,86.01525600000001,thin_depth,True,51.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060630-30,rejected_actionable,yes,0.732609,0.708037897003307,0.69,0.003037897003307047,81.1166,thin_depth,True,59.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060645-45,rejected_actionable,yes,0.844219,0.8255047609351452,0.78,0.030504760935145217,93.87831200000001,,True,41.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060700-00,rejected_actionable,no,0.860281,0.8422838858123948,0.81,0.01728388581239472,92.774808,expensive_thin_edge,False,-165.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060715-15,rejected_actionable,yes,0.706716,0.6814764566997158,0.65,0.011476456699715771,81.34115200000001,,True,66.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060730-30,rejected_actionable,yes,0.7313,0.7051010238510274,0.69,0.00010102385102740696,71.570592,,True,59.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060745-45,rejected_actionable,yes,0.62726,0.5954930202090517,0.53,0.045493020209051674,57.92176,,False,-110.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060800-00,rejected_actionable,yes,0.751838,0.7280294791979075,0.7,0.013029479197907548,82.287664,,True,57.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060815-15,rejected_actionable,no,0.774676,0.7518309299316049,0.73,0.006830929931604959,83.614688,thin_depth,True,51.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060830-30,rejected_actionable,no,0.702743,0.6707239563658123,0.65,0.0007239563658122568,50.939176,,False,-134.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060900-00,approved_entry,yes,0.856054,0.838049337892458,0.78,0.04804933789245792,95.032208,,False,-12.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060915-15,rejected_actionable,no,0.672099,0.6294910285400709,0.6,0.009491028540070907,30.348294000000003,"first_observation,high_recross",True,76.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060930-30,rejected_actionable,no,0.76695,0.7443191938220212,0.68,0.04431919382202111,87.248128,,True,60.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY060945-45,rejected_actionable,no,0.761891,0.7265218914180485,0.5,0.20652189141804847,36.254376,first_observation,True,96.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061000-00,rejected_actionable,no,0.661616,0.616680971289983,0.54,0.056680971289982965,27.719524800000006,"high_recross,thin_depth",True,88.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061015-15,rejected_actionable,no,0.595554,0.5402825034423172,0.52,0.00028250344231718974,19.7114808,"first_observation,weak_raw,high_recross",True,92.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061030-30,rejected_actionable,yes,0.784631,0.7536398417699866,0.7,0.038639841769986596,43.985856000000005,thin_depth,True,57.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061045-45,rejected_actionable,yes,0.839493,0.8200873534734873,0.8,0.010087353473487224,89.452984,"expensive_thin_edge,thin_depth",True,18.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061100-00,rejected_actionable,yes,0.767873,0.7399982466539373,0.7,0.024998246653937364,57.34994400000001,,False,-143.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061115-15,rejected_actionable,yes,0.669417,0.6423797001179968,0.62,0.0023797001179968365,75.681656,thin_depth,False,-128.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061130-30,rejected_actionable,yes,0.85585,0.8350408546630147,0.82,4.085466301474716e-05,71.226864,expensive_thin_edge,True,33.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061145-45,rejected_actionable,no,0.879087,0.862219686202995,0.84,0.012219686202995081,93.40132,"expensive_thin_edge,thin_depth",True,30.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061200-00,rejected_actionable,yes,0.852902,0.830348565528368,0.81,0.005348565528367946,61.662416,expensive_thin_edge,True,35.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061230-30,rejected_actionable,no,0.79946,0.7778837112153226,0.75,0.012883711215322627,86.096256,"expensive_thin_edge,thin_depth",True,47.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061245-45,rejected_actionable,no,0.740496,0.7163987880615216,0.69,0.011398788061521628,82.731936,,False,-141.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061300-00,rejected_actionable,no,0.643026,0.6158267139421927,0.54,0.05582671394219264,77.569344,thin_depth,True,88.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061400-00,approved_entry,no,0.97364,0.9644274254900962,0.89,0.06942742549009617,75.6,first_observation,True,-11.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061415-15,rejected_actionable,no,0.936496,0.9245597366482445,0.9,0.014559736648244512,104.354272,"expensive_thin_edge,thin_depth",True,18.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061445-45,rejected_actionable,no,0.854057,0.8354788336998794,0.82,0.005478833699879457,90.28268,"expensive_thin_edge,thin_depth",True,16.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061530-30,rejected_actionable,yes,0.60878,0.5805740419056243,0.4,0.16057404190562433,74.84102399999999,"near_boundary,thin_depth",True,116.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061545-45,rejected_actionable,yes,0.878072,0.8612006496624645,0.83,0.021200649662464495,94.031616,"expensive_thin_edge,thin_depth",True,32.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061600-00,rejected_actionable,yes,0.627737,0.6000567528432852,0.56,0.020056752843285137,76.247864,thin_depth,True,84.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061615-15,rejected_actionable,yes,0.864478,0.8465872379727707,0.83,0.011587237972770729,91.505264,"expensive_thin_edge,thin_depth",True,16.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061630-30,rejected_actionable,no,0.834617,0.8151709703275148,0.77,0.030170970327514826,91.25490400000001,,True,43.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061645-45,approved_entry,no,0.855564,0.8354526954426872,0.76,0.06045269544268718,76.38137599999999,thin_depth,True,45.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061700-00,rejected_actionable,no,0.761746,0.7388955507259412,0.67,0.04889555072594111,86.89622399999999,,False,-138.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061715-15,rejected_actionable,yes,0.633073,0.5982793440039956,0.5,0.07827934400399562,47.970400000000005,thin_depth,False,-104.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061800-00,approved_entry,no,0.897587,0.8795872048049412,0.67,0.1845872048049412,70.931072,thin_depth,True,-91.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061815-15,rejected_actionable,no,0.794472,0.7701130615416599,0.72,0.035113061541659954,68.797536,thin_depth,True,53.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061830-30,rejected_actionable,yes,0.553162,0.5048699315689258,0.23,0.2598699315689258,26.4966416,"weak_raw,near_boundary",False,-49.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061900-00,rejected_actionable,no,0.661389,0.6330453835711076,0.45,0.16304538357110762,69.692736,,False,-94.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061915-15,approved_entry,no,0.923342,0.9064337006256797,0.87,0.02643370062567974,61.895664000000004,"first_observation,expensive_thin_edge",True,22.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061930-30,rejected_actionable,no,0.55184,0.5088181073866844,0.25,0.2438181073866844,33.40467520000001,"weak_raw,near_boundary,thin_depth",False,-53.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY061945-45,rejected_actionable,no,0.692842,0.6606067929454857,0.6,0.04060679294548576,51.200608,,True,76.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062000-00,rejected_actionable,yes,0.582435,0.5298061099653051,0.5,0.009806109965305083,21.951446400000002,"first_observation,weak_raw,near_boundary,thin_depth",True,96.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062015-15,rejected_actionable,yes,0.614301,0.5784941945827318,0.54,0.018494194582731733,46.19963999999999,thin_depth,False,-112.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062030-30,approved_entry,no,0.874426,0.8567292567547792,0.67,0.17672925675477913,87.65487999999999,,True,30.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062045-45,rejected_actionable,no,0.61792,0.5784549085760385,0.51,0.04845490857603853,37.896608,first_observation,True,94.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062100-00,rejected_actionable,no,0.615588,0.5836167063730733,0.22,0.3486167063730733,57.877088,,False,-47.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062115-15,approved_entry,yes,0.942571,0.9314527058765567,0.73,0.19145270587655672,109.47350399999999,,True,-14.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062130-30,rejected_actionable,yes,0.586142,0.533218905137154,0.41,0.103218905137154,21.6522852,"weak_raw,near_boundary,high_recross",True,114.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062145-45,rejected_actionable,no,0.783823,0.761997163699698,0.12,0.631997163699698,88.925376,,False,-26.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062200-00,rejected_actionable,no,0.617816,0.5819458357735598,0.46,0.10194583577355983,45.878048,thin_depth,True,104.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062215-15,rejected_actionable,no,0.661831,0.6242198273518373,0.59,0.014219827351837373,39.553703999999996,"first_observation,thin_depth",True,78.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062230-30,rejected_actionable,yes,0.718015,0.6896736239990466,0.38,0.2896736239990466,63.016992,,False,-80.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062245-45,rejected_actionable,no,0.60965,0.5739604676858575,0.45,0.1039604676858575,46.708192000000004,,False,-94.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062300-00,approved_entry,yes,0.923042,0.9083057089714686,0.87,0.03330570897146857,81.77844800000001,expensive_thin_edge,True,15.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062315-15,rejected_actionable,no,0.74458,0.7191917099218457,0.68,0.01919170992184562,73.763136,,True,60.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062330-30,rejected_actionable,yes,0.554636,0.5067818964018072,0.04,0.46178189640180717,26.966513600000003,"weak_raw,near_boundary",False,-9.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY062345-45,rejected_actionable,no,0.608623,0.5728125116660993,0.46,0.09281251166609923,46.436896,,False,-96.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070000-00,approved_entry,no,0.863962,0.8465218544428345,0.78,0.056521854442834425,96.603904,thin_depth,True,0.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070015-15,rejected_actionable,yes,0.598994,0.5575226816563932,0.52,0.017522681656393164,34.915452,"weak_raw,near_boundary,thin_depth",True,92.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070030-30,approved_entry,yes,0.924288,0.9099679879146958,0.82,0.07496798791469585,85.314976,,True,27.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070045-45,rejected_actionable,no,0.582164,0.5212269148666012,0.48,0.021226914866601238,16.3767552,"first_observation,weak_raw,near_boundary,high_recross",True,100.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070115-15,rejected_actionable,yes,0.773654,0.7477458900734772,0.72,0.012745890073477276,65.221104,thin_depth,True,53.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070530-30,rejected_actionable,yes,0.734154,0.7066888998675023,0.63,0.056688899867502265,64.683712,thin_depth,False,-130.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070545-45,rejected_actionable,yes,0.707647,0.6727242672061162,0.6,0.05272426720611624,42.408,"first_observation,thin_depth",False,-124.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070600-00,rejected_actionable,yes,0.72396,0.692458115016523,0.67,0.00245811501652295,50.344672,,True,62.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070615-15,rejected_actionable,no,0.610872,0.5704713845154695,0.28,0.2754713845154695,36.408832000000004,first_observation,True,141.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070630-30,rejected_actionable,yes,0.606974,0.5592983142288226,0.47,0.06929831422882261,26.238408,"first_observation,near_boundary,high_recross,thin_depth",False,-98.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070645-45,approved_entry,yes,0.895399,0.8771139950170354,0.81,0.0521139950170353,70.032928,,True,35.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070700-00,rejected_actionable,yes,0.654812,0.611203944853464,0.56,0.03120394485346391,29.715216,first_observation,False,-116.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070745-45,approved_entry,yes,0.903807,0.8875464279889161,0.68,0.19754642798891608,82.20297599999999,,True,32.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070815-15,approved_entry,yes,0.950799,0.9399196943914897,0.9,0.03491969439148968,98.809864,expensive_thin_edge,True,1.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070830-30,approved_entry,no,0.875926,0.8580626310967091,0.82,0.028062631096709152,85.14545600000001,expensive_thin_edge,True,16.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070845-45,rejected_actionable,yes,0.596088,0.555119160390815,0.45,0.08511916039081498,35.8616128,"weak_raw,near_boundary",True,106.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070900-00,rejected_actionable,no,0.606083,0.5759412967217398,0.52,0.03594129672173975,65.69635199999999,,False,-108.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070915-15,rejected_actionable,no,0.829868,0.807510332678126,0.77,0.02251033267812598,70.612576,"expensive_thin_edge,thin_depth",True,43.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070930-30,rejected_actionable,yes,0.851432,0.8328666058407653,0.8,0.017866605840765284,91.750176,expensive_thin_edge,True,37.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY070945-45,rejected_actionable,no,0.705657,0.6787412466212298,0.64,0.018741246621229796,71.676088,thin_depth,True,68.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071000-00,rejected_actionable,no,0.720981,0.69025095978267,0.66,0.010250959782670006,53.256344,thin_depth,True,64.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071015-15,rejected_actionable,no,0.778147,0.7556375963049262,0.73,0.010637596304926236,85.18026400000001,thin_depth,False,-149.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071030-30,approved_entry,no,0.852355,0.8320147520549819,0.77,0.05201475205498186,76.04432,,True,-26.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071045-45,rejected_actionable,no,0.826507,0.8058200678523151,0.73,0.0608200678523151,83.767648,,True,51.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071100-00,rejected_actionable,yes,0.853486,0.835075152824863,0.81,0.010075152824862946,92.22910399999999,expensive_thin_edge,False,-165.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071115-15,rejected_actionable,no,0.749035,0.7251216647326513,0.71,0.00012166473265130817,82.181672,thin_depth,False,-145.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071130-30,rejected_actionable,no,0.86035,0.8422421071323134,0.83,0.00224210713231344,91.605232,"expensive_thin_edge,thin_depth",True,32.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071145-45,rejected_actionable,yes,0.742383,0.7072399419749501,0.69,0.0022399419749501576,38.71359000000001,high_recross,True,59.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071200-00,rejected_actionable,yes,0.588818,0.5526862830412891,0.53,0.0026862830412890566,46.36368879999999,"weak_raw,near_boundary,thin_depth",False,-110.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071215-15,rejected_actionable,yes,0.69769,0.6716325290741931,0.65,0.0016325290741931071,77.65876800000001,thin_depth,False,-134.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071230-30,rejected_actionable,yes,0.750115,0.7263221254265256,0.7,0.011322125426525678,82.77786400000001,,True,57.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071245-45,rejected_actionable,yes,0.6248,0.5927455482126363,0.56,0.0127455482126362,57.038376,"high_recross,thin_depth",False,-116.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071300-00,rejected_actionable,yes,0.716921,0.6917240924390026,0.67,0.0017240924390025288,79.91429600000001,,False,-138.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071315-15,rejected_actionable,yes,0.743772,0.7195124509628543,0.7,0.004512450962854367,80.95449599999999,,True,57.0
ulb_z0.50_p50_edge0_fee1,KXBTC15M-26MAY071330-30,rejected_actionable,no,0.81079,0.7897492780142995,0.77,0.004749278014299488,86.630576,expensive_thin_edge,True,43.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051300-00,approved_entry,yes,0.867375,0.8444746718055236,0.81,0.03447467180552355,54.83891999999999,"first_observation,expensive_thin_edge,thin_depth",True,33.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051330-30,approved_entry,yes,0.879391,0.8577996052417203,0.82,0.037799605241720324,56.87748000000001,"first_observation,expensive_thin_edge,thin_depth",True,-2.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051430-30,rejected_actionable,no,0.850039,0.8310998136991793,0.82,0.01109981369917934,88.84532,expensive_thin_edge,True,33.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051530-30,rejected_actionable,yes,0.813599,0.7927831909817032,0.77,0.022783190981703227,87.50080799999999,"expensive_thin_edge,thin_depth",True,43.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051545-45,rejected_actionable,yes,0.872659,0.855317496669528,0.84,0.015317496669528086,92.380296,expensive_thin_edge,True,30.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051615-15,rejected_actionable,yes,0.852179,0.8333155658350034,0.83,0.0033155658350034756,88.50452000000001,"thin_edge,expensive_thin_edge",True,32.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051630-30,rejected_actionable,no,0.73739,0.7125118309218679,0.71,0.002511830921867908,78.218896,"thin_edge,thin_depth",True,55.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051645-45,rejected_actionable,yes,0.843636,0.8242153870081055,0.82,0.004215387008105531,87.43916800000001,"thin_edge,expensive_thin_edge,thin_depth",True,33.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051700-00,rejected_actionable,no,0.789952,0.7675825719245997,0.76,0.007582571924599657,82.89904,"thin_edge,expensive_thin_edge",True,45.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051715-15,approved_entry,yes,0.877551,0.860790861875863,0.82,0.040790861875863005,95.634024,"expensive_thin_edge,thin_depth",False,-30.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051730-30,rejected_actionable,no,0.744177,0.7199664703287546,0.7,0.01996647032875465,81.19836000000001,thin_depth,True,57.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051745-45,rejected_actionable,no,0.78022,0.7502525418887566,0.71,0.0402525418887566,47.73593600000001,"first_observation,thin_depth",True,55.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051800-00,rejected_actionable,yes,0.830241,0.8102606065750462,0.79,0.020260606575046136,88.261016,"expensive_thin_edge,thin_depth",True,39.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051815-15,rejected_actionable,yes,0.77913,0.7478995253151948,0.74,0.007899525315194778,44.109232,first_observation,False,-151.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051830-30,rejected_actionable,yes,0.58124,0.5200980184198203,0.31,0.2100980184198203,16.277274000000002,"first_observation,weak_raw,near_boundary",True,135.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051845-45,approved_entry,no,0.864024,0.8409591734459041,0.79,0.05095917344590406,55.211264,"first_observation,thin_depth",True,39.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051900-00,rejected_actionable,yes,0.639842,0.5989783061592991,0.53,0.06897830615929912,34.500912,high_recross,True,90.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051915-15,rejected_actionable,no,0.707359,0.6788036445375724,0.53,0.14880364453757233,63.465824000000005,thin_depth,False,-110.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY051945-45,rejected_actionable,yes,0.613944,0.577365392161618,0.51,0.06736539216161797,44.285824,near_boundary,True,94.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY052000-00,rejected_actionable,no,0.665463,0.6360528980826431,0.63,0.006052898082643088,64.345032,thin_depth,True,70.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY052015-15,approved_entry,yes,0.91064,0.8957446049141763,0.85,0.04574460491417631,91.69081600000001,thin_depth,True,28.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY052030-30,rejected_actionable,yes,0.781441,0.7566915686774571,0.53,0.2266915686774571,69.706688,,False,-110.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY052045-45,rejected_actionable,yes,0.658389,0.6273798453533815,0.57,0.05737984535338159,58.475584000000005,,False,-118.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY052100-00,rejected_actionable,no,0.806447,0.7827377811656857,0.74,0.04273778116568572,69.419464,thin_depth,False,-151.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY052115-15,approved_entry,yes,0.941543,0.9304722918677188,0.78,0.15047229186771882,112.27055999999999,thin_depth,True,41.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY052145-45,rejected_actionable,yes,0.865417,0.8438142163218902,0.83,0.013814216321890282,62.393048,"expensive_thin_edge,thin_depth",True,32.0
ulb_z0.50_p52_edge0_fee0,KXBTC15M-26MAY052200-00,rejected_actionable,yes,0.591979,0.5395710338514179,0.49,0.04957103385141792,21.985391999999997,"weak_raw,near_boundary,high_recross",True,98.0
