model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,path_points,min_bid_after_entry,max_bid_after_entry,min_p_side_after_entry,max_p_side_after_entry,bid_drawdown_cents,bid_runup_cents,p_side_drawdown,p_side_runup,first_prob52_elapsed_sec,first_prob56_elapsed_sec,first_bid_drop20_elapsed_sec,first_bid_drop40_elapsed_sec,last_path_seconds_to_close,w30_min_bid,w30_min_p_side,w30_bid_drawdown_cents,w30_p_side_drawdown,w60_min_bid,w60_min_p_side,w60_bid_drawdown_cents,w60_p_side_drawdown,w120_min_bid,w120_min_p_side,w120_bid_drawdown_cents,w120_p_side_drawdown,w240_min_bid,w240_min_p_side,w240_bid_drawdown_cents,w240_p_side_drawdown,fee_1c_entry_cents,settlement_fee_1c_entry_cents,exit_over_hold_cents
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031015-15,validation,2026-05-03 14:05:03.943000+00:00,yes,yes,True,77.0,76.0,0.7800367120912501,0.7800367120912501,1.0036712091250166,596.057,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,40,76.0,100.0,0.75,0.999999,1.0,23.0,0.03003671209125014,0.21996228790874983,,,,,10.148,76.0,0.7800367120912501,1.0,0.0,76.0,0.7800367120912501,1.0,0.0,76.0,0.75,1.0,0.03003671209125014,76.0,0.75,1.0,0.03003671209125014,41.0,41.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031030-30,validation,2026-05-03 14:20:05.298000+00:00,no,no,True,78.0,77.0,0.8014339892272543,0.19856601077274572,2.1433989227254244,594.702,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,40,77.0,100.0,0.75,0.999999,1.0,22.0,0.051433989227254284,0.1985650107727457,,,,,8.572,77.0,0.8014339892272543,1.0,0.0,77.0,0.8014339892272543,1.0,0.0,77.0,0.75,1.0,0.051433989227254284,77.0,0.75,1.0,0.051433989227254284,39.0,39.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031100-00,validation,2026-05-03 14:50:23.337000+00:00,no,yes,False,56.0,55.0,0.7807098437191367,0.21929015628086335,22.070984371913667,576.663,probability_reduce,2026-05-03 14:52:08.517000+00:00,471.483,42.0,0.4002207598764803,-1.97792401235197,-28.0,False,112.0,4.0,4.0,8.0,34,1.0,57.0,0.0019613695248892338,0.7887199006209725,55.0,1.0,0.7787484741942474,0.008010056901835871,105.18,45.076,120.179,150.209,66.006,55.0,0.7807098437191367,1.0,0.0,55.0,0.5522855020121282,1.0,0.22842434170700843,41.0,0.4002207598764803,15.0,0.38048908384265634,6.0,0.03416983739219159,50.0,0.7465400063269451,-38.0,-118.0,80.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031115-15,validation,2026-05-03 15:05:09.567000+00:00,yes,no,False,81.0,80.0,0.8525058986607406,0.8525058986607406,4.250589866074051,590.433,probability_reduce,2026-05-03 15:11:10.230000+00:00,229.77,70.0,0.39880345797987826,-30.11965420201217,-22.0,False,162.0,3.0,3.0,6.0,39,1.0,80.0,0.0010411287718944395,0.8638332823214361,80.0,-1.0,0.8514647698888461,0.011327383660695522,360.663,300.526,285.517,330.55,19.364,73.0,0.8525058986607406,8.0,0.0,73.0,0.8525058986607406,8.0,0.0,65.0,0.8187914920644709,16.0,0.033714406596269675,65.0,0.7340992227125787,16.0,0.1184066759481619,-30.0,-167.0,137.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031130-30,validation,2026-05-03 15:28:41.964000+00:00,yes,yes,True,92.0,92.0,0.92,0.92,0.0,78.036,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,6,92.0,100.0,0.92,0.999999,0.0,8.0,0.0,0.07999899999999993,,,,,2.893,92.0,0.92,0.0,0.0,92.0,0.92,0.0,0.0,92.0,0.92,0.0,0.0,92.0,0.92,0.0,0.0,12.0,12.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031145-45,validation,2026-05-03 15:35:12.649000+00:00,no,no,True,77.0,76.0,0.7808687139052659,0.2191312860947341,1.0868713905265963,587.351,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,40,76.0,100.0,0.75,0.999999,1.0,23.0,0.03086871390526591,0.21913028609473406,,,,,1.364,76.0,0.7808687139052659,1.0,0.0,76.0,0.7808687139052659,1.0,0.0,76.0,0.75,1.0,0.03086871390526591,76.0,0.75,1.0,0.03086871390526591,41.0,41.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031200-00,validation,2026-05-03 15:50:14.128000+00:00,no,no,True,80.0,79.0,0.8194217387428482,0.18057826125715182,1.9421738742848191,585.872,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,39,79.0,100.0,0.75,0.999999,1.0,20.0,0.06942173874284818,0.1805772612571518,,,,,14.858,79.0,0.8194217387428482,1.0,0.0,79.0,0.8194217387428482,1.0,0.0,79.0,0.8194217387428482,1.0,0.0,79.0,0.75,1.0,0.06942173874284818,35.0,35.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031215-15,validation,2026-05-03 16:05:15.801000+00:00,yes,no,False,63.0,62.0,0.7438101710779936,0.7438101710779936,11.381017107799366,584.199,probability_reduce,2026-05-03 16:06:00.842000+00:00,539.158,56.0,0.5136237453763812,-4.637625462361875,-14.0,False,126.0,4.0,4.0,8.0,34,1.0,76.0,0.004653379412762448,0.7525153800631336,62.0,13.0,0.7391567916652312,0.008705208985139934,45.041,45.041,90.191,165.366,88.198,62.0,0.7438101710779936,1.0,0.0,56.0,0.5136237453763812,7.0,0.2301864257016124,43.0,0.3681196098413756,20.0,0.37569056123661804,9.0,0.05595916762431763,54.0,0.687851003453676,-24.0,-132.0,108.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031230-30,validation,2026-05-03 16:21:02.533000+00:00,no,yes,False,69.0,68.0,0.6934659006318094,0.30653409936819065,0.34659006318094043,537.467,probability_reduce,2026-05-03 16:24:02.794000+00:00,357.206,24.0,0.2161821702484229,-2.3817829751577086,-90.0,False,138.0,3.0,3.0,6.0,32,1.0,68.0,0.01317020922396761,0.6998220528320183,68.0,-1.0,0.6802956914078417,0.006356152200208909,180.261,180.261,105.117,165.225,71.684,62.0,0.65,7.0,0.04346590063180933,62.0,0.65,7.0,0.04346590063180933,41.0,0.65,28.0,0.04346590063180933,20.0,0.19050973808853666,49.0,0.5029561625432727,-98.0,-143.0,45.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031245-45,validation,2026-05-03 16:35:48.865000+00:00,yes,yes,True,95.0,94.0,0.961182676657972,0.961182676657972,1.118267665797191,551.135,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,37,90.0,100.0,0.95590631011167,0.999999,5.0,5.0,0.005276366546301925,0.038816323342028,,,,,10.298,94.0,0.961182676657972,1.0,0.0,94.0,0.961182676657972,1.0,0.0,94.0,0.961182676657972,1.0,0.0,90.0,0.95590631011167,5.0,0.005276366546301925,7.0,7.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031300-00,validation,2026-05-03 16:53:20.551000+00:00,no,no,True,65.0,64.0,0.7045768282153873,0.29542317178461275,5.457682821538725,399.449,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,27,64.0,100.0,0.7045768282153873,0.999999,1.0,35.0,0.0,0.2954221717846127,,,,,8.99,64.0,0.7045768282153873,1.0,0.0,64.0,0.7045768282153873,1.0,0.0,64.0,0.7045768282153873,1.0,0.0,64.0,0.7045768282153873,1.0,0.0,64.0,64.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031315-15,validation,2026-05-03 17:05:06.495000+00:00,no,yes,False,93.0,93.0,0.9461607782404964,0.05383922175950362,1.6160778240496398,593.505,probability_reduce,2026-05-03 17:11:07.157000+00:00,232.843,34.0,0.346393914975065,0.6393914975065016,-118.0,False,186.0,1.0,4.0,5.0,36,1.0,93.0,0.0014348604604975668,0.952951786601892,92.0,0.0,0.9447259177799988,0.006791008361395567,360.662,360.662,75.032,330.634,67.458,93.0,0.75,0.0,0.19616077824049638,80.0,0.75,13.0,0.19616077824049638,70.0,0.75,23.0,0.19616077824049638,63.0,0.6715571352361647,30.0,0.2746036430043317,-125.0,-189.0,64.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031330-30,validation,2026-05-03 17:20:23.371000+00:00,yes,yes,True,78.0,77.0,0.8141307836945662,0.8141307836945662,3.4130783694566134,576.629,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,39,64.0,100.0,0.6515359774699464,0.999999,14.0,22.0,0.16259480622461975,0.18586821630543382,,,,,5.876,77.0,0.8141307836945662,1.0,0.0,74.0,0.8141307836945662,4.0,0.0,64.0,0.6515359774699464,14.0,0.16259480622461975,64.0,0.6515359774699464,14.0,0.16259480622461975,39.0,39.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031345-45,validation,2026-05-03 17:36:24.547000+00:00,yes,yes,True,87.0,86.0,0.9356713764334248,0.9356713764334248,6.567137643342477,515.453,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,35,86.0,100.0,0.9264747768166692,0.999999,1.0,13.0,0.009196599616755563,0.06432762356657518,,,,,4.833,86.0,0.9356713764334248,1.0,0.0,86.0,0.9264747768166692,1.0,0.009196599616755563,86.0,0.9264747768166692,1.0,0.009196599616755563,86.0,0.9264747768166692,1.0,0.009196599616755563,22.0,22.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031400-00,validation,2026-05-03 17:51:10.643000+00:00,no,no,True,86.0,85.0,0.8927321514056226,0.10726784859437744,3.2732151405622574,529.357,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,36,85.0,100.0,0.75,0.999999,1.0,14.0,0.14273215140562256,0.1072668485943774,,,,,3.535,85.0,0.8927321514056226,1.0,0.0,85.0,0.75,1.0,0.14273215140562256,85.0,0.75,1.0,0.14273215140562256,85.0,0.75,1.0,0.14273215140562256,24.0,24.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031415-15,validation,2026-05-03 18:05:11.930000+00:00,no,no,True,88.0,87.0,0.8846497898917958,0.11535021010820423,0.4649789891795706,588.07,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,40,75.0,100.0,0.8051041419866101,0.999999,13.0,12.0,0.0795456479051857,0.1153492101082042,,,,,2.193,87.0,0.8846497898917958,1.0,0.0,87.0,0.8846497898917958,1.0,0.0,81.0,0.8544561757705761,7.0,0.03019361412121968,75.0,0.8051041419866101,13.0,0.0795456479051857,20.0,20.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031430-30,validation,2026-05-03 18:20:28.318000+00:00,yes,yes,True,66.0,65.0,0.6636350465815671,0.6636350465815671,0.36350465815671384,571.682,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,39,58.0,100.0,0.5946694127540528,0.999999,8.0,34.0,0.0689656338275143,0.33636395341843284,,,,,0.874,65.0,0.6636350465815671,1.0,0.0,60.0,0.6116070707370164,6.0,0.05202797584455077,58.0,0.5946694127540528,8.0,0.0689656338275143,58.0,0.5946694127540528,8.0,0.0689656338275143,62.0,62.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031445-45,validation,2026-05-03 18:40:00.137000+00:00,no,no,True,98.0,97.0,0.987011265910887,0.012988734089113052,0.7011265910886948,299.863,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,20,97.0,100.0,0.987011265910887,0.999999,1.0,2.0,0.0,0.012987734089113023,,,,,14.333,97.0,0.987011265910887,1.0,0.0,97.0,0.987011265910887,1.0,0.0,97.0,0.987011265910887,1.0,0.0,97.0,0.987011265910887,1.0,0.0,1.0,1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031500-00,validation,2026-05-03 18:52:16.315000+00:00,yes,yes,True,94.0,94.0,0.9566027806745494,0.9566027806745494,1.6602780674549393,463.685,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,31,93.0,100.0,0.9306789164764204,0.999999,1.0,6.0,0.025923864198128976,0.04339621932545057,,,,,13.139,94.0,0.9566027806745494,0.0,0.0,94.0,0.9306789164764204,0.0,0.025923864198128976,94.0,0.9306789164764204,0.0,0.025923864198128976,93.0,0.9306789164764204,1.0,0.025923864198128976,9.0,9.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031515-15,validation,2026-05-03 19:07:02.720000+00:00,no,no,True,65.0,64.0,0.6642016144760197,0.33579838552398034,1.42016144760197,477.28,probability_reduce,2026-05-03 19:08:02.831000+00:00,417.169,22.0,0.31781063192226755,9.781063192226753,-86.0,False,130.0,4.0,3.0,7.0,32,22.0,100.0,0.30298021418568355,0.999999,43.0,35.0,0.3612214002903361,0.3357973855239803,60.111,60.111,30.063,60.111,11.371,52.0,0.6642016144760197,13.0,0.0,29.0,0.6642016144760197,36.0,0.0,22.0,0.30298021418568355,43.0,0.3612214002903361,22.0,0.30298021418568355,43.0,0.3612214002903361,-95.0,64.0,-159.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031545-45,validation,2026-05-03 19:35:05.285000+00:00,yes,yes,True,98.0,97.0,0.9926932196271367,0.9926932196271367,1.2693219627136756,594.715,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,40,96.0,100.0,0.9926932196271367,0.999999,2.0,2.0,0.0,0.007305780372863224,,,,,8.969,97.0,0.9926932196271367,1.0,0.0,97.0,0.9926932196271367,1.0,0.0,96.0,0.9926932196271367,2.0,0.0,96.0,0.9926932196271367,2.0,0.0,1.0,1.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031600-00,validation,2026-05-03 19:51:52.123000+00:00,no,no,True,67.0,65.0,0.6823206155042688,0.3176793844957312,1.2320615504268773,487.877,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,33,52.0,100.0,0.5498370436855382,0.999999,15.0,33.0,0.1324835718187306,0.31767838449573116,,135.182,,,7.223,65.0,0.6567721416318071,2.0,0.02554847387246173,65.0,0.6567721416318071,2.0,0.02554847387246173,64.0,0.6567721416318071,3.0,0.02554847387246173,52.0,0.5498370436855382,15.0,0.1324835718187306,60.0,60.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031615-15,validation,2026-05-03 20:08:17.053000+00:00,no,no,True,88.0,87.0,0.901278492729541,0.09872150727045903,2.1278492729540943,402.947,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,27,60.0,100.0,0.585,0.999999,28.0,12.0,0.316278492729541,0.098720507270459,,,195.275,,12.223,85.0,0.901278492729541,3.0,0.0,85.0,0.901278492729541,3.0,0.0,85.0,0.901278492729541,3.0,0.0,60.0,0.585,28.0,0.316278492729541,20.0,20.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031630-30,validation,2026-05-03 20:20:03.227000+00:00,yes,yes,True,84.0,83.0,0.8553531408388849,0.8553531408388849,1.535314083888494,596.773,settlement_win,,,,,,32.0,True,168.0,2.0,0.0,2.0,40,83.0,100.0,0.75,0.999999,1.0,16.0,0.10535314083888492,0.14464585916111505,,,,,10.834,83.0,0.8553531408388849,1.0,0.0,83.0,0.8553531408388849,1.0,0.0,83.0,0.75,1.0,0.10535314083888492,83.0,0.75,1.0,0.10535314083888492,28.0,28.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031645-45,validation,2026-05-03 20:36:04.672000+00:00,yes,yes,True,97.0,97.0,0.9964035736773744,0.9964035736773744,2.640357367737437,535.328,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,36,94.0,100.0,0.75,0.999999,3.0,3.0,0.24640357367737442,0.00359542632262555,,,,,9.35,97.0,0.9964035736773744,0.0,0.0,97.0,0.75,0.0,0.24640357367737442,97.0,0.75,0.0,0.24640357367737442,96.0,0.75,1.0,0.24640357367737442,3.0,3.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031700-00,validation,2026-05-03 20:51:06.036000+00:00,no,no,True,92.0,92.0,0.9677469888376452,0.032253011162354794,4.774698883764515,533.964,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,36,92.0,100.0,0.9400000000000001,0.999999,0.0,8.0,0.027746988837645148,0.032252011162354766,,,,,8.145,92.0,0.9400000000000001,0.0,0.027746988837645148,92.0,0.9400000000000001,0.0,0.027746988837645148,92.0,0.9400000000000001,0.0,0.027746988837645148,92.0,0.9400000000000001,0.0,0.027746988837645148,12.0,12.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031715-15,validation,2026-05-03 21:08:22.628000+00:00,yes,yes,True,90.0,90.0,0.9043533409077986,0.9043533409077986,0.43533409077986107,397.372,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,27,90.0,100.0,0.9043533409077986,0.999999,0.0,10.0,0.0,0.09564565909220135,,,,,6.754,90.0,0.9043533409077986,0.0,0.0,90.0,0.9043533409077986,0.0,0.0,90.0,0.9043533409077986,0.0,0.0,90.0,0.9043533409077986,0.0,0.0,16.0,16.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031730-30,validation,2026-05-03 21:20:53.734000+00:00,no,no,True,72.0,71.0,0.7289548180794638,0.27104518192053617,0.895481807946382,546.266,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,37,69.0,100.0,0.6847257925348715,0.999999,3.0,28.0,0.04422902554459229,0.27104418192053614,,,,,5.308,69.0,0.6847257925348715,3.0,0.04422902554459229,69.0,0.6847257925348715,3.0,0.04422902554459229,69.0,0.6847257925348715,3.0,0.04422902554459229,69.0,0.6847257925348715,3.0,0.04422902554459229,51.0,51.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031745-45,validation,2026-05-03 21:38:25.453000+00:00,no,no,True,91.0,91.0,0.91,0.09,0.0,394.547,settlement_win,,,,,,18.0,True,182.0,2.0,0.0,2.0,27,85.0,100.0,0.8603798656869526,0.999999,6.0,9.0,0.04962013431304746,0.08999899999999994,,,,,3.969,86.0,0.865,5.0,0.04500000000000004,85.0,0.8603798656869526,6.0,0.04962013431304746,85.0,0.8603798656869526,6.0,0.04962013431304746,85.0,0.8603798656869526,6.0,0.04962013431304746,14.0,14.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031800-00,validation,2026-05-03 21:50:11.320000+00:00,no,yes,False,64.0,63.0,0.6688934412049482,0.3311065587950518,2.889344120494826,588.68,probability_reduce,2026-05-03 21:51:11.447000+00:00,528.553,46.0,0.39944675288968257,-6.055324711031744,-36.0,False,128.0,4.0,4.0,8.0,30,1.0,64.0,0.0016149321606625522,0.6785489600804389,63.0,0.0,0.6672785090442857,0.009655518875490654,60.127,60.127,30.081,180.332,153.087,63.0,0.6688934412049482,1.0,0.0,39.0,0.6688934412049482,25.0,0.0,39.0,0.39536122061479706,25.0,0.27353222059015114,11.0,0.1209544651538722,53.0,0.547938976051076,-46.0,-134.0,88.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031815-15,validation,2026-05-03 22:05:12.467000+00:00,yes,yes,True,94.0,94.0,0.9981870306450116,0.9981870306450116,5.818703064501165,587.533,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,40,80.0,100.0,0.9583202028112372,0.999999,14.0,6.0,0.039866827833774376,0.0018119693549883964,,,,,1.427,92.0,0.9981870306450116,2.0,0.0,91.0,0.9981870306450116,3.0,0.0,89.0,0.9948441772230348,5.0,0.0033428534219768213,80.0,0.9583202028112372,14.0,0.039866827833774376,9.0,9.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031830-30,validation,2026-05-03 22:20:13.988000+00:00,no,no,True,76.0,75.0,0.821612664680925,0.17838733531907502,6.161266468092492,586.012,settlement_win,,,,,,48.0,True,152.0,3.0,0.0,3.0,40,75.0,100.0,0.68,0.999999,1.0,24.0,0.14161266468092493,0.178386335319075,,,,,0.334,75.0,0.821612664680925,1.0,0.0,75.0,0.821612664680925,1.0,0.0,75.0,0.821612664680925,1.0,0.0,75.0,0.68,1.0,0.14161266468092493,43.0,43.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031845-45,validation,2026-05-03 22:37:15.324000+00:00,yes,yes,True,65.0,64.0,0.6774899998158932,0.6774899998158932,2.7489999815893214,464.676,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,31,64.0,100.0,0.6767867410364683,0.999999,1.0,35.0,0.0007032587794248979,0.3225090001841068,,,,,14.008,64.0,0.6767867410364683,1.0,0.0007032587794248979,64.0,0.6767867410364683,1.0,0.0007032587794248979,64.0,0.6767867410364683,1.0,0.0007032587794248979,64.0,0.6767867410364683,1.0,0.0007032587794248979,64.0,64.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031900-00,validation,2026-05-03 22:50:01.430000+00:00,yes,no,False,69.0,68.0,0.7083753116427794,0.7083753116427794,1.837531164277948,598.57,probability_reduce,2026-05-03 22:52:01.588000+00:00,478.412,28.0,0.31999999999999995,3.9999999999999964,-82.0,False,138.0,3.0,3.0,6.0,33,1.0,68.0,0.004261561986515061,0.7196041809156553,68.0,-1.0,0.7041137496562644,0.011228869272875808,120.158,60.056,75.061,120.158,117.85,51.0,0.7083753116427794,18.0,0.0,51.0,0.7083753116427794,18.0,0.0,33.0,0.5594158945027676,36.0,0.14895941714001182,12.0,0.2472011964291722,57.0,0.46117411521360724,-90.0,-143.0,53.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031915-15,validation,2026-05-03 23:05:02.854000+00:00,yes,no,False,76.0,75.0,0.7808401735561964,0.7808401735561964,2.084017355619636,597.146,probability_reduce,2026-05-03 23:08:03.075000+00:00,416.925,48.0,0.49021568814937,1.0215688149369981,-56.0,False,152.0,3.0,4.0,7.0,33,1.0,80.0,0.0024286513968267975,0.7932071742946315,75.0,4.0,0.7784115221593696,0.012367000738435108,180.221,180.221,135.147,135.147,116.494,75.0,0.7808401735561964,1.0,0.0,72.0,0.745,4.0,0.0358401735561964,72.0,0.745,4.0,0.0358401735561964,26.0,0.4860948990341239,50.0,0.2947452745220725,-65.0,-157.0,92.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031930-30,validation,2026-05-03 23:20:04.233000+00:00,no,no,True,85.0,84.0,0.8511187609143678,0.14888123908563222,0.11187609143678401,595.767,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,40,83.0,100.0,0.75,0.999999,2.0,15.0,0.10111876091436778,0.1488802390856322,,,,,9.899,83.0,0.8511187609143678,2.0,0.0,83.0,0.8511187609143678,2.0,0.0,83.0,0.75,2.0,0.10111876091436778,83.0,0.75,2.0,0.10111876091436778,26.0,26.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY031945-45,validation,2026-05-03 23:37:05.729000+00:00,no,no,True,74.0,72.0,0.75,0.25,1.0,474.271,probability_reduce,2026-05-03 23:39:05.880000+00:00,354.12,36.0,0.35,-1.0,-76.0,False,148.0,3.0,4.0,7.0,32,22.0,100.0,0.2576324852999433,0.999999,52.0,26.0,0.4923675147000567,0.24999899999999997,120.151,120.151,90.125,165.171,8.656,72.0,0.75,2.0,0.0,70.0,0.73,4.0,0.020000000000000018,42.0,0.6535453663050246,32.0,0.09645463369497542,22.0,0.2576324852999433,52.0,0.4923675147000567,-85.0,47.0,-132.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032000-00,validation,2026-05-03 23:51:06.840000+00:00,no,no,True,75.0,74.0,0.7578832379581697,0.2421167620418303,0.7883237958169644,533.16,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,36,53.0,100.0,0.5416391306333874,0.999999,22.0,25.0,0.21624410732478228,0.24211576204183027,,180.364,60.055,,7.155,74.0,0.7578832379581697,1.0,0.0,57.0,0.595,18.0,0.16288323795816972,55.0,0.5827683435247066,20.0,0.17511489443346306,53.0,0.5416391306333874,22.0,0.21624410732478228,45.0,45.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032015-15,validation,2026-05-04 00:05:08.313000+00:00,no,no,True,72.0,71.0,0.7807146133376215,0.2192853866623785,6.071461333762144,591.687,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,40,48.0,100.0,0.5655202224890605,0.999999,24.0,28.0,0.21519439084856096,0.21928438666237848,,,120.169,,5.839,71.0,0.7807146133376215,1.0,0.0,60.0,0.7807146133376215,12.0,0.0,60.0,0.5655202224890605,12.0,0.21519439084856096,48.0,0.5655202224890605,24.0,0.21519439084856096,51.0,51.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032030-30,validation,2026-05-04 00:20:09.562000+00:00,no,no,True,72.0,71.0,0.7379741160685871,0.2620258839314129,1.7974116068587023,590.438,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,40,71.0,100.0,0.7379741160685871,0.999999,1.0,28.0,0.0,0.2620248839314129,,,,,4.585,71.0,0.7379741160685871,1.0,0.0,71.0,0.7379741160685871,1.0,0.0,71.0,0.7379741160685871,1.0,0.0,71.0,0.7379741160685871,1.0,0.0,51.0,51.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032045-45,validation,2026-05-04 00:38:26.191000+00:00,no,no,True,76.0,75.0,0.7667262524926702,0.23327374750732977,0.6726252492670284,393.809,settlement_win,,,,,,48.0,True,152.0,3.0,0.0,3.0,27,65.0,98.0,0.675,0.999999,11.0,22.0,0.09172625249267019,0.23327274750732974,,,,,3.181,75.0,0.7667262524926702,1.0,0.0,75.0,0.7667262524926702,1.0,0.0,71.0,0.7350000000000001,5.0,0.03172625249267014,65.0,0.675,11.0,0.09172625249267019,43.0,43.0,0.0
v55_bookanchor_m10_v20_g05_book_plus2,KXBTC15M-26MAY032100-00,validation,2026-05-04 00:50:12.492000+00:00,yes,yes,True,80.0,79.0,0.849007588755228,0.849007588755228,4.900758875522797,587.508,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,40,59.0,100.0,0.6116781734036967,0.999999,21.0,20.0,0.2373294153515313,0.150991411244772,,,180.312,,1.504,79.0,0.849007588755228,1.0,0.0,79.0,0.849007588755228,1.0,0.0,65.0,0.675,15.0,0.17400758875522793,59.0,0.6116781734036967,21.0,0.2373294153515313,35.0,35.0,0.0
