policy,model,edge_floor_cents,ask_cap_cents,pside_floor,book_side_floor,cost_cents,all_coverage,all_selected,all_net_after_cost_cents,train_coverage,train_selected,train_net_after_cost_cents,validation_coverage,validation_selected,validation_net_after_cost_cents,holdout_coverage,holdout_selected,holdout_net_after_cost_cents,block10_positive,block10_worst_net_cents
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.52,book_time_v33drift85,0.5,80.0,0.55,0.52,0.0,0.9727272727272728,321,550.0,0.9747474747474747,193,702.0,0.9696969696969697,64,-340.0,0.9696969696969697,64,188.0,5,-260.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.52,book_time_v33drift85,0.5,80.0,0.55,0.52,1.0,0.9727272727272728,321,229.0,0.9747474747474747,193,509.0,0.9696969696969697,64,-404.0,0.9696969696969697,64,124.0,5,-292.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.52,book_time_v33drift85,0.5,80.0,0.55,0.52,2.0,0.9727272727272728,321,-92.0,0.9747474747474747,193,316.0,0.9696969696969697,64,-468.0,0.9696969696969697,64,60.0,4,-324.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.55,book_time_v33drift85,0.5,80.0,0.55,0.55,0.0,0.9696969696969697,320,635.0,0.9696969696969697,192,927.0,0.9696969696969697,64,-349.0,0.9696969696969697,64,57.0,5,-407.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.55,book_time_v33drift85,0.5,80.0,0.55,0.55,1.0,0.9696969696969697,320,315.0,0.9696969696969697,192,735.0,0.9696969696969697,64,-413.0,0.9696969696969697,64,-7.0,5,-439.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.55,book_time_v33drift85,0.5,80.0,0.55,0.55,2.0,0.9696969696969697,320,-5.0,0.9696969696969697,192,543.0,0.9696969696969697,64,-477.0,0.9696969696969697,64,-71.0,5,-471.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.6,book_time_v33drift85,0.5,80.0,0.55,0.6,0.0,0.9606060606060606,317,948.0,0.9595959595959596,190,943.0,0.9545454545454546,63,-143.0,0.9696969696969697,64,148.0,6,-305.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.6,book_time_v33drift85,0.5,80.0,0.55,0.6,1.0,0.9606060606060606,317,631.0,0.9595959595959596,190,753.0,0.9545454545454546,63,-206.0,0.9696969696969697,64,84.0,6,-337.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.6,book_time_v33drift85,0.5,80.0,0.55,0.6,2.0,0.9606060606060606,317,314.0,0.9595959595959596,190,563.0,0.9545454545454546,63,-269.0,0.9696969696969697,64,20.0,5,-369.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.65,book_time_v33drift85,0.5,80.0,0.55,0.65,0.0,0.9515151515151515,314,-273.0,0.9444444444444444,187,42.0,0.9545454545454546,63,-165.0,0.9696969696969697,64,-150.0,5,-665.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.65,book_time_v33drift85,0.5,80.0,0.55,0.65,1.0,0.9515151515151515,314,-587.0,0.9444444444444444,187,-145.0,0.9545454545454546,63,-228.0,0.9696969696969697,64,-214.0,5,-696.0
book_time_v33drift85_edge0.5_ask80_pside0.55_book0.65,book_time_v33drift85,0.5,80.0,0.55,0.65,2.0,0.9515151515151515,314,-901.0,0.9444444444444444,187,-332.0,0.9545454545454546,63,-291.0,0.9696969696969697,64,-278.0,5,-727.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0,book_time_v33drift85,0.5,80.0,0.6,0.0,0.0,0.9636363636363636,318,1164.0,0.9646464646464646,191,1176.0,0.9545454545454546,63,-347.0,0.9696969696969697,64,335.0,5,-255.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0,book_time_v33drift85,0.5,80.0,0.6,0.0,1.0,0.9636363636363636,318,846.0,0.9646464646464646,191,985.0,0.9545454545454546,63,-410.0,0.9696969696969697,64,271.0,5,-286.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0,book_time_v33drift85,0.5,80.0,0.6,0.0,2.0,0.9636363636363636,318,528.0,0.9646464646464646,191,794.0,0.9545454545454546,63,-473.0,0.9696969696969697,64,207.0,5,-317.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.52,book_time_v33drift85,0.5,80.0,0.6,0.52,0.0,0.9636363636363636,318,1164.0,0.9646464646464646,191,1176.0,0.9545454545454546,63,-347.0,0.9696969696969697,64,335.0,5,-255.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.52,book_time_v33drift85,0.5,80.0,0.6,0.52,1.0,0.9636363636363636,318,846.0,0.9646464646464646,191,985.0,0.9545454545454546,63,-410.0,0.9696969696969697,64,271.0,5,-286.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.52,book_time_v33drift85,0.5,80.0,0.6,0.52,2.0,0.9636363636363636,318,528.0,0.9646464646464646,191,794.0,0.9545454545454546,63,-473.0,0.9696969696969697,64,207.0,5,-317.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.55,book_time_v33drift85,0.5,80.0,0.6,0.55,0.0,0.9636363636363636,318,1164.0,0.9646464646464646,191,1176.0,0.9545454545454546,63,-347.0,0.9696969696969697,64,335.0,5,-255.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.55,book_time_v33drift85,0.5,80.0,0.6,0.55,1.0,0.9636363636363636,318,846.0,0.9646464646464646,191,985.0,0.9545454545454546,63,-410.0,0.9696969696969697,64,271.0,5,-286.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.55,book_time_v33drift85,0.5,80.0,0.6,0.55,2.0,0.9636363636363636,318,528.0,0.9646464646464646,191,794.0,0.9545454545454546,63,-473.0,0.9696969696969697,64,207.0,5,-317.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.6,book_time_v33drift85,0.5,80.0,0.6,0.6,0.0,0.9606060606060606,317,948.0,0.9595959595959596,190,943.0,0.9545454545454546,63,-143.0,0.9696969696969697,64,148.0,6,-305.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.6,book_time_v33drift85,0.5,80.0,0.6,0.6,1.0,0.9606060606060606,317,631.0,0.9595959595959596,190,753.0,0.9545454545454546,63,-206.0,0.9696969696969697,64,84.0,6,-337.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.6,book_time_v33drift85,0.5,80.0,0.6,0.6,2.0,0.9606060606060606,317,314.0,0.9595959595959596,190,563.0,0.9545454545454546,63,-269.0,0.9696969696969697,64,20.0,5,-369.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.65,book_time_v33drift85,0.5,80.0,0.6,0.65,0.0,0.9515151515151515,314,-273.0,0.9444444444444444,187,42.0,0.9545454545454546,63,-165.0,0.9696969696969697,64,-150.0,5,-665.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.65,book_time_v33drift85,0.5,80.0,0.6,0.65,1.0,0.9515151515151515,314,-587.0,0.9444444444444444,187,-145.0,0.9545454545454546,63,-228.0,0.9696969696969697,64,-214.0,5,-696.0
book_time_v33drift85_edge0.5_ask80_pside0.6_book0.65,book_time_v33drift85,0.5,80.0,0.6,0.65,2.0,0.9515151515151515,314,-901.0,0.9444444444444444,187,-332.0,0.9545454545454546,63,-291.0,0.9696969696969697,64,-278.0,5,-727.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0,book_time_v33drift85,0.5,80.0,0.65,0.0,0.0,0.9545454545454546,315,591.0,0.9494949494949495,188,549.0,0.9545454545454546,63,-70.0,0.9696969696969697,64,112.0,5,-494.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0,book_time_v33drift85,0.5,80.0,0.65,0.0,1.0,0.9545454545454546,315,276.0,0.9494949494949495,188,361.0,0.9545454545454546,63,-133.0,0.9696969696969697,64,48.0,5,-525.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0,book_time_v33drift85,0.5,80.0,0.65,0.0,2.0,0.9545454545454546,315,-39.0,0.9494949494949495,188,173.0,0.9545454545454546,63,-196.0,0.9696969696969697,64,-16.0,5,-556.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.52,book_time_v33drift85,0.5,80.0,0.65,0.52,0.0,0.9545454545454546,315,591.0,0.9494949494949495,188,549.0,0.9545454545454546,63,-70.0,0.9696969696969697,64,112.0,5,-494.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.52,book_time_v33drift85,0.5,80.0,0.65,0.52,1.0,0.9545454545454546,315,276.0,0.9494949494949495,188,361.0,0.9545454545454546,63,-133.0,0.9696969696969697,64,48.0,5,-525.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.52,book_time_v33drift85,0.5,80.0,0.65,0.52,2.0,0.9545454545454546,315,-39.0,0.9494949494949495,188,173.0,0.9545454545454546,63,-196.0,0.9696969696969697,64,-16.0,5,-556.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.55,book_time_v33drift85,0.5,80.0,0.65,0.55,0.0,0.9545454545454546,315,591.0,0.9494949494949495,188,549.0,0.9545454545454546,63,-70.0,0.9696969696969697,64,112.0,5,-494.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.55,book_time_v33drift85,0.5,80.0,0.65,0.55,1.0,0.9545454545454546,315,276.0,0.9494949494949495,188,361.0,0.9545454545454546,63,-133.0,0.9696969696969697,64,48.0,5,-525.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.55,book_time_v33drift85,0.5,80.0,0.65,0.55,2.0,0.9545454545454546,315,-39.0,0.9494949494949495,188,173.0,0.9545454545454546,63,-196.0,0.9696969696969697,64,-16.0,5,-556.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.6,book_time_v33drift85,0.5,80.0,0.65,0.6,0.0,0.9545454545454546,315,591.0,0.9494949494949495,188,549.0,0.9545454545454546,63,-70.0,0.9696969696969697,64,112.0,5,-494.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.6,book_time_v33drift85,0.5,80.0,0.65,0.6,1.0,0.9545454545454546,315,276.0,0.9494949494949495,188,361.0,0.9545454545454546,63,-133.0,0.9696969696969697,64,48.0,5,-525.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.6,book_time_v33drift85,0.5,80.0,0.65,0.6,2.0,0.9545454545454546,315,-39.0,0.9494949494949495,188,173.0,0.9545454545454546,63,-196.0,0.9696969696969697,64,-16.0,5,-556.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.65,book_time_v33drift85,0.5,80.0,0.65,0.65,0.0,0.9515151515151515,314,-273.0,0.9444444444444444,187,42.0,0.9545454545454546,63,-165.0,0.9696969696969697,64,-150.0,5,-665.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.65,book_time_v33drift85,0.5,80.0,0.65,0.65,1.0,0.9515151515151515,314,-587.0,0.9444444444444444,187,-145.0,0.9545454545454546,63,-228.0,0.9696969696969697,64,-214.0,5,-696.0
book_time_v33drift85_edge0.5_ask80_pside0.65_book0.65,book_time_v33drift85,0.5,80.0,0.65,0.65,2.0,0.9515151515151515,314,-901.0,0.9444444444444444,187,-332.0,0.9545454545454546,63,-291.0,0.9696969696969697,64,-278.0,5,-727.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0,book_time_v33drift85,0.5,80.0,0.7,0.0,0.0,0.9393939393939394,310,-367.0,0.9292929292929293,184,198.0,0.9393939393939394,62,-264.0,0.9696969696969697,64,-301.0,5,-549.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0,book_time_v33drift85,0.5,80.0,0.7,0.0,1.0,0.9393939393939394,310,-677.0,0.9292929292929293,184,14.0,0.9393939393939394,62,-326.0,0.9696969696969697,64,-365.0,3,-579.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0,book_time_v33drift85,0.5,80.0,0.7,0.0,2.0,0.9393939393939394,310,-987.0,0.9292929292929293,184,-170.0,0.9393939393939394,62,-388.0,0.9696969696969697,64,-429.0,3,-609.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.52,book_time_v33drift85,0.5,80.0,0.7,0.52,0.0,0.9393939393939394,310,-367.0,0.9292929292929293,184,198.0,0.9393939393939394,62,-264.0,0.9696969696969697,64,-301.0,5,-549.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.52,book_time_v33drift85,0.5,80.0,0.7,0.52,1.0,0.9393939393939394,310,-677.0,0.9292929292929293,184,14.0,0.9393939393939394,62,-326.0,0.9696969696969697,64,-365.0,3,-579.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.52,book_time_v33drift85,0.5,80.0,0.7,0.52,2.0,0.9393939393939394,310,-987.0,0.9292929292929293,184,-170.0,0.9393939393939394,62,-388.0,0.9696969696969697,64,-429.0,3,-609.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.55,book_time_v33drift85,0.5,80.0,0.7,0.55,0.0,0.9393939393939394,310,-367.0,0.9292929292929293,184,198.0,0.9393939393939394,62,-264.0,0.9696969696969697,64,-301.0,5,-549.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.55,book_time_v33drift85,0.5,80.0,0.7,0.55,1.0,0.9393939393939394,310,-677.0,0.9292929292929293,184,14.0,0.9393939393939394,62,-326.0,0.9696969696969697,64,-365.0,3,-579.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.55,book_time_v33drift85,0.5,80.0,0.7,0.55,2.0,0.9393939393939394,310,-987.0,0.9292929292929293,184,-170.0,0.9393939393939394,62,-388.0,0.9696969696969697,64,-429.0,3,-609.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.6,book_time_v33drift85,0.5,80.0,0.7,0.6,0.0,0.9393939393939394,310,-367.0,0.9292929292929293,184,198.0,0.9393939393939394,62,-264.0,0.9696969696969697,64,-301.0,5,-549.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.6,book_time_v33drift85,0.5,80.0,0.7,0.6,1.0,0.9393939393939394,310,-677.0,0.9292929292929293,184,14.0,0.9393939393939394,62,-326.0,0.9696969696969697,64,-365.0,3,-579.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.6,book_time_v33drift85,0.5,80.0,0.7,0.6,2.0,0.9393939393939394,310,-987.0,0.9292929292929293,184,-170.0,0.9393939393939394,62,-388.0,0.9696969696969697,64,-429.0,3,-609.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.65,book_time_v33drift85,0.5,80.0,0.7,0.65,0.0,0.9393939393939394,310,-367.0,0.9292929292929293,184,198.0,0.9393939393939394,62,-264.0,0.9696969696969697,64,-301.0,5,-549.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.65,book_time_v33drift85,0.5,80.0,0.7,0.65,1.0,0.9393939393939394,310,-677.0,0.9292929292929293,184,14.0,0.9393939393939394,62,-326.0,0.9696969696969697,64,-365.0,3,-579.0
book_time_v33drift85_edge0.5_ask80_pside0.7_book0.65,book_time_v33drift85,0.5,80.0,0.7,0.65,2.0,0.9393939393939394,310,-987.0,0.9292929292929293,184,-170.0,0.9393939393939394,62,-388.0,0.9696969696969697,64,-429.0,3,-609.0
book_time_v33drift85_edge0.5_ask85_pside0_book0,book_time_v33drift85,0.5,85.0,0.0,0.0,0.0,0.996969696969697,329,209.0,0.9949494949494949,197,283.0,1.0,66,-339.0,1.0,66,265.0,4,-256.0
book_time_v33drift85_edge0.5_ask85_pside0_book0,book_time_v33drift85,0.5,85.0,0.0,0.0,1.0,0.996969696969697,329,-120.0,0.9949494949494949,197,86.0,1.0,66,-405.0,1.0,66,199.0,2,-289.0
book_time_v33drift85_edge0.5_ask85_pside0_book0,book_time_v33drift85,0.5,85.0,0.0,0.0,2.0,0.996969696969697,329,-449.0,0.9949494949494949,197,-111.0,1.0,66,-471.0,1.0,66,133.0,2,-322.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.52,book_time_v33drift85,0.5,85.0,0.0,0.52,0.0,0.9939393939393939,328,603.0,0.98989898989899,196,693.0,1.0,66,-339.0,1.0,66,249.0,5,-197.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.52,book_time_v33drift85,0.5,85.0,0.0,0.52,1.0,0.9939393939393939,328,275.0,0.98989898989899,196,497.0,1.0,66,-405.0,1.0,66,183.0,4,-230.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.52,book_time_v33drift85,0.5,85.0,0.0,0.52,2.0,0.9939393939393939,328,-53.0,0.98989898989899,196,301.0,1.0,66,-471.0,1.0,66,117.0,4,-263.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.55,book_time_v33drift85,0.5,85.0,0.0,0.55,0.0,0.9939393939393939,328,650.0,0.98989898989899,196,985.0,1.0,66,-419.0,1.0,66,84.0,5,-396.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.55,book_time_v33drift85,0.5,85.0,0.0,0.55,1.0,0.9939393939393939,328,322.0,0.98989898989899,196,789.0,1.0,66,-485.0,1.0,66,18.0,5,-429.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.55,book_time_v33drift85,0.5,85.0,0.0,0.55,2.0,0.9939393939393939,328,-6.0,0.98989898989899,196,593.0,1.0,66,-551.0,1.0,66,-48.0,5,-462.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.6,book_time_v33drift85,0.5,85.0,0.0,0.6,0.0,0.9939393939393939,328,1013.0,0.98989898989899,196,1036.0,1.0,66,-198.0,1.0,66,175.0,6,-309.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.6,book_time_v33drift85,0.5,85.0,0.0,0.6,1.0,0.9939393939393939,328,685.0,0.98989898989899,196,840.0,1.0,66,-264.0,1.0,66,109.0,6,-341.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.6,book_time_v33drift85,0.5,85.0,0.0,0.6,2.0,0.9939393939393939,328,357.0,0.98989898989899,196,644.0,1.0,66,-330.0,1.0,66,43.0,5,-373.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.65,book_time_v33drift85,0.5,85.0,0.0,0.65,0.0,0.9848484848484849,325,-231.0,0.9747474747474747,193,117.0,1.0,66,-220.0,1.0,66,-128.0,5,-676.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.65,book_time_v33drift85,0.5,85.0,0.0,0.65,1.0,0.9848484848484849,325,-556.0,0.9747474747474747,193,-76.0,1.0,66,-286.0,1.0,66,-194.0,5,-707.0
book_time_v33drift85_edge0.5_ask85_pside0_book0.65,book_time_v33drift85,0.5,85.0,0.0,0.65,2.0,0.9848484848484849,325,-881.0,0.9747474747474747,193,-269.0,1.0,66,-352.0,1.0,66,-260.0,5,-738.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0,book_time_v33drift85,0.5,85.0,0.55,0.0,0.0,0.9939393939393939,328,562.0,0.98989898989899,196,744.0,1.0,66,-410.0,1.0,66,228.0,5,-345.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0,book_time_v33drift85,0.5,85.0,0.55,0.0,1.0,0.9939393939393939,328,234.0,0.98989898989899,196,548.0,1.0,66,-476.0,1.0,66,162.0,5,-378.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0,book_time_v33drift85,0.5,85.0,0.55,0.0,2.0,0.9939393939393939,328,-94.0,0.98989898989899,196,352.0,1.0,66,-542.0,1.0,66,96.0,4,-411.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.52,book_time_v33drift85,0.5,85.0,0.55,0.52,0.0,0.9939393939393939,328,553.0,0.98989898989899,196,742.0,1.0,66,-410.0,1.0,66,221.0,5,-345.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.52,book_time_v33drift85,0.5,85.0,0.55,0.52,1.0,0.9939393939393939,328,225.0,0.98989898989899,196,546.0,1.0,66,-476.0,1.0,66,155.0,5,-378.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.52,book_time_v33drift85,0.5,85.0,0.55,0.52,2.0,0.9939393939393939,328,-103.0,0.98989898989899,196,350.0,1.0,66,-542.0,1.0,66,89.0,4,-411.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.55,book_time_v33drift85,0.5,85.0,0.55,0.55,0.0,0.9939393939393939,328,650.0,0.98989898989899,196,985.0,1.0,66,-419.0,1.0,66,84.0,5,-396.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.55,book_time_v33drift85,0.5,85.0,0.55,0.55,1.0,0.9939393939393939,328,322.0,0.98989898989899,196,789.0,1.0,66,-485.0,1.0,66,18.0,5,-429.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.55,book_time_v33drift85,0.5,85.0,0.55,0.55,2.0,0.9939393939393939,328,-6.0,0.98989898989899,196,593.0,1.0,66,-551.0,1.0,66,-48.0,5,-462.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.6,book_time_v33drift85,0.5,85.0,0.55,0.6,0.0,0.9939393939393939,328,1013.0,0.98989898989899,196,1036.0,1.0,66,-198.0,1.0,66,175.0,6,-309.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.6,book_time_v33drift85,0.5,85.0,0.55,0.6,1.0,0.9939393939393939,328,685.0,0.98989898989899,196,840.0,1.0,66,-264.0,1.0,66,109.0,6,-341.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.6,book_time_v33drift85,0.5,85.0,0.55,0.6,2.0,0.9939393939393939,328,357.0,0.98989898989899,196,644.0,1.0,66,-330.0,1.0,66,43.0,5,-373.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.65,book_time_v33drift85,0.5,85.0,0.55,0.65,0.0,0.9848484848484849,325,-231.0,0.9747474747474747,193,117.0,1.0,66,-220.0,1.0,66,-128.0,5,-676.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.65,book_time_v33drift85,0.5,85.0,0.55,0.65,1.0,0.9848484848484849,325,-556.0,0.9747474747474747,193,-76.0,1.0,66,-286.0,1.0,66,-194.0,5,-707.0
book_time_v33drift85_edge0.5_ask85_pside0.55_book0.65,book_time_v33drift85,0.5,85.0,0.55,0.65,2.0,0.9848484848484849,325,-881.0,0.9747474747474747,193,-269.0,1.0,66,-352.0,1.0,66,-260.0,5,-738.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0,book_time_v33drift85,0.5,85.0,0.6,0.0,0.0,0.9939393939393939,328,1213.0,0.98989898989899,196,1252.0,1.0,66,-401.0,1.0,66,362.0,5,-324.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0,book_time_v33drift85,0.5,85.0,0.6,0.0,1.0,0.9939393939393939,328,885.0,0.98989898989899,196,1056.0,1.0,66,-467.0,1.0,66,296.0,5,-357.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0,book_time_v33drift85,0.5,85.0,0.6,0.0,2.0,0.9939393939393939,328,557.0,0.98989898989899,196,860.0,1.0,66,-533.0,1.0,66,230.0,5,-390.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.52,book_time_v33drift85,0.5,85.0,0.6,0.52,0.0,0.9939393939393939,328,1213.0,0.98989898989899,196,1252.0,1.0,66,-401.0,1.0,66,362.0,5,-324.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.52,book_time_v33drift85,0.5,85.0,0.6,0.52,1.0,0.9939393939393939,328,885.0,0.98989898989899,196,1056.0,1.0,66,-467.0,1.0,66,296.0,5,-357.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.52,book_time_v33drift85,0.5,85.0,0.6,0.52,2.0,0.9939393939393939,328,557.0,0.98989898989899,196,860.0,1.0,66,-533.0,1.0,66,230.0,5,-390.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.55,book_time_v33drift85,0.5,85.0,0.6,0.55,0.0,0.9939393939393939,328,1213.0,0.98989898989899,196,1252.0,1.0,66,-401.0,1.0,66,362.0,5,-324.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.55,book_time_v33drift85,0.5,85.0,0.6,0.55,1.0,0.9939393939393939,328,885.0,0.98989898989899,196,1056.0,1.0,66,-467.0,1.0,66,296.0,5,-357.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.55,book_time_v33drift85,0.5,85.0,0.6,0.55,2.0,0.9939393939393939,328,557.0,0.98989898989899,196,860.0,1.0,66,-533.0,1.0,66,230.0,5,-390.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.6,book_time_v33drift85,0.5,85.0,0.6,0.6,0.0,0.9939393939393939,328,1013.0,0.98989898989899,196,1036.0,1.0,66,-198.0,1.0,66,175.0,6,-309.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.6,book_time_v33drift85,0.5,85.0,0.6,0.6,1.0,0.9939393939393939,328,685.0,0.98989898989899,196,840.0,1.0,66,-264.0,1.0,66,109.0,6,-341.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.6,book_time_v33drift85,0.5,85.0,0.6,0.6,2.0,0.9939393939393939,328,357.0,0.98989898989899,196,644.0,1.0,66,-330.0,1.0,66,43.0,5,-373.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.65,book_time_v33drift85,0.5,85.0,0.6,0.65,0.0,0.9848484848484849,325,-231.0,0.9747474747474747,193,117.0,1.0,66,-220.0,1.0,66,-128.0,5,-676.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.65,book_time_v33drift85,0.5,85.0,0.6,0.65,1.0,0.9848484848484849,325,-556.0,0.9747474747474747,193,-76.0,1.0,66,-286.0,1.0,66,-194.0,5,-707.0
book_time_v33drift85_edge0.5_ask85_pside0.6_book0.65,book_time_v33drift85,0.5,85.0,0.6,0.65,2.0,0.9848484848484849,325,-881.0,0.9747474747474747,193,-269.0,1.0,66,-352.0,1.0,66,-260.0,5,-738.0
book_time_v33drift85_edge0.5_ask85_pside0.65_book0,book_time_v33drift85,0.5,85.0,0.65,0.0,0.0,0.9878787878787879,326,638.0,0.9797979797979798,194,624.0,1.0,66,-125.0,1.0,66,139.0,6,-505.0
book_time_v33drift85_edge0.5_ask85_pside0.65_book0,book_time_v33drift85,0.5,85.0,0.65,0.0,1.0,0.9878787878787879,326,312.0,0.9797979797979798,194,430.0,1.0,66,-191.0,1.0,66,73.0,5,-536.0
book_time_v33drift85_edge0.5_ask85_pside0.65_book0,book_time_v33drift85,0.5,85.0,0.65,0.0,2.0,0.9878787878787879,326,-14.0,0.9797979797979798,194,236.0,1.0,66,-257.0,1.0,66,7.0,5,-567.0
book_time_v33drift85_edge0.5_ask85_pside0.65_book0.52,book_time_v33drift85,0.5,85.0,0.65,0.52,0.0,0.9878787878787879,326,638.0,0.9797979797979798,194,624.0,1.0,66,-125.0,1.0,66,139.0,6,-505.0
