dataset,window,band,lo,hi,filter,one_per,entries,markets,yes_entries,no_entries,wins,losses,wrong_side,win_rate,wrong_side_rate,net_pnl_cents,avg_pnl_cents,max_drawdown_cents,remove_best_market_net_cents,market_lcb_cents,worst_trade_cents,best_trade_cents
selected_fv_carrier,all_times,90_plus,90,99.900000,abs_dsigma_le_3_5,market,43,43,21,22,41,2,0,0.953488,0.000000,254.500000,5.918605,0.700000,245.500000,5.272504,-0.700000,9.000000
selected_fv_carrier,all_times,90_plus,90,99.900000,abs_dsigma_le_3_5,market_side,43,43,21,22,41,2,0,0.953488,0.000000,254.500000,5.918605,0.700000,245.500000,5.272504,-0.700000,9.000000
selected_fv_carrier,all_times,90_95,90,95,none,market,36,36,16,20,36,0,0,1.000000,0.000000,244.500000,6.791667,-0.000000,235.500000,6.339296,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,none,market_side,36,36,16,20,36,0,0,1.000000,0.000000,244.500000,6.791667,-0.000000,235.500000,6.339296,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,candidate_fair_ge_ask,market,9,9,5,4,9,0,0,1.000000,0.000000,63.100000,7.011111,-0.000000,54.100000,6.023532,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,candidate_fair_ge_ask,market_side,9,9,5,4,9,0,0,1.000000,0.000000,63.100000,7.011111,-0.000000,54.100000,6.023532,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,v28_fair_ge_ask,market,13,13,5,8,13,0,0,1.000000,0.000000,89.300000,6.869231,-0.000000,80.300000,6.083069,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,v28_fair_ge_ask,market_side,13,13,5,8,13,0,0,1.000000,0.000000,89.300000,6.869231,-0.000000,80.300000,6.083069,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,candidate_fair_ge_85,market,22,22,8,14,22,0,0,1.000000,0.000000,141.600000,6.436364,-0.000000,132.600000,5.841075,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,candidate_fair_ge_85,market_side,22,22,8,14,22,0,0,1.000000,0.000000,141.600000,6.436364,-0.000000,132.600000,5.841075,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,candidate_fair_ge_90,market,16,16,7,9,16,0,0,1.000000,0.000000,99.600000,6.225000,-0.000000,90.600000,5.503198,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,candidate_fair_ge_90,market_side,16,16,7,9,16,0,0,1.000000,0.000000,99.600000,6.225000,-0.000000,90.600000,5.503198,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,v28_fair_ge_85,market,25,25,9,16,25,0,0,1.000000,0.000000,163.100000,6.524000,-0.000000,154.100000,5.976600,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,v28_fair_ge_85,market_side,25,25,9,16,25,0,0,1.000000,0.000000,163.100000,6.524000,-0.000000,154.100000,5.976600,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,v28_fair_ge_90,market,20,20,7,13,20,0,0,1.000000,0.000000,130.200000,6.510000,-0.000000,121.200000,5.868411,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,v28_fair_ge_90,market_side,20,20,7,13,20,0,0,1.000000,0.000000,130.200000,6.510000,-0.000000,121.200000,5.868411,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,candidate_edge_ge_0,market,8,8,5,3,8,0,0,1.000000,0.000000,57.400000,7.175000,-0.000000,48.400000,6.097461,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,candidate_edge_ge_0,market_side,8,8,5,3,8,0,0,1.000000,0.000000,57.400000,7.175000,-0.000000,48.400000,6.097461,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,abs_dsigma_ge_1,market,25,25,9,16,25,0,0,1.000000,0.000000,163.100000,6.524000,-0.000000,154.100000,5.976600,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,abs_dsigma_ge_1,market_side,25,25,9,16,25,0,0,1.000000,0.000000,163.100000,6.524000,-0.000000,154.100000,5.976600,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,abs_dsigma_le_3_5,market,36,36,16,20,36,0,0,1.000000,0.000000,244.500000,6.791667,-0.000000,235.500000,6.339296,4.000000,9.000000
selected_fv_carrier,all_times,90_95,90,95,abs_dsigma_le_3_5,market_side,36,36,16,20,36,0,0,1.000000,0.000000,244.500000,6.791667,-0.000000,235.500000,6.339296,4.000000,9.000000
selected_fv_carrier,all_times,90_98,90,98,none,market,40,40,19,21,40,0,0,1.000000,0.000000,254.600000,6.365000,-0.000000,245.600000,5.832168,1.300000,9.000000
selected_fv_carrier,all_times,90_98,90,98,none,market_side,40,40,19,21,40,0,0,1.000000,0.000000,254.600000,6.365000,-0.000000,245.600000,5.832168,1.300000,9.000000
selected_fv_carrier,all_times,90_98,90,98,candidate_fair_ge_ask,market,12,12,5,7,12,0,0,1.000000,0.000000,69.300000,5.775000,-0.000000,60.300000,4.488702,1.900000,9.000000
selected_fv_carrier,all_times,90_98,90,98,candidate_fair_ge_ask,market_side,12,12,5,7,12,0,0,1.000000,0.000000,69.300000,5.775000,-0.000000,60.300000,4.488702,1.900000,9.000000
selected_fv_carrier,all_times,90_98,90,98,v28_fair_ge_ask,market,14,14,5,9,14,0,0,1.000000,0.000000,89.900000,6.421429,-0.000000,80.900000,5.436651,2.000000,9.000000
selected_fv_carrier,all_times,90_98,90,98,v28_fair_ge_ask,market_side,14,14,5,9,14,0,0,1.000000,0.000000,89.900000,6.421429,-0.000000,80.900000,5.436651,2.000000,9.000000
selected_fv_carrier,all_times,90_98,90,98,candidate_fair_ge_85,market,27,27,11,16,27,0,0,1.000000,0.000000,153.100000,5.670370,-0.000000,144.100000,4.959606,1.200000,9.000000
selected_fv_carrier,all_times,90_98,90,98,candidate_fair_ge_85,market_side,27,27,11,16,27,0,0,1.000000,0.000000,153.100000,5.670370,-0.000000,144.100000,4.959606,1.200000,9.000000
selected_fv_carrier,all_times,90_98,90,98,candidate_fair_ge_90,market,22,22,8,14,22,0,0,1.000000,0.000000,114.600000,5.209091,-0.000000,105.600000,4.402483,1.000000,9.000000
selected_fv_carrier,all_times,90_98,90,98,candidate_fair_ge_90,market_side,22,22,8,14,22,0,0,1.000000,0.000000,114.600000,5.209091,-0.000000,105.600000,4.402483,1.000000,9.000000
selected_fv_carrier,all_times,90_98,90,98,v28_fair_ge_85,market,30,30,12,18,30,0,0,1.000000,0.000000,175.400000,5.846667,-0.000000,166.400000,5.190632,1.200000,9.000000
selected_fv_carrier,all_times,90_98,90,98,v28_fair_ge_85,market_side,30,30,12,18,30,0,0,1.000000,0.000000,175.400000,5.846667,-0.000000,166.400000,5.190632,1.200000,9.000000
selected_fv_carrier,all_times,90_98,90,98,v28_fair_ge_90,market,23,23,8,15,23,0,0,1.000000,0.000000,134.100000,5.830435,-0.000000,125.100000,5.036490,2.000000,9.000000
selected_fv_carrier,all_times,90_98,90,98,v28_fair_ge_90,market_side,23,23,8,15,23,0,0,1.000000,0.000000,134.100000,5.830435,-0.000000,125.100000,5.036490,2.000000,9.000000
selected_fv_carrier,all_times,90_98,90,98,candidate_edge_ge_0,market,11,11,5,6,11,0,0,1.000000,0.000000,62.700000,5.700000,-0.000000,53.700000,4.231473,1.400000,9.000000
selected_fv_carrier,all_times,90_98,90,98,candidate_edge_ge_0,market_side,11,11,5,6,11,0,0,1.000000,0.000000,62.700000,5.700000,-0.000000,53.700000,4.231473,1.400000,9.000000
selected_fv_carrier,all_times,90_98,90,98,abs_dsigma_ge_1,market,30,30,12,18,30,0,0,1.000000,0.000000,175.400000,5.846667,-0.000000,166.400000,5.190632,1.200000,9.000000
selected_fv_carrier,all_times,90_98,90,98,abs_dsigma_ge_1,market_side,30,30,12,18,30,0,0,1.000000,0.000000,175.400000,5.846667,-0.000000,166.400000,5.190632,1.200000,9.000000
selected_fv_carrier,all_times,90_98,90,98,abs_dsigma_le_3_5,market,40,40,19,21,40,0,0,1.000000,0.000000,254.600000,6.365000,-0.000000,245.600000,5.832168,1.300000,9.000000
selected_fv_carrier,all_times,90_98,90,98,abs_dsigma_le_3_5,market_side,40,40,19,21,40,0,0,1.000000,0.000000,254.600000,6.365000,-0.000000,245.600000,5.832168,1.300000,9.000000
