policy,source,market,ts_wall,side,reason,p_side,ask_cents,ask_prob,v28_minus_ask_prob,edge_cents,raw_edge_cents,seconds_to_close,sigma_t_dollars,abs_d_sigma,eligible_depth,recross_hazard_score,h6_recross_hazard_high,book_age_ms,btc_age_ms,actionable,status,result,side_won,gross_cents,hold_gross_cents
baseline_v28_approved,approved_entry,KXBTC15M-26MAY070945-45,2026-05-07T13:32:04.718300+00:00,no,approved_entry,0.853699,69.0,0.69,0.16369900000000004,12.869922,14.869922,775.29,113.675384,0.882733,52.0,0.43642658262493145,True,422.0,16.0,True,finalized,no,True,62,62
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071000-00,2026-05-07T13:45:58.883423+00:00,no,approved_entry,0.861629,73.0,0.73,0.131629,9.66294,11.66294,841.121,126.53725,0.928896,8.79,0.48318335835479914,True,844.0,15.0,True,finalized,no,True,-36,54
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071015-15,2026-05-07T14:05:16.239793+00:00,no,approved_entry,0.861092,78.0,0.78,0.08109199999999994,4.609185,6.609185,583.765,132.227045,0.936079,29.38,0.41762272221317515,True,469.0,16.0,True,finalized,yes,False,2,-156
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071030-30,2026-05-07T14:16:08.501513+00:00,no,approved_entry,0.852355,77.0,0.77,0.08235499999999996,4.735533,6.735533,831.511,157.101305,0.888885,300.0,0.5927426169341831,True,907.0,0.0,True,finalized,no,True,-24,46
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071045-45,2026-05-07T14:31:17.596817+00:00,no,approved_entry,0.856439,74.0,0.74,0.11643899999999996,8.143857,10.143857,822.403,140.45966,0.916918,225.99,0.5367354413690074,True,437.0,0.0,True,finalized,no,True,-10,52
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071100-00,2026-05-07T14:51:41.459433+00:00,yes,approved_entry,0.884041,83.0,0.83,0.054041000000000006,2.404098,4.404098,498.551,112.542499,1.010241,110.0,0.30500573389101787,True,344.0,16.0,True,finalized,no,False,4,-166
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071115-15,2026-05-07T15:08:31.022852+00:00,yes,approved_entry,0.891894,84.0,0.84,0.051893999999999996,2.189408,4.189408,388.98,95.86554,1.052672,1139.25,0.21995572150628764,False,265.0,0.0,True,finalized,yes,True,14,32
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071130-30,2026-05-07T15:18:38.937985+00:00,no,approved_entry,0.916601,85.0,0.85,0.06660100000000002,3.660104,5.660104,681.063,124.589021,1.183451,741.0,0.33188369997953837,True,500.0,16.0,True,finalized,no,True,30,30
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071145-45,2026-05-07T15:31:46.715348+00:00,yes,approved_entry,0.855371,77.0,0.77,0.08537099999999997,5.037053,7.037053,793.295,155.061519,0.878426,46.45,0.5850484031165768,True,625.0,0.0,True,finalized,yes,True,44,46
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071200-00,2026-05-07T15:57:45.869204+00:00,no,approved_entry,0.859141,77.0,0.77,0.08914100000000003,5.414132,7.414132,134.131,58.11616,0.918677,513.0,0.08952903130635531,False,156.0,0.0,True,finalized,no,True,42,46
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071215-15,2026-05-07T16:07:12.974265+00:00,no,approved_entry,0.900118,84.0,0.84,0.060118000000000005,3.011812,5.011812,467.027,104.729677,1.092002,8.0,0.25314482933670285,True,625.0,16.0,True,finalized,no,True,-16,32
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071230-30,2026-05-07T16:23:06.054499+00:00,yes,approved_entry,0.852419,77.0,0.77,0.08241900000000002,4.741888,6.741888,413.948,105.469732,0.882196,20.0,0.2960374313658712,True,125.0,15.0,True,finalized,yes,True,-10,46
baseline_v28_approved,approved_entry,KXBTC15M-26MAY071315-15,2026-05-07T17:06:27.270122+00:00,yes,approved_entry,0.860278,80.0,0.8,0.06027799999999994,2.527813,4.527813,512.735,98.287745,0.905555,73.58,0.29994875175637187,True,109.0,0.0,True,finalized,yes,True,-6,40
book_plus_03,approved_entry,KXBTC15M-26MAY051300-00,2026-05-05T16:50:05.755107+00:00,yes,approved_entry,0.867375,81.0,0.81,0.057374999999999954,2.23752,4.23752,594.247,115.035336,0.93606,65.0,0.36657919808610573,True,578.0,31.0,True,finalized,yes,True,36,38
book_plus_03,approved_entry,KXBTC15M-26MAY051330-30,2026-05-05T17:21:10.942716+00:00,yes,approved_entry,0.879391,82.0,0.82,0.05939100000000008,2.439055,4.439055,529.068,106.389306,0.992205,7.02,0.30242891547156237,True,469.0,0.0,True,finalized,yes,True,0,36
book_plus_03,rejected_actionable,KXBTC15M-26MAY051430-30,2026-05-05T18:15:15.666697+00:00,yes,p_below_floor,0.501306,47.0,0.47,0.031306000000000056,-0.869392,1.130608,884.333,138.588871,0.052746,47.8,1.3031899471925121,True,0.0,62.0,True,finalized,no,False,-94,-94
book_plus_03,rejected_actionable,KXBTC15M-26MAY051445-45,2026-05-05T18:30:36.006338+00:00,yes,p_below_floor,0.399514,36.0,0.36,0.039513999999999994,-0.048577,1.951423,863.994,137.484696,0.241845,1150.39,1.0576854189228526,True,0.0,641.0,True,finalized,yes,True,128,128
book_plus_03,rejected_actionable,KXBTC15M-26MAY051500-00,2026-05-05T18:50:36.473925+00:00,no,p_below_floor,0.334134,29.0,0.29,0.04413400000000001,0.913392,2.913392,563.527,105.331834,0.399974,689.96,0.5587136151720602,True,188.0,563.0,True,finalized,no,True,142,142
book_plus_03,rejected_actionable,KXBTC15M-26MAY051515-15,2026-05-05T19:01:50.924654+00:00,yes,p_below_floor,0.423564,39.0,0.39,0.03356399999999998,-0.643623,1.356377,789.076,123.584549,0.166688,695.64,0.9795140298710372,True,16.0,63.0,True,finalized,no,False,-78,-78
book_plus_03,rejected_actionable,KXBTC15M-26MAY051530-30,2026-05-05T19:17:10.516924+00:00,yes,p_below_floor,0.813599,77.0,0.77,0.04359899999999994,0.85995,2.85995,769.483,117.68131,0.758404,72.36,0.5097005262572569,True,1000.0,328.0,True,finalized,yes,True,46,46
book_plus_03,rejected_actionable,KXBTC15M-26MAY051545-45,2026-05-05T19:33:57.003461+00:00,no,p_below_floor,0.325644,29.0,0.29,0.03564400000000001,0.064409,2.064409,663.005,107.41064,0.414856,1.0,0.6088562658693754,True,625.0,672.0,True,finalized,yes,False,-29,-29
book_plus_03,rejected_actionable,KXBTC15M-26MAY051600-00,2026-05-05T19:45:43.657471+00:00,no,p_below_floor,0.547953,46.0,0.46,0.087953,4.795259,6.795259,856.344,123.420469,0.077742,737.99,1.1138511194482563,True,812.0,16.0,True,finalized,no,True,108,108
book_plus_03,rejected_actionable,KXBTC15M-26MAY051615-15,2026-05-05T20:03:18.460825+00:00,no,p_below_floor,0.267824,22.0,0.22,0.047824000000000005,1.282362,3.282362,701.541,111.504238,0.53572,692.56,0.5761511171726419,True,31.0,0.0,True,finalized,yes,False,-44,-44
book_plus_03,rejected_actionable,KXBTC15M-26MAY051630-30,2026-05-05T20:15:52.614574+00:00,yes,p_below_floor,0.373034,33.0,0.33,0.04303399999999996,0.303358,2.303358,847.385,129.276244,0.269732,47.03,0.9578438998269353,True,984.0,0.0,True,finalized,no,False,-66,-66
book_plus_03,rejected_actionable,KXBTC15M-26MAY051645-45,2026-05-05T20:32:34.444115+00:00,no,p_below_floor,0.283146,18.0,0.18,0.10314600000000002,6.814569,8.814569,745.559,120.940866,0.494457,946.0,0.6713560102895308,True,47.0,265.0,True,finalized,yes,False,-36,-36
book_plus_03,rejected_actionable,KXBTC15M-26MAY051700-00,2026-05-05T20:51:07.096574+00:00,no,p_below_floor,0.671507,62.0,0.62,0.05150699999999997,1.150692,3.150692,532.903,94.258823,0.387762,73.48,0.492177712450351,True,360.0,1485.0,True,finalized,no,True,76,76
book_plus_03,rejected_actionable,KXBTC15M-26MAY051715-15,2026-05-05T21:03:02.481741+00:00,no,p_below_floor,0.478092,44.0,0.44,0.038092000000000015,-0.190847,1.809153,717.522,102.019127,0.075574,233.66,0.8446107169751471,True,516.0,219.0,True,finalized,no,True,112,112
book_plus_03,rejected_actionable,KXBTC15M-26MAY051730-30,2026-05-05T21:17:16.846267+00:00,yes,p_below_floor,0.467293,42.0,0.42,0.04729300000000003,0.729299,2.729299,763.154,100.969037,0.081609,32.33,0.8569011259944573,True,954.0,0.0,True,finalized,no,False,-84,-84
book_plus_03,rejected_actionable,KXBTC15M-26MAY051745-45,2026-05-05T21:30:31.244987+00:00,no,p_below_floor,0.78022,71.0,0.71,0.07022000000000006,3.52204,5.52204,868.757,107.444854,0.665923,40.0,0.5423839624480261,True,0.0,594.0,True,finalized,no,True,58,58
book_plus_03,rejected_actionable,KXBTC15M-26MAY051800-00,2026-05-05T21:47:35.087787+00:00,yes,p_below_floor,0.830241,79.0,0.79,0.04024099999999997,0.524076,2.524076,744.912,96.445061,0.794753,129.65,0.39632765739265674,True,31.0,859.0,True,finalized,yes,True,42,42
book_plus_03,rejected_actionable,KXBTC15M-26MAY051815-15,2026-05-05T22:00:16.340721+00:00,yes,p_below_floor,0.77913,74.0,0.74,0.03913,0.41302,2.41302,883.663,103.02218,0.669176,1504.55,0.5227973434259201,True,0.0,344.0,True,finalized,no,False,-148,-148
book_plus_03,rejected_actionable,KXBTC15M-26MAY051830-30,2026-05-05T22:17:00.468759+00:00,yes,p_below_floor,0.58124,31.0,0.31,0.27124,23.623991,25.623991,779.531,100.102356,0.180915,186.2,0.777444424872164,True,922.0,0.0,True,finalized,yes,True,138,138
book_plus_03,approved_entry,KXBTC15M-26MAY051845-45,2026-05-05T22:30:45.039013+00:00,no,approved_entry,0.864024,79.0,0.79,0.07402399999999998,3.902414,5.902414,854.974,103.506064,0.885262,97.0,0.4162522477382457,True,968.0,0.0,True,finalized,no,True,42,42
book_plus_03,rejected_actionable,KXBTC15M-26MAY051900-00,2026-05-05T22:46:08.719237+00:00,yes,p_below_floor,0.639842,53.0,0.53,0.109842,6.984175,8.984175,831.283,118.840133,0.262538,510.0,0.8784105018067421,True,703.0,0.0,True,finalized,yes,True,94,94
book_plus_03,rejected_actionable,KXBTC15M-26MAY051915-15,2026-05-05T23:02:46.175218+00:00,yes,p_below_floor,0.533267,40.0,0.4,0.13326700000000002,9.3267,11.3267,733.827,133.274292,0.104221,1859.65,1.0843247420890139,True,453.0,32.0,True,finalized,yes,True,120,120
book_plus_03,rejected_actionable,KXBTC15M-26MAY051930-30,2026-05-05T23:15:31.627705+00:00,yes,p_below_floor,0.484103,44.0,0.44,0.044103,0.410297,2.410297,868.374,136.495402,0.023957,628.88,1.309018487420359,True,0.0,31.0,True,finalized,no,False,-88,-88
book_plus_03,rejected_actionable,KXBTC15M-26MAY051945-45,2026-05-05T23:31:52.203916+00:00,no,p_below_floor,0.483063,40.0,0.4,0.083063,4.306264,6.306264,787.798,108.477095,0.027932,918.14,0.9869462815304679,True,468.0,63.0,True,finalized,yes,False,-80,-80
book_plus_03,rejected_actionable,KXBTC15M-26MAY052000-00,2026-05-05T23:47:40.089871+00:00,yes,p_below_floor,0.484704,43.0,0.43,0.05470400000000003,1.470432,3.470432,739.91,103.365665,0.035021,790.08,0.9049718487756173,True,63.0,31.0,True,finalized,no,False,-86,-86
book_plus_03,rejected_actionable,KXBTC15M-26MAY052015-15,2026-05-06T00:00:26.952847+00:00,no,p_below_floor,0.567861,49.0,0.49,0.07786099999999996,3.786057,5.786057,873.05,111.598841,0.15036,455.52,0.945708885728407,True,78.0,0.0,True,finalized,yes,False,-98,-98
book_plus_03,rejected_actionable,KXBTC15M-26MAY052030-30,2026-05-06T00:15:20.371177+00:00,yes,p_below_floor,0.54078,47.0,0.47,0.07078000000000007,3.078031,5.078031,879.629,123.126819,0.144729,609.78,1.0532371475786535,True,672.0,0.0,True,finalized,no,False,-94,-94
book_plus_03,rejected_actionable,KXBTC15M-26MAY052045-45,2026-05-06T00:32:06.202799+00:00,yes,p_below_floor,0.590266,56.0,0.56,0.030265999999999904,-0.973411,1.026589,773.798,118.615496,0.161783,121.0,0.9355618667795917,True,593.0,0.0,True,finalized,no,False,-112,-112
book_plus_03,rejected_actionable,KXBTC15M-26MAY052100-00,2026-05-06T00:46:31.822373+00:00,yes,p_below_floor,0.565554,46.0,0.46,0.10555399999999998,6.555373,8.555373,808.178,112.90117,0.1558,528.35,0.9155195434941771,True,468.0,0.0,True,finalized,yes,True,108,108
book_plus_03,rejected_actionable,KXBTC15M-26MAY052115-15,2026-05-06T01:00:49.489174+00:00,yes,p_below_floor,0.571476,53.0,0.53,0.04147599999999996,0.147567,2.147567,850.512,118.243045,0.195783,34.61,0.9450767881068326,True,187.0,15.0,True,finalized,yes,True,94,94
book_plus_03,rejected_actionable,KXBTC15M-26MAY052130-30,2026-05-06T01:17:01.439154+00:00,no,p_below_floor,0.440556,29.0,0.29,0.15055600000000002,11.555621,13.555621,778.562,112.04154,0.166545,579.06,0.882215820870878,True,828.0,15.0,True,finalized,yes,False,-58,-58
book_plus_03,rejected_actionable,KXBTC15M-26MAY052145-45,2026-05-06T01:35:20.258067+00:00,yes,edge_below_floor,0.865417,83.0,0.83,0.03541700000000003,0.541718,2.541718,579.745,97.20063,0.941969,94.92,0.30414059562596774,True,985.0,16.0,True,finalized,yes,True,34,34
book_plus_03,rejected_actionable,KXBTC15M-26MAY052200-00,2026-05-06T01:46:16.552084+00:00,no,p_below_floor,0.551743,52.0,0.52,0.031742999999999966,-0.825672,1.174328,823.452,114.680847,0.104813,809.76,0.9878001185792811,True,578.0,16.0,True,finalized,yes,False,-104,-104
book_plus_03,rejected_actionable,KXBTC15M-26MAY052215-15,2026-05-06T02:00:56.380859+00:00,yes,p_below_floor,0.377701,26.0,0.26,0.117701,8.270118,10.270118,843.624,123.637311,0.255505,40.0,0.9271251191620631,True,906.0,0.0,True,finalized,no,False,-52,-52
book_plus_03,rejected_actionable,KXBTC15M-26MAY052230-30,2026-05-06T02:16:26.752008+00:00,yes,p_below_floor,0.481483,38.0,0.38,0.10148299999999999,6.148341,8.148341,813.248,118.233199,0.058867,103.22,1.059653981546722,True,422.0,0.0,True,finalized,no,False,-76,-76
book_plus_03,rejected_actionable,KXBTC15M-26MAY052245-45,2026-05-06T02:30:42.964619+00:00,yes,p_below_floor,0.455413,40.0,0.4,0.05541299999999999,1.541284,3.541284,857.035,111.368863,0.140793,159.22,0.9440525881918093,True,547.0,0.0,True,finalized,yes,True,120,120
book_plus_03,rejected_actionable,KXBTC15M-26MAY052300-00,2026-05-06T02:49:02.570986+00:00,no,p_below_floor,0.197534,14.0,0.14,0.057533999999999974,2.753381,4.753381,657.432,97.611158,0.726966,518.0,0.4032610787631417,True,797.0,0.0,True,finalized,yes,False,-28,-28
book_plus_03,rejected_actionable,KXBTC15M-26MAY052315-15,2026-05-06T03:03:22.052165+00:00,no,p_below_floor,0.483152,34.0,0.34,0.143152,10.315187,12.315187,697.951,101.522693,0.070428,1683.68,0.833235663101904,True,297.0,32.0,True,finalized,yes,False,-68,-68
book_plus_03,rejected_actionable,KXBTC15M-26MAY052330-30,2026-05-06T03:16:48.314581+00:00,yes,p_below_floor,0.47043,32.0,0.32,0.15043,11.043044,13.043044,791.686,107.181606,0.053461,2375.33,0.9529226958217188,True,718.0,15.0,True,finalized,yes,True,136,136
book_plus_03,rejected_actionable,KXBTC15M-26MAY052345-45,2026-05-06T03:31:50.554352+00:00,no,p_below_floor,0.640384,54.0,0.54,0.10038399999999992,6.038368,8.038368,789.447,117.407631,0.286438,563.54,0.8257301017422674,True,32.0,16.0,True,finalized,no,True,92,92
book_plus_03,rejected_actionable,KXBTC15M-26MAY060000-00,2026-05-06T03:47:01.418536+00:00,yes,p_below_floor,0.478155,33.0,0.33,0.14815499999999998,10.815521,12.815521,778.581,115.357452,0.059467,115.0,1.010997567817664,True,985.0,16.0,True,finalized,yes,True,134,134
book_plus_03,rejected_actionable,KXBTC15M-26MAY060015-15,2026-05-06T04:05:50.426099+00:00,no,p_below_floor,0.643392,56.0,0.56,0.08339199999999991,4.339243,6.339243,549.577,90.060135,0.322451,143.25,0.5097848484443152,True,782.0,0.0,True,finalized,no,True,88,88
book_plus_03,rejected_actionable,KXBTC15M-26MAY060030-30,2026-05-06T04:15:46.967766+00:00,yes,p_below_floor,0.617077,51.0,0.51,0.10707699999999998,6.707692,8.707692,853.033,111.993405,0.270552,120.79,0.8318688646787503,True,516.0,32.0,True,finalized,no,False,-102,-102
book_plus_03,rejected_actionable,KXBTC15M-26MAY060045-45,2026-05-06T04:31:21.224300+00:00,no,p_below_floor,0.826505,79.0,0.79,0.03650500000000001,0.150509,2.150509,818.779,108.001132,0.802399,3376.74,0.4617564201649501,True,235.0,0.0,True,finalized,no,True,42,42
book_plus_03,rejected_actionable,KXBTC15M-26MAY060100-00,2026-05-06T04:49:02.856670+00:00,yes,edge_below_floor,0.851837,82.0,0.82,0.031837000000000004,-0.316276,1.683724,657.144,91.301113,0.848511,11.0,0.33394999817755644,True,47.0,0.0,True,finalized,no,False,-164,-164
book_plus_03,rejected_actionable,KXBTC15M-26MAY060115-15,2026-05-06T05:02:55.435272+00:00,no,p_below_floor,0.72616,68.0,0.68,0.04615999999999998,0.616006,2.616006,724.567,99.926283,0.542,1042.81,0.5214469653978052,True,47.0,453.0,True,finalized,no,True,64,64
book_plus_03,rejected_actionable,KXBTC15M-26MAY060130-30,2026-05-06T05:16:30.245149+00:00,no,p_below_floor,0.583476,55.0,0.55,0.03347599999999995,-0.652375,1.347625,809.758,104.948911,0.216486,170.0,0.8017069162345174,True,16.0,688.0,True,finalized,no,True,90,90
book_plus_03,rejected_actionable,KXBTC15M-26MAY060145-45,2026-05-06T05:30:50.772868+00:00,no,p_below_floor,0.506013,47.0,0.47,0.03601300000000007,-0.398696,1.601304,849.228,99.410243,0.029675,32.73,0.9374202792126922,True,16.0,594.0,True,finalized,no,True,106,106
book_plus_03,rejected_actionable,KXBTC15M-26MAY060200-00,2026-05-06T05:48:08.220163+00:00,yes,edge_below_floor,0.858683,82.0,0.82,0.03868300000000002,0.368252,2.368252,711.781,91.775989,0.847498,17.94,0.3497174549616659,True,594.0,0.0,True,finalized,yes,True,36,36
book_plus_03,rejected_actionable,KXBTC15M-26MAY060215-15,2026-05-06T06:00:15.350074+00:00,yes,p_below_floor,0.583024,53.0,0.53,0.05302399999999996,1.302385,3.302385,884.651,100.454734,0.228362,2067.85,0.7926086054038434,True,0.0,15.0,True,finalized,no,False,-106,-106
book_plus_03,rejected_actionable,KXBTC15M-26MAY060230-30,2026-05-06T06:15:15.506316+00:00,no,p_below_floor,0.574094,54.0,0.54,0.03409399999999996,-0.590592,1.409408,884.495,96.882727,0.196217,389.62,0.7893267672168771,True,15.0,640.0,True,finalized,yes,False,-108,-108
book_plus_03,rejected_actionable,KXBTC15M-26MAY060245-45,2026-05-06T06:32:31.255004+00:00,no,p_below_floor,0.500073,46.0,0.46,0.04007299999999997,0.007261,2.007261,748.746,87.50989,0.040224,1238.55,0.7667152114052582,True,985.0,94.0,True,finalized,yes,False,-92,-92
book_plus_03,rejected_actionable,KXBTC15M-26MAY060300-00,2026-05-06T06:48:50.602375+00:00,yes,p_below_floor,0.82366,79.0,0.79,0.03365999999999991,-0.133989,1.866011,669.399,81.95306,0.748965,999.85,0.3342066462865104,True,47.0,140.0,True,finalized,yes,True,42,42
book_plus_03,rejected_actionable,KXBTC15M-26MAY060315-15,2026-05-06T07:03:35.332985+00:00,yes,p_below_floor,0.783841,73.0,0.73,0.05384100000000003,1.884126,3.884126,684.667,79.445357,0.645223,40.9,0.3634713430444812,True,63.0,500.0,True,finalized,yes,True,54,54
book_plus_03,rejected_actionable,KXBTC15M-26MAY060330-30,2026-05-06T07:15:15.855222+00:00,no,p_below_floor,0.63088,57.0,0.57,0.060880000000000045,2.087981,4.087981,884.146,92.697014,0.287388,1000.83,0.6892796561237851,True,0.0,234.0,True,finalized,yes,False,-114,-114
book_plus_03,rejected_actionable,KXBTC15M-26MAY060345-45,2026-05-06T07:30:31.159028+00:00,yes,p_below_floor,0.515105,38.0,0.38,0.13510500000000003,9.510544,11.510544,868.842,98.891847,0.064212,232.7,0.9112189011273799,True,0.0,312.0,True,finalized,no,False,-76,-76
book_plus_03,rejected_actionable,KXBTC15M-26MAY060400-00,2026-05-06T07:46:24.426113+00:00,no,p_below_floor,0.46096,37.0,0.37,0.09095999999999999,5.095961,7.095961,815.575,98.657975,0.04845,1874.68,0.8947492172911345,True,78.0,0.0,True,finalized,no,True,126,126
book_plus_03,rejected_actionable,KXBTC15M-26MAY060415-15,2026-05-06T08:01:15.098371+00:00,yes,p_below_floor,0.493743,40.0,0.4,0.09374299999999997,5.374271,7.374271,824.903,100.813673,0.048307,885.0,0.9196448882012608,True,829.0,0.0,True,finalized,yes,True,120,120
book_plus_03,rejected_actionable,KXBTC15M-26MAY060430-30,2026-05-06T08:17:23.616790+00:00,yes,p_below_floor,0.378665,33.0,0.33,0.04866499999999996,0.866481,2.866481,756.384,94.386304,0.235733,63.0,0.6835674134526197,True,797.0,0.0,True,finalized,yes,True,134,134
book_plus_03,rejected_actionable,KXBTC15M-26MAY060445-45,2026-05-06T08:30:35.287901+00:00,no,p_below_floor,0.636374,45.0,0.45,0.18637399999999998,14.637394,16.637394,864.716,93.855224,0.322198,1140.0,0.6665690270808117,True,78.0,16.0,True,finalized,yes,False,-90,-90
book_plus_03,rejected_actionable,KXBTC15M-26MAY060500-00,2026-05-06T08:46:56.748188+00:00,no,p_below_floor,0.674136,61.0,0.61,0.06413599999999997,2.413631,4.413631,783.254,97.031391,0.377919,133.0,0.6203177051235377,True,875.0,16.0,True,finalized,yes,False,-122,-122
book_plus_03,rejected_actionable,KXBTC15M-26MAY060515-15,2026-05-06T09:01:14.882023+00:00,yes,p_below_floor,0.532512,41.0,0.41,0.12251200000000001,8.251221,10.251221,825.119,115.335895,0.1415,526.0,0.9586252411430818,True,656.0,0.0,True,finalized,no,False,-82,-82
