variant,source,market,side,reason,p,outcome,brier,raw_v28_p,book_p,v28_minus_book_p,edge_cents,recross_hazard_score,gross_cents
recross_shrink,entry,KXBTC15M-26MAY051845-45,no,approved_entry,0.8233108,1.0,0.031219073396639995,0.864024,0.79,0.07402399999999998,3.902414,0.4162522477382457,42.0
edge_confidence_shrink,entry,KXBTC15M-26MAY051845-45,no,approved_entry,0.8566216,1.0,0.020557365586560006,0.864024,0.79,0.07402399999999998,3.902414,0.4162522477382457,42.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY051845-45,no,approved_entry,0.864024,1.0,0.018489472575999998,0.864024,0.79,0.07402399999999998,3.902414,0.4162522477382457,42.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY051845-45,no,approved_entry,0.864024,1.0,0.018489472575999998,0.864024,0.79,0.07402399999999998,3.902414,0.4162522477382457,42.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY051845-45,no,approved_entry,0.864024,1.0,0.018489472575999998,0.864024,0.79,0.07402399999999998,3.902414,0.4162522477382457,42.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY051845-45,no,approved_entry,0.864024,1.0,0.018489472575999998,0.864024,0.79,0.07402399999999998,3.902414,0.4162522477382457,42.0
v28_raw,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.876273,1.0,0.015308370529000007,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
book_ask_prior,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.8,1.0,0.03999999999999998,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.85720475,1.0,0.02039048342256251,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.8381365000000001,1.0,0.02619979263224998,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
recross_shrink,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.8457638000000001,1.0,0.02378880539043998,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
edge_confidence_shrink,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.8686457,1.0,0.01725395212849001,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.876273,1.0,0.015308370529000007,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.876273,1.0,0.015308370529000007,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.876273,1.0,0.015308370529000007,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY051900-00,yes,approved_entry,0.876273,1.0,0.015308370529000007,0.876273,0.8,0.07627299999999992,4.127337,0.3021213220864653,40.0
v28_raw,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.880213,1.0,0.014348925368999994,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
book_ask_prior,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.82,1.0,0.03240000000000002,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.86515975,1.0,0.018181893020062498,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.8501065,1.0,0.022468061342250004,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
recross_shrink,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.8681704,1.0,0.017379043436159997,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
edge_confidence_shrink,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.8741917,1.0,0.015827728348889996,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.880213,1.0,0.014348925368999994,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.880213,1.0,0.014348925368999994,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.880213,1.0,0.014348925368999994,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY051915-15,yes,approved_entry,0.880213,1.0,0.014348925368999994,0.880213,0.82,0.06021300000000007,2.521344,0.15500111387451665,34.0
v28_raw,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.870179,1.0,0.01685349204099999,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
book_ask_prior,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.74,1.0,0.06760000000000001,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.83763425,1.0,0.02636263677306249,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.8050895,1.0,0.03799010301024999,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
recross_shrink,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.8441432,1.0,0.024291342106240007,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
edge_confidence_shrink,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.8311253000000001,1.0,0.028518664300089976,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.870179,1.0,0.01685349204099999,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.870179,1.0,0.01685349204099999,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.81159845,1.0,0.03549514404240251,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY051945-45,yes,approved_entry,0.8050895,1.0,0.03799010301024999,0.870179,0.74,0.13017900000000004,9.517919,0.060671416989530894,26.0
v28_raw,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.91064,1.0,0.0079852096,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
book_ask_prior,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.85,1.0,0.022500000000000006,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.89548,1.0,0.010924430399999989,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.88032,1.0,0.014323302400000001,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
recross_shrink,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.8863840000000001,1.0,0.012908595455999986,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
edge_confidence_shrink,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.9045759999999999,1.0,0.009105739776000012,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.91064,1.0,0.0079852096,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.91064,1.0,0.0079852096,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.91064,1.0,0.0079852096,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY052015-15,yes,approved_entry,0.91064,1.0,0.0079852096,0.91064,0.85,0.06064000000000003,3.064008,0.28190119029157684,30.0
v28_raw,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.851889,0.0,0.725714868321,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
book_ask_prior,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.79,0.0,0.6241000000000001,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.83641675,0.0,0.6995929796805626,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.8209445,0.0,0.6739498720802499,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
recross_shrink,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.8271334,0.0,0.68414966139556,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
edge_confidence_shrink,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.8457001,0.0,0.71520865914001,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.851889,0.0,0.725714868321,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.851889,0.0,0.725714868321,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.851889,0.0,0.725714868321,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.851889,0.0,0.725714868321,0.851889,0.79,0.06188899999999997,2.688928,0.2917497589224879,-18.0
v28_raw,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.904488,0.0,0.8180985421439999,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
book_ask_prior,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.83,0.0,0.6889,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.885866,0.0,0.7847585699560001,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.8672439999999999,0.0,0.7521121555359999,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
recross_shrink,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.8895903999999999,0.0,0.7913710797721598,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
edge_confidence_shrink,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.8970391999999999,0.0,0.8046793263366399,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.904488,0.0,0.8180985421439999,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.904488,0.0,0.8180985421439999,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.904488,0.0,0.8180985421439999,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY052045-45,yes,approved_entry,0.904488,0.0,0.8180985421439999,0.904488,0.83,0.074488,4.448812,0.06396205708883733,14.0
v28_raw,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.852877,0.0,0.727399177129,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
book_ask_prior,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.79,0.0,0.6241000000000001,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.83715775,0.0,0.7008330983850626,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.8214385,0.0,0.6747612092822499,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
recross_shrink,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.8182946500000001,0.0,0.6696061342186227,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
edge_confidence_shrink,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.8465893,0.0,0.71671344287449,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.852877,0.0,0.727399177129,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.852877,0.0,0.727399177129,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.852877,0.0,0.727399177129,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY052100-00,no,approved_entry,0.852877,0.0,0.727399177129,0.852877,0.79,0.06287699999999996,2.787743,0.3666540312599931,-30.0
v28_raw,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.856314,1.0,0.020645666595999996,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
book_ask_prior,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.56,1.0,0.19359999999999997,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.7822355,1.0,0.04742137746025001,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.708157,1.0,0.08517233664899998,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
recross_shrink,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.7970512000000001,1.0,0.04118821542143997,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
edge_confidence_shrink,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.7674198,1.0,0.054093549432040006,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.856314,1.0,0.020645666595999996,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.856314,1.0,0.020645666595999996,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.6637099,1.0,0.11309103135801002,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.6488942,1.0,0.12327528279364001,0.856314,0.56,0.29631399999999997,25.631386,0.2414159418683516,34.0
v28_raw,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.951629,1.0,0.002339753641000005,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
book_ask_prior,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.9,1.0,0.009999999999999995,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.9387217499999999,1.0,0.003755023923062511,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.9258145,1.0,0.005503488410250002,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
recross_shrink,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.9413031999999999,1.0,0.003445314330240012,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
edge_confidence_shrink,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.9464661,1.0,0.0028658784492100026,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.951629,1.0,0.002339753641000005,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.951629,1.0,0.002339753641000005,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.951629,1.0,0.002339753641000005,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY052100-00,yes,approved_entry,0.951629,1.0,0.002339753641000005,0.951629,0.9,0.051628999999999925,2.162887,0.0981953245588825,12.0
v28_raw,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.941543,1.0,0.003417220848999998,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
book_ask_prior,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.78,1.0,0.04839999999999999,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.90115725,1.0,0.009769889227562495,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.8607715,1.0,0.019384575212249993,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
recross_shrink,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.9092344000000001,1.0,0.00823839414335998,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
edge_confidence_shrink,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.8930800999999999,1.0,0.011431865016010014,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.941543,1.0,0.003417220848999998,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.941543,1.0,0.003417220848999998,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.83654005,1.0,0.026719155254002508,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY052115-15,yes,approved_entry,0.8284628999999999,1.0,0.029424976676410038,0.941543,0.78,0.161543,12.654292,0.21507757842206168,44.0
v28_raw,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.93473,1.0,0.004260172900000006,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
book_ask_prior,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.85,1.0,0.022500000000000006,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.9135475,1.0,0.007474034756250007,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
fixed_shrink_50_v28_50_book,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.892365,1.0,0.011585293225000008,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
recross_shrink,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.9177839999999999,1.0,0.006759470656000011,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
edge_confidence_shrink,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.9262569999999999,1.0,0.005438030049000017,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
book_when_v28_coinflip,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.93473,1.0,0.004260172900000006,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
book_when_v28_coinflip_else_edge,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.93473,1.0,0.004260172900000006,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
large_disagreement_book_anchor,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.8966014999999999,1.0,0.010691249802250013,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
v28_premium_book_anchor,entry,KXBTC15M-26MAY052145-45,yes,approved_entry,0.892365,1.0,0.011585293225000008,0.93473,0.85,0.08472999999999997,5.473022,0.20704926938576498,20.0
v28_raw,entry,KXBTC15M-26MAY052200-00,yes,approved_entry,0.850777,1.0,0.022267503728999997,0.850777,0.79,0.06077699999999997,2.577696,0.40434357182519426,12.0
book_ask_prior,entry,KXBTC15M-26MAY052200-00,yes,approved_entry,0.79,1.0,0.044099999999999986,0.850777,0.79,0.06077699999999997,2.577696,0.40434357182519426,12.0
fixed_shrink_75_v28_25_book,entry,KXBTC15M-26MAY052200-00,yes,approved_entry,0.83558275,1.0,0.027033032097562488,0.850777,0.79,0.06077699999999997,2.577696,0.40434357182519426,12.0
