dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass,fade_selected
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,15,7,7,1.0,5,2,0.7142857142857143,10.0,0.02040816326530612,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,1,20,20,1.0,12,8,0.6,-194.0,-0.13916786226685796,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,2,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,3,20,20,1.0,13,7,0.65,-87.0,-0.06272530641672674,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,4,20,20,1.0,14,6,0.7,17.0,0.012292118582791034,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,5,20,20,1.0,13,7,0.65,-54.0,-0.03988183161004431,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,6,20,20,1.0,17,3,0.85,285.0,0.20141342756183744,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,7,20,20,1.0,15,5,0.75,115.0,0.08303249097472924,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,0,20,20,1.0,11,9,0.55,-223.0,-0.16855631141345426,False,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,1,20,20,1.0,14,6,0.7,37.0,0.02714600146735143,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,2,20,20,1.0,15,5,0.75,112.0,0.08069164265129683,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,3,20,20,1.0,16,4,0.8,246.0,0.18168389955686853,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,4,20,20,1.0,11,9,0.55,-224.0,-0.1691842900302115,False,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,5,20,20,1.0,12,8,0.6,-129.0,-0.09706546275395034,False,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,8,20,20,1.0,14,6,0.7,75.0,0.05660377358490566,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,10,20,20,1.0,12,8,0.6,-174.0,-0.12663755458515283,False,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,11,20,20,1.0,13,7,0.65,-73.0,-0.05316824471959213,False,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,13,20,20,1.0,16,4,0.8,184.0,0.12994350282485875,True,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,14,20,20,1.0,11,9,0.55,-280.0,-0.2028985507246377,False,True,0
current,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,15,7,7,1.0,5,2,0.7142857142857143,10.0,0.02040816326530612,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,0,20,19,0.95,16,3,0.8421052631578947,223.0,0.16194625998547568,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,1,20,20,1.0,12,8,0.6,-181.0,-0.13106444605358436,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,2,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,3,20,20,1.0,13,7,0.65,-75.0,-0.05454545454545454,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,4,20,20,1.0,14,6,0.7,17.0,0.012292118582791034,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,5,20,20,1.0,13,7,0.65,-71.0,-0.051787016776075855,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,6,20,20,1.0,17,3,0.85,285.0,0.20141342756183744,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,7,20,20,1.0,15,5,0.75,115.0,0.08303249097472924,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,8,20,20,1.0,10,10,0.5,-332.0,-0.24924924924924924,False,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,book_margin_veto_signed_move_5m_abs40_over40_sig0.75,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,0,20,20,1.0,11,9,0.55,-223.0,-0.16855631141345426,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,1,20,20,1.0,14,6,0.7,35.0,0.02564102564102564,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,2,20,20,1.0,15,5,0.75,102.0,0.07296137339055794,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,3,20,20,1.0,16,4,0.8,265.0,0.19850187265917604,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,4,20,20,1.0,11,9,0.55,-219.0,-0.16603487490523122,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,5,20,20,1.0,12,8,0.6,-132.0,-0.0990990990990991,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,8,20,20,1.0,14,6,0.7,74.0,0.05580693815987934,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,10,20,20,1.0,12,8,0.6,-174.0,-0.12663755458515283,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,11,20,20,1.0,13,7,0.65,-76.0,-0.055232558139534885,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,13,20,20,1.0,17,3,0.85,282.0,0.19887165021156558,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,14,20,20,1.0,11,9,0.55,-287.0,-0.2069214131218457,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,15,7,7,1.0,5,2,0.7142857142857143,10.0,0.02040816326530612,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,0,20,19,0.95,16,3,0.8421052631578947,217.0,0.1569052783803326,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,1,20,20,1.0,12,8,0.6,-223.0,-0.1567111735769501,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,2,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,3,20,20,1.0,13,7,0.65,-97.0,-0.06943450250536864,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,4,20,20,1.0,14,6,0.7,17.0,0.012292118582791034,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,5,20,20,1.0,15,5,0.75,112.0,0.08069164265129683,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,6,20,20,1.0,17,3,0.85,290.0,0.20567375886524822,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,7,20,20,1.0,15,5,0.75,132.0,0.09649122807017543,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,8,20,20,1.0,10,10,0.5,-342.0,-0.2548435171385991,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,0,20,20,1.0,11,9,0.55,-223.0,-0.16855631141345426,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,1,20,20,1.0,14,6,0.7,35.0,0.02564102564102564,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,2,20,20,1.0,15,5,0.75,102.0,0.07296137339055794,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,3,20,20,1.0,16,4,0.8,272.0,0.20481927710843373,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,4,20,20,1.0,11,9,0.55,-229.0,-0.17231000752445447,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,5,20,20,1.0,12,8,0.6,-132.0,-0.0990990990990991,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,8,20,20,1.0,14,6,0.7,74.0,0.05580693815987934,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,10,20,20,1.0,12,8,0.6,-174.0,-0.12663755458515283,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,11,20,20,1.0,13,7,0.65,-76.0,-0.055232558139534885,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,13,20,20,1.0,17,3,0.85,290.0,0.20567375886524822,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,14,20,20,1.0,10,10,0.5,-415.0,-0.29328621908127206,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,15,7,7,1.0,5,2,0.7142857142857143,10.0,0.02040816326530612,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,0,20,19,0.95,16,3,0.8421052631578947,220.0,0.15942028985507245,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,1,20,20,1.0,12,8,0.6,-245.0,-0.1695501730103806,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,2,20,20,1.0,13,7,0.65,-117.0,-0.08256880733944955,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,3,20,20,1.0,13,7,0.65,-85.0,-0.061371841155234655,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,4,20,20,1.0,14,6,0.7,21.0,0.015228426395939087,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,5,20,20,1.0,15,5,0.75,93.0,0.06609808102345416,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,6,20,20,1.0,16,4,0.8,212.0,0.15273775216138327,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,7,20,20,1.0,15,5,0.75,142.0,0.10456553755522828,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,8,20,20,1.0,10,10,0.5,-342.0,-0.2548435171385991,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over0_sig0.75,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,0,20,20,1.0,11,9,0.55,-223.0,-0.16855631141345426,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,1,20,20,1.0,14,6,0.7,35.0,0.02564102564102564,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,2,20,20,1.0,16,4,0.8,211.0,0.15190784737221022,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,3,20,20,1.0,16,4,0.8,265.0,0.19850187265917604,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,4,20,20,1.0,11,9,0.55,-219.0,-0.16603487490523122,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,5,20,20,1.0,12,8,0.6,-132.0,-0.0990990990990991,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,8,20,20,1.0,14,6,0.7,74.0,0.05580693815987934,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,10,20,20,1.0,12,8,0.6,-174.0,-0.12663755458515283,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,11,20,20,1.0,13,7,0.65,-76.0,-0.055232558139534885,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,13,20,20,1.0,17,3,0.85,282.0,0.19887165021156558,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,14,20,20,1.0,11,9,0.55,-287.0,-0.2069214131218457,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,15,7,7,1.0,5,2,0.7142857142857143,10.0,0.02040816326530612,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,0,20,19,0.95,16,3,0.8421052631578947,217.0,0.1569052783803326,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,1,20,20,1.0,12,8,0.6,-223.0,-0.1567111735769501,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,2,20,20,1.0,13,7,0.65,-108.0,-0.07670454545454546,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,3,20,20,1.0,13,7,0.65,-87.0,-0.06272530641672674,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,4,20,20,1.0,14,6,0.7,17.0,0.012292118582791034,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,5,20,20,1.0,15,5,0.75,142.0,0.10456553755522828,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,6,20,20,1.0,17,3,0.85,290.0,0.20567375886524822,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,7,20,20,1.0,15,5,0.75,115.0,0.08303249097472924,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,8,20,20,1.0,10,10,0.5,-342.0,-0.2548435171385991,False,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,9,20,20,1.0,17,3,0.85,292.0,0.20738636363636365,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,book_margin_veto_signed_move_5m_abs60_over20_sig0.5,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,0,20,20,1.0,11,9,0.55,-223.0,-0.16855631141345426,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,1,20,20,1.0,14,6,0.7,35.0,0.02564102564102564,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,2,20,20,1.0,16,4,0.8,211.0,0.15190784737221022,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,3,20,20,1.0,16,4,0.8,272.0,0.20481927710843373,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,4,20,20,1.0,11,9,0.55,-229.0,-0.17231000752445447,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,5,20,20,1.0,12,8,0.6,-132.0,-0.0990990990990991,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,8,20,20,1.0,14,6,0.7,74.0,0.05580693815987934,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,9,20,19,0.95,15,4,0.7894736842105263,200.0,0.15384615384615385,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,10,20,20,1.0,12,8,0.6,-174.0,-0.12663755458515283,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,11,20,20,1.0,13,7,0.65,-76.0,-0.055232558139534885,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,13,20,20,1.0,17,3,0.85,290.0,0.20567375886524822,True,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,14,20,20,1.0,10,10,0.5,-415.0,-0.29328621908127206,False,True,0
current,book_margin_veto_signed_move_5m_abs60_over20_sig0.75,15,7,7,1.0,5,2,0.7142857142857143,10.0,0.02040816326530612,True,True,0
