model,entry_policy,exit_policy,entry_edge_floor_cents,entry_ask_cap_cents,entry_min_p_side,entry_max_seconds_to_close,entry_min_seconds_to_close,train_markets,train_trades,train_coverage,train_pnl_dollars,train_cost_dollars,train_roi,train_fee_dollars,train_net_after_fees_dollars,train_net_roi_after_fees,train_net_after_fees_1c_entry_dollars,train_net_after_fees_1c_roundtrip_dollars,train_wins,train_losses,train_settled_count,train_exit_count,train_avg_entry_ask,train_avg_entry_edge,train_avg_entry_p_side,train_avg_entry_seconds_to_close,validation_markets,validation_trades,validation_coverage,validation_pnl_dollars,validation_cost_dollars,validation_roi,validation_fee_dollars,validation_net_after_fees_dollars,validation_net_roi_after_fees,validation_net_after_fees_1c_entry_dollars,validation_net_after_fees_1c_roundtrip_dollars,validation_wins,validation_losses,validation_settled_count,validation_exit_count,validation_avg_entry_ask,validation_avg_entry_edge,validation_avg_entry_p_side,validation_avg_entry_seconds_to_close,holdout_markets,holdout_trades,holdout_coverage,holdout_pnl_dollars,holdout_cost_dollars,holdout_roi,holdout_fee_dollars,holdout_net_after_fees_dollars,holdout_net_roi_after_fees,holdout_net_after_fees_1c_entry_dollars,holdout_net_after_fees_1c_roundtrip_dollars,holdout_wins,holdout_losses,holdout_settled_count,holdout_exit_count,holdout_avg_entry_ask,holdout_avg_entry_edge,holdout_avg_entry_p_side,holdout_avg_entry_seconds_to_close,all_markets,all_trades,all_coverage,all_pnl_dollars,all_cost_dollars,all_roi,all_fee_dollars,all_net_after_fees_dollars,all_net_roi_after_fees,all_net_after_fees_1c_entry_dollars,all_net_after_fees_1c_roundtrip_dollars,all_wins,all_losses,all_settled_count,all_exit_count,all_avg_entry_ask,all_avg_entry_edge,all_avg_entry_p_side,all_avg_entry_seconds_to_close,min_split_coverage,min_split_pnl_dollars,min_split_net_after_fees_dollars,min_split_net_after_fees_1c_roundtrip_dollars,all_splits_positive,all_splits_net_after_fees_positive,all_splits_net_after_fees_1c_roundtrip_positive,eligible_80,veto_policy,veto_low,veto_high,min_split_net_after_fees_1c_entry_dollars,all_splits_1c_entry_positive,positive_1c_days,total_days,worst_1c_day_cents,block10_positive,block10_worst_cents,block20_positive,block20_worst_cents
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob49,-2.0,100.0,0.64,570.0,0.0,223,193,0.8654708520179372,11.28,312.76,0.036065993093746,6.13,5.1499999999999995,0.016466300038368076,1.2899999999999996,0.36999999999999955,161,32,147,46,81.02590673575129,3.766852857023511,0.8479275959277481,429.9346632124352,74,63,0.8513513513513513,3.2,101.9,0.03140333660451423,2.09,1.1100000000000003,0.010893032384690877,-0.1499999999999997,-0.4699999999999997,50,13,47,16,80.87301587301587,4.087574369195455,0.8496059024221132,496.59377777777775,75,60,0.8,-0.82,100.02,-0.008198360327934412,1.97,-2.79,-0.027894421115776846,-3.99,-4.33,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,316,0.8494623655913979,13.66,514.68,0.026540763192663405,10.19,3.4700000000000006,0.006742053314680968,-2.8499999999999996,-4.43,259,57,237,79,81.4367088607595,3.4905403491302507,0.8492724920988974,440.96260759493674,0.8,-0.82,-2.79,-4.33,False,False,False,True,block_first_edge_10_22,10.0,22.0,-3.99,False,2,5,-453.0,5,-552.0,11,-393.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob50,-2.0,100.0,0.64,570.0,0.0,223,193,0.8654708520179372,11.78,312.76,0.03766466300038368,6.13,5.6499999999999995,0.018064969945005754,1.7899999999999996,0.8699999999999996,161,32,147,46,81.02590673575129,3.766852857023511,0.8479275959277481,429.9346632124352,74,63,0.8513513513513513,3.54,101.9,0.034739941118743865,2.1,1.44,0.014131501472031401,0.17999999999999994,-0.14000000000000007,50,13,47,16,80.87301587301587,4.087574369195455,0.8496059024221132,496.59377777777775,75,60,0.8,-0.48,100.02,-0.004799040191961607,1.97,-2.45,-0.024495100979804042,-3.6500000000000004,-3.99,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,316,0.8494623655913979,14.84,514.68,0.02883344991062408,10.2,4.640000000000001,0.00901531048418435,-1.6799999999999997,-3.26,259,57,237,79,81.4367088607595,3.4905403491302507,0.8492724920988974,440.96260759493674,0.8,-0.48,-2.45,-3.99,False,False,False,True,block_first_edge_10_22,10.0,22.0,-3.6500000000000004,False,2,5,-403.0,5,-552.0,12,-393.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob51,-2.0,100.0,0.64,570.0,0.0,223,193,0.8654708520179372,11.06,312.76,0.03536257833482543,6.23,4.83,0.015443151298119965,0.9700000000000002,0.010000000000000231,161,32,145,48,81.02590673575129,3.766852857023511,0.8479275959277481,429.9346632124352,74,63,0.8513513513513513,3.6,101.9,0.035328753680078505,2.1,1.5,0.014720314033366044,0.24,-0.08000000000000002,50,13,47,16,80.87301587301587,4.087574369195455,0.8496059024221132,496.59377777777775,75,60,0.8,-0.48,100.02,-0.004799040191961607,1.97,-2.45,-0.024495100979804042,-3.6500000000000004,-3.99,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,316,0.8494623655913979,14.18,514.68,0.027551099712442684,10.3,3.879999999999999,0.007538664801430014,-2.4400000000000013,-4.060000000000001,259,57,235,81,81.4367088607595,3.4905403491302507,0.8492724920988974,440.96260759493674,0.8,-0.48,-2.45,-3.99,False,False,False,True,block_first_edge_10_22,10.0,22.0,-3.6500000000000004,False,1,5,-265.0,5,-473.0,12,-387.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob52,-2.0,100.0,0.64,570.0,0.0,223,193,0.8654708520179372,12.36,312.76,0.03951912009208339,6.25,6.109999999999999,0.01953574625911242,2.2499999999999996,1.2899999999999996,161,32,145,48,81.02590673575129,3.766852857023511,0.8479275959277481,429.9346632124352,74,63,0.8513513513513513,3.8,101.9,0.037291462217860644,2.1,1.6999999999999997,0.01668302257114818,0.4399999999999997,0.11999999999999972,50,13,47,16,80.87301587301587,4.087574369195455,0.8496059024221132,496.59377777777775,75,60,0.8,0.54,100.02,0.0053989202159568095,1.99,-1.45,-0.014497100579884023,-2.65,-2.9899999999999998,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,316,0.8494623655913979,16.7,514.68,0.03244734592368074,10.34,6.359999999999999,0.01235719281883889,0.03999999999999915,-1.580000000000001,259,57,235,81,81.4367088607595,3.4905403491302507,0.8492724920988974,440.96260759493674,0.8,0.54,-1.45,-2.9899999999999998,True,False,False,True,block_first_edge_10_22,10.0,22.0,-2.65,False,2,5,-201.0,5,-409.0,13,-367.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob53,-2.0,100.0,0.64,570.0,0.0,223,193,0.8654708520179372,11.74,312.76,0.037536769407852666,6.29,5.45,0.017425501982350686,1.5900000000000003,0.6100000000000003,161,32,144,49,81.02590673575129,3.766852857023511,0.8479275959277481,429.9346632124352,74,63,0.8513513513513513,3.8,101.9,0.037291462217860644,2.1,1.6999999999999997,0.01668302257114818,0.4399999999999997,0.11999999999999972,50,13,47,16,80.87301587301587,4.087574369195455,0.8496059024221132,496.59377777777775,75,60,0.8,0.94,100.02,0.009398120375924815,1.99,-1.05,-0.010497900419916018,-2.25,-2.59,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,316,0.8494623655913979,16.48,514.68,0.03201989585762027,10.38,6.1,0.01185202455894925,-0.22000000000000064,-1.8600000000000005,259,57,234,82,81.4367088607595,3.4905403491302507,0.8492724920988974,440.96260759493674,0.8,0.94,-1.05,-2.59,True,False,False,True,block_first_edge_10_22,10.0,22.0,-2.25,False,2,5,-201.0,5,-409.0,13,-367.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob54,-2.0,100.0,0.64,570.0,0.0,223,193,0.8654708520179372,12.86,312.76,0.041117789998721066,6.29,6.569999999999999,0.02100652257321908,2.7099999999999995,1.7299999999999995,161,32,144,49,81.02590673575129,3.766852857023511,0.8479275959277481,429.9346632124352,74,63,0.8513513513513513,3.96,101.9,0.038861629048086356,2.1,1.8599999999999999,0.018253189401373895,0.5999999999999999,0.27999999999999986,50,13,47,16,80.87301587301587,4.087574369195455,0.8496059024221132,496.59377777777775,75,60,0.8,1.58,100.02,0.015796840631873626,1.99,-0.4099999999999999,-0.004099180163967206,-1.6099999999999999,-1.95,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,316,0.8494623655913979,18.4,514.68,0.035750369161420686,10.38,8.019999999999998,0.015582497862749668,1.6999999999999975,0.05999999999999761,259,57,234,82,81.4367088607595,3.4905403491302507,0.8492724920988974,440.96260759493674,0.8,1.58,-0.4099999999999999,-1.95,True,False,False,True,block_first_edge_10_22,10.0,22.0,-1.6099999999999999,False,4,5,-201.0,6,-409.0,13,-367.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,take8_or_prob52,-2.0,100.0,0.64,570.0,0.0,223,193,0.8654708520179372,5.84,312.76,0.018672464509528072,7.78,-1.9400000000000004,-0.0062028392377541895,-5.800000000000001,-8.600000000000001,161,32,53,140,81.02590673575129,3.766852857023511,0.8479275959277481,429.9346632124352,74,63,0.8513513513513513,2.62,101.9,0.025711481844946024,2.66,-0.040000000000000036,-0.0003925417075564282,-1.3,-2.3200000000000003,50,13,12,51,80.87301587301587,4.087574369195455,0.8496059024221132,496.59377777777775,75,60,0.8,-0.96,100.02,-0.009598080383923215,2.33,-3.29,-0.03289342131573685,-4.49,-5.3100000000000005,48,12,19,41,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,316,0.8494623655913979,7.5,514.68,0.01457216134297039,12.77,-5.27,-0.010239372036993861,-11.59,-16.23,259,57,84,232,81.4367088607595,3.4905403491302507,0.8492724920988974,440.96260759493674,0.8,-0.96,-3.29,-8.600000000000001,False,False,False,True,block_first_edge_10_22,10.0,22.0,-5.800000000000001,False,1,5,-658.0,5,-456.0,8,-355.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,take10_or_prob52,-2.0,100.0,0.64,570.0,0.0,223,193,0.8654708520179372,7.02,312.76,0.02244532548919299,7.59,-0.5700000000000003,-0.0018224836935669532,-4.43,-7.05,161,32,62,131,81.02590673575129,3.766852857023511,0.8479275959277481,429.9346632124352,74,63,0.8513513513513513,3.38,101.9,0.03316977428851815,2.59,0.79,0.00775269872423945,-0.47,-1.43,50,13,15,48,80.87301587301587,4.087574369195455,0.8496059024221132,496.59377777777775,75,60,0.8,-2.34,100.02,-0.023395320935812838,2.34,-4.68,-0.046790641871625675,-5.88,-6.68,48,12,20,40,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,316,0.8494623655913979,8.06,514.68,0.015660216056578847,12.52,-4.459999999999999,-0.008665578611953058,-10.78,-15.16,259,57,97,219,81.4367088607595,3.4905403491302507,0.8492724920988974,440.96260759493674,0.8,-2.34,-4.68,-7.05,False,False,False,True,block_first_edge_10_22,10.0,22.0,-5.88,False,2,5,-629.0,4,-498.0,8,-340.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,take12_or_prob52,-2.0,100.0,0.64,570.0,0.0,223,193,0.8654708520179372,9.08,312.76,0.029031845504540223,7.37,1.71,0.005467451080700857,-2.15,-4.51,161,32,75,118,81.02590673575129,3.766852857023511,0.8479275959277481,429.9346632124352,74,63,0.8513513513513513,3.76,101.9,0.03689892051030422,2.47,1.2899999999999996,0.012659470068694794,0.029999999999999583,-0.8700000000000004,50,13,18,45,80.87301587301587,4.087574369195455,0.8496059024221132,496.59377777777775,75,60,0.8,-1.88,100.02,-0.01879624075184963,2.28,-4.16,-0.04159168166366727,-5.36,-6.08,48,12,24,36,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,316,0.8494623655913979,10.96,514.68,0.021294785109194067,12.12,-1.1599999999999984,-0.002253827621046084,-7.479999999999999,-11.459999999999999,259,57,117,199,81.4367088607595,3.4905403491302507,0.8492724920988974,440.96260759493674,0.8,-1.88,-4.16,-6.08,False,False,False,True,block_first_edge_10_22,10.0,22.0,-5.36,False,3,5,-565.0,4,-461.0,9,-322.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,hold,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,9.36,310.64,0.030131341746072623,4.47,4.89,0.01574169456605717,1.0699999999999998,1.0699999999999998,160,31,191,0,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,-0.78,100.78,-0.007739630879142687,1.5,-2.2800000000000002,-0.022623536415955547,-3.5200000000000005,-3.5200000000000005,50,12,62,0,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,-4.02,100.02,-0.04019196160767846,1.34,-5.359999999999999,-0.05358928214357128,-6.56,-6.56,48,12,60,0,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,4.56,511.44,0.008916001877053025,7.31,-2.75,-0.005376974816205225,-9.01,-9.01,258,55,313,0,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,-4.02,-5.359999999999999,-6.56,False,False,False,True,block_first_edge_10_25,10.0,25.0,-6.56,False,2,5,-596.0,4,-468.0,11,-810.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob49,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,11.96,310.64,0.03850115889775947,5.98,5.98,0.019250579448879736,2.1600000000000006,1.2800000000000007,160,31,147,44,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,3.48,100.78,0.03453066084540583,2.01,1.4700000000000002,0.014586227426076605,0.2300000000000002,-0.06999999999999978,50,12,47,15,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,-0.82,100.02,-0.008198360327934412,1.97,-2.79,-0.027894421115776846,-3.99,-4.33,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,14.62,511.44,0.0285859533865165,9.96,4.659999999999998,0.00911152823400594,-1.6000000000000014,-3.1200000000000014,258,55,237,76,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,-0.82,-2.79,-4.33,False,False,False,True,block_first_edge_10_25,10.0,25.0,-3.99,False,2,5,-453.0,6,-552.0,11,-330.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob50,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,12.46,310.64,0.04011073911923771,5.98,6.48,0.020860159670357974,2.6600000000000006,1.7800000000000007,160,31,147,44,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,3.82,100.78,0.03790434610041675,2.02,1.7999999999999998,0.01786068664417543,0.5599999999999998,0.25999999999999984,50,12,47,15,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,-0.48,100.02,-0.004799040191961607,1.97,-2.45,-0.024495100979804042,-3.6500000000000004,-3.99,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,15.8,511.44,0.030893164398560928,9.97,5.83,0.011399186610355076,-0.4299999999999997,-1.9499999999999997,258,55,237,76,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,-0.48,-2.45,-3.99,False,False,False,True,block_first_edge_10_25,10.0,25.0,-3.6500000000000004,False,2,5,-403.0,6,-552.0,11,-330.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob51,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,11.74,310.64,0.03779294360030904,6.08,5.66,0.01822044810713366,1.8400000000000003,0.9200000000000003,160,31,145,46,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,3.88,100.78,0.03849970232188926,2.02,1.8599999999999999,0.018456042865647945,0.6199999999999999,0.3199999999999999,50,12,47,15,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,-0.48,100.02,-0.004799040191961607,1.97,-2.45,-0.024495100979804042,-3.6500000000000004,-3.99,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,15.14,511.44,0.029602690442671675,10.07,5.07,0.009913186297512906,-1.1899999999999995,-2.7499999999999996,258,55,235,78,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,-0.48,-2.45,-3.99,False,False,False,True,block_first_edge_10_25,10.0,25.0,-3.6500000000000004,False,2,5,-265.0,6,-473.0,10,-324.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob52,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,13.04,310.64,0.04197785217615246,6.1,6.9399999999999995,0.02234097347411795,3.1199999999999997,2.1999999999999997,160,31,145,46,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,4.08,100.78,0.040484223060130976,2.02,2.06,0.020440563603889662,0.8200000000000001,0.52,50,12,47,15,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,0.54,100.02,0.0053989202159568095,1.99,-1.45,-0.014497100579884023,-2.65,-2.9899999999999998,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,17.66,511.44,0.03452995463788519,10.11,7.550000000000001,0.014762239949945254,1.290000000000001,-0.26999999999999913,258,55,235,78,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,0.54,-1.45,-2.9899999999999998,True,False,False,True,block_first_edge_10_25,10.0,25.0,-2.65,False,3,5,-201.0,6,-409.0,11,-304.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob53,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,12.42,310.64,0.039981972701519444,6.14,6.28,0.020216327581766676,2.4600000000000004,1.5200000000000005,160,31,144,47,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,4.08,100.78,0.040484223060130976,2.02,2.06,0.020440563603889662,0.8200000000000001,0.52,50,12,47,15,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,0.94,100.02,0.009398120375924815,1.99,-1.05,-0.010497900419916018,-2.25,-2.59,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,17.44,511.44,0.03409979665258877,10.15,7.290000000000001,0.014253871421867669,1.0300000000000011,-0.5499999999999989,258,55,234,79,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,0.94,-1.05,-2.59,True,False,False,True,block_first_edge_10_25,10.0,25.0,-2.25,False,3,5,-201.0,6,-409.0,11,-304.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob54,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,12.62,310.64,0.040625804790110735,6.14,6.4799999999999995,0.02086015967035797,2.6599999999999997,1.7199999999999998,160,31,144,47,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,4.24,100.78,0.04207183965072435,2.02,2.22,0.022028180194483035,0.9800000000000002,0.6800000000000002,50,12,47,15,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,1.58,100.02,0.015796840631873626,1.99,-0.4099999999999999,-0.004099180163967206,-1.6099999999999999,-1.95,48,12,43,17,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,18.44,511.44,0.03605506022211794,10.15,8.290000000000001,0.016209134991396843,2.030000000000001,0.45000000000000107,258,55,234,79,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,1.58,-0.4099999999999999,-1.95,True,False,False,True,block_first_edge_10_25,10.0,25.0,-1.6099999999999999,False,4,5,-201.0,6,-409.0,11,-304.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,take8_or_prob52,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,5.4,310.64,0.017383466391964978,7.63,-2.2299999999999995,-0.007178727787792942,-6.049999999999999,-8.809999999999999,160,31,53,138,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,2.9,100.78,0.02877555070450486,2.58,0.31999999999999984,0.003175233181186742,-0.9200000000000002,-1.9200000000000002,50,12,12,50,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,-0.96,100.02,-0.009598080383923215,2.33,-3.29,-0.03289342131573685,-4.49,-5.3100000000000005,48,12,19,41,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,7.34,511.44,0.014351634600344125,12.54,-5.199999999999999,-0.010167370561551696,-11.459999999999999,-16.04,258,55,84,229,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,-0.96,-3.29,-8.809999999999999,False,False,False,True,block_first_edge_10_25,10.0,25.0,-6.049999999999999,False,1,5,-658.0,5,-456.0,9,-355.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,take10_or_prob52,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,6.58,310.64,0.02118207571465362,7.44,-0.8600000000000003,-0.002768477980942571,-4.68,-7.26,160,31,62,129,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,3.66,100.78,0.03631672950982338,2.51,1.1500000000000004,0.011410994244889863,-0.08999999999999964,-1.0299999999999996,50,12,15,47,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,-2.34,100.02,-0.023395320935812838,2.34,-4.68,-0.046790641871625675,-5.88,-6.68,48,12,20,40,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,7.9,511.44,0.015446582199280464,12.29,-4.389999999999999,-0.008583607070233066,-10.649999999999999,-14.969999999999999,258,55,97,216,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,-2.34,-4.68,-7.26,False,False,False,True,block_first_edge_10_25,10.0,25.0,-5.88,False,1,5,-629.0,4,-498.0,9,-340.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,take12_or_prob52,-2.0,100.0,0.64,570.0,0.0,223,191,0.8565022421524664,8.64,310.64,0.027813546227143965,7.22,1.4200000000000008,0.0045712078289982,-2.399999999999999,-4.719999999999999,160,31,75,116,81.31937172774869,3.5687482198591782,0.8488811994760787,429.5691204188481,74,62,0.8378378378378378,4.04,100.78,0.040087318912482635,2.39,1.65,0.016372296090494145,0.4099999999999999,-0.4700000000000001,50,12,18,44,81.2741935483871,3.7924854703349964,0.850666790187221,495.54458064516126,75,60,0.8,-1.88,100.02,-0.01879624075184963,2.28,-4.16,-0.04159168166366727,-5.36,-6.08,48,12,24,36,83.35,1.9748493943384682,0.8532484939433846,418.0231,372,313,0.8413978494623656,10.8,511.44,0.021116846550915065,11.89,-1.0899999999999999,-0.0021312372907867977,-7.35,-11.27,258,55,117,196,81.69968051118211,3.307527069693869,0.8500720758087598,440.4244472843451,0.8,-1.88,-4.16,-6.08,False,False,False,True,block_first_edge_10_25,10.0,25.0,-5.36,False,3,5,-565.0,4,-461.0,9,-322.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,hold,-2.0,100.0,0.64,570.0,0.0,223,198,0.8878923766816144,8.86,319.14,0.02776211067243216,4.73,4.129999999999999,0.012941029015479097,0.16999999999999904,0.16999999999999904,164,34,198,0,80.5909090909091,4.0031371979378285,0.8459404628884691,428.0958232323232,74,66,0.8918918918918919,-3.02,105.02,-0.02875642734717197,1.66,-4.68,-0.044562940392306225,-6.0,-6.0,51,15,66,0,79.56060606060606,4.58382115203158,0.8414442721263764,496.28990909090913,75,64,0.8533333333333334,-5.24,105.24,-0.04979095400988218,1.48,-6.720000000000001,-0.06385404789053593,-8.0,-8.0,50,14,64,0,82.21875,2.514795102655817,0.8473354510265582,419.01392187499994,372,328,0.8817204301075269,0.6,529.4,0.0011333585190782018,7.87,-7.2700000000000005,-0.013732527389497547,-13.83,-13.83,265,63,328,0,80.70121951219512,3.829573926206545,0.8453079343840167,440.0457256097562,0.8533333333333334,-5.24,-6.720000000000001,-8.0,False,False,False,True,block_first_edge_12_20,12.0,20.0,-8.0,False,2,5,-730.0,4,-675.0,9,-779.0
v38_long60_antipersist,edge-2_ask100_p0.64_stc0-570,prob49,-2.0,100.0,0.64,570.0,0.0,223,198,0.8878923766816144,10.2,319.14,0.03196089490505734,6.45,3.749999999999999,0.011750329009212256,-0.21000000000000085,-1.2100000000000009,164,34,148,50,80.5909090909091,4.0031371979378285,0.8459404628884691,428.0958232323232,74,66,0.8918918918918919,3.86,105.02,0.036754903827842314,2.29,1.5699999999999998,0.014949533422205293,0.24999999999999978,-0.11000000000000021,51,15,48,18,79.56060606060606,4.58382115203158,0.8414442721263764,496.28990909090913,75,64,0.8533333333333334,-0.84,105.24,-0.00798175598631699,2.18,-3.02,-0.02869631318890156,-4.3,-4.68,50,14,45,19,82.21875,2.514795102655817,0.8473354510265582,419.01392187499994,372,328,0.8817204301075269,13.22,529.4,0.024971666037023048,10.92,2.3000000000000007,0.004344540989799775,-4.259999999999999,-5.999999999999999,265,63,241,87,80.70121951219512,3.829573926206545,0.8453079343840167,440.0457256097562,0.8533333333333334,-0.84,-3.02,-4.68,False,False,False,True,block_first_edge_12_20,12.0,20.0,-4.3,False,1,5,-491.0,5,-586.0,10,-583.0
