dataset,candidate,group_type,group,markets,wins,losses,accuracy,net_pnl_cents,net_per_market_cents,median_ask,median_seconds_to_close
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,4,16,10,6,0.625,-14.0,-0.875,58.5,799.4984999999999
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,5,16,9,7,0.5625,-81.0,-5.0625,59.0,853.374
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,6,16,14,2,0.875,339.0,21.1875,60.5,834.64
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,7,16,6,10,0.375,-433.0,-27.0625,62.5,835.049
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,8,16,10,6,0.625,-64.0,-4.0,61.0,829.933
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,9,15,7,8,0.4666666666666667,-275.0,-18.333333333333332,60.0,852.745
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,action,base_after_veto,305,198,107,0.6491803278688525,159.0,0.521311475409836,60.0,833.123
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,<=0,94,62,32,0.6595744680851063,296.0,3.148936170212766,59.5,834.568
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,<=120,5,4,1,0.8,51.0,10.2,69.0,827.654
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,<=40,147,90,57,0.6122448979591837,-353.0,-2.401360544217687,60.0,833.258
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,<=80,51,35,16,0.6862745098039216,129.0,2.5294117647058822,64.0,833.947
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,>120,8,7,1,0.875,36.0,4.5,84.5,812.8285000000001
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,<=-20,77,53,24,0.6883116883116883,400.0,5.194805194805195,60.0,842.779
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,<=0,75,47,28,0.6266666666666667,-113.0,-1.5066666666666666,60.0,828.281
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,<=20,86,53,33,0.6162790697674418,-227.0,-2.63953488372093,60.0,830.292
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,<=40,40,26,14,0.65,61.0,1.525,59.5,837.282
current,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,>40,27,19,8,0.7037037037037037,38.0,1.4074074074074074,64.0,835.333
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,split,holdout,44,30,14,0.6818181818181818,71.0,1.6136363636363635,61.5,839.3180465
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,split,train,131,90,41,0.6870229007633588,493.0,3.763358778625954,61.0,839.455578
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,split,validation,44,28,16,0.6363636363636364,12.0,0.2727272727272727,61.0,839.4476755000001
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,side,no,111,75,36,0.6756756756756757,328.0,2.954954954954955,60.0,839.42217
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,side,yes,108,73,35,0.6759259259259259,248.0,2.2962962962962963,62.0,839.3896425
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,0,7,5,2,0.7142857142857143,44.0,6.285714285714286,63.0,839.728686
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,1,8,5,3,0.625,-4.0,-0.5,61.0,779.8731680000001
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,10,10,9,1,0.9,218.0,21.8,64.5,809.27001
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,11,12,10,2,0.8333333333333334,211.0,17.583333333333332,61.0,839.4742715
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,12,12,10,2,0.8333333333333334,177.0,14.75,65.0,809.443867
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,13,12,6,6,0.5,-176.0,-14.666666666666666,61.5,809.496817
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,14,12,7,5,0.5833333333333334,-52.0,-4.333333333333333,61.0,801.351621
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,15,12,6,6,0.5,-178.0,-14.833333333333334,60.5,779.484487
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,16,9,7,2,0.7777777777777778,96.0,10.666666666666666,62.0,839.926839
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,17,8,5,3,0.625,-18.0,-2.25,61.5,839.2939295
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,18,8,5,3,0.625,-44.0,-5.5,64.5,809.5051605000001
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,19,8,5,3,0.625,-9.0,-1.125,61.5,866.5932165
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,2,8,4,4,0.5,-109.0,-13.625,61.0,809.4426735
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,20,8,4,4,0.5,-129.0,-16.125,63.5,839.8911395
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,21,8,7,1,0.875,176.0,22.0,61.0,861.9850974999999
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,22,8,7,1,0.875,205.0,25.625,59.5,839.3399015
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,23,8,7,1,0.875,194.0,24.25,60.5,848.6305904999999
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,3,8,3,5,0.375,-223.0,-27.875,63.5,839.3030785000001
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,4,10,7,3,0.7,41.0,4.1,60.5,809.5974575
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,5,12,9,3,0.75,142.0,11.833333333333334,59.5,848.5997995
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,6,8,5,3,0.625,-14.0,-1.75,61.0,839.4623205
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,7,8,4,4,0.5,-93.0,-11.625,58.5,839.5599119999999
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,8,7,3,4,0.42857142857142855,-151.0,-21.571428571428573,61.0,839.094062
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,hour,9,8,8,0,1.0,272.0,34.0,59.5,851.0466415000001
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,action,base_after_veto,219,148,71,0.6757990867579908,576.0,2.6301369863013697,61.0,839.403719
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,<=0,51,35,16,0.6862745098039216,286.0,5.607843137254902,61.0,839.811894
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,<=120,8,5,3,0.625,-81.0,-10.125,71.0,809.496817
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,<=40,108,73,35,0.6759259259259259,338.0,3.1296296296296298,61.0,839.375163
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,<=80,49,33,16,0.673469387755102,93.0,1.8979591836734695,62.0,839.215199
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,impulse,>120,3,2,1,0.6666666666666666,-60.0,-20.0,85.0,659.93965
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,<=-20,58,40,18,0.6896551724137931,257.0,4.431034482758621,62.0,839.9102760000001
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,<=0,54,34,20,0.6296296296296297,-136.0,-2.5185185185185186,60.5,808.4123075
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,<=20,57,43,14,0.7543859649122807,537.0,9.421052631578947,62.0,839.322137
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,<=40,37,22,15,0.5945945945945946,-136.0,-3.675675675675676,60.0,839.198163
v21,book55_margin_veto_signed_move_5m_abs80_over40_sig0.75,over_margin,>40,13,9,4,0.6923076923076923,54.0,4.153846153846154,61.0,839.169005
current,book55_margin_fade_signed_move_5m_abs60_over20,split,holdout,62,42,20,0.6774193548387096,618.0,9.96774193548387,58.5,840.3475
current,book55_margin_fade_signed_move_5m_abs60_over20,split,train,182,122,60,0.6703296703296703,1073.0,5.895604395604396,59.0,836.154
current,book55_margin_fade_signed_move_5m_abs60_over20,split,validation,61,34,27,0.5573770491803278,-475.0,-7.786885245901639,60.0,832.23
current,book55_margin_fade_signed_move_5m_abs60_over20,side,no,158,100,58,0.6329113924050633,422.0,2.670886075949367,59.0,837.7529999999999
current,book55_margin_fade_signed_move_5m_abs60_over20,side,yes,147,98,49,0.6666666666666666,794.0,5.401360544217687,59.0,833.947
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,0,9,5,4,0.5555555555555556,40.0,4.444444444444445,56.0,859.548
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,1,8,5,3,0.625,-30.0,-3.75,62.5,838.75
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,10,12,10,2,0.8333333333333334,249.0,20.75,58.5,827.215
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,11,12,8,4,0.6666666666666666,-18.0,-1.5,66.0,838.07
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,12,12,10,2,0.8333333333333334,278.0,23.166666666666668,62.0,829.888
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,13,12,7,5,0.5833333333333334,-72.0,-6.0,63.5,840.8565
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,14,11,6,5,0.5454545454545454,-50.0,-4.545454545454546,58.0,835.718
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,15,12,7,5,0.5833333333333334,2.0,0.16666666666666666,56.0,838.7165
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,16,8,4,4,0.5,-31.0,-3.875,57.5,839.6949999999999
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,17,12,7,5,0.5833333333333334,-32.0,-2.6666666666666665,60.0,835.6165
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,18,12,11,1,0.9166666666666666,335.0,27.916666666666668,61.0,831.6725
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,19,12,8,4,0.6666666666666666,43.0,3.5833333333333335,61.0,854.6795
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,2,14,8,6,0.5714285714285714,-55.0,-3.9285714285714284,60.0,830.184
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,20,12,10,2,0.8333333333333334,263.0,21.916666666666668,58.0,833.7764999999999
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,21,12,8,4,0.6666666666666666,32.0,2.6666666666666665,59.5,855.7909999999999
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,22,12,9,3,0.75,153.0,12.75,61.5,828.1500000000001
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,23,12,10,2,0.8333333333333334,355.0,29.583333333333332,57.0,836.69
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,3,16,9,7,0.5625,-24.0,-1.5,58.0,838.158
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,4,16,10,6,0.625,58.0,3.625,57.0,827.364
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,5,16,9,7,0.5625,-49.0,-3.0625,59.0,853.374
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,6,16,14,2,0.875,386.0,24.125,59.5,834.64
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,7,16,6,10,0.375,-362.0,-22.625,58.5,836.4905
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,8,16,10,6,0.625,-11.0,-0.6875,60.5,829.933
current,book55_margin_fade_signed_move_5m_abs60_over20,hour,9,15,7,8,0.4666666666666667,-244.0,-16.266666666666666,59.0,857.749
current,book55_margin_fade_signed_move_5m_abs60_over20,action,base,268,175,93,0.6529850746268657,368.0,1.373134328358209,60.0,834.7345
current,book55_margin_fade_signed_move_5m_abs60_over20,action,fade,37,23,14,0.6216216216216216,848.0,22.91891891891892,40.0,854.597
current,book55_margin_fade_signed_move_5m_abs60_over20,impulse,<=0,89,59,30,0.6629213483146067,318.0,3.5730337078651684,60.0,836.368
current,book55_margin_fade_signed_move_5m_abs60_over20,impulse,<=120,13,8,5,0.6153846153846154,232.0,17.846153846153847,40.0,852.821
current,book55_margin_fade_signed_move_5m_abs60_over20,impulse,<=40,143,89,54,0.6223776223776224,-200.0,-1.3986013986013985,60.0,835.072
current,book55_margin_fade_signed_move_5m_abs60_over20,impulse,<=80,44,32,12,0.7272727272727273,604.0,13.727272727272727,59.0,836.5635
current,book55_margin_fade_signed_move_5m_abs60_over20,impulse,>120,16,10,6,0.625,262.0,16.375,40.5,838.673
current,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,<=-20,71,49,22,0.6901408450704225,394.0,5.549295774647887,60.0,850.086
current,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,<=0,71,45,26,0.6338028169014085,-42.0,-0.5915492957746479,60.0,829.001
current,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,<=20,84,52,32,0.6190476190476191,-204.0,-2.4285714285714284,60.0,830.6505
current,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,<=40,38,26,12,0.6842105263157895,384.0,10.105263157894736,58.0,838.8085000000001
current,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,>40,41,26,15,0.6341463414634146,684.0,16.682926829268293,42.0,854.831
v21,book55_margin_fade_signed_move_5m_abs60_over20,split,holdout,44,30,14,0.6818181818181818,92.0,2.090909090909091,61.5,839.3180465
v21,book55_margin_fade_signed_move_5m_abs60_over20,split,train,131,89,42,0.6793893129770993,1028.0,7.847328244274809,60.0,839.519564
v21,book55_margin_fade_signed_move_5m_abs60_over20,split,validation,44,28,16,0.6363636363636364,104.0,2.3636363636363638,60.5,839.685401
v21,book55_margin_fade_signed_move_5m_abs60_over20,side,no,110,73,37,0.6636363636363637,566.0,5.1454545454545455,60.0,839.549505
v21,book55_margin_fade_signed_move_5m_abs60_over20,side,yes,109,74,35,0.6788990825688074,658.0,6.036697247706422,61.0,839.47548
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,0,7,5,2,0.7142857142857143,80.0,11.428571428571429,63.0,865.801326
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,1,8,5,3,0.625,19.0,2.375,59.5,779.8731680000001
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,10,10,9,1,0.9,251.0,25.1,63.5,809.27001
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,11,12,9,3,0.75,132.0,11.0,60.0,839.4742715
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,12,12,10,2,0.8333333333333334,238.0,19.833333333333332,63.5,809.443867
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,13,12,5,7,0.4166666666666667,-222.0,-18.5,59.5,839.2513094999999
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,14,12,7,5,0.5833333333333334,37.0,3.0833333333333335,60.5,831.1948434999999
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,15,12,7,5,0.5833333333333334,18.0,1.5,59.5,839.3011735
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,16,9,7,2,0.7777777777777778,175.0,19.444444444444443,59.0,839.926839
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,17,8,5,3,0.625,46.0,5.75,60.0,839.5617454999999
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,18,8,5,3,0.625,-15.0,-1.875,62.5,809.5051605000001
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,19,8,5,3,0.625,-9.0,-1.125,61.5,866.5932165
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,2,8,4,4,0.5,-92.0,-11.5,61.0,809.4426735
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,20,8,4,4,0.5,-129.0,-16.125,63.5,839.8911395
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,21,8,7,1,0.875,215.0,26.875,59.5,861.9850974999999
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,22,8,7,1,0.875,222.0,27.75,58.5,839.3399015
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,23,8,7,1,0.875,215.0,26.875,60.0,848.6305904999999
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,3,8,3,5,0.375,-223.0,-27.875,63.5,839.3030785000001
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,4,10,7,3,0.7,66.0,6.6,59.5,809.5974575
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,5,12,9,3,0.75,142.0,11.833333333333334,59.5,848.5997995
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,6,8,5,3,0.625,30.0,3.75,60.5,839.4623205
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,7,8,4,4,0.5,-93.0,-11.625,58.5,839.5599119999999
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,8,7,3,4,0.42857142857142855,-151.0,-21.571428571428573,61.0,839.094062
v21,book55_margin_fade_signed_move_5m_abs60_over20,hour,9,8,8,0,1.0,272.0,34.0,59.5,851.0466415000001
v21,book55_margin_fade_signed_move_5m_abs60_over20,action,base,189,130,59,0.6878306878306878,739.0,3.9100529100529102,61.0,839.507279
v21,book55_margin_fade_signed_move_5m_abs60_over20,action,fade,30,17,13,0.5666666666666667,485.0,16.166666666666668,40.0,839.4050705
v21,book55_margin_fade_signed_move_5m_abs60_over20,impulse,<=0,48,32,16,0.6666666666666666,164.0,3.4166666666666665,61.0,839.9345575
v21,book55_margin_fade_signed_move_5m_abs60_over20,impulse,<=120,18,9,9,0.5,15.0,0.8333333333333334,41.5,839.344657
v21,book55_margin_fade_signed_move_5m_abs60_over20,impulse,<=40,102,70,32,0.6862745098039216,424.0,4.1568627450980395,61.0,839.483431
v21,book55_margin_fade_signed_move_5m_abs60_over20,impulse,<=80,43,30,13,0.6976744186046512,360.0,8.372093023255815,61.0,839.291121
v21,book55_margin_fade_signed_move_5m_abs60_over20,impulse,>120,8,6,2,0.75,261.0,32.625,35.0,839.3891074999999
v21,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,<=-20,54,36,18,0.6666666666666666,111.0,2.0555555555555554,62.0,848.7078055
v21,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,<=0,51,32,19,0.6274509803921569,-139.0,-2.7254901960784315,60.0,839.192456
v21,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,<=20,53,40,13,0.7547169811320755,515.0,9.716981132075471,62.0,839.459543
v21,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,<=40,33,21,12,0.6363636363636364,122.0,3.696969696969697,60.0,839.452582
v21,book55_margin_fade_signed_move_5m_abs60_over20,over_margin,>40,28,18,10,0.6428571428571429,615.0,21.964285714285715,40.5,839.448813
current,book55_margin_fade_signed_move_5m_abs60_over40,split,holdout,62,42,20,0.6774193548387096,525.0,8.46774193548387,59.0,840.3475
current,book55_margin_fade_signed_move_5m_abs60_over40,split,train,182,122,60,0.6703296703296703,1010.0,5.549450549450549,60.0,836.154
current,book55_margin_fade_signed_move_5m_abs60_over40,split,validation,61,34,27,0.5573770491803278,-510.0,-8.360655737704919,60.0,832.23
current,book55_margin_fade_signed_move_5m_abs60_over40,side,no,162,104,58,0.6419753086419753,515.0,3.1790123456790123,60.0,837.1279999999999
current,book55_margin_fade_signed_move_5m_abs60_over40,side,yes,143,94,49,0.6573426573426573,510.0,3.5664335664335662,59.0,833.947
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,0,9,5,4,0.5555555555555556,3.0,0.3333333333333333,58.0,859.548
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,1,8,5,3,0.625,-30.0,-3.75,62.5,838.75
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,10,12,10,2,0.8333333333333334,249.0,20.75,58.5,827.215
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,11,12,8,4,0.6666666666666666,-18.0,-1.5,66.0,838.07
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,12,12,10,2,0.8333333333333334,243.0,20.25,63.5,829.888
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,13,12,7,5,0.5833333333333334,-72.0,-6.0,63.5,840.8565
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,14,11,6,5,0.5454545454545454,-50.0,-4.545454545454546,58.0,835.718
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,15,12,7,5,0.5833333333333334,2.0,0.16666666666666666,56.0,838.7165
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,16,8,4,4,0.5,-31.0,-3.875,57.5,839.6949999999999
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,17,12,7,5,0.5833333333333334,-32.0,-2.6666666666666665,60.0,835.6165
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,18,12,11,1,0.9166666666666666,335.0,27.916666666666668,61.0,831.6725
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,19,12,8,4,0.6666666666666666,43.0,3.5833333333333335,61.0,854.6795
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,2,14,8,6,0.5714285714285714,-55.0,-3.9285714285714284,60.0,830.184
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,20,12,10,2,0.8333333333333334,263.0,21.916666666666668,58.0,833.7764999999999
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,21,12,8,4,0.6666666666666666,32.0,2.6666666666666665,59.5,855.7909999999999
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,22,12,9,3,0.75,153.0,12.75,61.5,828.1500000000001
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,23,12,10,2,0.8333333333333334,278.0,23.166666666666668,59.5,836.69
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,3,16,9,7,0.5625,-46.0,-2.875,59.0,838.158
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,4,16,10,6,0.625,58.0,3.625,57.0,827.364
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,5,16,9,7,0.5625,-49.0,-3.0625,59.0,853.374
current,book55_margin_fade_signed_move_5m_abs60_over40,hour,6,16,14,2,0.875,366.0,22.875,60.0,834.64
