label,chooser,min_score,ask_max,min_seconds_to_close,gate,coverage_pass,target_pass,nondegenerate_pass,wilson_pass,min_test_accuracy,min_test_coverage,min_test_wilson,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_gross_pnl_cents,all_median_ask,all_median_seconds_to_close,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_gross_pnl_cents,train_median_ask,train_median_seconds_to_close,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_gross_pnl_cents,validation_median_ask,validation_median_seconds_to_close,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_gross_pnl_cents,holdout_median_ask,holdout_median_seconds_to_close
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.5; ask<=100; sec>=60; margin_rv15>=0.5,brownian_p_rv_60m,0.5,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,364.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.6; ask<=100; sec>=60; margin_rv15>=0.5,score_physics_mean_rv15_rv30,0.6,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,364.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.55; ask<=100; sec>=60; margin_rv15>=0.5,brownian_p_rv_30m,0.55,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,364.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=drift_p_5m_rv_15m; drift_p_5m_rv_15m>=0.5; ask<=100; sec>=60; margin_rv15>=0.5,drift_p_5m_rv_15m,0.5,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,359.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,393.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.55; ask<=100; sec>=60; margin_rv15>=0.5,score_physics_mean_rv_drift,0.55,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,364.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.55; ask<=100; sec>=60; margin_rv15>=0.5,score_physics_mean_rv15_rv30,0.55,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,364.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.5; ask<=100; sec>=60; margin_rv15>=0.5,brownian_p_rv_30m,0.5,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,364.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.5; ask<=100; sec>=60; margin_rv15>=0.5,score_physics_min_rv_drift,0.5,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,359.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,393.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=100; sec>=60; margin_rv15>=0.5,brownian_p_rv_15m,0.55,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,364.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_margin_blend; score_physics_margin_blend>=0.6; ask<=100; sec>=60; margin_rv15>=0.5,score_physics_margin_blend,0.6,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,364.0,76.0,646.259,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.6; ask<=100; sec>=60; margin_rv15>=0.5,brownian_p_rv_30m,0.6,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,353.0,76.0,646.04,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,0.0,79.0,646.04
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.65; ask<=100; sec>=60; margin_rv15>=0.5,score_physics_mean_rv15_rv30,0.65,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,353.0,76.0,646.04,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,398.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,0.0,79.0,646.04
pure=brownian_p_rv_60m; brownian_p_rv_60m>=0.6; ask<=100; sec>=60; margin_rv15>=0.5,brownian_p_rv_60m,0.6,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,328.0,77.0,646.04,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,373.0,76.0,648.017,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,0.0,79.0,646.04
pure=drift_p_15m_rv_15m; drift_p_15m_rv_15m>=0.5; ask<=100; sec>=60; margin_rv15>=0.5,drift_p_15m_rv_15m,0.5,100.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,153,121,32,0.7908496732026143,0.9807692307692307,0.7196792604586697,335.0,77.0,645.988,93,91,74,17,0.8131868131868132,0.978494623655914,0.7210405380450772,373.0,76.0,646.259,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,7.0,79.0,647.383
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.65; ask<=95; sec>=120; margin_rv15>=0,score_physics_min_rv_drift,0.65,95.0,120.0,margin_rv15>=0,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,898.0,73.0,657.828,93,90,72,18,0.8,0.967741935483871,0.7058626364885745,640.0,73.0,706.5625,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,13.0,73.0,649.413,32,31,25,6,0.8064516129032258,0.96875,0.6371974218820453,245.0,74.0,651.792
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.65; ask<=95; sec>=120,score_physics_min_rv_drift,0.65,95.0,120.0,none,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,898.0,73.0,657.828,93,90,72,18,0.8,0.967741935483871,0.7058626364885745,640.0,73.0,706.5625,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,13.0,73.0,649.413,32,31,25,6,0.8064516129032258,0.96875,0.6371974218820453,245.0,74.0,651.792
pure=score_physics_min_rv_drift; score_physics_min_rv_drift>=0.65; ask<=95; sec>=120; spread<=4,score_physics_min_rv_drift,0.65,95.0,120.0,spread<=4,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,890.0,73.0,657.828,93,90,72,18,0.8,0.967741935483871,0.7058626364885745,632.0,73.0,702.076,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,13.0,73.0,649.413,32,31,25,6,0.8064516129032258,0.96875,0.6371974218820453,245.0,74.0,651.792
pure=drift_p_5m_rv_15m; drift_p_5m_rv_15m>=0.5; ask<=95; sec>=60; margin_rv15>=0.5,drift_p_5m_rv_15m,0.5,95.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,360.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,394.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=60; margin_rv15>=0.5,brownian_p_rv_15m,0.6,95.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=95; sec>=0; margin_rv15>=0.5,brownian_p_rv_15m,0.55,95.0,0.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_margin_blend; score_physics_margin_blend>=0.5; ask<=100; sec>=120; margin_rv15>=0.5,score_physics_margin_blend,0.5,100.0,120.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,344.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,378.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=95; sec>=0; margin_rv15>=0.5,brownian_p_rv_15m,0.6,95.0,0.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.5; ask<=100; sec>=120; margin_rv15>=0.5,score_physics_mean_rv15_rv30,0.5,100.0,120.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,344.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,378.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=drift_p_5m_rv_15m; drift_p_5m_rv_15m>=0.5; ask<=95; sec>=0; margin_rv15>=0.5,drift_p_5m_rv_15m,0.5,95.0,0.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,360.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,394.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_margin_blend; score_physics_margin_blend>=0.5; ask<=95; sec>=60; margin_rv15>=0.5,score_physics_margin_blend,0.5,95.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.5; ask<=95; sec>=0; margin_rv15>=0.5,brownian_p_rv_30m,0.5,95.0,0.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_margin_blend; score_physics_margin_blend>=0.5; ask<=95; sec>=0; margin_rv15>=0.5,score_physics_margin_blend,0.5,95.0,0.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.65; ask<=95; sec>=60; margin_rv15>=0.5,brownian_p_rv_15m,0.65,95.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.55; ask<=100; sec>=120; margin_rv15>=0.5,brownian_p_rv_30m,0.55,100.0,120.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,344.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,378.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.65; ask<=95; sec>=0; margin_rv15>=0.5,brownian_p_rv_15m,0.65,95.0,0.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=drift_p_5m_rv_15m; drift_p_5m_rv_15m>=0.5; ask<=100; sec>=120; margin_rv15>=0.5,drift_p_5m_rv_15m,0.5,100.0,120.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,339.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,373.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.55; ask<=100; sec>=120; margin_rv15>=0.5,brownian_p_rv_15m,0.55,100.0,120.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,344.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,378.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.5; ask<=95; sec>=60; margin_rv15>=0.5,score_physics_mean_rv15_rv30,0.5,95.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_15m; brownian_p_rv_15m>=0.5; ask<=100; sec>=120; margin_rv15>=0.5,brownian_p_rv_15m,0.5,100.0,120.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,344.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,378.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.5; ask<=95; sec>=60; margin_rv15>=0.5,score_physics_mean_rv_drift,0.5,95.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.5; ask<=95; sec>=60; margin_rv15>=0.5,brownian_p_rv_30m,0.5,95.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_mean_rv15_rv30; score_physics_mean_rv15_rv30>=0.5; ask<=95; sec>=0; margin_rv15>=0.5,score_physics_mean_rv15_rv30,0.5,95.0,0.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=brownian_p_rv_30m; brownian_p_rv_30m>=0.55; ask<=95; sec>=60; margin_rv15>=0.5,brownian_p_rv_30m,0.55,95.0,60.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
pure=score_physics_mean_rv_drift; score_physics_mean_rv_drift>=0.5; ask<=95; sec>=0; margin_rv15>=0.5,score_physics_mean_rv_drift,0.5,95.0,0.0,margin_rv15>=0.5,True,False,False,False,0.7419354838709677,0.96875,0.567538641905662,156,152,120,32,0.7894736842105263,0.9743589743589743,0.7179345516751191,365.0,76.0,646.821,93,90,73,17,0.8111111111111111,0.967741935483871,0.7181637647568584,399.0,76.0,648.9065,31,31,23,8,0.7419354838709677,1.0,0.567538641905662,-45.0,76.0,596.394,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,11.0,79.0,647.383
