model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,candidate,entry_policy,exit_policy,fee_adjusted_pnl_cents,fee_adjusted_1c_entry_pnl_cents,fee_adjusted_1c_roundtrip_pnl_cents
v38_long60_antipersist,KXBTC15M-26MAY040945-45,holdout,2026-05-04 13:35:20.894000+00:00,yes,no,False,64.0,63.0,0.6791998153844426,0.6791998153844426,3.9199815384442616,579.106,probability_reduce,2026-05-04 13:38:06.066000+00:00,413.934,34.0,0.2891661737343624,-5.083382626563761,-60.0,False,128.0,4.0,4.0,8.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,-68.0,-70.0,-72.0
v38_long60_antipersist,KXBTC15M-26MAY041000-00,holdout,2026-05-04 13:50:22.230000+00:00,no,no,True,66.0,65.0,0.6657017047379272,0.3342982952620727,0.5701704737927287,577.77,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,64.0,62.0,62.0
v38_long60_antipersist,KXBTC15M-26MAY041015-15,holdout,2026-05-04 14:05:08.424000+00:00,no,yes,False,91.0,91.0,0.9401555836341924,0.0598444163658074,3.0155583634192453,591.576,probability_reduce,2026-05-04 14:13:09.109000+00:00,110.891,8.0,0.0073996795436389,-7.26003204563611,-166.0,False,182.0,2.0,2.0,4.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,-170.0,-172.0,-174.0
v38_long60_antipersist,KXBTC15M-26MAY041030-30,holdout,2026-05-04 14:20:09.628000+00:00,yes,yes,True,77.0,76.0,0.8006054313834975,0.8006054313834975,3.0605431383497432,590.372,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,43.0,41.0,41.0
v38_long60_antipersist,KXBTC15M-26MAY041045-45,holdout,2026-05-04 14:37:10.997000+00:00,yes,yes,True,92.0,91.0,0.9397776693157222,0.9397776693157222,1.9777669315722193,469.003,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,14.0,12.0,12.0
v38_long60_antipersist,KXBTC15M-26MAY041100-00,holdout,2026-05-04 14:50:12.189000+00:00,yes,yes,True,97.0,97.0,0.9915508687225546,0.9915508687225546,2.155086872255467,587.811,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,5.0,3.0,3.0
v38_long60_antipersist,KXBTC15M-26MAY041115-15,holdout,2026-05-04 15:05:13.679000+00:00,no,no,True,79.0,78.0,0.8214057578621173,0.1785942421378826,3.140575786211727,586.321,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,39.0,37.0,37.0
v38_long60_antipersist,KXBTC15M-26MAY041130-30,holdout,2026-05-04 15:21:00.405000+00:00,no,no,True,86.0,85.0,0.9625204908169156,0.0374795091830845,10.252049081691553,539.595,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,26.0,24.0,24.0
v38_long60_antipersist,KXBTC15M-26MAY041145-45,holdout,2026-05-04 15:36:01.690000+00:00,no,yes,False,77.0,76.0,0.7875161042980413,0.2124838957019586,1.7516104298041313,538.31,probability_reduce,2026-05-04 15:42:02.090000+00:00,177.91,38.0,0.3215008337229499,-5.8499166277050065,-78.0,False,154.0,3.0,4.0,7.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,-85.0,-87.0,-89.0
v38_long60_antipersist,KXBTC15M-26MAY041200-00,holdout,2026-05-04 15:52:18.119000+00:00,no,yes,False,95.0,94.0,0.9524540549803598,0.0475459450196401,0.24540549803597855,461.881,probability_reduce,2026-05-04 15:55:03.287000+00:00,296.713,37.0,0.3777326913150882,0.7732691315088189,-116.0,False,190.0,1.0,4.0,5.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,-121.0,-123.0,-125.0
v38_long60_antipersist,KXBTC15M-26MAY041215-15,holdout,2026-05-04 16:06:49.482000+00:00,no,no,True,72.0,71.0,0.7273811011754727,0.2726188988245273,0.7381101175472793,490.518,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,53.0,51.0,51.0
v38_long60_antipersist,KXBTC15M-26MAY041230-30,holdout,2026-05-04 16:20:05.835000+00:00,yes,yes,True,96.0,95.0,0.9605628285898068,0.9605628285898068,0.05628285898067986,594.165,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,v38_p65_edge0_prob45,edge0_ask100_p0.65_stc0-600,prob45,7.0,5.0,5.0
v39_midband_v28_fallback,KXBTC15M-26APR302230-30,train,2026-05-01 02:20:14.066000+00:00,no,no,True,83.0,82.0,0.8795945633048561,0.1204054366951438,4.959456330485608,585.934,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,32.0,30.0,30.0
v39_midband_v28_fallback,KXBTC15M-26APR302245-45,train,2026-05-01 02:35:00.329000+00:00,no,no,True,82.0,81.0,0.8409885452499868,0.1590114547500132,2.0988545249986714,599.671,probability_reduce,2026-05-01 02:38:00.527000+00:00,419.473,42.0,0.4747220856778319,5.472208567783191,-80.0,False,164.0,3.0,4.0,7.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-87.0,-89.0,-91.0
v39_midband_v28_fallback,KXBTC15M-26APR302300-00,train,2026-05-01 02:54:02.084000+00:00,no,no,True,74.0,73.0,0.7633099059169901,0.2366900940830099,2.330990591699006,357.916,settlement_win,,,,,,52.0,True,148.0,3.0,0.0,3.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,49.0,47.0,47.0
v39_midband_v28_fallback,KXBTC15M-26APR302315-15,train,2026-05-01 03:05:03.069000+00:00,no,yes,False,75.0,74.0,0.7793501645427205,0.2206498354572795,2.935016454272059,596.931,probability_reduce,2026-05-01 03:08:03.262000+00:00,416.738,10.0,0.1027587210906532,0.27587210906532,-130.0,False,150.0,3.0,2.0,5.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-135.0,-137.0,-139.0
v39_midband_v28_fallback,KXBTC15M-26APR302330-30,train,2026-05-01 03:20:04.336000+00:00,yes,yes,True,100.0,99.0,0.9999714767701172,0.9999714767701172,-0.002852322988275091,595.664,settlement_win,,,,,,0.0,True,200.0,0.0,0.0,0.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,0.0,-2.0,-2.0
v39_midband_v28_fallback,KXBTC15M-26APR302345-45,train,2026-05-01 03:35:05.384000+00:00,no,no,True,54.0,53.0,0.623961021239993,0.376038978760007,8.396102123999299,594.616,probability_reduce,2026-05-01 03:37:05.581000+00:00,474.419,39.0,0.4837508606886782,9.375086068867816,-30.0,False,108.0,4.0,4.0,8.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-38.0,-40.0,-42.0
v39_midband_v28_fallback,KXBTC15M-26MAY010000-00,train,2026-05-01 03:55:07.114000+00:00,no,no,True,64.0,63.0,0.6655875073561395,0.3344124926438605,2.558750735613941,292.886,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,68.0,66.0,66.0
v39_midband_v28_fallback,KXBTC15M-26MAY010015-15,train,2026-05-01 04:14:08.446000+00:00,yes,yes,True,98.0,98.0,0.999326357099134,0.999326357099134,1.9326357099133986,51.554,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,3.0,1.0,1.0
v39_midband_v28_fallback,KXBTC15M-26MAY010030-30,train,2026-05-01 04:21:09.214000+00:00,no,no,True,63.0,62.0,0.6837384853241231,0.316261514675877,5.37384853241231,530.786,probability_reduce,2026-05-01 04:23:09.414000+00:00,410.586,58.0,0.4928564769768417,-8.714352302315831,-10.0,False,126.0,4.0,4.0,8.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-18.0,-20.0,-22.0
v39_midband_v28_fallback,KXBTC15M-26MAY010045-45,train,2026-05-01 04:35:10.431000+00:00,yes,yes,True,79.0,78.0,0.8467133200047402,0.8467133200047402,5.671332000474024,589.569,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,39.0,37.0,37.0
v39_midband_v28_fallback,KXBTC15M-26MAY010100-00,train,2026-05-01 04:54:57.459000+00:00,yes,no,False,29.0,28.0,0.7453751165316371,0.7453751165316371,45.53751165316372,302.541,probability_reduce,2026-05-01 04:55:12.501000+00:00,287.499,45.0,0.2390551739710275,-21.09448260289725,32.0,False,58.0,3.0,4.0,7.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,25.0,23.0,21.0
v39_midband_v28_fallback,KXBTC15M-26MAY010115-15,train,2026-05-01 05:05:13.411000+00:00,yes,yes,True,80.0,79.0,0.8402832147808601,0.8402832147808601,4.0283214780860135,586.589,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,37.0,35.0,35.0
v39_midband_v28_fallback,KXBTC15M-26MAY010130-30,train,2026-05-01 05:20:14.982000+00:00,no,no,True,88.0,87.0,0.8874489144035306,0.1125510855964694,0.744891440353058,585.018,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,22.0,20.0,20.0
v39_midband_v28_fallback,KXBTC15M-26MAY010145-45,train,2026-05-01 05:39:31.706000+00:00,no,yes,False,57.0,56.0,0.7072469744752404,0.2927530255247595,13.724697447524036,328.294,probability_reduce,2026-05-01 05:40:01.727000+00:00,298.273,33.0,0.3448013498328142,1.4801349832814168,-48.0,False,114.0,4.0,4.0,8.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-56.0,-58.0,-60.0
v39_midband_v28_fallback,KXBTC15M-26MAY010200-00,train,2026-05-01 05:51:17.698000+00:00,yes,yes,True,61.0,60.0,0.6625428524620661,0.6625428524620661,5.2542852462066065,522.302,settlement_win,,,,,,78.0,True,122.0,4.0,0.0,4.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,74.0,72.0,72.0
v39_midband_v28_fallback,KXBTC15M-26MAY010215-15,train,2026-05-01 06:07:03.960000+00:00,yes,no,False,65.0,64.0,0.6480213572770214,0.6480213572770214,-0.1978642722978634,476.04,probability_reduce,2026-05-01 06:10:04.203000+00:00,295.797,23.0,0.3008670696999803,7.08670696999803,-84.0,False,130.0,4.0,3.0,7.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-91.0,-93.0,-95.0
v39_midband_v28_fallback,KXBTC15M-26MAY010230-30,train,2026-05-01 06:21:05.227000+00:00,no,yes,False,58.0,56.0,0.6617710745162206,0.3382289254837793,8.177107451622064,534.773,probability_reduce,2026-05-01 06:25:05.634000+00:00,294.366,32.0,0.4492494733420369,12.924947334203694,-52.0,False,116.0,4.0,4.0,8.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-60.0,-62.0,-64.0
v39_midband_v28_fallback,KXBTC15M-26MAY010245-45,train,2026-05-01 06:35:51.862000+00:00,yes,no,False,54.0,53.0,0.6203061015311582,0.6203061015311582,8.030610153115816,548.138,probability_reduce,2026-05-01 06:37:07.051000+00:00,472.949,44.0,0.4759276215777007,3.5927621577700677,-20.0,False,108.0,4.0,4.0,8.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-28.0,-30.0,-32.0
v39_midband_v28_fallback,KXBTC15M-26MAY010300-00,train,2026-05-01 06:50:08.181000+00:00,no,yes,False,59.0,58.0,0.6739577044003128,0.3260422955996872,8.39577044003127,591.819,probability_reduce,2026-05-01 06:56:08.658000+00:00,231.342,14.0,0.1304710697808002,-0.95289302191998,-90.0,False,118.0,4.0,2.0,6.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-96.0,-98.0,-100.0
v39_midband_v28_fallback,KXBTC15M-26MAY010315-15,train,2026-05-01 07:05:09.417000+00:00,no,yes,False,76.0,75.0,0.7940223660829342,0.2059776339170658,3.4022366082934212,590.583,probability_reduce,2026-05-01 07:10:10.020000+00:00,289.98,35.0,0.1399667305644796,-21.00332694355204,-82.0,False,152.0,3.0,4.0,7.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-89.0,-91.0,-93.0
v39_midband_v28_fallback,KXBTC15M-26MAY010330-30,train,2026-05-01 07:21:11.051000+00:00,yes,no,False,77.0,76.0,0.7771161314934302,0.7771161314934302,0.7116131493430231,528.949,probability_reduce,2026-05-01 07:23:11.273000+00:00,408.727,40.0,0.4484975805468056,4.849758054680564,-74.0,False,154.0,3.0,4.0,7.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-81.0,-83.0,-85.0
v39_midband_v28_fallback,KXBTC15M-26MAY010345-45,train,2026-05-01 07:44:14.459000+00:00,yes,yes,True,100.0,99.0,0.999792626741626,0.999792626741626,-0.020737325837401954,45.541,settlement_win,,,,,,0.0,True,200.0,0.0,0.0,0.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,0.0,-2.0,-2.0
v39_midband_v28_fallback,KXBTC15M-26MAY010400-00,train,2026-05-01 07:50:14.912000+00:00,yes,yes,True,88.0,87.0,0.8753465921395661,0.8753465921395661,-0.46534078604338447,585.088,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,22.0,20.0,20.0
v39_midband_v28_fallback,KXBTC15M-26MAY010415-15,train,2026-05-01 08:05:01.073000+00:00,no,yes,False,75.0,74.0,0.7593061922865789,0.2406938077134211,0.9306192286578892,598.927,probability_reduce,2026-05-01 08:09:01.425000+00:00,358.575,43.0,0.386630041863882,-4.3369958136118,-64.0,False,150.0,3.0,4.0,7.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-71.0,-73.0,-75.0
v39_midband_v28_fallback,KXBTC15M-26MAY010430-30,train,2026-05-01 08:20:02.577000+00:00,yes,yes,True,96.0,96.0,0.9659462380304435,0.9659462380304435,0.5946238030443567,597.423,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,7.0,5.0,5.0
v39_midband_v28_fallback,KXBTC15M-26MAY010445-45,train,2026-05-01 08:35:19.069000+00:00,no,no,True,68.0,67.0,0.6761276375152624,0.3238723624847376,-0.38723624847375504,580.931,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,60.0,58.0,58.0
v39_midband_v28_fallback,KXBTC15M-26MAY010500-00,train,2026-05-01 08:59:51.272000+00:00,yes,yes,True,100.0,98.0,0.9911619692406606,0.9911619692406606,-0.8838030759339404,8.728,settlement_win,,,,,,0.0,True,200.0,0.0,0.0,0.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,0.0,-2.0,-2.0
v39_midband_v28_fallback,KXBTC15M-26MAY010515-15,train,2026-05-01 09:05:51.853000+00:00,no,no,True,76.0,75.0,0.7965613498174461,0.2034386501825539,3.6561349817446143,548.147,settlement_win,,,,,,48.0,True,152.0,3.0,0.0,3.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,45.0,43.0,43.0
v39_midband_v28_fallback,KXBTC15M-26MAY010530-30,train,2026-05-01 09:25:23.790000+00:00,yes,yes,True,70.0,68.0,0.8510677853148574,0.8510677853148574,15.106778531485745,276.21,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,57.0,55.0,55.0
v39_midband_v28_fallback,KXBTC15M-26MAY010545-45,train,2026-05-01 09:37:24.815000+00:00,no,no,True,80.0,79.0,0.798569248550066,0.201430751449934,-0.14307514499340357,455.185,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,37.0,35.0,35.0
v39_midband_v28_fallback,KXBTC15M-26MAY010600-00,train,2026-05-01 09:50:10.901000+00:00,no,no,True,90.0,89.0,0.8976211729153034,0.1023788270846966,-0.2378827084696553,589.099,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,18.0,16.0,16.0
v39_midband_v28_fallback,KXBTC15M-26MAY010615-15,train,2026-05-01 10:05:12.248000+00:00,no,no,True,76.0,75.0,0.7762440130813117,0.2237559869186882,1.6244013081311692,587.752,settlement_win,,,,,,48.0,True,152.0,3.0,0.0,3.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,45.0,43.0,43.0
v39_midband_v28_fallback,KXBTC15M-26MAY010630-30,train,2026-05-01 10:21:14.083000+00:00,yes,yes,True,98.0,98.0,0.9813089896957188,0.9813089896957188,0.13089896957187364,525.917,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,3.0,1.0,1.0
v39_midband_v28_fallback,KXBTC15M-26MAY010645-45,train,2026-05-01 10:40:00.627000+00:00,no,no,True,98.0,98.0,0.9866893547405268,0.0133106452594733,0.6689354740526738,299.373,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,3.0,1.0,1.0
v39_midband_v28_fallback,KXBTC15M-26MAY010700-00,train,2026-05-01 10:55:16.925000+00:00,yes,yes,True,60.0,59.0,0.6301766486387927,0.6301766486387927,3.0176648638792756,283.075,settlement_win,,,,,,80.0,True,120.0,4.0,0.0,4.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,76.0,74.0,74.0
v39_midband_v28_fallback,KXBTC15M-26MAY010715-15,train,2026-05-01 11:10:18.231000+00:00,no,yes,False,62.0,61.0,0.7107653393715886,0.2892346606284114,9.076533937158857,281.769,probability_reduce,2026-05-01 11:12:03.302000+00:00,176.698,65.0,0.4825946359240421,-16.74053640759579,6.0,False,124.0,4.0,4.0,8.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-2.0,-4.0,-6.0
v39_midband_v28_fallback,KXBTC15M-26MAY010730-30,train,2026-05-01 11:21:04.075000+00:00,yes,yes,True,98.0,97.0,0.9783797259289466,0.9783797259289466,-0.16202740710534158,535.925,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,3.0,1.0,1.0
v39_midband_v28_fallback,KXBTC15M-26MAY010745-45,train,2026-05-01 11:42:05.669000+00:00,yes,yes,True,53.0,52.0,0.6357359057886786,0.6357359057886786,10.573590578867858,174.331,settlement_win,,,,,,94.0,True,106.0,4.0,0.0,4.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,90.0,88.0,88.0
v39_midband_v28_fallback,KXBTC15M-26MAY010800-00,train,2026-05-01 11:50:21.576000+00:00,no,yes,False,71.0,70.0,0.7216200741842111,0.2783799258157888,1.162007418421112,578.424,probability_reduce,2026-05-01 11:52:06.728000+00:00,473.272,48.0,0.4817033210608059,0.17033210608058624,-46.0,False,142.0,3.0,4.0,7.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-53.0,-55.0,-57.0
v39_midband_v28_fallback,KXBTC15M-26MAY010815-15,train,2026-05-01 12:07:07.854000+00:00,no,yes,False,71.0,70.0,0.7095786901641915,0.2904213098358085,-0.042130983580847214,472.146,probability_reduce,2026-05-01 12:13:08.358000+00:00,111.642,24.0,0.4277154023530471,18.771540235304712,-94.0,False,142.0,3.0,3.0,6.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-100.0,-102.0,-104.0
v39_midband_v28_fallback,KXBTC15M-26MAY010830-30,train,2026-05-01 12:20:08.735000+00:00,yes,yes,True,84.0,83.0,0.9358647508685104,0.9358647508685104,9.586475086851038,591.265,settlement_win,,,,,,32.0,True,168.0,2.0,0.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,30.0,28.0,28.0
v39_midband_v28_fallback,KXBTC15M-26MAY010845-45,train,2026-05-01 12:35:10.056000+00:00,yes,yes,True,89.0,88.0,0.9754599516257384,0.9754599516257384,8.545995162573846,589.944,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,20.0,18.0,18.0
v39_midband_v28_fallback,KXBTC15M-26MAY010900-00,train,2026-05-01 12:52:11.585000+00:00,yes,yes,True,70.0,69.0,0.6975856879876347,0.6975856879876347,-0.24143120123653716,468.415,probability_reduce,2026-05-01 12:55:11.855000+00:00,288.145,68.0,0.3842992327006156,-29.570076729938435,-4.0,False,140.0,3.0,4.0,7.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-11.0,-13.0,-15.0
v39_midband_v28_fallback,KXBTC15M-26MAY010915-15,train,2026-05-01 13:05:12.621000+00:00,yes,yes,True,96.0,96.0,0.9826569872945048,0.9826569872945048,2.2656987294504773,587.379,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,7.0,5.0,5.0
v39_midband_v28_fallback,KXBTC15M-26MAY010930-30,train,2026-05-01 13:23:59.159000+00:00,no,no,True,53.0,52.0,0.6208104865629623,0.3791895134370376,9.081048656296232,360.841,settlement_win,,,,,,94.0,True,106.0,4.0,0.0,4.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,90.0,88.0,88.0
v39_midband_v28_fallback,KXBTC15M-26MAY010945-45,train,2026-05-01 13:35:00.141000+00:00,yes,no,False,81.0,80.0,0.93750024199353,0.93750024199353,12.750024199352993,599.859,probability_reduce,2026-05-01 13:40:00.488000+00:00,299.512,25.0,0.0950448562002043,-15.495514379979571,-112.0,False,162.0,3.0,3.0,6.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-118.0,-120.0,-122.0
v39_midband_v28_fallback,KXBTC15M-26MAY011000-00,train,2026-05-01 13:50:01.146000+00:00,yes,yes,True,85.0,84.0,0.9311131100405856,0.9311131100405856,8.111311004058564,598.854,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,28.0,26.0,26.0
v39_midband_v28_fallback,KXBTC15M-26MAY011015-15,train,2026-05-01 14:05:02.239000+00:00,no,yes,False,59.0,58.0,0.6294981270034223,0.3705018729965776,3.9498127003422354,597.761,probability_reduce,2026-05-01 14:13:02.834000+00:00,117.166,16.0,0.074596898636325,-8.5403101363675,-86.0,False,118.0,4.0,2.0,6.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-92.0,-94.0,-96.0
v39_midband_v28_fallback,KXBTC15M-26MAY011030-30,train,2026-05-01 14:20:03.486000+00:00,no,no,True,92.0,92.0,0.977557679258737,0.0224423207412629,5.755767925873698,596.514,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,14.0,12.0,12.0
v39_midband_v28_fallback,KXBTC15M-26MAY011045-45,train,2026-05-01 14:37:04.784000+00:00,no,no,True,80.0,79.0,0.8701903770965074,0.1298096229034926,7.019037709650732,475.216,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,37.0,35.0,35.0
v39_midband_v28_fallback,KXBTC15M-26MAY011100-00,train,2026-05-01 14:50:05.734000+00:00,yes,yes,True,88.0,87.0,0.9354515489568016,0.9354515489568016,5.545154895680156,594.266,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,22.0,20.0,20.0
v39_midband_v28_fallback,KXBTC15M-26MAY011115-15,train,2026-05-01 15:05:07.133000+00:00,no,yes,False,69.0,68.0,0.7333589045550868,0.2666410954449132,4.335890455508675,592.867,probability_reduce,2026-05-01 15:12:07.753000+00:00,172.247,50.0,0.4493498399466693,-5.065016005333064,-38.0,False,138.0,3.0,4.0,7.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-45.0,-47.0,-49.0
v39_midband_v28_fallback,KXBTC15M-26MAY011130-30,train,2026-05-01 15:23:08.814000+00:00,yes,yes,True,67.0,66.0,0.7077558306362608,0.7077558306362608,3.7755830636260725,411.186,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,62.0,60.0,60.0
v39_midband_v28_fallback,KXBTC15M-26MAY011145-45,train,2026-05-01 15:35:09.708000+00:00,yes,yes,True,63.0,62.0,0.6800771102555565,0.6800771102555565,5.0077110255556505,590.292,probability_reduce,2026-05-01 15:36:09.791000+00:00,530.209,56.0,0.4680197760671929,-9.19802239328071,-14.0,False,126.0,4.0,4.0,8.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-22.0,-24.0,-26.0
v39_midband_v28_fallback,KXBTC15M-26MAY011200-00,train,2026-05-01 15:51:11.132000+00:00,no,no,True,96.0,95.0,0.965638161205124,0.0343618387948759,0.5638161205123993,528.868,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,7.0,5.0,5.0
v39_midband_v28_fallback,KXBTC15M-26MAY011215-15,train,2026-05-01 16:05:12.463000+00:00,yes,no,False,93.0,93.0,0.9308293479600472,0.9308293479600472,0.08293479600472153,587.537,probability_reduce,2026-05-01 16:14:13.205000+00:00,46.795,1.0,2.278499167037217e-05,-0.9977215008329627,-184.0,False,186.0,1.0,1.0,2.0,best_v39_fee_v39_p62_prob50,edge-2_ask100_p0.62_stc0-600,prob50,-186.0,-188.0,-190.0
