abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,meta_policy,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,selection_reason,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.300192,True,60.0,0.6,47.0,16.0,-3.345015,0.0,10.0,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY062045-45,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,76.0,4,0.9807129757189724,0.6,0.60655,rmt_repetition_forget_p60_edge0,-1.345015,p_below_floor,0.5880967582700012,no,807.718,use_wait_policy,no,True,83.813097,rejected_actionable,spectral_dominant_factor,finalized,98.05950406852324,44.845780325336854,2026-05-07T00:31:32.284287+00:00,0.006550000000000056,48
0.321159,True,22.0,0.22,485.0,0.0,36.05876,0.39558800000000005,555.0,3.0,11,v28_raw,-44,True,-44,False,False,2.1865937744230046,KXBTC15M-26MAY062100-00,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-47.0,4,0.9689570180694325,0.615588,0.615588,v28_raw_p50_edge0,38.05876,p_below_floor,0.5154674438225817,yes,683.547,raw_high_convex_edge,no,False,81.548483,rejected_actionable,spectral_dominant_factor,finalized,29.614590464531343,13.543709312145097,2026-05-07T00:48:36.454910+00:00,0.39558800000000005,48
0.503087,True,73.0,0.73,422.0,0.0,-4.684504,0.0,1252.35,3.0,11,rmt_repetition_forget,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY062115-15,6,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,51.0,4,0.9947957028152462,0.73,0.718155,rmt_repetition_forget_p60_edge0,-2.684504,p_below_floor,0.5344792372736705,yes,774.731,use_wait_policy,yes,True,95.271836,rejected_actionable,spectral_dominant_factor,finalized,626.975250044889,286.73604460907893,2026-05-07T01:02:05.270116+00:00,-0.011844999999999994,48
0.212967,True,60.0,0.6,265.0,15.0,-22.614208,0.0,132.0,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY062130-30,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,3,0.9933568952268216,0.6,0.413858,rmt_repetition_forget_p60_edge0,-20.614208,p_below_floor,0.8001572608136981,yes,753.109,use_wait_policy,no,False,108.232597,rejected_actionable,spectral_dominant_factor,finalized,728.1906605625464,333.0251229470826,2026-05-07T01:17:26.892764+00:00,-0.18614199999999997,48
0.068163,True,60.0,0.6,516.0,16.0,-15.994027,0.0,259.7,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY062145-45,7,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,4,0.9706424603153755,0.6,0.48006,rmt_repetition_forget_p60_edge0,-13.994027,p_below_floor,0.8043890963763524,yes,653.199,use_wait_policy,no,False,101.080525,rejected_actionable,spectral_dominant_factor,finalized,93.74067329710525,42.87063943637241,2026-05-07T01:34:06.801641+00:00,-0.11993999999999999,48
0.19955,True,62.0,0.62,890.0,0.0,-23.887695,0.0,21.53,4.0,11,rmt_repetition_forget,76,True,76,False,False,2.1865937744230046,KXBTC15M-26MAY062200-00,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,72.0,4,0.9722582464698193,0.62,0.421123,rmt_repetition_forget_p60_edge0,-21.887695,p_below_floor,0.5649402224126239,no,572.926,use_wait_policy,no,True,86.444616,rejected_actionable,spectral_dominant_factor,finalized,90.93223813048722,41.58625127087554,2026-05-07T01:50:27.074602+00:00,-0.19887699999999997,48
0.404187,True,59.0,0.59,375.0,15.0,3.183115,0.03591549999999999,68.33,4.0,11,rmt_repetition_forget,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY062215-15,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,78.0,4,0.9877402758004761,0.6259155,0.661831,rmt_repetition_forget_p60_edge0,5.183115,p_below_floor,0.6698685223589202,no,850.282,use_wait_policy,no,True,103.244165,rejected_actionable,spectral_dominant_factor,finalized,150.79288105237157,68.96245787225045,2026-05-07T02:00:49.721290+00:00,0.07183099999999998,48
0.481781,True,38.0,0.38,297.0,32.0,29.801453,0.33801499999999995,500.0,4.0,11,v28_raw,-76,True,-76,False,False,2.1865937744230046,KXBTC15M-26MAY062230-30,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-80.0,4,0.9935423855151111,0.718015,0.718015,v28_raw_p50_edge0,31.801453,p_below_floor,0.34967152719409217,no,460.951,raw_high_convex_edge,yes,False,79.102275,rejected_actionable,spectral_dominant_factor,finalized,274.8500755748304,125.69782224288892,2026-05-07T02:22:19.050425+00:00,0.33801499999999995,48
0.197512,True,63.0,0.63,343.0,0.0,-24.308848,0.0,69.49,4.0,11,rmt_repetition_forget,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY062245-45,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,70.0,4,0.9769265102670603,0.63,0.426912,rmt_repetition_forget_p60_edge0,-22.308848,p_below_floor,0.7312172455857787,yes,720.225,use_wait_policy,yes,True,99.589134,rejected_actionable,spectral_dominant_factor,finalized,99.4685375179214,45.49017685928838,2026-05-07T02:32:59.776177+00:00,-0.203088,48
0.609402,True,73.0,0.73,578.0,0.0,-0.664611,0.014176999999999995,91.0,3.0,11,rmt_repetition_forget,54,True,54,True,True,2.1865937744230046,KXBTC15M-26MAY062300-00,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,51.0,2,0.5639043419154292,0.744177,0.758354,rmt_repetition_forget_p60_edge0,1.335389,p_below_floor,0.5727845346949045,yes,855.282,use_wait_policy,yes,True,108.073147,rejected_actionable,spectral_dominant_factor,finalized,5.14604535484849,2.353452852122211,2026-05-07T02:45:44.718830+00:00,0.02835399999999999,48
0.225429,True,77.0,0.77,750.0,0.0,-20.402006,0.0,151.0,3.0,11,rmt_repetition_forget,46,True,46,False,False,2.1865937744230046,KXBTC15M-26MAY062315-15,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,43.0,2,0.8543959778890857,0.77,0.60098,rmt_repetition_forget_p60_edge0,-18.402006,p_below_floor,0.7190711714701958,no,722.284,use_wait_policy,no,True,100.563807,rejected_actionable,spectral_dominant_factor,finalized,31.509159254869342,14.410156849176952,2026-05-07T03:02:57.717674+00:00,-0.16902000000000006,48
0.093136,True,52.0,0.52,594.0,47.0,-1.309739,0.02690300000000001,457.4,4.0,11,v28_raw,-104,True,-104,False,True,2.1865937744230046,KXBTC15M-26MAY062330-30,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-108.0,3,0.8649348740719196,0.546903,0.546903,v28_raw_p50_edge0,0.690261,p_below_floor,0.7179345197947139,no,643.441,wait_missing_use_raw,yes,False,93.196623,rejected_actionable,spectral_dominant_factor,finalized,13.644729463025957,6.240175757669716,2026-05-07T03:19:16.559045+00:00,0.02690300000000001,48
0.214573,True,71.0,0.71,750.0,16.0,-34.311139,0.0,1157.66,3.0,11,rmt_repetition_forget,-142,True,-142,False,False,2.1865937744230046,KXBTC15M-26MAY062345-45,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-145.0,3,0.8562877956137152,0.71,0.401889,rmt_repetition_forget_p60_edge0,-32.311139,p_below_floor,0.6399727981599007,yes,643.284,use_wait_policy,no,False,93.814348,rejected_actionable,spectral_dominant_factor,finalized,9.433967232310053,4.314458104958007,2026-05-07T03:34:16.718483+00:00,-0.30811099999999997,48
0.082956,True,64.0,0.64,312.0,0.0,-14.287239,0.0,77.59,4.0,11,rmt_repetition_forget,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY070000-00,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,68.0,2,0.7409931466530194,0.64,0.537128,rmt_repetition_forget_p60_edge0,-12.287239,p_below_floor,0.8698090502332445,no,765.6,use_wait_policy,no,True,102.464057,rejected_actionable,spectral_dominant_factor,finalized,11.9263170959751,5.454290246080208,2026-05-07T03:47:14.401784+00:00,-0.10287199999999996,48
0.166247,True,62.0,0.62,782.0,16.0,-24.42919,0.0,212.15,4.0,11,rmt_repetition_forget,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY070015-15,7,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,-128.0,3,0.9039895140477022,0.62,0.415708,rmt_repetition_forget_p60_edge0,-22.42919,p_below_floor,0.6122596775417268,yes,589.615,use_wait_policy,no,False,89.324955,rejected_actionable,spectral_dominant_factor,finalized,34.60141786559775,15.824346648351877,2026-05-07T04:05:10.387248+00:00,-0.20429199999999997,48
0.367311,True,85.0,0.85,313.0,32.0,-22.508792,0.0,132.92,2.0,11,rmt_repetition_forget,30,True,30,False,False,2.1865937744230046,KXBTC15M-26MAY070030-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,28.0,4,0.9346641711653502,0.85,0.654912,rmt_repetition_forget_p60_edge0,-20.508792,p_below_floor,0.43613244312404237,yes,506.246,use_wait_policy,yes,True,83.961461,rejected_actionable,spectral_dominant_factor,finalized,16.851969921963185,7.706950472046441,2026-05-07T04:21:33.754565+00:00,-0.19508799999999993,48
0.72066,True,78.0,0.78,0.0,0.0,-0.700065,0.0,79.32,3.0,11,rmt_repetition_forget,-156,True,-156,False,False,2.1865937744230046,KXBTC15M-26MAY070045-45,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-159.0,3,0.7633764156949977,0.78,0.807999,rmt_repetition_forget_p60_edge0,1.299935,p_below_floor,0.4234158576674696,no,705.928,use_wait_policy,yes,False,98.284907,rejected_actionable,spectral_dominant_factor,finalized,10.4109846443092,4.761279742990413,2026-05-07T04:33:14.073127+00:00,0.027998999999999996,48
0.032616,True,22.0,0.22,203.0,0.0,25.001343,0.28501300000000007,555.0,3.0,11,v28_raw,-44,True,-44,False,False,2.1865937744230046,KXBTC15M-26MAY070100-00,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-47.0,3,0.7624207589305025,0.505013,0.505013,v28_raw_p50_edge0,27.001343,p_below_floor,0.647900380591622,yes,543.305,raw_high_convex_edge,no,False,86.153433,rejected_actionable,spectral_dominant_factor,finalized,10.31073145532806,4.715430719658406,2026-05-07T04:50:56.697956+00:00,0.28501300000000007,48
0.304757,True,70.0,0.7,47.0,0.0,-11.281058,0.0,2.0,3.0,11,rmt_repetition_forget,60,True,60,False,False,2.1865937744230046,KXBTC15M-26MAY070115-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,57.0,2,0.746805215371311,0.7,0.622189,rmt_repetition_forget_p60_edge0,-9.281058,p_below_floor,0.7297695755464326,yes,819.559,use_wait_policy,yes,True,103.722071,rejected_actionable,spectral_dominant_factor,finalized,10.306321608618045,4.713413954239243,2026-05-07T05:01:20.441951+00:00,-0.07781099999999996,48
0.137236,True,63.0,0.63,734.0,31.0,-10.264339,0.0,1683.04,4.0,11,rmt_repetition_forget,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY070130-30,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,70.0,4,0.9246122561922134,0.63,0.567357,rmt_repetition_forget_p60_edge0,-8.264339,p_below_floor,0.5587541314327281,no,549.216,use_wait_policy,no,True,82.048614,rejected_actionable,spectral_dominant_factor,finalized,15.842780294801251,7.24541544026934,2026-05-07T05:20:50.786082+00:00,-0.062643,48
0.363444,True,84.0,0.84,265.0,15.0,-21.426194,0.0,29.54,2.0,11,rmt_repetition_forget,32,True,32,False,False,2.1865937744230046,KXBTC15M-26MAY070145-45,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,30.0,4,0.9490304742829616,0.84,0.655738,rmt_repetition_forget_p60_edge0,-19.426194,p_below_floor,0.3571782759435685,no,438.781,use_wait_policy,no,True,73.573956,rejected_actionable,spectral_dominant_factor,finalized,25.21499689037124,11.531632983371564,2026-05-07T05:37:41.223021+00:00,-0.18426199999999993,48
0.019784,True,30.0,0.3,63.0,0.0,17.071017,0.20571,68.58,3.0,11,v28_raw,-60,True,-60,True,True,2.1865937744230046,KXBTC15M-26MAY070200-00,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-63.0,4,0.9580559695681998,0.50571,0.50571,v28_raw_p50_edge0,19.071017,p_below_floor,0.6024318401067633,no,532.791,raw_high_convex_edge,yes,False,79.862484,rejected_actionable,spectral_dominant_factor,finalized,22.711810956276242,10.386845157038556,2026-05-07T05:51:07.209567+00:00,0.20571,48
0.153728,True,65.0,0.65,609.0,31.0,-11.161425,0.0,246.0,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY070530-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,4,0.9607613277790823,0.65,0.578386,rmt_repetition_forget_p60_edge0,-9.161425,p_below_floor,0.7826704035903854,no,789.6,use_wait_policy,yes,False,97.445058,rejected_actionable,spectral_dominant_factor,finalized,26.975924490567422,12.336962085097765,2026-05-07T09:16:50.400724+00:00,-0.07161400000000007,48
0.46275,True,60.0,0.6,16.0,0.0,6.764695,0.053823500000000024,64.64,4.0,11,rmt_repetition_forget,-120,True,-120,True,True,2.1865937744230046,KXBTC15M-26MAY070545-45,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,3,0.7953862256629165,0.6538235,0.707647,rmt_repetition_forget_p60_edge0,8.764695,p_below_floor,0.6220148866755595,no,855.69,use_wait_policy,yes,False,101.328958,rejected_actionable,spectral_dominant_factor,finalized,10.070722244828598,4.60566675101142,2026-05-07T09:30:44.310732+00:00,0.10764700000000005,48
0.495921,True,67.0,0.67,640.0,15.0,1.396006,0.0,257.0,4.0,11,rmt_repetition_forget,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY070600-00,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,62.0,3,0.9155567431739626,0.67,0.72396,rmt_repetition_forget_p60_edge0,3.396006,p_below_floor,0.39442076468786447,yes,534.677,use_wait_policy,yes,True,84.025485,rejected_actionable,spectral_dominant_factor,finalized,26.529269751963373,12.132692438019896,2026-05-07T09:51:05.324526+00:00,0.05396000000000001,48
0.275276,True,28.0,0.28,453.0,0.0,29.587162,0.33087199999999994,1828.07,3.0,11,v28_raw,144,True,144,False,True,2.1865937744230046,KXBTC15M-26MAY070615-15,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,141.0,3,0.9903831134051012,0.610872,0.610872,v28_raw_p50_edge0,31.587162,p_below_floor,0.6454912835956723,no,702.26,raw_high_convex_edge,no,True,96.230672,rejected_actionable,spectral_dominant_factor,finalized,338.3780425836461,154.75121467083517,2026-05-07T10:03:17.740674+00:00,0.33087199999999994,48
0.125391,True,64.0,0.64,687.0,0.0,-11.797896,0.0,75.16,4.0,11,rmt_repetition_forget,-128,True,-128,False,False,2.1865937744230046,KXBTC15M-26MAY070630-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-132.0,3,0.8361448342903343,0.64,0.562021,rmt_repetition_forget_p60_edge0,-9.797896,p_below_floor,0.8079505079690125,no,775.749,use_wait_policy,yes,False,98.65112,rejected_actionable,spectral_dominant_factor,finalized,8.947036497792746,4.091768943297974,2026-05-07T10:17:04.250683+00:00,-0.07797900000000002,48
1.013529,True,81.0,0.81,16.0,0.0,5.039895,0.0,1405.25,3.0,11,rmt_repetition_forget,38,True,38,False,False,2.1865937744230046,KXBTC15M-26MAY070645-45,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,35.0,3,0.8332612847689308,0.81,0.895399,rmt_repetition_forget_p60_edge0,7.039895,approved_entry,0.36879792565874936,yes,816.468,use_wait_policy,yes,True,106.686678,approved_entry,spectral_dominant_factor,finalized,9.780182688529187,4.472793622176103,2026-05-07T10:31:23.542448+00:00,0.08539899999999989,48
0.375634,True,56.0,0.56,0.0,1156.0,5.481241,0.04740599999999995,1807.25,4.0,11,rmt_repetition_forget,-112,True,-112,True,True,2.1865937744230046,KXBTC15M-26MAY070700-00,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-116.0,3,0.8109983214114304,0.607406,0.654812,rmt_repetition_forget_p60_edge0,7.481241,p_below_floor,0.7601242607081649,no,869.636,use_wait_policy,yes,False,112.583013,rejected_actionable,spectral_dominant_factor,finalized,5.847388120532668,2.6741995650635513,2026-05-07T10:45:30.364940+00:00,0.0948119999999999,48
0.171542,True,84.0,0.84,625.0,47.0,-29.361713,0.0,12.0,2.0,11,rmt_repetition_forget,32,True,32,False,False,2.1865937744230046,KXBTC15M-26MAY070715-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,30.0,3,0.7422136144207752,0.84,0.576383,rmt_repetition_forget_p60_edge0,-27.361713,p_below_floor,0.7257895601104729,yes,677.918,use_wait_policy,yes,True,99.27574,rejected_actionable,spectral_dominant_factor,finalized,3.9113337878822407,1.7887793487907273,2026-05-07T11:03:42.082591+00:00,-0.263617,48
0.144204,True,80.0,0.8,891.0,0.0,-27.202103,0.0,325.08,3.0,11,rmt_repetition_forget,-160,True,-160,False,False,2.1865937744230046,KXBTC15M-26MAY070730-30,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,-163.0,3,0.8654364585033517,0.8,0.562979,rmt_repetition_forget_p60_edge0,-25.202103,p_below_floor,0.3253012001681479,no,302.92,use_wait_policy,yes,False,64.769411,rejected_actionable,spectral_dominant_factor,finalized,10.050487933349448,4.596412946433801,2026-05-07T11:24:57.080635+00:00,-0.23702100000000004,48
1.081343,True,68.0,0.68,609.0,16.0,18.380737,0.22380699999999998,1155.7,2.0,11,v28_raw,34,False,64,False,False,2.1865937744230046,KXBTC15M-26MAY070745-45,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,32.0,3,0.8495183578329153,0.903807,0.903807,v28_raw_p50_edge0,20.380737,approved_entry,0.1975936328082862,yes,474.481,raw_high_convex_edge,yes,True,80.242802,approved_entry,spectral_dominant_factor,finalized,7.6081922929759,3.4794722192893555,2026-05-07T11:37:05.530271+00:00,0.22380699999999998,48
0.080069,True,45.0,0.45,422.0,0.0,4.638461,0.08638499999999999,193.11,4.0,11,v28_raw,-90,True,-90,True,True,2.1865937744230046,KXBTC15M-26MAY070800-00,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-94.0,3,0.862663981736011,0.536385,0.536385,v28_raw_p50_edge0,6.638461,p_below_floor,0.8654745987079465,no,771.226,wait_missing_use_raw,yes,False,101.288065,rejected_actionable,spectral_dominant_factor,finalized,12.14174925561794,5.552814335082377,2026-05-07T11:47:08.774218+00:00,0.08638499999999999,48
0.027126,True,72.0,0.72,625.0,31.0,-25.588541,0.0,2249.01,3.0,11,rmt_repetition_forget,56,True,56,False,False,2.1865937744230046,KXBTC15M-26MAY070815-15,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,53.0,3,0.9223915524225806,0.72,0.499115,rmt_repetition_forget_p60_edge0,-23.588541,p_below_floor,0.8771041434385071,yes,726.999,use_wait_policy,yes,True,100.273502,rejected_actionable,spectral_dominant_factor,finalized,15.369959001327128,7.0291789819912625,2026-05-07T12:02:53.002225+00:00,-0.220885,48
0.023268,True,66.0,0.66,719.0,0.0,-17.443254,0.0,1.0,2.0,11,rmt_repetition_forget,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY070830-30,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,32.0,4,0.9219514967872888,0.66,0.525567,rmt_repetition_forget_p60_edge0,-15.443254,p_below_floor,0.9459672841921778,no,761.011,use_wait_policy,no,True,105.294835,rejected_actionable,spectral_dominant_factor,finalized,9.525347583714217,4.356249292911187,2026-05-07T12:17:18.992016+00:00,-0.13443300000000002,48
0.219793,True,65.0,0.65,719.0,16.0,-9.773579,0.0,259.29,4.0,11,rmt_repetition_forget,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY070845-45,2,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,66.0,4,0.8950180725553374,0.65,0.592264,rmt_repetition_forget_p60_edge0,-7.773579,p_below_floor,0.7003942876887086,yes,682.082,use_wait_policy,yes,True,100.230626,rejected_actionable,spectral_dominant_factor,finalized,7.003653819377815,3.2029972376674904,2026-05-07T12:33:37.919130+00:00,-0.05773600000000001,48
0.287351,True,60.0,0.6,250.0,31.0,-1.909366,0.0,3.52,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY070900-00,9,4,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,4,0.9471944050795915,0.6,0.620906,rmt_repetition_forget_p60_edge0,0.090634,p_below_floor,0.6583122505075093,yes,693.187,use_wait_policy,no,False,99.982258,rejected_actionable,spectral_dominant_factor,finalized,28.714506701928663,13.132071918345147,2026-05-07T12:48:26.812882+00:00,0.02090599999999998,48
0.676857,True,75.0,0.75,0.0,328.0,0.300056,0.019000499999999976,2740.59,3.0,11,rmt_repetition_forget,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY070915-15,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,47.0,2,0.6091503769227395,0.7690005,0.788001,rmt_repetition_forget_p60_edge0,2.300056,p_below_floor,0.5197512124916837,no,819.337,use_wait_policy,no,True,107.186661,rejected_actionable,spectral_dominant_factor,finalized,4.001005646879757,1.8297891879508057,2026-05-07T13:01:20.666238+00:00,0.03800099999999995,48
0.388238,True,62.0,0.62,625.0,812.0,-0.766805,0.0,1836.15,4.0,11,rmt_repetition_forget,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY070930-30,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-128.0,3,0.9554815481973776,0.62,0.652332,rmt_repetition_forget_p60_edge0,1.233195,p_below_floor,0.7409389591216494,yes,836.596,use_wait_policy,no,False,113.306654,rejected_actionable,spectral_dominant_factor,finalized,44.83436451917213,20.50420386429709,2026-05-07T13:16:03.408331+00:00,0.03233200000000003,48
0.493664,True,64.0,0.64,219.0,31.0,2.565662,0.0,64.0,4.0,11,rmt_repetition_forget,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY070945-45,7,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,68.0,4,0.9783680117666487,0.64,0.705657,rmt_repetition_forget_p60_edge0,4.565662,p_below_floor,0.6584318721457517,no,800.498,use_wait_policy,no,True,114.379324,rejected_actionable,spectral_dominant_factor,finalized,61.45260039775269,28.1042602044217,2026-05-07T13:31:39.502031+00:00,0.06565699999999997,48
0.560582,True,66.0,0.66,16.0,0.0,2.098125,0.0,100.0,4.0,11,rmt_repetition_forget,68,True,68,False,False,2.1865937744230046,KXBTC15M-26MAY071000-00,3,1,raw_edge20_else_rmt_repetition_forget_p60_edge0,64.0,3,0.9321662242630728,0.66,0.720981,rmt_repetition_forget_p60_edge0,4.098125,p_below_floor,0.7052528853810713,no,848.956,use_wait_policy,no,True,127.19827,rejected_actionable,spectral_dominant_factor,finalized,37.925195869897124,17.34441774851608,2026-05-07T13:45:51.046663+00:00,0.06098099999999995,48
0.287274,True,60.0,0.6,0.0,62.0,-3.010577,0.004947000000000035,28.67,4.0,11,rmt_repetition_forget,-120,True,-120,False,True,2.1865937744230046,KXBTC15M-26MAY071015-15,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,4,0.9377551029169335,0.604947,0.609894,rmt_repetition_forget_p60_edge0,-1.010577,p_below_floor,1.10286385624332,yes,864.225,use_wait_policy,no,False,161.709566,rejected_actionable,spectral_dominant_factor,finalized,36.09563814112079,16.507701870982256,2026-05-07T14:00:35.784823+00:00,0.00989400000000007,48
0.326478,True,62.0,0.62,0.0,0.0,-1.361992,0.013189999999999924,14.15,4.0,11,rmt_repetition_forget,76,True,76,False,True,2.1865937744230046,KXBTC15M-26MAY071030-30,1,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,72.0,3,0.9079746932881569,0.6331899999999999,0.64638,rmt_repetition_forget_p60_edge0,0.638008,p_below_floor,1.0532695722262537,no,852.539,use_wait_policy,no,True,160.163965,rejected_actionable,spectral_dominant_factor,finalized,38.61467135261552,17.659737169426958,2026-05-07T14:15:47.461208+00:00,0.02637999999999996,48
0.817739,True,73.0,0.73,31.0,16.0,6.15074,0.0,200.99,3.0,11,rmt_repetition_forget,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY071045-45,7,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,51.0,3,0.8928421569872581,0.73,0.826507,rmt_repetition_forget_p60_edge0,8.15074,p_below_floor,0.5931179124200848,no,822.844,use_wait_policy,no,True,140.521597,rejected_actionable,spectral_dominant_factor,finalized,23.706578732838466,10.841784610446961,2026-05-07T14:31:17.155911+00:00,0.09650700000000001,48
0.397271,True,65.0,0.65,78.0,62.0,-1.177082,0.0,153.0,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY071100-00,4,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-134.0,4,0.9925575446254465,0.65,0.678229,rmt_repetition_forget_p60_edge0,0.822918,p_below_floor,0.8709017619583825,no,777.806,use_wait_policy,yes,False,139.375803,rejected_actionable,spectral_dominant_factor,finalized,274.1154215124345,125.36184119739741,2026-05-07T14:47:02.194123+00:00,0.02822899999999995,48
0.346131,True,62.0,0.62,921.0,937.0,-2.416232,0.0,10.0,4.0,11,rmt_repetition_forget,-124,True,-124,False,False,2.1865937744230046,KXBTC15M-26MAY071115-15,5,2,raw_edge20_else_rmt_repetition_forget_p60_edge0,-128.0,4,0.9606060381795873,0.62,0.635838,rmt_repetition_forget_p60_edge0,-0.416232,p_below_floor,0.9827713747301794,yes,843.33,use_wait_policy,no,False,143.515154,rejected_actionable,spectral_dominant_factor,finalized,43.9682844288896,20.10811744878945,2026-05-07T15:00:56.671254+00:00,0.01583800000000002,48
0.177771,True,60.0,0.6,438.0,0.0,-6.116407,0.0,202.11,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY071130-30,6,3,raw_edge20_else_rmt_repetition_forget_p60_edge0,-124.0,3,0.9265996262311229,0.6,0.578836,rmt_repetition_forget_p60_edge0,-4.116407,p_below_floor,1.0818567762261155,no,804.123,use_wait_policy,yes,False,136.720849,rejected_actionable,spectral_dominant_factor,finalized,45.8089775120917,20.94992588377771,2026-05-07T15:16:35.878761+00:00,-0.02116399999999996,48
0.285653,True,61.0,0.61,0.0,531.0,-0.436329,0.01781850000000007,101.0,4.0,11,rmt_repetition_forget,78,True,78,True,True,2.1865937744230046,KXBTC15M-26MAY071145-45,0,0,raw_edge20_else_rmt_repetition_forget_p60_edge0,74.0,4,0.9006728572288907,0.6278185000000001,0.645637,rmt_repetition_forget_p60_edge0,1.563671,p_below_floor,1.1012548374893791,yes,858.916,use_wait_policy,yes,True,160.071575,rejected_actionable,spectral_dominant_factor,finalized,16.31885427637097,7.463139457934827,2026-05-07T15:30:41.084707+00:00,0.03563700000000003,48
