dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,accuracy,net_pnl_cents,net_roi_on_cost,positive_net,coverage_pass,fade_selected
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,2,20,20,1.0,14,6,0.7,-34.0,-0.023709902370990237,False,True,0
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,3,20,20,1.0,13,7,0.65,-118.0,-0.08321579689703808,False,True,0
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,5,20,20,1.0,14,6,0.7,-11.0,-0.007795889440113395,False,True,0
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,6,20,20,1.0,18,2,0.9,388.0,0.2747875354107649,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,7,20,20,1.0,17,3,0.85,302.0,0.21602288984263232,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,8,20,20,1.0,11,9,0.55,-280.0,-0.2028985507246377,False,True,0
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,9,20,20,1.0,16,4,0.8,152.0,0.10497237569060773,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec300_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,0,20,20,1.0,10,10,0.5,-333.0,-0.24981245311327832,False,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,1,20,20,1.0,15,5,0.75,130.0,0.0948905109489051,True,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,2,20,19,0.95,13,6,0.6842105263157895,-4.0,-0.003067484662576687,False,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,3,20,20,1.0,17,3,0.85,326.0,0.23726346433770015,True,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,4,20,20,1.0,12,8,0.6,-122.0,-0.09228441754916793,False,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,5,20,20,1.0,13,7,0.65,-66.0,-0.048316251830161056,False,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,6,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,7,20,19,0.95,15,4,0.7894736842105263,192.0,0.14678899082568808,True,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,8,20,20,1.0,14,6,0.7,51.0,0.03780578206078577,True,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,9,20,19,0.95,15,4,0.7894736842105263,191.0,0.14591291061879297,True,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,10,20,20,1.0,14,6,0.7,-2.0,-0.0014265335235378032,False,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,11,20,20,1.0,13,7,0.65,-114.0,-0.08062234794908062,False,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,12,20,20,1.0,16,4,0.8,232.0,0.1695906432748538,True,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,13,20,20,1.0,17,3,0.85,263.0,0.18302018093249825,True,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,14,20,20,1.0,12,8,0.6,-179.0,-0.12980420594633793,False,True,0
current,veto_signed_move_30m_le50_score0.65_sec600_fade100,15,13,13,1.0,11,2,0.8461538461538461,187.0,0.20481927710843373,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,0,20,19,0.95,16,3,0.8421052631578947,219.0,0.15858073859522084,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,1,20,20,1.0,11,9,0.55,-290.0,-0.20863309352517986,False,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,2,20,20,1.0,14,6,0.7,-34.0,-0.023709902370990237,False,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,3,20,20,1.0,13,7,0.65,-113.0,-0.0799716914366596,False,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,4,20,20,1.0,14,6,0.7,32.0,0.023391812865497075,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,5,20,20,1.0,14,6,0.7,-11.0,-0.007795889440113395,False,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,6,20,20,1.0,18,2,0.9,388.0,0.2747875354107649,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,7,20,20,1.0,17,3,0.85,326.0,0.23726346433770015,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,8,20,20,1.0,10,10,0.5,-360.0,-0.2647058823529412,False,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,9,20,20,1.0,16,4,0.8,152.0,0.10497237569060773,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,10,20,19,0.95,14,5,0.7368421052631579,31.0,0.022644265887509132,True,True,0
v21,veto_signed_move_30m_le50_score0.65_sec600_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,0,20,20,1.0,10,10,0.5,-364.0,-0.2668621700879765,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,1,20,20,1.0,15,5,0.75,105.0,0.07526881720430108,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,2,20,19,0.95,13,6,0.6842105263157895,-10.0,-0.007633587786259542,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,3,20,20,1.0,18,2,0.9,420.0,0.30434782608695654,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,4,20,20,1.0,12,8,0.6,-151.0,-0.11176905995558846,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,5,20,20,1.0,16,4,0.8,231.0,0.168736303871439,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,6,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,7,20,19,0.95,15,4,0.7894736842105263,179.0,0.13550340651021953,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,8,20,20,1.0,14,6,0.7,43.0,0.03168754605747973,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,9,20,19,0.95,15,4,0.7894736842105263,179.0,0.13550340651021953,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,10,20,20,1.0,14,6,0.7,-9.0,-0.0063875088715401,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,11,20,20,1.0,13,7,0.65,-121.0,-0.08515130190007038,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,12,20,20,1.0,16,4,0.8,224.0,0.16279069767441862,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,13,20,20,1.0,16,4,0.8,163.0,0.11343075852470424,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,14,20,20,1.0,12,8,0.6,-196.0,-0.14040114613180515,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec300_fade100,15,13,13,1.0,11,2,0.8461538461538461,167.0,0.1789924973204716,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,0,20,19,0.95,16,3,0.8421052631578947,176.0,0.12359550561797752,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,1,20,20,1.0,11,9,0.55,-292.0,-0.20977011494252873,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,2,20,20,1.0,14,6,0.7,-65.0,-0.04436860068259386,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,3,20,20,1.0,14,6,0.7,-14.0,-0.009900990099009901,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,4,20,20,1.0,14,6,0.7,11.0,0.007919366450683946,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,5,20,20,1.0,14,6,0.7,-39.0,-0.027102154273801252,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,6,20,20,1.0,18,2,0.9,372.0,0.2605042016806723,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,7,20,20,1.0,17,3,0.85,285.0,0.20141342756183744,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,8,20,20,1.0,12,8,0.6,-197.0,-0.14101646385110952,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,9,20,20,1.0,15,5,0.75,45.0,0.030927835051546393,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,10,20,19,0.95,14,5,0.7368421052631579,16.0,0.011560693641618497,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec300_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,0,20,20,1.0,10,10,0.5,-352.0,-0.2603550295857988,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,1,20,20,1.0,15,5,0.75,105.0,0.07526881720430108,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,2,20,19,0.95,13,6,0.6842105263157895,-7.0,-0.005355776587605203,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,3,20,20,1.0,18,2,0.9,420.0,0.30434782608695654,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,4,20,20,1.0,12,8,0.6,-130.0,-0.09774436090225563,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,5,20,20,1.0,15,5,0.75,134.0,0.09809663250366032,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,6,20,20,1.0,15,5,0.75,88.0,0.06232294617563739,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,7,20,19,0.95,15,4,0.7894736842105263,179.0,0.13550340651021953,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,8,20,20,1.0,14,6,0.7,43.0,0.03168754605747973,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,9,20,19,0.95,15,4,0.7894736842105263,179.0,0.13550340651021953,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,10,20,20,1.0,14,6,0.7,-9.0,-0.0063875088715401,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,11,20,20,1.0,13,7,0.65,-121.0,-0.08515130190007038,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,12,20,20,1.0,16,4,0.8,224.0,0.16279069767441862,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,13,20,20,1.0,16,4,0.8,163.0,0.11343075852470424,True,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,14,20,20,1.0,12,8,0.6,-196.0,-0.14040114613180515,False,True,0
current,veto_signed_move_30m_le50_score0.7_sec600_fade100,15,13,13,1.0,11,2,0.8461538461538461,167.0,0.1789924973204716,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,0,20,19,0.95,16,3,0.8421052631578947,205.0,0.14695340501792115,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,1,20,20,1.0,11,9,0.55,-292.0,-0.20977011494252873,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,2,20,20,1.0,14,6,0.7,-49.0,-0.033816425120772944,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,3,20,20,1.0,13,7,0.65,-112.0,-0.07932011331444759,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,4,20,20,1.0,14,6,0.7,11.0,0.007919366450683946,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,5,20,20,1.0,14,6,0.7,-39.0,-0.027102154273801252,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,6,20,20,1.0,18,2,0.9,372.0,0.2605042016806723,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,7,20,20,1.0,17,3,0.85,309.0,0.22214234363767074,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,8,20,20,1.0,11,9,0.55,-277.0,-0.20116194625998549,False,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,9,20,20,1.0,15,5,0.75,51.0,0.035196687370600416,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,10,20,19,0.95,14,5,0.7368421052631579,23.0,0.01670297748729121,True,True,0
v21,veto_signed_move_30m_le50_score0.7_sec600_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,0,20,20,1.0,9,11,0.45,-457.0,-0.3367722918201916,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,1,20,20,1.0,15,5,0.75,81.0,0.05708245243128964,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,2,20,19,0.95,13,6,0.6842105263157895,-32.0,-0.024024024024024024,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,3,20,20,1.0,17,3,0.85,302.0,0.21602288984263232,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,4,20,20,1.0,12,8,0.6,-158.0,-0.11634756995581738,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,5,20,20,1.0,16,4,0.8,225.0,0.16363636363636364,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,6,20,20,1.0,15,5,0.75,69.0,0.04821802935010482,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,7,20,19,0.95,15,4,0.7894736842105263,160.0,0.11940298507462686,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,8,20,20,1.0,14,6,0.7,24.0,0.01744186046511628,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,9,20,19,0.95,15,4,0.7894736842105263,148.0,0.10946745562130178,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,10,20,20,1.0,15,5,0.75,87.0,0.06157112526539278,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,11,20,20,1.0,11,9,0.55,-356.0,-0.2445054945054945,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,12,20,20,1.0,15,5,0.75,110.0,0.07913669064748201,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,13,20,20,1.0,17,3,0.85,254.0,0.17565698478561548,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,14,20,20,1.0,11,9,0.55,-319.0,-0.2248062015503876,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec300_fade100,15,13,13,1.0,9,4,0.6923076923076923,-34.0,-0.03640256959314775,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,0,20,19,0.95,16,3,0.8421052631578947,136.0,0.09289617486338798,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,1,20,20,1.0,11,9,0.55,-300.0,-0.21428571428571427,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,2,20,20,1.0,14,6,0.7,-90.0,-0.06040268456375839,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,3,20,20,1.0,14,6,0.7,-38.0,-0.02642559109874826,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,4,20,20,1.0,15,5,0.75,97.0,0.0691375623663578,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,5,20,20,1.0,14,6,0.7,-61.0,-0.04175222450376454,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,6,20,20,1.0,17,3,0.85,284.0,0.20056497175141244,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,7,20,20,1.0,17,3,0.85,283.0,0.19971771347918138,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,8,20,20,1.0,12,8,0.6,-204.0,-0.1452991452991453,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,9,20,20,1.0,15,5,0.75,48.0,0.03305785123966942,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,10,20,19,0.95,14,5,0.7368421052631579,-3.0,-0.0021382751247327157,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec300_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,0,20,20,1.0,9,11,0.45,-439.0,-0.3278566094100075,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,1,20,20,1.0,15,5,0.75,94.0,0.06685633001422475,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,2,20,19,0.95,13,6,0.6842105263157895,-25.0,-0.018867924528301886,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,3,20,20,1.0,18,2,0.9,411.0,0.2958963282937365,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,4,20,20,1.0,12,8,0.6,-122.0,-0.09228441754916793,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,5,20,20,1.0,15,5,0.75,128.0,0.09329446064139942,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,6,20,20,1.0,15,5,0.75,94.0,0.06685633001422475,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,7,20,19,0.95,15,4,0.7894736842105263,160.0,0.11940298507462686,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,8,20,20,1.0,14,6,0.7,24.0,0.01744186046511628,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,9,20,19,0.95,15,4,0.7894736842105263,148.0,0.10946745562130178,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,10,20,20,1.0,14,6,0.7,-7.0,-0.004975124378109453,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,11,20,20,1.0,11,9,0.55,-341.0,-0.2366412213740458,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,12,20,20,1.0,15,5,0.75,110.0,0.07913669064748201,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,13,20,20,1.0,17,3,0.85,271.0,0.18964310706787962,True,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,14,20,20,1.0,11,9,0.55,-302.0,-0.21540656205420827,False,True,0
current,veto_signed_move_30m_le50_score0.8_sec600_fade100,15,13,13,1.0,9,4,0.6923076923076923,-34.0,-0.03640256959314775,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,0,20,19,0.95,16,3,0.8421052631578947,190.0,0.1347517730496454,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,1,20,20,1.0,11,9,0.55,-300.0,-0.21428571428571427,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,2,20,20,1.0,14,6,0.7,-61.0,-0.04175222450376454,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,3,20,20,1.0,13,7,0.65,-118.0,-0.08321579689703808,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,4,20,20,1.0,15,5,0.75,111.0,0.07991360691144708,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,5,20,20,1.0,14,6,0.7,-47.0,-0.03248099516240498,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,6,20,20,1.0,17,3,0.85,284.0,0.20056497175141244,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,7,20,20,1.0,17,3,0.85,307.0,0.22038765254845658,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,8,20,20,1.0,11,9,0.55,-269.0,-0.1964937910883857,False,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,9,20,20,1.0,15,5,0.75,51.0,0.035196687370600416,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,10,20,19,0.95,14,5,0.7368421052631579,39.0,0.028655400440852314,True,True,0
v21,veto_signed_move_30m_le50_score0.8_sec600_fade100,11,1,1,1.0,1,0,1.0,37.0,0.5873015873015873,True,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,0,20,20,1.0,11,9,0.55,-221.0,-0.16729750189250567,False,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,1,20,20,1.0,14,6,0.7,47.0,0.03473762010347376,True,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,2,20,19,0.95,13,6,0.6842105263157895,-4.0,-0.003067484662576687,False,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,3,20,20,1.0,16,4,0.8,240.0,0.17647058823529413,True,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,4,20,20,1.0,12,8,0.6,-117.0,-0.0888382687927107,False,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,5,20,20,1.0,13,7,0.65,-48.0,-0.03560830860534125,False,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,6,20,20,1.0,16,4,0.8,220.0,0.15942028985507245,True,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,7,20,19,0.95,16,3,0.8421052631578947,297.0,0.22793553338449732,True,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,8,20,20,1.0,14,6,0.7,66.0,0.049475262368815595,True,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,9,20,19,0.95,15,4,0.7894736842105263,196.0,0.15030674846625766,True,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,10,20,20,1.0,13,7,0.65,-98.0,-0.07010014306151645,False,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,11,20,20,1.0,13,7,0.65,-82.0,-0.059334298118668596,False,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,12,20,20,1.0,16,4,0.8,258.0,0.19225037257824143,True,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,13,20,20,1.0,17,3,0.85,279.0,0.19634060520760027,True,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,14,20,20,1.0,12,8,0.6,-179.0,-0.12980420594633793,False,True,0
current,veto_signed_move_30m_le100_score0.65_sec300_fade100,15,13,13,1.0,11,2,0.8461538461538461,193.0,0.2127894156560088,True,True,0
v21,veto_signed_move_30m_le100_score0.65_sec300_fade100,0,20,19,0.95,16,3,0.8421052631578947,203.0,0.14531138153185397,True,True,0
v21,veto_signed_move_30m_le100_score0.65_sec300_fade100,1,20,20,1.0,11,9,0.55,-287.0,-0.2069214131218457,False,True,0
v21,veto_signed_move_30m_le100_score0.65_sec300_fade100,2,20,20,1.0,13,7,0.65,-116.0,-0.08192090395480225,False,True,0
