label,feature_set,c_value,prob_threshold,ask_cap,min_seconds,target_pass,wilson_pass,train_selected_candidate,min_test_accuracy,min_test_coverage,min_test_wilson,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_gross_pnl_cents,all_median_ask,all_median_seconds_to_close,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_gross_pnl_cents,train_median_ask,train_median_seconds_to_close,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_gross_pnl_cents,validation_median_ask,validation_median_seconds_to_close,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_gross_pnl_cents,holdout_median_ask,holdout_median_seconds_to_close
book_physics; C=1; p>=0.7; ask<=100; sec>=0,book_physics,1.0,0.7,100.0,0.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,108,48,0.6923076923076923,1.0,0.6159865933477112,-145.0,69.0,756.899,93,93,66,27,0.7096774193548387,1.0,0.6105740949932597,60.0,69.0,759.377,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,32,25,7,0.78125,1.0,0.6124500635075646,227.0,69.0,757.9075
book_physics; C=1; p>=0.7; ask<=100; sec>=60,book_physics,1.0,0.7,100.0,60.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,108,48,0.6923076923076923,1.0,0.6159865933477112,-145.0,69.0,756.899,93,93,66,27,0.7096774193548387,1.0,0.6105740949932597,60.0,69.0,759.377,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,32,25,7,0.78125,1.0,0.6124500635075646,227.0,69.0,757.9075
book_physics; C=0.05; p>=0.7; ask<=90; sec>=0,book_physics,0.05,0.7,90.0,0.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,155,107,48,0.6903225806451613,0.9935897435897436,0.613669610694352,-126.0,69.0,752.292,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,68.0,69.0,754.58,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-434.0,68.0,747.102,32,32,25,7,0.78125,1.0,0.6124500635075646,240.0,69.0,739.7055
book_physics; C=0.05; p>=0.7; ask<=90; sec>=60,book_physics,0.05,0.7,90.0,60.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,155,107,48,0.6903225806451613,0.9935897435897436,0.613669610694352,-126.0,69.0,752.292,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,68.0,69.0,754.58,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-434.0,68.0,747.102,32,32,25,7,0.78125,1.0,0.6124500635075646,240.0,69.0,739.7055
book_physics; C=0.3; p>=0.7; ask<=90; sec>=0,book_physics,0.3,0.7,90.0,0.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,155,107,48,0.6903225806451613,0.9935897435897436,0.613669610694352,-106.0,69.0,756.93,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,73.0,69.0,758.1225,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-415.0,68.0,755.019,32,32,25,7,0.78125,1.0,0.6124500635075646,236.0,69.0,763.1759999999999
book_physics; C=0.3; p>=0.7; ask<=90; sec>=60,book_physics,0.3,0.7,90.0,60.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,155,107,48,0.6903225806451613,0.9935897435897436,0.613669610694352,-106.0,69.0,756.93,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,73.0,69.0,758.1225,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-415.0,68.0,755.019,32,32,25,7,0.78125,1.0,0.6124500635075646,236.0,69.0,763.1759999999999
book_physics; C=1; p>=0.7; ask<=90; sec>=0,book_physics,1.0,0.7,90.0,0.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,155,107,48,0.6903225806451613,0.9935897435897436,0.613669610694352,-135.0,69.0,756.93,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,70.0,69.0,761.605,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,32,25,7,0.78125,1.0,0.6124500635075646,227.0,69.0,757.9075
book_physics; C=1; p>=0.7; ask<=90; sec>=60,book_physics,1.0,0.7,90.0,60.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,155,107,48,0.6903225806451613,0.9935897435897436,0.613669610694352,-135.0,69.0,756.93,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,70.0,69.0,761.605,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,32,25,7,0.78125,1.0,0.6124500635075646,227.0,69.0,757.9075
book_physics; C=0.05; p>=0.7; ask<=95; sec>=120,book_physics,0.05,0.7,95.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-160.0,69.0,753.6555000000001,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,54.0,69.0,754.58,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-434.0,68.0,747.102,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,220.0,69.0,756.93
book_physics; C=0.05; p>=0.7; ask<=95; sec>=240,book_physics,0.05,0.7,95.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-160.0,69.0,753.6555000000001,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,54.0,69.0,754.58,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-434.0,68.0,747.102,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,220.0,69.0,756.93
book_physics; C=0.05; p>=0.7; ask<=100; sec>=120,book_physics,0.05,0.7,100.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-165.0,69.0,753.6555000000001,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,49.0,69.0,754.58,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-434.0,68.0,747.102,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,220.0,69.0,756.93
book_physics; C=0.05; p>=0.7; ask<=100; sec>=240,book_physics,0.05,0.7,100.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-165.0,69.0,753.6555000000001,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,49.0,69.0,754.58,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-434.0,68.0,747.102,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,220.0,69.0,756.93
book_physics; C=0.3; p>=0.7; ask<=95; sec>=120,book_physics,0.3,0.7,95.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-140.0,69.0,758.1534999999999,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,59.0,69.0,758.1225,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-415.0,68.0,755.019,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,216.0,69.0,769.422
book_physics; C=0.3; p>=0.7; ask<=95; sec>=240,book_physics,0.3,0.7,95.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-140.0,69.0,758.1534999999999,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,59.0,69.0,758.1225,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-415.0,68.0,755.019,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,216.0,69.0,769.422
book_physics; C=0.3; p>=0.7; ask<=100; sec>=120,book_physics,0.3,0.7,100.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-145.0,69.0,758.1534999999999,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,54.0,69.0,758.1225,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-415.0,68.0,755.019,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,216.0,69.0,769.422
book_physics; C=0.3; p>=0.7; ask<=100; sec>=240,book_physics,0.3,0.7,100.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-145.0,69.0,758.1534999999999,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,54.0,69.0,758.1225,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-415.0,68.0,755.019,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,216.0,69.0,769.422
book_physics; C=1; p>=0.7; ask<=95; sec>=120,book_physics,1.0,0.7,95.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-169.0,69.0,757.9075,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,56.0,69.0,761.605,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,207.0,69.0,758.885
book_physics; C=1; p>=0.7; ask<=95; sec>=240,book_physics,1.0,0.7,95.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-169.0,69.0,757.9075,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,56.0,69.0,761.605,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,207.0,69.0,758.885
book_physics; C=1; p>=0.7; ask<=100; sec>=120,book_physics,1.0,0.7,100.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-174.0,69.0,757.9075,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,51.0,69.0,761.605,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,207.0,69.0,758.885
book_physics; C=1; p>=0.7; ask<=100; sec>=240,book_physics,1.0,0.7,100.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,106,48,0.6883116883116883,0.9871794871794872,0.6113247288863867,-174.0,69.0,757.9075,93,92,65,27,0.7065217391304348,0.989247311827957,0.6067052889274724,51.0,69.0,761.605,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,207.0,69.0,758.885
book_physics; C=0.05; p>=0.7; ask<=90; sec>=120,book_physics,0.05,0.7,90.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,153,105,48,0.6862745098039216,0.9807692307692307,0.6089514465764796,-167.0,69.0,755.019,93,91,64,27,0.7032967032967034,0.978494623655914,0.6027596483701375,47.0,69.0,756.868,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-434.0,68.0,747.102,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,220.0,69.0,756.93
book_physics; C=0.05; p>=0.7; ask<=90; sec>=240,book_physics,0.05,0.7,90.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,153,105,48,0.6862745098039216,0.9807692307692307,0.6089514465764796,-167.0,69.0,755.019,93,91,64,27,0.7032967032967034,0.978494623655914,0.6027596483701375,47.0,69.0,756.868,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-434.0,68.0,747.102,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,220.0,69.0,756.93
book_physics; C=0.3; p>=0.7; ask<=90; sec>=120,book_physics,0.3,0.7,90.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,153,105,48,0.6862745098039216,0.9807692307692307,0.6089514465764796,-147.0,69.0,759.377,93,91,64,27,0.7032967032967034,0.978494623655914,0.6027596483701375,52.0,69.0,759.377,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-415.0,68.0,755.019,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,216.0,69.0,769.422
book_physics; C=0.3; p>=0.7; ask<=90; sec>=240,book_physics,0.3,0.7,90.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,153,105,48,0.6862745098039216,0.9807692307692307,0.6089514465764796,-147.0,69.0,759.377,93,91,64,27,0.7032967032967034,0.978494623655914,0.6027596483701375,52.0,69.0,759.377,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-415.0,68.0,755.019,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,216.0,69.0,769.422
book_physics; C=1; p>=0.7; ask<=90; sec>=120,book_physics,1.0,0.7,90.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,153,105,48,0.6862745098039216,0.9807692307692307,0.6089514465764796,-176.0,69.0,758.885,93,91,64,27,0.7032967032967034,0.978494623655914,0.6027596483701375,49.0,69.0,763.833,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,207.0,69.0,758.885
book_physics; C=1; p>=0.7; ask<=90; sec>=240,book_physics,1.0,0.7,90.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,153,105,48,0.6862745098039216,0.9807692307692307,0.6089514465764796,-176.0,69.0,758.885,93,91,64,27,0.7032967032967034,0.978494623655914,0.6027596483701375,49.0,69.0,763.833,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-432.0,68.0,742.539,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,207.0,69.0,758.885
book_physics; C=0.1; p>=0.7; ask<=95; sec>=0,book_physics,0.1,0.7,95.0,0.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,107,49,0.6858974358974359,1.0,0.6093349335305244,-204.0,69.0,753.6555000000001,93,93,65,28,0.6989247311827957,1.0,0.5993307953519995,-23.0,69.0,756.446,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,32,25,7,0.78125,1.0,0.6124500635075646,250.0,69.0,739.7055
book_physics; C=0.1; p>=0.7; ask<=95; sec>=60,book_physics,0.1,0.7,95.0,60.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,107,49,0.6858974358974359,1.0,0.6093349335305244,-204.0,69.0,753.6555000000001,93,93,65,28,0.6989247311827957,1.0,0.5993307953519995,-23.0,69.0,756.446,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,32,25,7,0.78125,1.0,0.6124500635075646,250.0,69.0,739.7055
book_physics; C=0.1; p>=0.7; ask<=100; sec>=0,book_physics,0.1,0.7,100.0,0.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,107,49,0.6858974358974359,1.0,0.6093349335305244,-209.0,69.0,753.6555000000001,93,93,65,28,0.6989247311827957,1.0,0.5993307953519995,-28.0,69.0,756.446,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,32,25,7,0.78125,1.0,0.6124500635075646,250.0,69.0,739.7055
book_physics; C=0.1; p>=0.7; ask<=100; sec>=60,book_physics,0.1,0.7,100.0,60.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,156,107,49,0.6858974358974359,1.0,0.6093349335305244,-209.0,69.0,753.6555000000001,93,93,65,28,0.6989247311827957,1.0,0.5993307953519995,-28.0,69.0,756.446,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,32,25,7,0.78125,1.0,0.6124500635075646,250.0,69.0,739.7055
book_physics; C=0.1; p>=0.7; ask<=90; sec>=0,book_physics,0.1,0.7,90.0,0.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,155,106,49,0.6838709677419355,0.9935897435897436,0.606979737537473,-199.0,69.0,755.019,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-18.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,32,25,7,0.78125,1.0,0.6124500635075646,250.0,69.0,739.7055
book_physics; C=0.1; p>=0.7; ask<=90; sec>=60,book_physics,0.1,0.7,90.0,60.0,False,False,False,0.5483870967741935,1.0,0.3777216763735451,156,155,106,49,0.6838709677419355,0.9935897435897436,0.606979737537473,-199.0,69.0,755.019,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-18.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,32,25,7,0.78125,1.0,0.6124500635075646,250.0,69.0,739.7055
book_physics; C=0.1; p>=0.7; ask<=95; sec>=120,book_physics,0.1,0.7,95.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-233.0,69.0,755.7325000000001,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-32.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,230.0,69.0,756.93
book_physics; C=0.1; p>=0.7; ask<=95; sec>=240,book_physics,0.1,0.7,95.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-233.0,69.0,755.7325000000001,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-32.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,230.0,69.0,756.93
book_physics; C=0.1; p>=0.7; ask<=100; sec>=120,book_physics,0.1,0.7,100.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-238.0,69.0,755.7325000000001,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-37.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,230.0,69.0,756.93
book_physics; C=0.1; p>=0.7; ask<=100; sec>=240,book_physics,0.1,0.7,100.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-238.0,69.0,755.7325000000001,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-37.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,230.0,69.0,756.93
book_physics_price; C=0.05; p>=0.7; ask<=95; sec>=120,book_physics_price,0.05,0.7,95.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-296.0,69.0,755.7325000000001,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-74.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-413.0,67.0,746.532,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,191.0,69.0,756.93
book_physics_price; C=0.05; p>=0.7; ask<=95; sec>=240,book_physics_price,0.05,0.7,95.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-296.0,69.0,755.7325000000001,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-74.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-413.0,67.0,746.532,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,191.0,69.0,756.93
book_physics_price; C=0.05; p>=0.7; ask<=100; sec>=120,book_physics_price,0.05,0.7,100.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-301.0,69.0,755.7325000000001,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-79.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-413.0,67.0,746.532,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,191.0,69.0,756.93
book_physics_price; C=0.05; p>=0.7; ask<=100; sec>=240,book_physics_price,0.05,0.7,100.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-301.0,69.0,755.7325000000001,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-79.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-413.0,67.0,746.532,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,191.0,69.0,756.93
book_physics_price; C=0.1; p>=0.7; ask<=95; sec>=120,book_physics_price,0.1,0.7,95.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-237.0,69.0,752.4965,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-35.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-403.0,67.0,746.532,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,201.0,69.0,722.481
book_physics_price; C=0.1; p>=0.7; ask<=95; sec>=240,book_physics_price,0.1,0.7,95.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-237.0,69.0,752.4965,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-35.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-403.0,67.0,746.532,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,201.0,69.0,722.481
book_physics_price; C=0.1; p>=0.7; ask<=100; sec>=120,book_physics_price,0.1,0.7,100.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-242.0,69.0,752.4965,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-40.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-403.0,67.0,746.532,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,201.0,69.0,722.481
book_physics_price; C=0.1; p>=0.7; ask<=100; sec>=240,book_physics_price,0.1,0.7,100.0,240.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,154,105,49,0.6818181818181818,0.9871794871794872,0.6045962159245929,-242.0,69.0,752.4965,93,92,64,28,0.6956521739130435,0.989247311827957,0.5953572670272532,-40.0,69.0,756.657,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-403.0,67.0,746.532,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,201.0,69.0,722.481
book_physics; C=0.1; p>=0.7; ask<=90; sec>=120,book_physics,0.1,0.7,90.0,120.0,False,False,False,0.5483870967741935,0.96875,0.3777216763735451,156,153,104,49,0.6797385620915033,0.9807692307692307,0.6021838605868639,-240.0,69.0,756.446,93,91,63,28,0.6923076923076923,0.978494623655914,0.5913050284322797,-39.0,69.0,756.868,31,31,17,14,0.5483870967741935,1.0,0.3777216763735451,-431.0,68.0,750.669,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,230.0,69.0,756.93
