lock_name,market,registered_utc,lock_close_dt,entry_dt,close_dt,side,ask_cents,bid_cents,seconds_to_close,source_line_no,decision_key,chooser,score_value,overlay,book_p_side,brownian_p_rv_15m,brownian_p_rv_30m,margin_dollars,margin_per_rv_sigma_15m,signed_move_3m,signed_move_5m,signed_move_15m,signed_move_30m,impulse_3_5m,impulse_3_5m_over_margin,fade_trigger_side,fade_trigger_ask_cents,fade_trigger_score_value,fade_trigger_margin_dollars,fade_trigger_signed_move_3m,fade_trigger_signed_move_5m,fade_trigger_impulse_3_5m,fade_trigger_impulse_3_5m_over_margin,abs_book_rv15_gap,adverse_move_15m,touch_loss_rv_15m,touch_survival_rv_15m,book_touch_blend_15,hazard_discounted_mean_15,kinetic_touch_score_15,blend_logit_book_rv_hazard_mean,fair_edge_cents,outcome_available,outcome,win,entry_fee_cents,net_pnl_cents
book_margin_adverse100,KXBTC15M-26MAY040200-00,2026-05-04T05:47:15.438224+00:00,2026-05-04T03:00:00+00:00,2026-05-04T05:47:24.365000+00:00,2026-05-04T06:00:00+00:00,no,61.0,60.0,755.635,44603,heartbeat:44603,book_p_side,0.605,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.605,0.5626596025749431,0.544986630727816,,0.1577157427308763,,,,,,,,,,,,,,,0.0423403974250569,21.69000000000233,0.8746807948501139,0.1253192051498861,0.498478741673713,,0.5408817421217982,,,True,no,True,2,37.0
book_margin_adverse100,KXBTC15M-26MAY040215-15,2026-05-04T06:06:36.780752+00:00,2026-05-04T03:00:00+00:00,2026-05-04T06:04:40.913000+00:00,2026-05-04T06:15:00+00:00,no,64.0,63.0,619.087,44678,heartbeat:44678,book_p_side,0.635,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.635,0.6494746431861824,0.6618482956153461,,0.3839024996294508,,,,,,,,,,,,,,,0.0144746431861824,0.0,0.7010507136276352,0.2989492863723648,0.5714085180710186,0.4669746431861824,0.6522699068566098,0.5856605486563085,,True,no,True,2,34.0
book_margin_adverse100,KXBTC15M-26MAY040230-30,2026-05-04T06:15:48.413576+00:00,2026-05-04T03:00:00+00:00,2026-05-04T06:15:26.884000+00:00,2026-05-04T06:30:00+00:00,no,79.0,78.0,873.116,44739,heartbeat:44739,book_p_side,0.785,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.785,0.687299025348391,0.7197241417057627,,0.4882088037922328,,,,,,,,,,,,,,,0.0977009746516089,0.0,0.6254019493032179,0.3745980506967821,0.6784943664764543,0.579799025348391,0.7381449454633999,0.6902964083655269,,True,no,True,2,19.0
book_margin_adverse100,KXBTC15M-26MAY040300-00,2026-05-04T06:46:22.300455+00:00,2026-05-04T03:00:00+00:00,2026-05-04T06:46:14.787000+00:00,2026-05-04T07:00:00+00:00,yes,75.0,73.0,825.213,44878,heartbeat:44878,book_p_side,0.74,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.74,0.7228959769033411,0.6521435111033189,,0.591466273933166,,,,,,,,,,,,,,,0.0171040230966589,0.0,0.5542080461933179,0.4457919538066821,0.6768823849871718,0.5928959769033411,0.7527597504527209,0.6886031644459756,,True,yes,True,2,23.0
book_margin_adverse100,KXBTC15M-26MAY040330-30,2026-05-04T07:16:06.169785+00:00,2026-05-04T03:00:00+00:00,2026-05-04T07:16:02.728000+00:00,2026-05-04T07:30:00+00:00,yes,64.0,62.0,837.272,45008,heartbeat:45008,book_p_side,0.63,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.63,0.6262458348443234,0.6450487633884086,,0.321926561497854,,,,,,,,,,,,,,,0.0037541651556766,0.0,0.7475083303113532,0.2524916696886468,0.5535597926488103,0.4412458348443233,0.6426160093965324,0.5672773562860987,,True,no,False,2,-66.0
book_margin_adverse100,KXBTC15M-26MAY040345-45,2026-05-04T07:35:00.359665+00:00,2026-05-04T03:00:00+00:00,2026-05-04T07:34:04.504000+00:00,2026-05-04T07:45:00+00:00,no,65.0,64.0,655.496,45086,heartbeat:45086,book_p_side,0.645,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.645,0.6432084450917748,0.5853915067876346,,0.3670481398362346,,,,,,,,,,,,,,,0.0017915549082252,0.0,0.7135831098164505,0.2864168901835495,0.5728354893096537,0.4657084450917748,0.6351809964780885,0.5865422211904262,,True,no,True,2,33.0
book_margin_adverse100,KXBTC15M-26MAY040400-00,2026-05-04T07:46:52.395895+00:00,2026-05-04T03:00:00+00:00,2026-05-04T07:45:35.601000+00:00,2026-05-04T08:00:00+00:00,yes,61.0,60.0,864.399,45138,heartbeat:45138,book_p_side,0.605,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.605,0.704986917986081,0.7543583669519833,,0.5387981155839052,,,,,,,,,,,,,,,0.099986917986081,0.0,0.5900261640278379,0.4099738359721621,0.5909914966909527,0.507486917986081,0.6944386226993253,0.6088507706253472,,True,no,False,2,-63.0
book_margin_adverse100,KXBTC15M-26MAY040430-30,2026-05-04T08:17:59.455865+00:00,2026-05-04T03:00:00+00:00,2026-05-04T08:17:08.332000+00:00,2026-05-04T08:30:00+00:00,no,72.0,70.0,771.668,45460,heartbeat:45460,book_p_side,0.71,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.71,0.6216617137911803,0.6448837072965011,,0.3098479677484114,,,,,,,,,,,,,,,0.0883382862088196,15.720000000001164,0.7566765724176394,0.2433234275823605,0.5945801139642671,0.4766617137911803,0.5544358148593054,0.6065556360611691,,True,no,True,2,26.0
book_margin_adverse100,KXBTC15M-26MAY040445-45,2026-05-04T08:32:22.039989+00:00,2026-05-04T03:00:00+00:00,2026-05-04T08:30:39.675000+00:00,2026-05-04T08:45:00+00:00,no,65.0,64.0,860.325,45520,heartbeat:45520,book_p_side,0.645,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.645,0.5046834785808608,0.5044987082499642,,0.011740009512165,,,,,,,,,,,,,,,0.1403165214191392,0.0,0.9906330428382784,0.0093669571617216,0.4827942610775596,0.3271834785808608,0.4272061651668756,0.4912438482064452,,True,no,True,2,33.0
book_margin_adverse100,KXBTC15M-26MAY040500-00,2026-05-04T08:51:42.650141+00:00,2026-05-04T03:00:00+00:00,2026-05-04T08:48:26.160000+00:00,2026-05-04T09:00:00+00:00,no,72.0,71.0,693.84,45597,heartbeat:45597,book_p_side,0.715,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.715,0.509845503631322,0.5081734717550273,,0.0246815234564938,,,,,,,,,,,,,,,0.205154496368678,0.0,0.980308992737356,0.0196910072626439,0.5246495773603592,0.3673455036313219,0.6156018433623697,0.5345746375905217,,True,no,True,2,26.0
book_margin_adverse100,KXBTC15M-26MAY040515-15,2026-05-04T09:01:04.407056+00:00,2026-05-04T03:00:00+00:00,2026-05-04T09:00:57.245000+00:00,2026-05-04T09:15:00+00:00,no,66.0,65.0,842.755,45685,heartbeat:45685,book_p_side,0.655,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.655,0.5245945947357232,0.5271919866640056,,0.0616886100866115,,,,,,,,,,,,,,,0.1304054052642768,0.0,0.9508108105285537,0.0491891894714464,0.5012364865782202,0.3520945947357232,0.5261225254291074,0.5108069688232835,,True,yes,False,2,-68.0
book_margin_adverse100,KXBTC15M-26MAY040530-30,2026-05-04T09:18:03.320550+00:00,2026-05-04T03:00:00+00:00,2026-05-04T09:17:58.756000+00:00,2026-05-04T09:30:00+00:00,yes,62.0,60.0,721.244,45810,heartbeat:45810,book_p_side,0.61,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.61,0.5414022928937466,0.5403496074806831,,0.1039671544699695,,,,,,,,,,,,,,,0.0685977071062533,0.0,0.9171954142125068,0.0828045857874932,0.4874114903809353,0.3464022928937466,0.4667015505954999,0.498200859442083,,True,yes,True,2,36.0
book_margin_adverse100,KXBTC15M-26MAY040545-45,2026-05-04T09:31:18.655372+00:00,2026-05-04T03:00:00+00:00,2026-05-04T09:30:30.036000+00:00,2026-05-04T09:45:00+00:00,no,65.0,64.0,869.964,45883,heartbeat:45883,book_p_side,0.645,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.645,0.5664556768918341,0.5610616676485838,,0.167357649160403,,,,,,,,,,,,,,,0.0785443231081659,0.0,0.8670886462163319,0.1329113537836681,0.5229461899796922,0.3889556768918341,0.539361846542444,0.5343485815771104,,True,yes,False,2,-67.0
book_margin_adverse100,KXBTC15M-26MAY040615-15,2026-05-04T10:12:23.090791+00:00,2026-05-04T03:00:00+00:00,2026-05-04T10:01:17.880000+00:00,2026-05-04T10:15:00+00:00,no,65.0,64.0,822.12,46046,heartbeat:46046,book_p_side,0.645,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.645,0.585788949978647,0.5919946974077174,21.689999999987776,0.2167257233992116,46.25999999999476,85.08999999999651,33.830000000001746,-132.24000000000524,,,,,,,,,,,0.059211050021353,0.0,0.8284221000427061,0.1715778999572939,0.5355128174861206,0.4082889499786469,0.6498068769197498,0.5475783755371294,,True,no,True,2,33.0
book_margin_adverse100,KXBTC15M-26MAY040630-30,2026-05-04T10:15:59.089272+00:00,2026-05-04T03:00:00+00:00,2026-05-04T10:16:04.124000+00:00,2026-05-04T10:30:00+00:00,no,62.0,61.0,835.876,46124,heartbeat:46124,book_p_side,0.615,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.615,0.553962648874453,0.5675061009419533,53.90999999998894,0.1356794395599269,24.970000000001164,36.36000000000058,1152.4700000000012,1186.300000000003,,,,,,,,,,,0.0610373511255469,0.0,0.892074702251094,0.107925297748906,0.4983257217683944,0.3614626488744529,0.5533756911929426,0.509669797780406,,True,no,True,2,36.0
book_margin_adverse100,KXBTC15M-26MAY040715-15,2026-05-04T11:01:16.646615+00:00,2026-05-04T03:00:00+00:00,2026-05-04T11:01:08.871000+00:00,2026-05-04T11:15:00+00:00,yes,61.0,60.0,831.129,46393,heartbeat:46393,book_p_side,0.605,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.605,0.5720943730033815,0.5476171624911527,34.99000000000524,0.1817088070770129,80.91000000000349,73.61000000000058,13.690000000002328,468.6800000000076,,,,,,,,,,,0.0329056269966184,0.0,0.855811253993237,0.144188746006763,0.504611342452198,0.3745943730033814,0.6065776614183759,0.5170090435808242,,True,yes,True,2,37.0
book_margin_adverse100,KXBTC15M-26MAY040730-30,2026-05-04T11:19:11.133719+00:00,2026-05-04T03:00:00+00:00,2026-05-04T11:17:25.020000+00:00,2026-05-04T11:30:00+00:00,yes,62.0,61.0,754.98,46464,heartbeat:46464,book_p_side,0.615,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.615,0.5917069751803202,0.5809239797587731,32.55999999999767,0.2319381542411827,65.32000000000698,99.74000000000524,67.86000000000058,130.72999999999593,,,,,,,,,,,0.0232930248196797,0.0,0.8165860496393595,0.1834139503606404,0.5228595338672081,0.3992069751803201,0.6375146713869904,0.5358247468583105,,True,no,False,2,-64.0
book_margin_adverse100,KXBTC15M-26MAY040900-00,2026-05-04T12:47:41.175619+00:00,2026-05-04T03:00:00+00:00,2026-05-04T12:47:46.634000+00:00,2026-05-04T13:00:00+00:00,no,67.0,66.0,733.366,52139,heartbeat:52139,book_p_side,0.665,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.665,0.569148235476106,0.5678173198606427,17.99000000000524,0.1742060525193307,22.85000000000582,10.520000000004076,-48.36000000000058,-108.56999999999243,,,,,,,,,,,0.0958517645238939,48.36000000000058,0.8617035290477879,0.1382964709522121,0.535696353059469,0.401648235476106,0.535001631853573,0.5469802719465927,,True,no,True,2,31.0
book_margin_adverse100,KXBTC15M-26MAY040915-15,2026-05-04T13:08:43.286185+00:00,2026-05-04T03:00:00+00:00,2026-05-04T13:00:17.855000+00:00,2026-05-04T13:15:00+00:00,no,78.0,77.0,882.145,52202,heartbeat:52202,book_p_side,0.775,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.775,0.7497349321383496,0.767669504539873,87.91999999999825,0.6736558518610727,102.55000000000292,113.31999999999243,136.13000000000466,110.91000000000348,,,,,,,,,,,0.0252650678616503,0.0,0.5005301357233007,0.4994698642766992,0.7135777058899273,0.6372349321383497,0.7847422840684112,0.7242778758051615,,True,no,True,2,20.0
book_margin_adverse100,KXBTC15M-26MAY040930-30,2026-05-04T13:21:12.733983+00:00,2026-05-04T03:00:00+00:00,2026-05-04T13:21:04.590000+00:00,2026-05-04T13:30:00+00:00,yes,63.0,61.0,535.41,52304,heartbeat:52304,book_p_side,0.62,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.62,0.6100206306347927,0.5688371967683336,26.019999999989523,0.2793728053621412,-9.270000000004076,44.879999999990105,269.3799999999901,-9.430000000007569,,,,,,,,,,,0.0099793693652072,0.0,0.7799587387304145,0.2200412612695854,0.5375134099126153,0.4200206306347927,0.6275552534761224,0.5510101183931677,,True,yes,True,2,35.0
book_margin_adverse100,KXBTC15M-26MAY040945-45,2026-05-04T13:32:54.258318+00:00,2026-05-04T03:00:00+00:00,2026-05-04T13:33:05.605000+00:00,2026-05-04T13:45:00+00:00,yes,64.0,62.0,714.395,52373,heartbeat:52373,book_p_side,0.63,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.63,0.5226771860804602,0.5210351096538723,8.070000000006985,0.0568739220865224,10.69999999999709,6.070000000006985,1.1600000000034925,307.7900000000081,,,,,,,,,,,0.1073228139195398,0.0,0.9546456278390796,0.0453543721609204,0.4862401709522991,0.3376771860804601,0.5259515146852871,0.4957771944418583,,True,no,False,2,-66.0
book_margin_adverse100,KXBTC15M-26MAY041000-00,2026-05-04T13:45:39.895369+00:00,2026-05-04T03:00:00+00:00,2026-05-04T13:45:36.717000+00:00,2026-05-04T14:00:00+00:00,no,68.0,67.0,863.283,52487,heartbeat:52487,book_p_side,0.675,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.675,0.5565568767240502,0.564434466740536,27.869999999995343,0.1422453060445496,59.61000000000058,90.61999999999534,96.22000000000116,70.05999999999767,,,,,,,,,,,0.1184431232759498,0.0,0.8868862465518996,0.1131137534481003,0.5330119698706327,0.3940568767240501,0.6342082059793296,0.5438699410458464,,True,no,True,2,30.0
book_margin_adverse100,KXBTC15M-26MAY041015-15,2026-05-04T14:02:35.691514+00:00,2026-05-04T03:00:00+00:00,2026-05-04T14:02:08.184000+00:00,2026-05-04T14:15:00+00:00,no,63.0,62.0,771.816,52570,heartbeat:52570,book_p_side,0.625,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.625,0.5858503541555804,0.5616864891677733,22.75,0.216883301071411,25.67999999999301,32.55000000000291,126.14999999999418,229.3999999999941,,,,,,,,,,,0.0391496458444196,0.0,0.8282992916888392,0.1717007083111608,0.5245527302011272,0.3983503541555804,0.6119252672600428,0.5370419464283217,,True,yes,False,2,-65.0
book_margin_adverse100,KXBTC15M-26MAY041030-30,2026-05-04T14:18:57.451858+00:00,2026-05-04T03:00:00+00:00,2026-05-04T14:17:54.414000+00:00,2026-05-04T14:30:00+00:00,yes,67.0,66.0,725.586,52675,heartbeat:52675,book_p_side,0.665,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.665,0.525098639173842,0.5336598873647489,16.94000000000233,0.0629545182046117,49.33000000000175,193.6999999999971,228.81999999999243,65.22000000000116,,,,,,,,,,,0.139901360826158,0.0,0.949802721652316,0.050197278347684,0.5070641154629973,0.3575986391738421,0.6214262292810814,0.516688255141644,,True,yes,True,2,31.0
book_margin_adverse100,KXBTC15M-26MAY041045-45,2026-05-04T14:36:06.326100+00:00,2026-05-04T03:00:00+00:00,2026-05-04T14:33:25.706000+00:00,2026-05-04T14:45:00+00:00,yes,63.0,62.0,694.294,52799,heartbeat:52799,book_p_side,0.625,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.625,0.5422198928713484,0.533604249888786,17.669999999998254,0.1060279021362433,64.0,-69.01999999998952,244.56000000001225,582.0,,,,,,,,,,,0.0827801071286515,0.0,0.9155602142573032,0.0844397857426968,0.4961929303663764,0.3547198928713484,0.4605065524719094,0.5068122653265664,,True,yes,True,2,35.0
book_margin_adverse100,KXBTC15M-26MAY041100-00,2026-05-04T14:47:10.661694+00:00,2026-05-04T03:00:00+00:00,2026-05-04T14:46:11.739000+00:00,2026-05-04T15:00:00+00:00,yes,77.0,76.0,828.261,52881,heartbeat:52881,book_p_side,0.765,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.765,0.7183905560756539,0.7366215233434855,128.11999999999534,0.5780669967354624,121.08000000000176,157.59999999999127,405.8099999999977,675.4100000000035,,,,,,,,,,,0.046609443924346,0.0,0.5632188878486921,0.4367811121513079,0.6877038614491751,0.6008905560756539,0.7640907465297324,0.6988834428046824,,True,yes,True,2,21.0
book_margin_adverse100,KXBTC15M-26MAY041115-15,2026-05-04T15:01:46.021413+00:00,2026-05-04T03:00:00+00:00,2026-05-04T15:01:43.239000+00:00,2026-05-04T15:15:00+00:00,yes,61.0,60.0,796.761,52992,heartbeat:52992,book_p_side,0.605,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.605,0.5210663616437748,0.5275597715184895,26.270000000004075,0.052830102431227,59.70000000001164,-125.61999999999534,614.6500000000087,1020.4600000000064,,,,,,,,,,,0.0839336383562251,0.0,0.9578672767124504,0.0421327232875496,0.4714431350684536,0.3235663616437748,0.4561831348313234,0.4811113212878471,,True,no,False,2,-63.0
book_margin_adverse100,KXBTC15M-26MAY041145-45,2026-05-04T15:34:52.259753+00:00,2026-05-04T03:00:00+00:00,2026-05-04T15:31:16.280000+00:00,2026-05-04T15:45:00+00:00,no,64.0,62.0,823.72,53267,heartbeat:53267,book_p_side,0.63,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.63,0.5509489462663528,0.5635277017151539,55.35000000000582,0.1280592206631791,81.94000000000233,-37.73999999999069,549.7700000000041,616.8700000000099,,,,,,,,,,,0.0790510537336471,0.0,0.8981021074672944,0.1018978925327056,0.5046168150731294,0.3659489462663527,0.5185815569505812,0.5155855101267979,,True,yes,False,2,-66.0
book_margin_adverse100,KXBTC15M-26MAY041230-30,2026-05-04T16:28:04.268853+00:00,2026-05-04T03:00:00+00:00,2026-05-04T16:16:35.606000+00:00,2026-05-04T16:30:00+00:00,no,68.0,67.0,804.394,53619,heartbeat:53619,book_p_side,0.675,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.675,0.5180421388628264,0.5162166455446121,11.549999999988358,0.0452403628414154,62.98999999999069,26.84999999999127,365.6999999999971,115.22999999999593,,,,,,,,,,,0.1569578611371737,0.0,0.9639157222743472,0.0360842777256527,0.5079773902608372,0.3555421388628263,0.5546718139327796,0.5173531732972776,,True,yes,False,2,-70.0
book_margin_adverse100,KXBTC15M-26MAY041300-00,2026-05-04T16:45:47.891906+00:00,2026-05-04T03:00:00+00:00,2026-05-04T16:45:23.296000+00:00,2026-05-04T17:00:00+00:00,no,68.0,67.0,876.704,53755,heartbeat:53755,book_p_side,0.675,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.675,0.660880225831011,0.5835040845453541,43.320000000006985,0.4148666180487564,-11.709999999991853,5.80000000000291,-26.69000000000233,-557.9799999999959,,,,,,,,,,,0.014119774168989,26.69000000000233,0.678239548337978,0.321760451662022,0.6008221467901572,0.4983802258310111,0.6173689686174608,0.6139332396767494,,True,no,True,2,30.0
book_margin_adverse100,KXBTC15M-26MAY041330-30,2026-05-04T17:19:04.821405+00:00,2026-05-04T03:00:00+00:00,2026-05-04T17:17:26.359000+00:00,2026-05-04T17:30:00+00:00,yes,62.0,61.0,753.641,53918,heartbeat:53918,book_p_side,0.615,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.615,0.5939704587226551,0.5940648204292254,32.129999999990105,0.237770522688249,36.47000000000117,42.51999999998952,327.8000000000029,135.84999999999127,,,,,,,,,,,0.0210295412773449,0.0,0.8120590825546898,0.1879409174453101,0.5243307981697258,0.4014704587226551,0.6126014234125794,0.5373834954671213,,True,yes,True,2,36.0
book_margin_adverse100,KXBTC15M-26MAY041345-45,2026-05-04T17:31:48.729992+00:00,2026-05-04T03:00:00+00:00,2026-05-04T17:30:42.581000+00:00,2026-05-04T17:45:00+00:00,no,64.0,63.0,857.419,53977,heartbeat:53977,book_p_side,0.635,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.635,0.537293437569791,0.531683389236404,10.75,0.0936173524884623,-31.0,31.570000000006985,-59.00999999999476,-426.9900000000053,,,,,,,,,,,0.097706562430209,59.00999999999476,0.925413124860418,0.0745868751395819,0.4984907344203642,0.3547934375697909,0.5347274799458744,0.5087611188049059,,True,no,True,2,34.0
book_margin_adverse100,KXBTC15M-26MAY041430-30,2026-05-04T18:28:02.482828+00:00,2026-05-04T03:00:00+00:00,2026-05-04T18:16:03.351000+00:00,2026-05-04T18:30:00+00:00,no,69.0,68.0,836.649,54182,heartbeat:54182,book_p_side,0.685,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.685,0.6688837974989853,0.5963655469485817,63.36999999999534,0.4368330823473505,119.00999999999476,108.50999999999476,9.309999999997672,-2.560000000012224,,,,,,,,,,,0.0161162025010147,0.0,0.6622324050020294,0.3377675949979706,0.6115244683743406,0.5113837974989852,0.7072779104094687,0.6244571367868068,,True,no,True,2,29.0
book_margin_adverse100,KXBTC15M-26MAY041445-45,2026-05-04T18:43:58.694415+00:00,2026-05-04T03:00:00+00:00,2026-05-04T18:34:15.994000+00:00,2026-05-04T18:45:00+00:00,yes,61.0,60.0,644.006,54260,heartbeat:54260,book_p_side,0.605,choose=book_p_side; book_p_side>=0.6; ask<=95; sec_to_close>=120; margin_rv15>=0; adverse_move_15m<=100,0.605,0.5147305406970606,0.5138572608494119,3.900000000008731,0.0369323840624036,-3.1299999999901047,54.33000000000175,-10.639999999999418,-174.47999999999593,,,,,,,,,,,0.0902694593029393,10.639999999999418,0.9705389186058788,0.0294610813941211,0.4673248514530894,0.3172305406970606,0.5633547203277686,0.4765799352750361,,True,no,False,2,-63.0
