model,min_edge_cents,cost_cents,split,resolved_markets,selected_markets,coverage,gross_net_cents,cost_total_cents,net_after_cost_cents,roi_after_cost
book_time_v32drift85,2.5,0.0,all,330,259,0.7848484848484848,1024.0,0.0,1024.0,0.06409614421632448
book_time_v32drift85,2.5,0.0,train,198,147,0.7424242424242424,858.0,0.0,858.0,0.0948905109489051
book_time_v32drift85,2.5,0.0,validation,66,52,0.7878787878787878,91.0,0.0,91.0,0.028357743845434717
book_time_v32drift85,2.5,0.0,holdout,66,60,0.9090909090909091,75.0,0.0,75.0,0.020134228187919462
book_time_v32drift85,2.5,0.5,all,330,259,0.7848484848484848,1024.0,129.5,894.5,0.05554003290801279
book_time_v32drift85,2.5,0.5,train,198,147,0.7424242424242424,858.0,73.5,784.5,0.08606220174428172
book_time_v32drift85,2.5,0.5,validation,66,52,0.7878787878787878,91.0,26.0,65.0,0.02009273570324575
book_time_v32drift85,2.5,0.5,holdout,66,60,0.9090909090909091,75.0,30.0,45.0,0.011984021304926764
book_time_v32drift85,2.5,1.0,all,330,259,0.7848484848484848,1024.0,259.0,765.0,0.04712041884816754
book_time_v32drift85,2.5,1.0,train,198,147,0.7424242424242424,858.0,147.0,711.0,0.07737512242899118
book_time_v32drift85,2.5,1.0,validation,66,52,0.7878787878787878,91.0,52.0,39.0,0.011959521619135235
book_time_v32drift85,2.5,1.0,holdout,66,60,0.9090909090909091,75.0,60.0,15.0,0.003963011889035667
book_time_v32drift85,2.5,1.5,all,330,259,0.7848484848484848,1024.0,388.5,635.5,0.03883406153564117
book_time_v32drift85,2.5,1.5,train,198,147,0.7424242424242424,858.0,220.5,637.5,0.06882591093117409
book_time_v32drift85,2.5,1.5,validation,66,52,0.7878787878787878,91.0,78.0,13.0,0.003954974140553696
book_time_v32drift85,2.5,1.5,holdout,66,60,0.9090909090909091,75.0,90.0,-15.0,-0.003931847968545216
book_time_v32drift85,2.5,2.0,all,330,259,0.7848484848484848,1024.0,518.0,506.0,0.030677822238389718
book_time_v32drift85,2.5,2.0,train,198,147,0.7424242424242424,858.0,294.0,564.0,0.060411311053984576
book_time_v32drift85,2.5,2.0,validation,66,52,0.7878787878787878,91.0,104.0,-13.0,-0.00392393600965892
book_time_v32drift85,2.5,2.0,holdout,66,60,0.9090909090909091,75.0,120.0,-45.0,-0.011703511053315995
book_time_v32drift85,2.5,3.0,all,330,259,0.7848484848484848,1024.0,777.0,247.0,0.014743628006924133
book_time_v32drift85,2.5,3.0,train,198,147,0.7424242424242424,858.0,441.0,417.0,0.04397342613097121
book_time_v32drift85,2.5,3.0,validation,66,52,0.7878787878787878,91.0,156.0,-65.0,-0.019316493313521546
book_time_v32drift85,2.5,3.0,holdout,66,60,0.9090909090909091,75.0,180.0,-105.0,-0.026888604353393086
book_time_v32drift85,2.75,0.0,all,330,253,0.7666666666666667,782.0,0.0,782.0,0.049126774720442266
book_time_v32drift85,2.75,0.0,train,198,144,0.7272727272727273,716.0,0.0,716.0,0.07881990312637605
book_time_v32drift85,2.75,0.0,validation,66,52,0.7878787878787878,-62.0,0.0,-62.0,-0.01900674432863274
book_time_v32drift85,2.75,0.0,holdout,66,57,0.8636363636363636,128.0,0.0,128.0,0.03583426651735722
book_time_v32drift85,2.75,0.5,all,330,253,0.7666666666666667,782.0,126.5,655.5,0.04085512169279192
book_time_v32drift85,2.75,0.5,train,198,144,0.7272727272727273,716.0,72.0,644.0,0.07033639143730887
book_time_v32drift85,2.75,0.5,validation,66,52,0.7878787878787878,-62.0,26.0,-88.0,-0.0267639902676399
book_time_v32drift85,2.75,0.5,holdout,66,57,0.8636363636363636,128.0,28.5,99.5,0.027635050687404527
book_time_v32drift85,2.75,1.0,all,330,253,0.7666666666666667,782.0,253.0,529.0,0.032712881083420936
book_time_v32drift85,2.75,1.0,train,198,144,0.7272727272727273,716.0,144.0,572.0,0.06198526224534027
book_time_v32drift85,2.75,1.0,validation,66,52,0.7878787878787878,-62.0,52.0,-114.0,-0.0343995171997586
book_time_v32drift85,2.75,1.0,holdout,66,57,0.8636363636363636,128.0,57.0,71.0,0.01956461835216313
book_time_v32drift85,2.75,1.5,all,330,253,0.7666666666666667,782.0,379.5,402.5,0.02469703942322442
book_time_v32drift85,2.75,1.5,train,198,144,0.7272727272727273,716.0,216.0,500.0,0.053763440860215055
book_time_v32drift85,2.75,1.5,validation,66,52,0.7878787878787878,-62.0,78.0,-140.0,-0.041916167664670656
book_time_v32drift85,2.75,1.5,holdout,66,57,0.8636363636363636,128.0,85.5,42.5,0.01161995898838004
book_time_v32drift85,2.75,2.0,all,330,253,0.7666666666666667,782.0,506.0,276.0,0.016804676083779835
book_time_v32drift85,2.75,2.0,train,198,144,0.7272727272727273,716.0,288.0,428.0,0.04566794707639778
book_time_v32drift85,2.75,2.0,validation,66,52,0.7878787878787878,-62.0,104.0,-166.0,-0.04931669637551991
book_time_v32drift85,2.75,2.0,holdout,66,57,0.8636363636363636,128.0,114.0,14.0,0.0037981551817688553
book_time_v32drift85,2.75,3.0,all,330,253,0.7666666666666667,782.0,759.0,23.0,0.0013791449301433112
book_time_v32drift85,2.75,3.0,train,198,144,0.7272727272727273,716.0,432.0,284.0,0.029844472467423288
book_time_v32drift85,2.75,3.0,validation,66,52,0.7878787878787878,-62.0,156.0,-218.0,-0.06377998829724986
book_time_v32drift85,2.75,3.0,holdout,66,57,0.8636363636363636,128.0,171.0,-43.0,-0.011488111140796153
book_time_v32drift85,3.0,0.0,all,330,240,0.7272727272727273,492.0,0.0,492.0,0.031522296258329065
book_time_v32drift85,3.0,0.0,train,198,138,0.696969696969697,421.0,0.0,421.0,0.046370745676836654
book_time_v32drift85,3.0,0.0,validation,66,51,0.7727272727272727,-120.0,0.0,-120.0,-0.03614457831325301
book_time_v32drift85,3.0,0.0,holdout,66,51,0.7727272727272727,191.0,0.0,191.0,0.059520099719538797
book_time_v32drift85,3.0,0.5,all,330,240,0.7272727272727273,492.0,120.0,372.0,0.02365208545269583
book_time_v32drift85,3.0,0.5,train,198,138,0.696969696969697,421.0,69.0,352.0,0.038478355924792304
book_time_v32drift85,3.0,0.5,validation,66,51,0.7727272727272727,-120.0,25.5,-145.5,-0.04349125691227022
book_time_v32drift85,3.0,0.5,holdout,66,51,0.7727272727272727,191.0,25.5,165.5,0.051167104652960274
book_time_v32drift85,3.0,1.0,all,330,240,0.7272727272727273,492.0,240.0,252.0,0.015901060070671377
book_time_v32drift85,3.0,1.0,train,198,138,0.696969696969697,421.0,138.0,283.0,0.03070413366605186
book_time_v32drift85,3.0,1.0,validation,66,51,0.7727272727272727,-120.0,51.0,-171.0,-0.05072678730347078
book_time_v32drift85,3.0,1.0,holdout,66,51,0.7727272727272727,191.0,51.0,140.0,0.04294478527607362
book_time_v32drift85,3.0,1.5,all,330,240,0.7272727272727273,492.0,360.0,132.0,0.008266533066132264
book_time_v32drift85,3.0,1.5,train,198,138,0.696969696969697,421.0,207.0,214.0,0.02304544475554598
book_time_v32drift85,3.0,1.5,validation,66,51,0.7727272727272727,-120.0,76.5,-196.5,-0.05785367289857206
book_time_v32drift85,3.0,1.5,holdout,66,51,0.7727272727272727,191.0,76.5,114.5,0.03485009891949475
book_time_v32drift85,3.0,2.0,all,330,240,0.7272727272727273,492.0,480.0,12.0,0.0007458975634012929
book_time_v32drift85,3.0,2.0,train,198,138,0.696969696969697,421.0,276.0,145.0,0.01549973276322822
book_time_v32drift85,3.0,2.0,validation,66,51,0.7727272727272727,-120.0,102.0,-222.0,-0.06487434248977206
book_time_v32drift85,3.0,2.0,holdout,66,51,0.7727272727272727,191.0,102.0,89.0,0.026880096647538508
book_time_v32drift85,3.0,3.0,all,330,240,0.7272727272727273,492.0,720.0,-228.0,-0.01396374326310632
book_time_v32drift85,3.0,3.0,train,198,138,0.696969696969697,421.0,414.0,7.0,0.0007373854419045612
book_time_v32drift85,3.0,3.0,validation,66,51,0.7727272727272727,-120.0,153.0,-273.0,-0.07860639216815433
book_time_v32drift85,3.0,3.0,holdout,66,51,0.7727272727272727,191.0,153.0,38.0,0.011302795954788817
book_time_v32drift85,3.25,0.0,all,330,226,0.6848484848484848,839.0,0.0,839.0,0.05570679237766417
book_time_v32drift85,3.25,0.0,train,198,128,0.6464646464646465,658.0,0.0,658.0,0.07613978245776441
book_time_v32drift85,3.25,0.0,validation,66,50,0.7575757575757576,-132.0,0.0,-132.0,-0.03961584633853541
book_time_v32drift85,3.25,0.0,holdout,66,48,0.7272727272727273,313.0,0.0,313.0,0.101392938127632
book_time_v32drift85,3.25,0.5,all,330,226,0.6848484848484848,839.0,113.0,726.0,0.04784499802293397
book_time_v32drift85,3.25,0.5,train,198,128,0.6464646464646465,658.0,64.0,594.0,0.06822880771881461
book_time_v32drift85,3.25,0.5,validation,66,50,0.7575757575757576,-132.0,25.0,-157.0,-0.046767947572237116
book_time_v32drift85,3.25,0.5,holdout,66,48,0.7272727272727273,313.0,24.0,289.0,0.09289617486338798
book_time_v32drift85,3.25,1.0,all,330,226,0.6848484848484848,839.0,226.0,613.0,0.04009943088899064
book_time_v32drift85,3.25,1.0,train,198,128,0.6464646464646465,658.0,128.0,530.0,0.06043329532497149
book_time_v32drift85,3.25,1.0,validation,66,50,0.7575757575757576,-132.0,50.0,-182.0,-0.05381431105854524
book_time_v32drift85,3.25,1.0,holdout,66,48,0.7272727272727273,313.0,48.0,265.0,0.08452950558213716
book_time_v32drift85,3.25,1.5,all,330,226,0.6848484848484848,839.0,339.0,500.0,0.032467532467532464
book_time_v32drift85,3.25,1.5,train,198,128,0.6464646464646465,658.0,192.0,466.0,0.052750735793525017
book_time_v32drift85,3.25,1.5,validation,66,50,0.7575757575757576,-132.0,75.0,-207.0,-0.06075726445553273
book_time_v32drift85,3.25,1.5,holdout,66,48,0.7272727272727273,313.0,72.0,241.0,0.07628996517885407
book_time_v32drift85,3.25,2.0,all,330,226,0.6848484848484848,839.0,452.0,387.0,0.024946818797137886
book_time_v32drift85,3.25,2.0,train,198,128,0.6464646464646465,658.0,256.0,402.0,0.045178691840863115
book_time_v32drift85,3.25,2.0,validation,66,50,0.7575757575757576,-132.0,100.0,-232.0,-0.0675990675990676
book_time_v32drift85,3.25,2.0,holdout,66,48,0.7272727272727273,313.0,96.0,217.0,0.06817467797675149
book_time_v32drift85,3.25,3.0,all,330,226,0.6848484848484848,839.0,678.0,161.0,0.010229366541711672
book_time_v32drift85,3.25,3.0,train,198,128,0.6464646464646465,658.0,384.0,274.0,0.030356747174828273
book_time_v32drift85,3.25,3.0,validation,66,50,0.7575757575757576,-132.0,150.0,-282.0,-0.08098793796668581
book_time_v32drift85,3.25,3.0,holdout,66,48,0.7272727272727273,313.0,144.0,169.0,0.05230578768183225
book_time_v32drift85,3.5,0.0,all,330,201,0.6090909090909091,561.0,0.0,561.0,0.04143585198315976
book_time_v32drift85,3.5,0.0,train,198,118,0.5959595959595959,483.0,0.0,483.0,0.06024697517774729
book_time_v32drift85,3.5,0.0,validation,66,38,0.5757575757575758,-168.0,0.0,-168.0,-0.06542056074766354
book_time_v32drift85,3.5,0.0,holdout,66,45,0.6818181818181818,246.0,0.0,246.0,0.08327691266079891
book_time_v32drift85,3.5,0.5,all,330,201,0.6090909090909091,561.0,100.5,460.5,0.03376223468602221
book_time_v32drift85,3.5,0.5,train,198,118,0.5959595959595959,483.0,59.0,424.0,0.05250123823675087
book_time_v32drift85,3.5,0.5,validation,66,38,0.5757575757575758,-168.0,19.0,-187.0,-0.07228449942017781
book_time_v32drift85,3.5,0.5,holdout,66,45,0.6818181818181818,246.0,22.5,223.5,0.07508819082815388
book_time_v32drift85,3.5,1.0,all,330,201,0.6090909090909091,561.0,201.0,360.0,0.026200873362445413
book_time_v32drift85,3.5,1.0,train,198,118,0.5959595959595959,483.0,118.0,365.0,0.04486785494775661
book_time_v32drift85,3.5,1.0,validation,66,38,0.5757575757575758,-168.0,38.0,-206.0,-0.07904834996162702
book_time_v32drift85,3.5,1.0,holdout,66,45,0.6818181818181818,246.0,45.0,201.0,0.06702234078026009
book_time_v32drift85,3.5,1.5,all,330,201,0.6090909090909091,561.0,301.5,259.5,0.01874932264007803
book_time_v32drift85,3.5,1.5,train,198,118,0.5959595959595959,483.0,177.0,306.0,0.03734439834024896
book_time_v32drift85,3.5,1.5,validation,66,38,0.5757575757575758,-168.0,57.0,-225.0,-0.08571428571428572
book_time_v32drift85,3.5,1.5,holdout,66,45,0.6818181818181818,246.0,67.5,178.5,0.05907661757405262
book_time_v32drift85,3.5,2.0,all,330,201,0.6090909090909091,561.0,402.0,159.0,0.011405207660856467
book_time_v32drift85,3.5,2.0,train,198,118,0.5959595959595959,483.0,236.0,247.0,0.02992851084454138
book_time_v32drift85,3.5,2.0,validation,66,38,0.5757575757575758,-168.0,76.0,-244.0,-0.09228441754916793
book_time_v32drift85,3.5,2.0,holdout,66,45,0.6818181818181818,246.0,90.0,156.0,0.051248357424441525
book_time_v32drift85,3.5,3.0,all,330,201,0.6090909090909091,561.0,603.0,-42.0,-0.002969876962240136
book_time_v32drift85,3.5,3.0,train,198,118,0.5959595959595959,483.0,354.0,129.0,0.015410345239517382
book_time_v32drift85,3.5,3.0,validation,66,38,0.5757575757575758,-168.0,114.0,-282.0,-0.10514541387024609
book_time_v32drift85,3.5,3.0,holdout,66,45,0.6818181818181818,246.0,135.0,111.0,0.035933959210100355
book_time_v32drift85,5.0,0.0,all,330,41,0.12424242424242424,353.0,0.0,353.0,0.1504047720494248
book_time_v32drift85,5.0,0.0,train,198,28,0.1414141414141414,372.0,0.0,372.0,0.2285012285012285
book_time_v32drift85,5.0,0.0,validation,66,6,0.09090909090909091,15.0,0.0,15.0,0.05263157894736842
book_time_v32drift85,5.0,0.0,holdout,66,7,0.10606060606060606,-34.0,0.0,-34.0,-0.07834101382488479
book_time_v32drift85,5.0,0.5,all,330,41,0.12424242424242424,353.0,20.5,332.5,0.14044350580781415
book_time_v32drift85,5.0,0.5,train,198,28,0.1414141414141414,372.0,14.0,358.0,0.21802679658952498
book_time_v32drift85,5.0,0.5,validation,66,6,0.09090909090909091,15.0,3.0,12.0,0.041666666666666664
book_time_v32drift85,5.0,0.5,holdout,66,7,0.10606060606060606,-34.0,3.5,-37.5,-0.08571428571428572
book_time_v32drift85,5.0,1.0,all,330,41,0.12424242424242424,353.0,41.0,312.0,0.1306532663316583
book_time_v32drift85,5.0,1.0,train,198,28,0.1414141414141414,372.0,28.0,344.0,0.20772946859903382
book_time_v32drift85,5.0,1.0,validation,66,6,0.09090909090909091,15.0,6.0,9.0,0.030927835051546393
book_time_v32drift85,5.0,1.0,holdout,66,7,0.10606060606060606,-34.0,7.0,-41.0,-0.09297052154195011
book_time_v32drift85,5.0,1.5,all,330,41,0.12424242424242424,353.0,61.5,291.5,0.12102968652688395
book_time_v32drift85,5.0,1.5,train,198,28,0.1414141414141414,372.0,42.0,330.0,0.19760479041916168
book_time_v32drift85,5.0,1.5,validation,66,6,0.09090909090909091,15.0,9.0,6.0,0.02040816326530612
book_time_v32drift85,5.0,1.5,holdout,66,7,0.10606060606060606,-34.0,10.5,-44.5,-0.10011248593925759
book_time_v32drift85,5.0,2.0,all,330,41,0.12424242424242424,353.0,82.0,271.0,0.11156854672704816
book_time_v32drift85,5.0,2.0,train,198,28,0.1414141414141414,372.0,56.0,316.0,0.1876484560570071
book_time_v32drift85,5.0,2.0,validation,66,6,0.09090909090909091,15.0,12.0,3.0,0.010101010101010102
book_time_v32drift85,5.0,2.0,holdout,66,7,0.10606060606060606,-34.0,14.0,-48.0,-0.10714285714285714
book_time_v32drift85,5.0,3.0,all,330,41,0.12424242424242424,353.0,123.0,230.0,0.0931174089068826
book_time_v32drift85,5.0,3.0,train,198,28,0.1414141414141414,372.0,84.0,288.0,0.16822429906542055
book_time_v32drift85,5.0,3.0,validation,66,6,0.09090909090909091,15.0,18.0,-3.0,-0.009900990099009901
book_time_v32drift85,5.0,3.0,holdout,66,7,0.10606060606060606,-34.0,21.0,-55.0,-0.12087912087912088
book_time_v32drift85,7.0,0.0,all,330,16,0.048484848484848485,114.0,0.0,114.0,0.1450381679389313
book_time_v32drift85,7.0,0.0,train,198,11,0.05555555555555555,66.0,0.0,66.0,0.12359550561797752
book_time_v32drift85,7.0,0.0,validation,66,2,0.030303030303030304,29.0,0.0,29.0,0.4084507042253521
book_time_v32drift85,7.0,0.0,holdout,66,3,0.045454545454545456,19.0,0.0,19.0,0.10497237569060773
book_time_v32drift85,7.0,0.5,all,330,16,0.048484848484848485,114.0,8.0,106.0,0.13350125944584382
book_time_v32drift85,7.0,0.5,train,198,11,0.05555555555555555,66.0,5.5,60.5,0.11214087117701575
book_time_v32drift85,7.0,0.5,validation,66,2,0.030303030303030304,29.0,1.0,28.0,0.3888888888888889
book_time_v32drift85,7.0,0.5,holdout,66,3,0.045454545454545456,19.0,1.5,17.5,0.0958904109589041
book_time_v32drift85,7.0,1.0,all,330,16,0.048484848484848485,114.0,16.0,98.0,0.12219451371571072
book_time_v32drift85,7.0,1.0,train,198,11,0.05555555555555555,66.0,11.0,55.0,0.10091743119266056
book_time_v32drift85,7.0,1.0,validation,66,2,0.030303030303030304,29.0,2.0,27.0,0.3698630136986301
book_time_v32drift85,7.0,1.0,holdout,66,3,0.045454545454545456,19.0,3.0,16.0,0.08695652173913043
book_time_v32drift85,7.0,1.5,all,330,16,0.048484848484848485,114.0,24.0,90.0,0.1111111111111111
book_time_v32drift85,7.0,1.5,train,198,11,0.05555555555555555,66.0,16.5,49.5,0.08991825613079019
book_time_v32drift85,7.0,1.5,validation,66,2,0.030303030303030304,29.0,3.0,26.0,0.35135135135135137
book_time_v32drift85,7.0,1.5,holdout,66,3,0.045454545454545456,19.0,4.5,14.5,0.07816711590296496
book_time_v32drift85,7.0,2.0,all,330,16,0.048484848484848485,114.0,32.0,82.0,0.10024449877750612
book_time_v32drift85,7.0,2.0,train,198,11,0.05555555555555555,66.0,22.0,44.0,0.07913669064748201
book_time_v32drift85,7.0,2.0,validation,66,2,0.030303030303030304,29.0,4.0,25.0,0.3333333333333333
book_time_v32drift85,7.0,2.0,holdout,66,3,0.045454545454545456,19.0,6.0,13.0,0.06951871657754011
book_time_v32drift85,7.0,3.0,all,330,16,0.048484848484848485,114.0,48.0,66.0,0.07913669064748201
book_time_v32drift85,7.0,3.0,train,198,11,0.05555555555555555,66.0,33.0,33.0,0.0582010582010582
book_time_v32drift85,7.0,3.0,validation,66,2,0.030303030303030304,29.0,6.0,23.0,0.2987012987012987
book_time_v32drift85,7.0,3.0,holdout,66,3,0.045454545454545456,19.0,9.0,10.0,0.05263157894736842
book_time_v32drift85,10.0,0.0,all,330,6,0.01818181818181818,-43.0,0.0,-43.0,-0.3006993006993007
book_time_v32drift85,10.0,0.0,train,198,5,0.025252525252525252,-32.0,0.0,-32.0,-0.24242424242424243
book_time_v32drift85,10.0,0.0,validation,66,1,0.015151515151515152,-11.0,0.0,-11.0,-1.0
book_time_v32drift85,10.0,0.0,holdout,66,0,0.0,0.0,0.0,0.0,
book_time_v32drift85,10.0,0.5,all,330,6,0.01818181818181818,-43.0,3.0,-46.0,-0.3150684931506849
book_time_v32drift85,10.0,0.5,train,198,5,0.025252525252525252,-32.0,2.5,-34.5,-0.25650557620817843
book_time_v32drift85,10.0,0.5,validation,66,1,0.015151515151515152,-11.0,0.5,-11.5,-1.0
book_time_v32drift85,10.0,0.5,holdout,66,0,0.0,0.0,0.0,0.0,
book_time_v32drift85,10.0,1.0,all,330,6,0.01818181818181818,-43.0,6.0,-49.0,-0.3288590604026846
book_time_v32drift85,10.0,1.0,train,198,5,0.025252525252525252,-32.0,5.0,-37.0,-0.27007299270072993
book_time_v32drift85,10.0,1.0,validation,66,1,0.015151515151515152,-11.0,1.0,-12.0,-1.0
book_time_v32drift85,10.0,1.0,holdout,66,0,0.0,0.0,0.0,0.0,
book_time_v32drift85,10.0,1.5,all,330,6,0.01818181818181818,-43.0,9.0,-52.0,-0.34210526315789475
book_time_v32drift85,10.0,1.5,train,198,5,0.025252525252525252,-32.0,7.5,-39.5,-0.2831541218637993
book_time_v32drift85,10.0,1.5,validation,66,1,0.015151515151515152,-11.0,1.5,-12.5,-1.0
book_time_v32drift85,10.0,1.5,holdout,66,0,0.0,0.0,0.0,0.0,
book_time_v32drift85,10.0,2.0,all,330,6,0.01818181818181818,-43.0,12.0,-55.0,-0.3548387096774194
book_time_v32drift85,10.0,2.0,train,198,5,0.025252525252525252,-32.0,10.0,-42.0,-0.29577464788732394
book_time_v32drift85,10.0,2.0,validation,66,1,0.015151515151515152,-11.0,2.0,-13.0,-1.0
book_time_v32drift85,10.0,2.0,holdout,66,0,0.0,0.0,0.0,0.0,
book_time_v32drift85,10.0,3.0,all,330,6,0.01818181818181818,-43.0,18.0,-61.0,-0.37888198757763975
book_time_v32drift85,10.0,3.0,train,198,5,0.025252525252525252,-32.0,15.0,-47.0,-0.3197278911564626
book_time_v32drift85,10.0,3.0,validation,66,1,0.015151515151515152,-11.0,3.0,-14.0,-1.0
book_time_v32drift85,10.0,3.0,holdout,66,0,0.0,0.0,0.0,0.0,
book_time_v33drift85,0.0,0.0,all,330,330,1.0,684.0,0.0,684.0,0.037141615986099046
book_time_v33drift85,0.0,0.0,train,198,198,1.0,436.0,0.0,436.0,0.03976650857351332
book_time_v33drift85,0.0,0.0,validation,66,66,1.0,-65.0,0.0,-65.0,-0.017735334242837655
book_time_v33drift85,0.0,0.0,holdout,66,66,1.0,313.0,0.0,313.0,0.08265117507261685
book_time_v33drift85,0.0,0.5,all,330,330,1.0,684.0,165.0,519.0,0.027931758247672352
book_time_v33drift85,0.0,0.5,train,198,198,1.0,436.0,99.0,337.0,0.03046190002711742
book_time_v33drift85,0.0,0.5,validation,66,66,1.0,-65.0,33.0,-98.0,-0.02650081124932396
book_time_v33drift85,0.0,0.5,holdout,66,66,1.0,313.0,33.0,280.0,0.07329842931937172
book_time_v33drift85,0.0,1.0,all,330,330,1.0,684.0,330.0,354.0,0.018884028592766458
book_time_v33drift85,0.0,1.0,train,198,198,1.0,436.0,198.0,238.0,0.021322343666009675
book_time_v33drift85,0.0,1.0,validation,66,66,1.0,-65.0,66.0,-131.0,-0.035111230233181454
book_time_v33drift85,0.0,1.0,holdout,66,66,1.0,313.0,66.0,247.0,0.06410589151310667
book_time_v33drift85,0.0,1.5,all,330,330,1.0,684.0,495.0,189.0,0.009994183279572735
book_time_v33drift85,0.0,1.5,train,198,198,1.0,436.0,297.0,139.0,0.012343486368883758
book_time_v33drift85,0.0,1.5,validation,66,66,1.0,-65.0,99.0,-164.0,-0.04357066950053135
book_time_v33drift85,0.0,1.5,holdout,66,66,1.0,313.0,99.0,214.0,0.055069480185280496
book_time_v33drift85,0.0,2.0,all,330,330,1.0,684.0,660.0,24.0,0.0012581253931641854
book_time_v33drift85,0.0,2.0,train,198,198,1.0,436.0,396.0,40.0,0.0035211267605633804
book_time_v33drift85,0.0,2.0,validation,66,66,1.0,-65.0,132.0,-197.0,-0.051883065578087965
book_time_v33drift85,0.0,2.0,holdout,66,66,1.0,313.0,132.0,181.0,0.046185251339627455
book_time_v33drift85,0.0,3.0,all,330,330,1.0,684.0,990.0,-306.0,-0.015768319076574257
book_time_v33drift85,0.0,3.0,train,198,198,1.0,436.0,594.0,-158.0,-0.013670185153140682
book_time_v33drift85,0.0,3.0,validation,66,66,1.0,-65.0,198.0,-263.0,-0.0680818017085167
book_time_v33drift85,0.0,3.0,holdout,66,66,1.0,313.0,198.0,115.0,0.028858218318695106
