feature,bucket,split,model,rows,mean_pred,realized,error,abs_error,brier,logloss
drift_projected_margin_5m,"(-151.682, -75.739]",all,v31_avg90_final60_exact,4755,0.2011091914252354,0.19242902208201892,0.00868016934321647,0.00868016934321647,0.12453864731301822,0.3800962371841848
drift_projected_margin_5m,"(-2356.1620000000003, -151.682]",all,v28_live_surface,4756,0.15077817241586747,0.1665264928511354,-0.015748320435267943,0.015748320435267943,0.11179301038326407,0.3513995708305481
drift_projected_margin_5m,"(-2356.1620000000003, -151.682]",all,v28_avg90,4756,0.14311584931872248,0.1665264928511354,-0.023410643532412928,0.023410643532412928,0.11194798955564397,0.35290335125856026
drift_projected_margin_5m,"(-2356.1620000000003, -151.682]",all,v31_avg90_final60_exact,4756,0.14311197357346417,0.1665264928511354,-0.023414519277671242,0.023414519277671242,0.11194796510757961,0.35289946321320903
drift_projected_margin_5m,"(-34.155, 0.0]",all,v28_live_surface,4755,0.40099766281395655,0.36635120925341746,0.03464645356053908,0.03464645356053908,0.19675877558640698,0.5701644181683271
drift_projected_margin_5m,"(-34.155, 0.0]",all,v28_avg90,4755,0.3875679655346232,0.36635120925341746,0.02121675628120573,0.02121675628120573,0.19421974160182315,0.5629457528356735
drift_projected_margin_5m,"(-34.155, 0.0]",all,v31_avg90_final60_exact,4755,0.38292885417595407,0.36635120925341746,0.016577644922536605,0.016577644922536605,0.19460284779700837,0.5744878271665217
drift_projected_margin_5m,"(-75.739, -34.155]",all,v28_live_surface,4755,0.2783471939879977,0.24858044164037854,0.029766752347619135,0.029766752347619135,0.15520603533390023,0.46015583419204353
drift_projected_margin_5m,"(-75.739, -34.155]",all,v28_avg90,4755,0.265441920076503,0.24858044164037854,0.016861478436124483,0.016861478436124483,0.15439955920830317,0.45633322198344556
drift_projected_margin_5m,"(-75.739, -34.155]",all,v31_avg90_final60_exact,4755,0.2650091072633788,0.24858044164037854,0.016428665623000244,0.016428665623000244,0.15437806348636285,0.45588906949845953
drift_projected_margin_5m,"(0.0, 34.155]",all,v28_live_surface,4755,0.5990023371860435,0.6336487907465825,-0.03464645356053908,0.03464645356053908,0.19675877558640698,0.5701644181683271
drift_projected_margin_5m,"(0.0, 34.155]",all,v28_avg90,4755,0.6124320344653768,0.6336487907465825,-0.021216756281205784,0.021216756281205784,0.19421974160182315,0.5629457528356735
drift_projected_margin_5m,"(0.0, 34.155]",all,v31_avg90_final60_exact,4755,0.6170711458240459,0.6336487907465825,-0.01657764492253666,0.01657764492253666,0.19460284779700837,0.5744878271665103
drift_projected_margin_5m,"(151.682, 2356.161]",all,v28_live_surface,4756,0.8492218275841326,0.8334735071488646,0.01574832043526797,0.01574832043526797,0.11179301038326404,0.351399570830548
drift_projected_margin_5m,"(151.682, 2356.161]",all,v28_avg90,4756,0.8568841506812775,0.8334735071488646,0.023410643532412956,0.023410643532412956,0.11194798955564397,0.35290335125856026
drift_projected_margin_5m,"(151.682, 2356.161]",all,v31_avg90_final60_exact,4756,0.8568880264265357,0.8334735071488646,0.02341451927767113,0.02341451927767113,0.1119479651075796,0.35289946321320903
drift_projected_margin_5m,"(34.155, 75.739]",all,v28_live_surface,4755,0.7216528060120023,0.7514195583596215,-0.029766752347619163,0.029766752347619163,0.15520603533390023,0.46015583419204353
drift_projected_margin_5m,"(34.155, 75.739]",all,v28_avg90,4755,0.7345580799234969,0.7514195583596215,-0.01686147843612462,0.01686147843612462,0.15439955920830317,0.45633322198344556
drift_projected_margin_5m,"(34.155, 75.739]",all,v31_avg90_final60_exact,4755,0.7349908927366212,0.7514195583596215,-0.01642866562300027,0.01642866562300027,0.15437806348636285,0.45588906949845953
drift_projected_margin_5m,"(75.739, 151.682]",all,v28_live_surface,4755,0.7881286669471368,0.807570977917981,-0.019442310970844257,0.019442310970844257,0.12503238033262595,0.3829140421063721
drift_projected_margin_5m,"(75.739, 151.682]",all,v28_avg90,4755,0.798839620007898,0.807570977917981,-0.00873135791008306,0.00873135791008306,0.1245391434485988,0.3801476762419331
drift_projected_margin_5m,"(75.739, 151.682]",all,v31_avg90_final60_exact,4755,0.7988908085747647,0.807570977917981,-0.00868016934321636,0.00868016934321636,0.12453864731301822,0.3800962371841848
drift_projected_margin_5m,"(-151.682, -75.739]",validation,v28_live_surface,1018,0.16505408390586182,0.1719056974459725,-0.006851613540110685,0.006851613540110685,0.10652362916979749,0.33441307595376984
drift_projected_margin_5m,"(-151.682, -75.739]",validation,v28_avg90,1018,0.15624924496054843,0.1719056974459725,-0.015656452485424077,0.015656452485424077,0.10633437724305778,0.33361761328898615
drift_projected_margin_5m,"(-151.682, -75.739]",validation,v31_avg90_final60_exact,1018,0.1562457623765123,0.1719056974459725,-0.0156599350694602,0.0156599350694602,0.10633437027599378,0.3336141272154572
drift_projected_margin_5m,"(-2356.1620000000003, -151.682]",validation,v28_live_surface,652,0.1111244802450028,0.18404907975460122,-0.07292459950959843,0.07292459950959843,0.10803263882257992,0.3473296921223907
drift_projected_margin_5m,"(-2356.1620000000003, -151.682]",validation,v28_avg90,652,0.10537577980475218,0.18404907975460122,-0.07867329994984903,0.07867329994984903,0.10876299464194568,0.35193173080671647
drift_projected_margin_5m,"(-2356.1620000000003, -151.682]",validation,v31_avg90_final60_exact,652,0.1053757606228165,0.18404907975460122,-0.07867331913178471,0.07867331913178471,0.10876299464166742,0.35193171162464165
drift_projected_margin_5m,"(-34.155, 0.0]",validation,v28_live_surface,979,0.37718991767635496,0.33094994892747703,0.046239968748877924,0.046239968748877924,0.1904829293370477,0.5490336925551536
drift_projected_margin_5m,"(-34.155, 0.0]",validation,v28_avg90,979,0.36425057019131285,0.33094994892747703,0.03330062126383582,0.03330062126383582,0.18878873036875105,0.5408191235886445
drift_projected_margin_5m,"(-34.155, 0.0]",validation,v31_avg90_final60_exact,979,0.36112319100146845,0.33094994892747703,0.030173242073991413,0.030173242073991413,0.18800863634968198,0.5371852045616106
drift_projected_margin_5m,"(-75.739, -34.155]",validation,v28_live_surface,1169,0.23481409106604972,0.2172797262617622,0.017534364804287522,0.017534364804287522,0.13383470212224247,0.39592505086490115
drift_projected_margin_5m,"(-75.739, -34.155]",validation,v28_avg90,1169,0.22466421461945194,0.2172797262617622,0.0073844883576897336,0.0073844883576897336,0.13345541218985174,0.3922023427816624
drift_projected_margin_5m,"(-75.739, -34.155]",validation,v31_avg90_final60_exact,1169,0.22460855512444453,0.2172797262617622,0.007328828862682324,0.007328828862682324,0.13345517247086108,0.39214656292330846
drift_projected_margin_5m,"(0.0, 34.155]",validation,v28_live_surface,979,0.622810082323645,0.669050051072523,-0.046239968748878035,0.046239968748878035,0.1904829293370477,0.5490336925551536
drift_projected_margin_5m,"(0.0, 34.155]",validation,v28_avg90,979,0.6357494298086871,0.669050051072523,-0.03330062126383593,0.03330062126383593,0.18878873036875107,0.5408191235886447
drift_projected_margin_5m,"(0.0, 34.155]",validation,v31_avg90_final60_exact,979,0.6388768089985315,0.669050051072523,-0.030173242073991524,0.030173242073991524,0.188008636349682,0.5371852045616107
drift_projected_margin_5m,"(151.682, 2356.161]",validation,v28_live_surface,652,0.8888755197549973,0.8159509202453987,0.07292459950959862,0.07292459950959862,0.10803263882257992,0.3473296921223906
drift_projected_margin_5m,"(151.682, 2356.161]",validation,v28_avg90,652,0.8946242201952477,0.8159509202453987,0.07867329994984895,0.07867329994984895,0.10876299464194567,0.35193173080671647
drift_projected_margin_5m,"(151.682, 2356.161]",validation,v31_avg90_final60_exact,652,0.8946242393771834,0.8159509202453987,0.07867331913178466,0.07867331913178466,0.10876299464166742,0.35193171162464165
drift_projected_margin_5m,"(34.155, 75.739]",validation,v28_live_surface,1169,0.7651859089339503,0.7827202737382378,-0.017534364804287494,0.017534364804287494,0.13383470212224247,0.39592505086490104
drift_projected_margin_5m,"(34.155, 75.739]",validation,v28_avg90,1169,0.775335785380548,0.7827202737382378,-0.007384488357689789,0.007384488357689789,0.13345541218985174,0.3922023427816624
drift_projected_margin_5m,"(34.155, 75.739]",validation,v31_avg90_final60_exact,1169,0.7753914448755554,0.7827202737382378,-0.007328828862682379,0.007328828862682379,0.13345517247086108,0.39214656292330846
drift_projected_margin_5m,"(75.739, 151.682]",validation,v28_live_surface,1018,0.8349459160941382,0.8280943025540275,0.006851613540110657,0.006851613540110657,0.1065236291697975,0.33441307595376984
drift_projected_margin_5m,"(75.739, 151.682]",validation,v28_avg90,1018,0.8437507550394516,0.8280943025540275,0.015656452485424133,0.015656452485424133,0.10633437724305778,0.33361761328898615
drift_projected_margin_5m,"(75.739, 151.682]",validation,v31_avg90_final60_exact,1018,0.8437542376234877,0.8280943025540275,0.015659935069460174,0.015659935069460174,0.10633437027599378,0.3336141272154572
drift_projected_margin_5m,"(-151.682, -75.739]",holdout,v28_live_surface,833,0.28896780063297073,0.25210084033613445,0.03686696029683628,0.03686696029683628,0.1496846310092751,0.4454465014980397
drift_projected_margin_5m,"(-151.682, -75.739]",holdout,v28_avg90,833,0.2756815753547919,0.25210084033613445,0.02358073501865743,0.02358073501865743,0.1489607093137978,0.4412113206843559
drift_projected_margin_5m,"(-151.682, -75.739]",holdout,v31_avg90_final60_exact,833,0.275469926629339,0.25210084033613445,0.023369086293204555,0.023369086293204555,0.14895825605429538,0.44099843267490807
drift_projected_margin_5m,"(-2356.1620000000003, -151.682]",holdout,v28_live_surface,1916,0.16983354759943925,0.18006263048016702,-0.010229082880727769,0.010229082880727769,0.11890685855422646,0.3656186839829089
drift_projected_margin_5m,"(-2356.1620000000003, -151.682]",holdout,v28_avg90,1916,0.16127841228041107,0.18006263048016702,-0.018784218199755953,0.018784218199755953,0.11884625554051209,0.36620658079550117
drift_projected_margin_5m,"(-2356.1620000000003, -151.682]",holdout,v31_avg90_final60_exact,1916,0.1612691522130019,0.18006263048016702,-0.018793478267165126,0.018793478267165126,0.11884619491788208,0.3661972902279803
drift_projected_margin_5m,"(-34.155, 0.0]",holdout,v28_live_surface,531,0.46897670703200894,0.5009416195856874,-0.03196491255367845,0.03196491255367845,0.2119734589521344,0.6100799104930051
drift_projected_margin_5m,"(-34.155, 0.0]",holdout,v28_avg90,531,0.45818410271292875,0.5009416195856874,-0.04275751687275864,0.04275751687275864,0.20712302302752345,0.5963788436394353
drift_projected_margin_5m,"(-34.155, 0.0]",holdout,v31_avg90_final60_exact,531,0.44848660416229646,0.5009416195856874,-0.05245501542339093,0.05245501542339093,0.2046127381907831,0.5868757625282951
drift_projected_margin_5m,"(-75.739, -34.155]",holdout,v28_live_surface,525,0.3571050897931336,0.30857142857142855,0.04853366122170505,0.04853366122170505,0.19201977689223987,0.5585282108872724
drift_projected_margin_5m,"(-75.739, -34.155]",holdout,v28_avg90,525,0.34053246570834333,0.30857142857142855,0.03196103713691478,0.03196103713691478,0.1905221304976096,0.5519609355484474
drift_projected_margin_5m,"(-75.739, -34.155]",holdout,v31_avg90_final60_exact,525,0.33857554944681395,0.30857142857142855,0.0300041208753854,0.0300041208753854,0.1903869709410511,0.5499322575565271
drift_projected_margin_5m,"(0.0, 34.155]",holdout,v28_live_surface,531,0.531023292967991,0.4990583804143126,0.03196491255367839,0.03196491255367839,0.2119734589521344,0.6100799104930051
drift_projected_margin_5m,"(0.0, 34.155]",holdout,v28_avg90,531,0.5418158972870711,0.4990583804143126,0.04275751687275853,0.04275751687275853,0.20712302302752345,0.5963788436394353
drift_projected_margin_5m,"(0.0, 34.155]",holdout,v31_avg90_final60_exact,531,0.5515133958377035,0.4990583804143126,0.05245501542339093,0.05245501542339093,0.2046127381907831,0.5868757625282951
drift_projected_margin_5m,"(151.682, 2356.161]",holdout,v28_live_surface,1916,0.8301664524005608,0.819937369519833,0.010229082880727769,0.010229082880727769,0.11890685855422645,0.3656186839829089
drift_projected_margin_5m,"(151.682, 2356.161]",holdout,v28_avg90,1916,0.8387215877195889,0.819937369519833,0.018784218199755953,0.018784218199755953,0.11884625554051209,0.36620658079550117
drift_projected_margin_5m,"(151.682, 2356.161]",holdout,v31_avg90_final60_exact,1916,0.8387308477869981,0.819937369519833,0.018793478267165153,0.018793478267165153,0.11884619491788208,0.3661972902279803
drift_projected_margin_5m,"(34.155, 75.739]",holdout,v28_live_surface,525,0.6428949102068664,0.6914285714285714,-0.04853366122170499,0.04853366122170499,0.19201977689223992,0.5585282108872724
drift_projected_margin_5m,"(34.155, 75.739]",holdout,v28_avg90,525,0.6594675342916567,0.6914285714285714,-0.03196103713691467,0.03196103713691467,0.1905221304976096,0.5519609355484474
drift_projected_margin_5m,"(34.155, 75.739]",holdout,v31_avg90_final60_exact,525,0.661424450553186,0.6914285714285714,-0.0300041208753854,0.0300041208753854,0.1903869709410511,0.5499322575565271
drift_projected_margin_5m,"(75.739, 151.682]",holdout,v28_live_surface,833,0.7110321993670292,0.7478991596638656,-0.03686696029683634,0.03686696029683634,0.1496846310092751,0.4454465014980397
drift_projected_margin_5m,"(75.739, 151.682]",holdout,v28_avg90,833,0.7243184246452081,0.7478991596638656,-0.02358073501865743,0.02358073501865743,0.1489607093137978,0.4412113206843559
drift_projected_margin_5m,"(75.739, 151.682]",holdout,v31_avg90_final60_exact,833,0.724530073370661,0.7478991596638656,-0.023369086293204555,0.023369086293204555,0.14895825605429538,0.44099843267490807
book_margin_cents,"(-100.001, -93.0]",all,v28_live_surface,4798,0.03689231742274912,0.005210504376823677,0.03168181304592545,0.03168181304592545,0.010686654330916059,0.05830294227391298
book_margin_cents,"(-100.001, -93.0]",all,v28_avg90,4798,0.024469142743962533,0.005210504376823677,0.019258638367138856,0.019258638367138856,0.009076827549321464,0.04897985081271511
book_margin_cents,"(-100.001, -93.0]",all,v31_avg90_final60_exact,4798,0.021729433923958076,0.005210504376823677,0.0165189295471344,0.0165189295471344,0.008739482895328313,0.05110487303226988
book_margin_cents,"(-25.0, 0.0]",all,v28_live_surface,4738,0.4602818898896782,0.4394259181089067,0.02085597178077153,0.02085597178077153,0.2533244336297248,0.7021962175873512
book_margin_cents,"(-25.0, 0.0]",all,v28_avg90,4738,0.4576908960382978,0.4394259181089067,0.018264977929391135,0.018264977929391135,0.2543057910119221,0.7052274279290914
book_margin_cents,"(-25.0, 0.0]",all,v31_avg90_final60_exact,4738,0.4574403934319597,0.4394259181089067,0.018014475323053003,0.018014475323053003,0.25439570511364706,0.705411821290796
book_margin_cents,"(-60.0, -25.0]",all,v28_live_surface,4775,0.3545660949591062,0.29214659685863875,0.06241949810046743,0.06241949810046743,0.22706416622544595,0.6510515661428512
book_margin_cents,"(-60.0, -25.0]",all,v28_avg90,4775,0.34403940747042994,0.29214659685863875,0.051892810611791185,0.051892810611791185,0.22733510149712685,0.6532801318084388
book_margin_cents,"(-60.0, -25.0]",all,v31_avg90_final60_exact,4775,0.3438374448940354,0.29214659685863875,0.05169084803539664,0.05169084803539664,0.22757251257771724,0.6559417864107474
book_margin_cents,"(-93.0, -60.0]",all,v28_live_surface,4735,0.1737588979480306,0.08912354804646251,0.08463534990156808,0.08463534990156808,0.0995364016610219,0.3580492583173654
book_margin_cents,"(-93.0, -60.0]",all,v28_avg90,4735,0.15377415423282068,0.08912354804646251,0.06465060618635816,0.06465060618635816,0.0962410719094506,0.34998957264653646
book_margin_cents,"(-93.0, -60.0]",all,v31_avg90_final60_exact,4735,0.15281753052423705,0.08912354804646251,0.06369398247777454,0.06369398247777454,0.09661613233746892,0.3560568632548855
book_margin_cents,"(0.0, 25.0]",all,v28_live_surface,4942,0.5421083399181673,0.5679886685552408,-0.025880328637073458,0.025880328637073458,0.25244146902803083,0.7003584067750569
book_margin_cents,"(0.0, 25.0]",all,v28_avg90,4942,0.5448476317133557,0.5679886685552408,-0.023141036841885065,0.023141036841885065,0.2533581712990961,0.7031515991463665
book_margin_cents,"(0.0, 25.0]",all,v31_avg90_final60_exact,4942,0.5450877938640701,0.5679886685552408,-0.022900874691170636,0.022900874691170636,0.2534443738514986,0.7033283809650138
book_margin_cents,"(25.0, 60.0]",all,v28_live_surface,4552,0.6497603082784458,0.7095782073813708,-0.05981789910292501,0.05981789910292501,0.22569851292145976,0.6481456485980669
book_margin_cents,"(25.0, 60.0]",all,v28_avg90,4552,0.6605915558763739,0.7095782073813708,-0.048986651504996925,0.048986651504996925,0.22602322203397626,0.6505196517416959
book_margin_cents,"(25.0, 60.0]",all,v31_avg90_final60_exact,4552,0.6607173056319268,0.7095782073813708,-0.04886090174944402,0.04886090174944402,0.22642210896725637,0.6545621635744621
book_margin_cents,"(60.0, 93.0]",all,v28_live_surface,5026,0.8324190217973427,0.9156386788698766,-0.08321965707253387,0.08321965707253387,0.0949217116987057,0.3448036496501983
book_margin_cents,"(60.0, 93.0]",all,v28_avg90,5026,0.8525215801636589,0.9156386788698766,-0.06311709870621773,0.06311709870621773,0.09149391286549668,0.33598760059799365
book_margin_cents,"(60.0, 93.0]",all,v31_avg90_final60_exact,5026,0.8536322321516514,0.9156386788698766,-0.062006446718225194,0.062006446718225194,0.09165552371243615,0.340397949878848
book_margin_cents,"(93.0, 100.0]",all,v28_live_surface,4476,0.9666727521854748,0.9959785522788204,-0.029305800093345602,0.029305800093345602,0.009055969664763092,0.050710414176122334
book_margin_cents,"(93.0, 100.0]",all,v28_avg90,4476,0.978490968843185,0.9959785522788204,-0.01748758343563539,0.01748758343563539,0.00761971507971887,0.041904302245952554
book_margin_cents,"(93.0, 100.0]",all,v31_avg90_final60_exact,4476,0.9812801908498607,0.9959785522788204,-0.014698361428959639,0.014698361428959639,0.007321006400008878,0.04437658754928333
book_margin_cents,"(-100.001, -93.0]",validation,v28_live_surface,1075,0.027621684383522575,0.004651162790697674,0.0229705215928249,0.0229705215928249,0.008658718652659571,0.04621642877743934
book_margin_cents,"(-100.001, -93.0]",validation,v28_avg90,1075,0.01817101553983028,0.004651162790697674,0.013519852749132606,0.013519852749132606,0.0075021741049203245,0.037694854016652506
book_margin_cents,"(-100.001, -93.0]",validation,v31_avg90_final60_exact,1075,0.01651285456233749,0.004651162790697674,0.011861691771639815,0.011861691771639815,0.007136673007252448,0.03580196831337481
book_margin_cents,"(-25.0, 0.0]",validation,v28_live_surface,800,0.4599948620529609,0.47125,-0.011255137947039084,0.011255137947039084,0.26469028083689666,0.7249397881583312
book_margin_cents,"(-25.0, 0.0]",validation,v28_avg90,800,0.45761633048289435,0.47125,-0.013633669517105651,0.013633669517105651,0.2665458377846605,0.7293001661451433
book_margin_cents,"(-25.0, 0.0]",validation,v31_avg90_final60_exact,800,0.45761633048289435,0.47125,-0.013633669517105651,0.013633669517105651,0.2665458377846605,0.7293001661451433
book_margin_cents,"(-60.0, -25.0]",validation,v28_live_surface,922,0.3409886397621113,0.33405639913232105,0.006932240629790254,0.006932240629790254,0.2419159092837113,0.6864369348848764
book_margin_cents,"(-60.0, -25.0]",validation,v28_avg90,922,0.3314179377702308,0.33405639913232105,-0.0026384613620902275,0.0026384613620902275,0.24372130743848966,0.6926435165069975
book_margin_cents,"(-60.0, -25.0]",validation,v31_avg90_final60_exact,922,0.3314179377702308,0.33405639913232105,-0.0026384613620902275,0.0026384613620902275,0.24372130743848966,0.6926435165069975
book_margin_cents,"(-93.0, -60.0]",validation,v28_live_surface,1027,0.14327016210199123,0.05842259006815969,0.08484757203383153,0.08484757203383153,0.07713752923293099,0.30076778265791626
book_margin_cents,"(-93.0, -60.0]",validation,v28_avg90,1027,0.12616653648831383,0.05842259006815969,0.06774394642015413,0.06774394642015413,0.07351353096293949,0.2907888500828524
book_margin_cents,"(-93.0, -60.0]",validation,v31_avg90_final60_exact,1027,0.1248541655994264,0.05842259006815969,0.06643157553126672,0.06643157553126672,0.07315220117829654,0.28923916889451384
book_margin_cents,"(0.0, 25.0]",validation,v28_live_surface,827,0.5431739010652888,0.5308343409915357,0.012339560073753142,0.012339560073753142,0.2643626860015551,0.724272006481499
book_margin_cents,"(0.0, 25.0]",validation,v28_avg90,827,0.5458096966448269,0.5308343409915357,0.014975355653291222,0.014975355653291222,0.2662459865659903,0.7287150850873302
book_margin_cents,"(0.0, 25.0]",validation,v31_avg90_final60_exact,827,0.5458096966448269,0.5308343409915357,0.014975355653291222,0.014975355653291222,0.2662459865659903,0.7287150850873302
book_margin_cents,"(25.0, 60.0]",validation,v28_live_surface,893,0.6632400944935284,0.6741321388577828,-0.010892044364254394,0.010892044364254394,0.2392730445818239,0.6808052880335925
book_margin_cents,"(25.0, 60.0]",validation,v28_avg90,893,0.6730271364695747,0.6741321388577828,-0.0011050023882080984,0.0011050023882080984,0.2409802063070769,0.6867331808971072
book_margin_cents,"(25.0, 60.0]",validation,v31_avg90_final60_exact,893,0.6730271364695747,0.6741321388577828,-0.0011050023882080984,0.0011050023882080984,0.2409802063070769,0.6867331808971072
book_margin_cents,"(60.0, 93.0]",validation,v28_live_surface,1106,0.8637078019414309,0.9421338155515371,-0.07842601361010615,0.07842601361010615,0.07513342366569092,0.29459019604143305
book_margin_cents,"(60.0, 93.0]",validation,v28_avg90,1106,0.8808670035381957,0.9421338155515371,-0.06126681201334139,0.06126681201334139,0.07166639498680814,0.2852120589471724
book_margin_cents,"(60.0, 93.0]",validation,v31_avg90_final60_exact,1106,0.8821272765311394,0.9421338155515371,-0.06000653902039765,0.06000653902039765,0.0713295228592601,0.2837307337988455
book_margin_cents,"(93.0, 100.0]",validation,v28_live_surface,986,0.9757015900557763,0.9989858012170385,-0.023284211161262225,0.023284211161262225,0.004974020695798144,0.030727173937759433
book_margin_cents,"(93.0, 100.0]",validation,v28_avg90,986,0.9843772458467233,0.9989858012170385,-0.014608555370315246,0.014608555370315246,0.0038905554933096045,0.021798320178456652
book_margin_cents,"(93.0, 100.0]",validation,v31_avg90_final60_exact,986,0.9861383675744073,0.9989858012170385,-0.01284743364263119,0.01284743364263119,0.0034935790270285514,0.019782063487383938
book_margin_cents,"(-100.001, -93.0]",holdout,v28_live_surface,1066,0.03839558266729035,0.005628517823639775,0.03276706484365058,0.03276706484365058,0.01111353467059779,0.06206848149082598
book_margin_cents,"(-100.001, -93.0]",holdout,v28_avg90,1066,0.02574941360993508,0.005628517823639775,0.020120895786295306,0.020120895786295306,0.008843255405793766,0.04997081633841274
book_margin_cents,"(-100.001, -93.0]",holdout,v31_avg90_final60_exact,1066,0.022631543716149317,0.005628517823639775,0.017003025892509543,0.017003025892509543,0.00857410620489115,0.047144561386514426
book_margin_cents,"(-25.0, 0.0]",holdout,v28_live_surface,967,0.4618688322617913,0.43226473629782836,0.029604095963962962,0.029604095963962962,0.25304693309063686,0.7006827695831106
book_margin_cents,"(-25.0, 0.0]",holdout,v28_avg90,967,0.45930570626947237,0.43226473629782836,0.027040969971644013,0.027040969971644013,0.2540134101074609,0.7032344414250978
book_margin_cents,"(-25.0, 0.0]",holdout,v31_avg90_final60_exact,967,0.45916317222357406,0.43226473629782836,0.0268984359257457,0.0268984359257457,0.2539233181741755,0.7030349553775955
book_margin_cents,"(-60.0, -25.0]",holdout,v28_live_surface,956,0.3580798659149462,0.2615062761506276,0.09657358976431862,0.09657358976431862,0.21864258744004275,0.6319703748160451
book_margin_cents,"(-60.0, -25.0]",holdout,v28_avg90,956,0.34717741355659815,0.2615062761506276,0.08567113740597054,0.08567113740597054,0.21756715207650504,0.6307524996604611
book_margin_cents,"(-60.0, -25.0]",holdout,v31_avg90_final60_exact,956,0.3465280187928473,0.2615062761506276,0.08502174264221968,0.08502174264221968,0.21712622767193857,0.6295685558275693
book_margin_cents,"(-93.0, -60.0]",holdout,v28_live_surface,821,0.18360005825331052,0.13520097442143728,0.048399083831873246,0.048399083831873246,0.12400883219278079,0.42001951110507574
book_margin_cents,"(-93.0, -60.0]",holdout,v28_avg90,821,0.16270641755729023,0.13520097442143728,0.02750544313585296,0.02750544313585296,0.12211892213942163,0.4181936732112774
book_margin_cents,"(-93.0, -60.0]",holdout,v31_avg90_final60_exact,821,0.16073731605814828,0.13520097442143728,0.025536341636711007,0.025536341636711007,0.12137528748021052,0.4157956374450034
book_margin_cents,"(0.0, 25.0]",holdout,v28_live_surface,999,0.5404472140483525,0.5795795795795796,-0.03913236553122712,0.03913236553122712,0.2521226040872273,0.6994497915815353
book_margin_cents,"(0.0, 25.0]",holdout,v28_avg90,999,0.5431700717153237,0.5795795795795796,-0.0364095078642559,0.0364095078642559,0.2529954848175891,0.7019600258014701
book_margin_cents,"(0.0, 25.0]",holdout,v31_avg90_final60_exact,999,0.5433080401060982,0.5795795795795796,-0.036271539473481385,0.036271539473481385,0.2529082787119965,0.7017669296974314
book_margin_cents,"(25.0, 60.0]",holdout,v28_live_surface,921,0.6450120204886196,0.7350705754614549,-0.09005855497283533,0.09005855497283533,0.21698343072971588,0.6278247577711582
book_margin_cents,"(25.0, 60.0]",holdout,v28_avg90,921,0.656205706796994,0.7350705754614549,-0.07886486866446096,0.07886486866446096,0.21585451947931578,0.6263095857041746
book_margin_cents,"(25.0, 60.0]",holdout,v31_avg90_final60_exact,921,0.6568797799719622,0.7350705754614549,-0.0781907954894927,0.0781907954894927,0.21539683898988524,0.6250806494346365
book_margin_cents,"(60.0, 93.0]",holdout,v28_live_surface,873,0.822806333168893,0.872852233676976,-0.050045900508083,0.050045900508083,0.11767329571858329,0.40182533413195937
book_margin_cents,"(60.0, 93.0]",holdout,v28_avg90,873,0.8437348837870232,0.872852233676976,-0.029117349889952737,0.029117349889952737,0.11556351036067433,0.3988191082832321
book_margin_cents,"(60.0, 93.0]",holdout,v31_avg90_final60_exact,873,0.8457938876616788,0.872852233676976,-0.027058346015297108,0.027058346015297108,0.11475092845767433,0.3962773212219072
book_margin_cents,"(93.0, 100.0]",holdout,v28_live_surface,1007,0.9653529114976103,0.9950347567030785,-0.029681845205468238,0.029681845205468238,0.009875144942679326,0.05663233177910902
book_margin_cents,"(93.0, 100.0]",holdout,v28_avg90,1007,0.9775034953375125,0.9950347567030785,-0.017531261365566042,0.017531261365566042,0.0078025062657045745,0.04506824820486159
book_margin_cents,"(93.0, 100.0]",holdout,v31_avg90_final60_exact,1007,0.9806244201190385,0.9950347567030785,-0.014410336584040007,0.014410336584040007,0.007615760384815286,0.042324856905658105
spread_cents,"(-0.001, 1.0]",all,v28_live_surface,33456,0.5,0.5,0.0,0.0,0.13624464829224817,0.4128509457123826
spread_cents,"(-0.001, 1.0]",all,v28_avg90,33456,0.5,0.5,0.0,0.0,0.13515354479820255,0.40889059966942176
spread_cents,"(-0.001, 1.0]",all,v31_avg90_final60_exact,33456,0.5,0.5,0.0,0.0,0.13518927537615613,0.4101636788849154
spread_cents,"(1.0, 20.0]",all,v28_live_surface,4586,0.5,0.5,0.0,0.0,0.22708622989872368,0.6476296594778506
spread_cents,"(1.0, 20.0]",all,v28_avg90,4586,0.5,0.5,0.0,0.0,0.22740712751528497,0.6510074631970901
spread_cents,"(1.0, 20.0]",all,v31_avg90_final60_exact,4586,0.5,0.5,0.0,0.0,0.22789525716752781,0.6646190920662511
spread_cents,"(-0.001, 1.0]",validation,v28_live_surface,6492,0.5,0.5,0.0,0.0,0.11984015310980332,0.36722997327433377
spread_cents,"(-0.001, 1.0]",validation,v28_avg90,6492,0.5,0.5,0.0,0.0,0.11909392509248697,0.3636682610700323
spread_cents,"(-0.001, 1.0]",validation,v31_avg90_final60_exact,6492,0.5,0.5,0.0,0.0,0.11892122394109866,0.3628039840362611
spread_cents,"(1.0, 20.0]",validation,v28_live_surface,1144,0.5,0.5,0.0,0.0,0.232190126948646,0.6559499070084155
spread_cents,"(1.0, 20.0]",validation,v28_avg90,1144,0.5,0.5,0.0,0.0,0.23324568456418301,0.6583243078424623
spread_cents,"(1.0, 20.0]",validation,v31_avg90_final60_exact,1144,0.5,0.5,0.0,0.0,0.23289007017359772,0.6568891129826274
spread_cents,"(-0.001, 1.0]",holdout,v28_live_surface,6474,0.5,0.5,0.0,0.0,0.13637515591567848,0.41156098435558064
