opportunity_key,entry_dt,market,side,outcome,win_bool,ask_cents,split,v28_live_surface_p_side,v28_live_surface_p_yes,model,p_side,p_yes,edge_cents,threshold_cents,v37_piecewise_dynamic_temp_antipersist3_p_side,v37_piecewise_dynamic_temp_antipersist3_p_yes,v38_long60_antipersist_p_side,v38_long60_antipersist_p_yes
KXBTC15M-26MAY020500-00|2026-05-02 08:45:00+00:00,2026-05-02 08:45:28.237000+00:00,KXBTC15M-26MAY020500-00,no,no,True,53.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5255996334337287,0.4744003665662713,-0.44003665662712876,-1.25,0.5255996334337287,0.4744003665662713,,
KXBTC15M-26MAY020515-15|2026-05-02 09:00:00+00:00,2026-05-02 09:00:29.577000+00:00,KXBTC15M-26MAY020515-15,yes,no,False,47.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5084974473045886,0.5084974473045886,3.849744730458859,-1.25,0.5084974473045886,0.5084974473045886,,
KXBTC15M-26MAY020530-30|2026-05-02 09:15:00+00:00,2026-05-02 09:15:30.820000+00:00,KXBTC15M-26MAY020530-30,no,yes,False,31.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4185736107257181,0.5814263892742819,10.857361072571805,-1.25,0.4185736107257181,0.5814263892742819,,
KXBTC15M-26MAY020545-45|2026-05-02 09:30:00+00:00,2026-05-02 09:30:47.255000+00:00,KXBTC15M-26MAY020545-45,yes,yes,True,21.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4619262318696664,0.4619262318696664,25.192623186966642,-1.25,0.4619262318696664,0.4619262318696664,,
KXBTC15M-26MAY020600-00|2026-05-02 09:45:00+00:00,2026-05-02 09:45:18.599000+00:00,KXBTC15M-26MAY020600-00,no,no,True,54.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.6350171784400817,0.3649828215599183,9.501717844008162,-1.25,0.6350171784400817,0.3649828215599183,,
KXBTC15M-26MAY020615-15|2026-05-02 10:00:00+00:00,2026-05-02 10:00:19.906000+00:00,KXBTC15M-26MAY020615-15,yes,yes,True,53.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.556408958303769,0.556408958303769,2.6408958303769055,-1.25,0.556408958303769,0.556408958303769,,
KXBTC15M-26MAY020630-30|2026-05-02 10:15:00+00:00,2026-05-02 10:15:20.990000+00:00,KXBTC15M-26MAY020630-30,no,no,True,58.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.6172050764089727,0.3827949235910272,3.7205076408972673,-1.25,0.6172050764089727,0.3827949235910272,,
KXBTC15M-26MAY020645-45|2026-05-02 10:30:00+00:00,2026-05-02 10:30:37.478000+00:00,KXBTC15M-26MAY020645-45,yes,no,False,53.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5627702352379913,0.5627702352379913,3.27702352379913,-1.25,0.5627702352379913,0.5627702352379913,,
KXBTC15M-26MAY020700-00|2026-05-02 10:45:00+00:00,2026-05-02 10:45:38.901000+00:00,KXBTC15M-26MAY020700-00,yes,yes,True,57.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.6549635880215718,0.6549635880215718,8.49635880215719,-1.25,0.6549635880215718,0.6549635880215718,,
KXBTC15M-26MAY020715-15|2026-05-02 11:00:00+00:00,2026-05-02 11:00:40.685000+00:00,KXBTC15M-26MAY020715-15,yes,no,False,17.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4919457869220963,0.4919457869220963,32.19457869220963,-1.25,0.4919457869220963,0.4919457869220963,,
KXBTC15M-26MAY020730-30|2026-05-02 11:15:00+00:00,2026-05-02 11:15:42.172000+00:00,KXBTC15M-26MAY020730-30,yes,yes,True,52.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5152068526116604,0.5152068526116604,-0.47931473883395626,-1.25,0.5152068526116604,0.5152068526116604,,
KXBTC15M-26MAY020745-45|2026-05-02 11:30:00+00:00,2026-05-02 11:30:28.630000+00:00,KXBTC15M-26MAY020745-45,no,no,True,48.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.524271102119721,0.4757288978802789,4.427110211972106,-1.25,0.524271102119721,0.4757288978802789,,
KXBTC15M-26MAY020800-00|2026-05-02 11:45:00+00:00,2026-05-02 11:45:30.156000+00:00,KXBTC15M-26MAY020800-00,yes,yes,True,32.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.6242064294389151,0.6242064294389151,30.420642943891515,-1.25,0.6242064294389151,0.6242064294389151,,
KXBTC15M-26MAY020815-15|2026-05-02 12:00:00+00:00,2026-05-02 12:00:31.603000+00:00,KXBTC15M-26MAY020815-15,yes,no,False,48.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4995237592801232,0.4995237592801232,1.952375928012323,-1.25,0.4995237592801232,0.4995237592801232,,
KXBTC15M-26MAY020830-30|2026-05-02 12:15:00+00:00,2026-05-02 12:15:48.125000+00:00,KXBTC15M-26MAY020830-30,no,yes,False,54.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5868887170998621,0.4131112829001379,4.688871709986209,-1.25,0.5868887170998621,0.4131112829001379,,
KXBTC15M-26MAY020845-45|2026-05-02 12:30:00+00:00,2026-05-02 12:30:34.452000+00:00,KXBTC15M-26MAY020845-45,no,no,True,41.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5232226712043553,0.4767773287956446,11.322267120435527,-1.25,0.5232226712043553,0.4767773287956446,,
KXBTC15M-26MAY020900-00|2026-05-02 12:45:00+00:00,2026-05-02 12:45:35.848000+00:00,KXBTC15M-26MAY020900-00,no,no,True,53.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5653227164257923,0.4346772835742076,3.532271642579232,-1.25,0.5653227164257923,0.4346772835742076,,
KXBTC15M-26MAY020915-15|2026-05-02 13:00:00+00:00,2026-05-02 13:00:37.481000+00:00,KXBTC15M-26MAY020915-15,no,yes,False,34.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4829319137354032,0.5170680862645968,14.293191373540317,-1.25,0.4829319137354032,0.5170680862645968,,
KXBTC15M-26MAY020930-30|2026-05-02 13:15:00+00:00,2026-05-02 13:15:24.053000+00:00,KXBTC15M-26MAY020930-30,yes,no,False,32.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.3482689838726527,0.3482689838726527,2.826898387265274,-1.25,0.3482689838726527,0.3482689838726527,,
KXBTC15M-26MAY020945-45|2026-05-02 13:30:00+00:00,2026-05-02 13:30:25.604000+00:00,KXBTC15M-26MAY020945-45,no,yes,False,49.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5446861535744014,0.4553138464255986,5.468615357440143,-1.25,0.5446861535744014,0.4553138464255986,,
KXBTC15M-26MAY021000-00|2026-05-02 13:45:00+00:00,2026-05-02 13:45:26.694000+00:00,KXBTC15M-26MAY021000-00,yes,yes,True,50.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4963698582768239,0.4963698582768239,-0.36301417231761235,-1.25,0.4963698582768239,0.4963698582768239,,
KXBTC15M-26MAY021015-15|2026-05-02 14:00:00+00:00,2026-05-02 14:00:44.866000+00:00,KXBTC15M-26MAY021015-15,yes,no,False,47.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.538253260512501,0.538253260512501,6.8253260512501015,-1.25,0.538253260512501,0.538253260512501,,
KXBTC15M-26MAY021030-30|2026-05-02 14:15:00+00:00,2026-05-02 14:15:46.486000+00:00,KXBTC15M-26MAY021030-30,yes,yes,True,47.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4670650663802242,0.4670650663802242,-0.2934933619775819,-1.25,0.4670650663802242,0.4670650663802242,,
KXBTC15M-26MAY021045-45|2026-05-02 14:30:00+00:00,2026-05-02 14:30:51.804000+00:00,KXBTC15M-26MAY021045-45,yes,no,False,44.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5383653328277844,0.5383653328277844,9.83653328277844,-1.25,0.5383653328277844,0.5383653328277844,,
KXBTC15M-26MAY021100-00|2026-05-02 14:45:00+00:00,2026-05-02 14:45:37.805000+00:00,KXBTC15M-26MAY021100-00,no,yes,False,45.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4615865573556162,0.5384134426443837,1.1586557355616236,-1.25,0.4615865573556162,0.5384134426443837,,
KXBTC15M-26MAY021115-15|2026-05-02 15:00:00+00:00,2026-05-02 15:00:25.612000+00:00,KXBTC15M-26MAY021115-15,no,yes,False,50.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5217779951498924,0.4782220048501076,2.177799514989246,-1.25,0.5217779951498924,0.4782220048501076,,
KXBTC15M-26MAY021130-30|2026-05-02 15:15:00+00:00,2026-05-02 15:15:27.054000+00:00,KXBTC15M-26MAY021130-30,no,no,True,49.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5025681693594979,0.4974318306405021,1.2568169359497858,-1.25,0.5025681693594979,0.4974318306405021,,
KXBTC15M-26MAY021145-45|2026-05-02 15:30:00+00:00,2026-05-02 15:30:28.704000+00:00,KXBTC15M-26MAY021145-45,no,yes,False,47.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4600402708432306,0.5399597291567694,-0.995972915676937,-1.25,0.4600402708432306,0.5399597291567694,,
KXBTC15M-26MAY021200-00|2026-05-02 15:45:00+00:00,2026-05-02 15:45:44.882000+00:00,KXBTC15M-26MAY021200-00,yes,yes,True,41.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.420491785996746,0.420491785996746,1.0491785996746046,-1.25,0.420491785996746,0.420491785996746,,
KXBTC15M-26MAY021300-00|2026-05-02 16:58:00+00:00,2026-05-02 16:58:37.708000+00:00,KXBTC15M-26MAY021300-00,no,no,True,42.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4443524479351181,0.5556475520648819,2.4352447935118064,-1.25,0.4443524479351181,0.5556475520648819,,
KXBTC15M-26MAY021315-15|2026-05-02 17:00:00+00:00,2026-05-02 17:00:22.855000+00:00,KXBTC15M-26MAY021315-15,yes,no,False,48.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4827358101572804,0.4827358101572804,0.27358101572804117,-1.25,0.4827358101572804,0.4827358101572804,,
KXBTC15M-26MAY021330-30|2026-05-02 17:15:00+00:00,2026-05-02 17:15:24.250000+00:00,KXBTC15M-26MAY021330-30,no,yes,False,44.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5792177600889616,0.4207822399110383,13.921776008896167,-1.25,0.5792177600889616,0.4207822399110383,,
KXBTC15M-26MAY021345-45|2026-05-02 17:30:00+00:00,2026-05-02 17:30:40.416000+00:00,KXBTC15M-26MAY021345-45,no,no,True,55.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.6752439442563885,0.3247560557436116,12.524394425638846,-1.25,0.6752439442563885,0.3247560557436116,,
KXBTC15M-26MAY021400-00|2026-05-02 17:45:00+00:00,2026-05-02 17:45:41.588000+00:00,KXBTC15M-26MAY021400-00,no,no,True,49.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5066219838260473,0.4933780161739527,1.6621983826047284,-1.25,0.5066219838260473,0.4933780161739527,,
KXBTC15M-26MAY021415-15|2026-05-02 18:00:00+00:00,2026-05-02 18:00:27.930000+00:00,KXBTC15M-26MAY021415-15,yes,no,False,37.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5015353763641487,0.5015353763641487,13.153537636414868,-1.25,0.5015353763641487,0.5015353763641487,,
KXBTC15M-26MAY021430-30|2026-05-02 18:15:00+00:00,2026-05-02 18:15:29.206000+00:00,KXBTC15M-26MAY021430-30,yes,yes,True,48.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5160187834793124,0.5160187834793124,3.6018783479312404,-1.25,0.5160187834793124,0.5160187834793124,,
KXBTC15M-26MAY021445-45|2026-05-02 18:30:00+00:00,2026-05-02 18:30:45.891000+00:00,KXBTC15M-26MAY021445-45,no,yes,False,35.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4433668701509152,0.5566331298490848,9.33668701509152,-1.25,0.4433668701509152,0.5566331298490848,,
KXBTC15M-26MAY021500-00|2026-05-02 18:45:00+00:00,2026-05-02 18:45:47.602000+00:00,KXBTC15M-26MAY021500-00,no,yes,False,54.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5424664885628594,0.4575335114371406,0.2466488562859368,-1.25,0.5424664885628594,0.4575335114371406,,
KXBTC15M-26MAY021515-15|2026-05-02 19:00:00+00:00,2026-05-02 19:00:34.132000+00:00,KXBTC15M-26MAY021515-15,no,yes,False,47.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4969231086999197,0.5030768913000803,2.692310869991971,-1.25,0.4969231086999197,0.5030768913000803,,
KXBTC15M-26MAY021530-30|2026-05-02 19:15:00+00:00,2026-05-02 19:15:20.718000+00:00,KXBTC15M-26MAY021530-30,no,no,True,66.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.8010331515197986,0.1989668484802013,14.103315151979857,-1.25,0.8010331515197986,0.1989668484802013,,
KXBTC15M-26MAY021545-45|2026-05-02 19:30:00+00:00,2026-05-02 19:30:22.228000+00:00,KXBTC15M-26MAY021545-45,yes,yes,True,39.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4398912540433767,0.4398912540433767,4.9891254043376705,-1.25,0.4398912540433767,0.4398912540433767,,
KXBTC15M-26MAY021600-00|2026-05-02 19:45:00+00:00,2026-05-02 19:45:38.779000+00:00,KXBTC15M-26MAY021600-00,yes,no,False,40.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4630579519409616,0.4630579519409616,6.305795194096163,-1.25,0.4630579519409616,0.4630579519409616,,
KXBTC15M-26MAY021615-15|2026-05-02 20:00:00+00:00,2026-05-02 20:00:40.169000+00:00,KXBTC15M-26MAY021615-15,yes,no,False,55.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.6814724291115141,0.6814724291115141,13.147242911151409,-1.25,0.6814724291115141,0.6814724291115141,,
KXBTC15M-26MAY021630-30|2026-05-02 20:15:00+00:00,2026-05-02 20:15:26.683000+00:00,KXBTC15M-26MAY021630-30,no,no,True,52.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5358327308974549,0.4641672691025451,1.5832730897454894,-1.25,0.5358327308974549,0.4641672691025451,,
KXBTC15M-26MAY021645-45|2026-05-02 20:30:00+00:00,2026-05-02 20:30:28.258000+00:00,KXBTC15M-26MAY021645-45,yes,yes,True,52.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5321860588668823,0.5321860588668823,1.2186058866882306,-1.25,0.5321860588668823,0.5321860588668823,,
KXBTC15M-26MAY021700-00|2026-05-02 20:45:00+00:00,2026-05-02 20:45:29.952000+00:00,KXBTC15M-26MAY021700-00,yes,yes,True,51.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.6065632297280206,0.6065632297280206,9.656322972802059,-1.25,0.6065632297280206,0.6065632297280206,,
KXBTC15M-26MAY021715-15|2026-05-02 21:00:00+00:00,2026-05-02 21:00:46.672000+00:00,KXBTC15M-26MAY021715-15,no,no,True,26.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.468758951328559,0.531241048671441,20.875895132855902,-1.25,0.468758951328559,0.531241048671441,,
KXBTC15M-26MAY021730-30|2026-05-02 21:15:00+00:00,2026-05-02 21:15:48.436000+00:00,KXBTC15M-26MAY021730-30,no,yes,False,41.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4383049438297793,0.5616950561702206,2.830494382977932,-1.25,0.4383049438297793,0.5616950561702206,,
KXBTC15M-26MAY021745-45|2026-05-02 21:30:00+00:00,2026-05-02 21:30:34.788000+00:00,KXBTC15M-26MAY021745-45,no,yes,False,42.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4797223805250538,0.5202776194749462,5.972238052505375,-1.25,0.4797223805250538,0.5202776194749462,,
KXBTC15M-26MAY021800-00|2026-05-02 21:45:00+00:00,2026-05-02 21:45:21.338000+00:00,KXBTC15M-26MAY021800-00,no,no,True,40.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4407865777371291,0.5592134222628709,4.078657773712912,-1.25,0.4407865777371291,0.5592134222628709,,
KXBTC15M-26MAY021815-15|2026-05-02 22:00:00+00:00,2026-05-02 22:00:22.914000+00:00,KXBTC15M-26MAY021815-15,no,yes,False,41.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.501128678293048,0.498871321706952,9.112867829304797,-1.25,0.501128678293048,0.498871321706952,,
KXBTC15M-26MAY021830-30|2026-05-02 22:15:00+00:00,2026-05-02 22:15:24.300000+00:00,KXBTC15M-26MAY021830-30,yes,no,False,47.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.549992817506255,0.549992817506255,7.999281750625492,-1.25,0.549992817506255,0.549992817506255,,
KXBTC15M-26MAY021845-45|2026-05-02 22:30:00+00:00,2026-05-02 22:30:40.424000+00:00,KXBTC15M-26MAY021845-45,no,yes,False,47.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4757044078100713,0.5242955921899287,0.5704407810071288,-1.25,0.4757044078100713,0.5242955921899287,,
KXBTC15M-26MAY021900-00|2026-05-02 22:45:00+00:00,2026-05-02 22:45:41.413000+00:00,KXBTC15M-26MAY021900-00,no,yes,False,42.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5044578497439882,0.4955421502560117,8.44578497439882,-1.25,0.5044578497439882,0.4955421502560117,,
KXBTC15M-26MAY021915-15|2026-05-02 23:00:00+00:00,2026-05-02 23:00:27.920000+00:00,KXBTC15M-26MAY021915-15,yes,no,False,40.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5301933712745509,0.5301933712745509,13.019337127455088,-1.25,0.5301933712745509,0.5301933712745509,,
KXBTC15M-26MAY021930-30|2026-05-02 23:15:00+00:00,2026-05-02 23:15:29.033000+00:00,KXBTC15M-26MAY021930-30,no,yes,False,43.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5622351770061026,0.4377648229938974,13.223517700610259,-1.25,0.5622351770061026,0.4377648229938974,,
KXBTC15M-26MAY021945-45|2026-05-02 23:30:00+00:00,2026-05-02 23:30:30.475000+00:00,KXBTC15M-26MAY021945-45,no,no,True,42.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4935463864813267,0.5064536135186732,7.354638648132671,-1.25,0.4935463864813267,0.5064536135186732,,
KXBTC15M-26MAY022000-00|2026-05-02 23:45:00+00:00,2026-05-02 23:45:47.134000+00:00,KXBTC15M-26MAY022000-00,no,no,True,40.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4948647414875911,0.5051352585124089,9.486474148759108,-1.25,0.4948647414875911,0.5051352585124089,,
KXBTC15M-26MAY022015-15|2026-05-03 00:00:00+00:00,2026-05-03 00:00:33.373000+00:00,KXBTC15M-26MAY022015-15,no,no,True,38.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4965646854680663,0.5034353145319337,11.656468546806629,-1.25,0.4965646854680663,0.5034353145319337,,
KXBTC15M-26MAY022215-15|2026-05-03 02:13:00+00:00,2026-05-03 02:13:57.021000+00:00,KXBTC15M-26MAY022215-15,yes,no,False,0.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.0002635223539813,0.0002635223539813,0.026352235398129996,-1.25,0.0002635223539813,0.0002635223539813,,
KXBTC15M-26MAY022230-30|2026-05-03 02:15:00+00:00,2026-05-03 02:15:42.210000+00:00,KXBTC15M-26MAY022230-30,yes,no,False,55.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5654588849100467,0.5654588849100467,1.5458884910046677,-1.25,0.5654588849100467,0.5654588849100467,,
KXBTC15M-26MAY022245-45|2026-05-03 02:30:00+00:00,2026-05-03 02:30:13.741000+00:00,KXBTC15M-26MAY022245-45,no,yes,False,47.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4878098370950111,0.5121901629049889,1.7809837095011076,-1.25,0.4878098370950111,0.5121901629049889,,
KXBTC15M-26MAY022300-00|2026-05-03 02:45:00+00:00,2026-05-03 02:45:29.782000+00:00,KXBTC15M-26MAY022300-00,no,yes,False,50.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5005790885317922,0.4994209114682078,0.0579088531792209,-1.25,0.5005790885317922,0.4994209114682078,,
KXBTC15M-26MAY022315-15|2026-05-03 03:00:00+00:00,2026-05-03 03:00:30.782000+00:00,KXBTC15M-26MAY022315-15,yes,no,False,44.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4932301824023846,0.4932301824023846,5.323018240238461,-1.25,0.4932301824023846,0.4932301824023846,,
KXBTC15M-26MAY022330-30|2026-05-03 03:15:00+00:00,2026-05-03 03:15:47.014000+00:00,KXBTC15M-26MAY022330-30,no,no,True,50.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5006877872503666,0.4993122127496334,0.06877872503665827,-1.25,0.5006877872503666,0.4993122127496334,,
KXBTC15M-26MAY022345-45|2026-05-03 03:30:00+00:00,2026-05-03 03:30:48.459000+00:00,KXBTC15M-26MAY022345-45,no,yes,False,52.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.566180105901992,0.433819894098008,4.618010590199198,-1.25,0.566180105901992,0.433819894098008,,
KXBTC15M-26MAY030000-00|2026-05-03 03:45:00+00:00,2026-05-03 03:45:19.846000+00:00,KXBTC15M-26MAY030000-00,yes,yes,True,50.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5573742102814466,0.5573742102814466,5.737421028144659,-1.25,0.5573742102814466,0.5573742102814466,,
KXBTC15M-26MAY030015-15|2026-05-03 04:00:00+00:00,2026-05-03 04:00:21.388000+00:00,KXBTC15M-26MAY030015-15,yes,no,False,26.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4847093125683757,0.4847093125683757,22.470931256837567,-1.25,0.4847093125683757,0.4847093125683757,,
KXBTC15M-26MAY030030-30|2026-05-03 04:15:00+00:00,2026-05-03 04:15:37.603000+00:00,KXBTC15M-26MAY030030-30,no,yes,False,35.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5290220782804148,0.4709779217195852,17.902207828041483,-1.25,0.5290220782804148,0.4709779217195852,,
KXBTC15M-26MAY030045-45|2026-05-03 04:30:00+00:00,2026-05-03 04:30:39.080000+00:00,KXBTC15M-26MAY030045-45,no,no,True,47.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5017984278458596,0.4982015721541404,3.179842784585958,-1.25,0.5017984278458596,0.4982015721541404,,
KXBTC15M-26MAY030100-00|2026-05-03 04:45:00+00:00,2026-05-03 04:45:40.763000+00:00,KXBTC15M-26MAY030100-00,no,no,True,50.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5017199417694331,0.4982800582305669,0.17199417694331487,-1.25,0.5017199417694331,0.4982800582305669,,
KXBTC15M-26MAY030115-15|2026-05-03 05:00:00+00:00,2026-05-03 05:00:27.262000+00:00,KXBTC15M-26MAY030115-15,yes,yes,True,49.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5454248445617238,0.5454248445617238,5.542484456172382,-1.25,0.5454248445617238,0.5454248445617238,,
KXBTC15M-26MAY030130-30|2026-05-03 05:16:00+00:00,2026-05-03 05:16:14.006000+00:00,KXBTC15M-26MAY030130-30,yes,no,False,53.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5270460210089032,0.5270460210089032,-0.2953978991096804,-1.25,0.5270460210089032,0.5270460210089032,,
KXBTC15M-26MAY030145-45|2026-05-03 05:30:00+00:00,2026-05-03 05:30:45.444000+00:00,KXBTC15M-26MAY030145-45,yes,no,False,41.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.4701030093734506,0.4701030093734506,6.010300937345065,-1.25,0.4701030093734506,0.4701030093734506,,
KXBTC15M-26MAY030200-00|2026-05-03 05:45:00+00:00,2026-05-03 05:45:46.644000+00:00,KXBTC15M-26MAY030200-00,no,yes,False,51.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5174332804007096,0.4825667195992904,0.7433280400709563,-1.25,0.5174332804007096,0.4825667195992904,,
KXBTC15M-26MAY030215-15|2026-05-03 06:00:00+00:00,2026-05-03 06:00:47.890000+00:00,KXBTC15M-26MAY030215-15,yes,no,False,28.0,train,,,v37_piecewise_dynamic_temp_antipersist3,0.5022294670590386,0.5022294670590386,22.22294670590386,-1.25,0.5022294670590386,0.5022294670590386,,
KXBTC15M-26MAY030230-30|2026-05-03 06:15:00+00:00,2026-05-03 06:15:19.619000+00:00,KXBTC15M-26MAY030230-30,no,no,True,46.0,validation,,,v37_piecewise_dynamic_temp_antipersist3,0.4998745457834965,0.5001254542165035,3.9874545783496487,-1.25,0.4998745457834965,0.5001254542165035,,
