dataset,split,feature,bucket,rows,brier_delta,logloss_delta,candidate_brier,candidate_logloss,mean_p_yes,yes_rate
minute_bucket,train,signed_velocity_dps_3m,"(8.33e-05, 0.0584]",417,0.0008322563112601045,0.0018332472764489571,0.17546656698545646,0.5057229576729972,0.5190525844640541,0.5059952038369304
minute_bucket,validation,signed_velocity_dps_3m,"(-0.0533, 8.33e-05]",138,-0.0010719766224566996,-0.002869947481320745,0.1516077688905958,0.4367965418870411,0.4427170373810111,0.39855072463768115
minute_bucket,validation,signed_velocity_dps_3m,"(-0.12, -0.0533]",165,-0.00023239600137681116,-8.028306739327196e-05,0.15986077874880503,0.4633795446300897,0.43619520862643407,0.4
minute_bucket,validation,signed_velocity_dps_3m,"(-0.256, -0.12]",116,0.000495612395699091,0.0014606200471579123,0.14521943317606562,0.43079438674584536,0.3457782515342465,0.3793103448275862
minute_bucket,validation,signed_velocity_dps_3m,"(-3.35, -0.256]",76,-0.0002616382642224857,-0.00039900126173497696,0.10110502770950182,0.3073600424165213,0.3000084273185759,0.32894736842105265
minute_bucket,validation,signed_velocity_dps_3m,"(0.0584, 0.133]",120,-0.0006047530386668887,-0.001222648382205871,0.16402678506784704,0.4871175089699699,0.5708831394202825,0.5916666666666667
minute_bucket,validation,signed_velocity_dps_3m,"(0.133, 0.273]",124,-0.00023305297581449613,-0.0010097408403123564,0.12776188104413927,0.39690760312439477,0.7304552396302124,0.7419354838709677
minute_bucket,validation,signed_velocity_dps_3m,"(0.273, 2.981]",97,2.063418513119364e-05,-0.0006169813785231737,0.0748597269993867,0.2561464244064643,0.8271612862915885,0.8247422680412371
minute_bucket,validation,signed_velocity_dps_3m,"(8.33e-05, 0.0584]",146,-0.00010116394020029396,-0.0006741785246839882,0.13768493400262233,0.40551837229867893,0.5089634897647549,0.5205479452054794
minute_bucket,holdout,signed_velocity_dps_3m,"(-0.0533, 8.33e-05]",61,0.0004299565814827322,0.0009964159298911368,0.16718409127966144,0.499379136020585,0.4570201582932101,0.4098360655737705
minute_bucket,holdout,signed_velocity_dps_3m,"(-0.12, -0.0533]",63,2.4229627588551184e-05,0.000578204596188292,0.18417201033211886,0.5332267474550038,0.4476308268976138,0.36507936507936506
minute_bucket,holdout,signed_velocity_dps_3m,"(-0.256, -0.12]",116,-0.0022634661889225915,-0.005758229329548947,0.14545864986544396,0.43616674268255423,0.3686524904177806,0.31896551724137934
minute_bucket,holdout,signed_velocity_dps_3m,"(-3.35, -0.256]",253,-0.00010043214009655688,-0.00012697605316991378,0.1339331093753328,0.4173095650469583,0.28462939669455545,0.26877470355731226
minute_bucket,holdout,signed_velocity_dps_3m,"(0.0584, 0.133]",82,0.0008565016616044474,0.002971844115726374,0.14257105941756543,0.4200776124284607,0.4807828392623502,0.35365853658536583
minute_bucket,holdout,signed_velocity_dps_3m,"(0.133, 0.273]",119,-0.0007906366747489624,-0.0010084590720802478,0.17721171201223943,0.5128129783877922,0.5643326536723158,0.47058823529411764
minute_bucket,holdout,signed_velocity_dps_3m,"(0.273, 2.981]",235,0.00019332951098144369,0.0009077977982350216,0.14166825866474006,0.410521284091063,0.6987824389599211,0.6978723404255319
minute_bucket,holdout,signed_velocity_dps_3m,"(8.33e-05, 0.0584]",49,0.0013731430545005363,0.003207979502545144,0.17142785988752066,0.4934443589254689,0.4837981205022302,0.4489795918367347
