entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts,entry_dt_utc,trade_negative,settled_loss,feature_event_dt_utc,feature_market,feature_side,feature_p_side,feature_edge_cents,feature_raw_edge_cents,feature_net_edge_cents,feature_ask_cents,feature_fair_side_cents,feature_seconds_to_close,feature_d_sigma,feature_abs_d_sigma,feature_sigma_t_dollars,feature_btc_age_ms,feature_eligible_depth,feature_book_age_ms,feature_btc_price,feature_strike,feature_match_abs_diff_seconds,p_side,edge_cents,raw_edge_cents,net_edge_cents,ask_cents,fair_side_cents,seconds_to_close,d_sigma,abs_d_sigma,sigma_t_dollars,btc_age_ms,eligible_depth,book_age_ms,matched_v28_approval,split
2026-05-03 21:30:32,KXBTC15M-26MAY032145-45,yes,2,80,80,,80,0,0.0,1.6,,,,,,0,,win,kalshi_api,yes,0.4,0.4,25.0,25.0,finalized,yes,2026-05-04T01:45:11.500662Z,2026-05-04 01:30:32+00:00,False,False,2026-05-04 01:30:32.597831+00:00,KXBTC15M-26MAY032145-45,yes,0.860256,2.525621,4.525621,2.525621,80.0,86.025621,867.402,-0.93684,0.93684,114.288495,16.0,457.78,0.0,78680.39,78573.32,0.597831,0.860256,2.525621,4.525621,2.525621,80.0,86.025621,867.402,-0.93684,0.93684,114.288495,16.0,457.78,0.0,True,validation
2026-05-03 22:00:32,KXBTC15M-26MAY032215-15,yes,2,81,81,,81,0,0.0,1.62,2026-05-03 22:01:03,63.0,63.0,,63.0,0,1.26,exited_before_settlement,bot_exit_signal,,-0.36,-0.36,-22.2222,-22.2222,,,,2026-05-04 02:00:32+00:00,True,False,2026-05-04 02:00:32.782963+00:00,KXBTC15M-26MAY032215-15,yes,0.881397,3.639658,5.639658,3.639658,81.0,88.139658,867.22,-1.052077,1.052077,275.569267,125.0,5.0,0.0,79943.73,79653.81,0.782963,0.881397,3.639658,5.639658,3.639658,81.0,88.139658,867.22,-1.052077,1.052077,275.569267,125.0,5.0,0.0,True,validation
2026-05-03 22:51:49,KXBTC15M-26MAY032300-00,yes,2,80,80,,80,0,0.0,1.6,2026-05-03 22:52:20,75.0,75.0,,75.0,0,1.5,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-6.25,-6.25,,,,2026-05-04 02:51:49+00:00,True,False,2026-05-04 02:51:49.129630+00:00,KXBTC15M-26MAY032300-00,yes,0.855426,2.042558,4.042558,2.042558,80.0,85.542558,490.874,-0.934567,0.934567,158.27645,16.0,4.35,563.0,80284.31,80136.39,0.12963,0.855426,2.042558,4.042558,2.042558,80.0,85.542558,490.874,-0.934567,0.934567,158.27645,16.0,4.35,563.0,True,validation
2026-05-04 02:15:25,KXBTC15M-26MAY040230-30,no,2,73,73,,73,0,0.0,1.46,2026-05-04 02:15:56,73.0,72.0,,72.0,0,1.44,exited_before_settlement,bot_exit_signal,,-0.02,-0.02,-1.3699,-1.3699,,,,2026-05-04 06:15:25+00:00,True,False,2026-05-04 06:15:25.394182+00:00,KXBTC15M-26MAY040230-30,no,0.863969,9.896911,11.896911,9.896911,73.0,86.396911,874.616,0.909661,0.909661,142.723454,0.0,10.0,219.0,79820.53,79950.36,0.394182,0.863969,9.896911,11.896911,9.896911,73.0,86.396911,874.616,0.909661,0.909661,142.723454,0.0,10.0,219.0,True,validation
2026-05-04 03:48:04,KXBTC15M-26MAY040400-00,yes,2,84,84,,84,0,0.0,1.68,2026-05-04 03:49:14,79.0,79.0,,79.0,0,1.58,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-5.9524,-5.9524,,,,2026-05-04 07:48:04+00:00,True,False,2026-05-04 07:48:04.358420+00:00,KXBTC15M-26MAY040400-00,yes,0.924553,5.455304,7.455304,5.455304,84.0,92.455304,715.644,-1.199628,1.199628,98.305475,547.0,1626.28,968.0,79865.65,79781.78,0.35842,0.924553,5.455304,7.455304,5.455304,84.0,92.455304,715.644,-1.199628,1.199628,98.305475,547.0,1626.28,968.0,True,validation
2026-05-04 04:05:42,KXBTC15M-26MAY040415-15,no,2,82,82,,82,0,0.0,1.64,2026-05-04 04:06:13,77.0,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-6.0976,-6.0976,,,,2026-05-04 08:05:42+00:00,True,False,2026-05-04 08:05:42.553861+00:00,KXBTC15M-26MAY040415-15,no,0.879797,2.479709,4.479709,2.479709,82.0,87.979709,557.449,0.954503,0.954503,83.939013,31.0,29.17,531.0,79595.55,79675.67,0.553861,0.879797,2.479709,4.479709,2.479709,82.0,87.979709,557.449,0.954503,0.954503,83.939013,31.0,29.17,531.0,True,validation
2026-05-04 04:07:54,KXBTC15M-26MAY040415-15,no,2,81,81,,81,0,0.0,1.62,2026-05-04 04:08:26,68.0,68.0,,68.0,0,1.36,exited_before_settlement,bot_exit_signal,,-0.26,-0.26,-16.0494,-16.0494,,,,2026-05-04 08:07:54+00:00,True,False,2026-05-04 08:07:54.878003+00:00,KXBTC15M-26MAY040415-15,no,0.868244,2.324361,4.324361,2.324361,81.0,86.824361,425.125,0.88426,0.88426,73.100676,62.0,7.61,843.0,79611.03,79675.67,0.878003,0.868244,2.324361,4.324361,2.324361,81.0,86.824361,425.125,0.88426,0.88426,73.100676,62.0,7.61,843.0,True,validation
2026-05-04 04:10:23,KXBTC15M-26MAY040415-15,yes,2,81,81,,81,0,0.0,1.62,2026-05-04 04:11:30,85.0,85.0,,85.0,0,1.7,exited_before_settlement,bot_exit_signal,,0.08,0.08,4.9383,4.9383,,,,2026-05-04 08:10:23+00:00,False,False,2026-05-04 08:10:23.649075+00:00,KXBTC15M-26MAY040415-15,yes,0.877291,3.229082,5.229082,3.229082,81.0,87.729082,276.357,-0.917399,0.917399,59.875829,0.0,100.0,609.0,79730.6,79675.67,0.649075,0.877291,3.229082,5.229082,3.229082,81.0,87.729082,276.357,-0.917399,0.917399,59.875829,0.0,100.0,609.0,True,validation
2026-05-04 04:56:01,KXBTC15M-26MAY040500-00,yes,2,82,82,,82,0,0.0,1.64,2026-05-04 04:56:41,75.0,75.0,,75.0,0,1.5,exited_before_settlement,bot_exit_signal,,-0.14,-0.14,-8.5366,-8.5366,,,,2026-05-04 08:56:01+00:00,True,False,2026-05-04 08:56:01.641318+00:00,KXBTC15M-26MAY040500-00,yes,0.926994,7.199389,9.199389,7.199389,82.0,92.699389,238.384,-1.176741,1.176741,50.59739,235.0,1643.0,500.0,79745.0,79701.38,0.641318,0.926994,7.199389,9.199389,7.199389,82.0,92.699389,238.384,-1.176741,1.176741,50.59739,235.0,1643.0,500.0,True,validation
2026-05-04 04:57:08,KXBTC15M-26MAY040500-00,yes,2,84,84,,84,0,0.0,1.68,2026-05-04 04:57:43,93.0,93.0,,93.0,0,1.86,exited_before_settlement,bot_exit_signal,,0.18,0.18,10.7143,10.7143,,,,2026-05-04 08:57:08+00:00,False,False,2026-05-04 08:57:08.159835+00:00,KXBTC15M-26MAY040500-00,yes,0.920621,5.062072,7.062072,5.062072,84.0,92.062072,171.869,-1.129846,1.129846,42.82001,406.0,3.0,15.0,79736.62,79701.38,0.159835,0.920621,5.062072,7.062072,5.062072,84.0,92.062072,171.869,-1.129846,1.129846,42.82001,406.0,3.0,15.0,True,validation
2026-05-04 05:04:23,KXBTC15M-26MAY040515-15,yes,2,75,75,,75,0,0.0,1.5,2026-05-04 05:04:58,63.0,63.0,,63.0,0,1.26,exited_before_settlement,bot_exit_signal,,-0.24,-0.24,-16.0,-16.0,,,,2026-05-04 09:04:23+00:00,True,False,2026-05-04 09:04:23.039909+00:00,KXBTC15M-26MAY040515-15,yes,0.872338,8.733811,10.733811,8.733811,75.0,87.233811,636.97,-0.912521,0.912521,84.567887,16.0,1264.16,859.0,79777.67,79700.5,0.039909,0.872338,8.733811,10.733811,8.733811,75.0,87.233811,636.97,-0.912521,0.912521,84.567887,16.0,1264.16,859.0,True,validation
2026-05-04 05:10:36,KXBTC15M-26MAY040515-15,yes,2,84,84,,84,0,0.0,1.68,2026-05-04 05:12:36,81.0,81.0,,81.0,0,1.62,exited_before_settlement,bot_exit_signal,,-0.06,-0.06,-3.5714,-3.5714,,,,2026-05-04 09:10:36+00:00,True,False,2026-05-04 09:10:35.985278+00:00,KXBTC15M-26MAY040515-15,yes,0.895807,2.58067,4.58067,2.58067,84.0,89.58067,264.017,-1.005446,1.005446,54.284379,187.0,3.0,812.0,79755.08,79700.5,0.014722,0.895807,2.58067,4.58067,2.58067,84.0,89.58067,264.017,-1.005446,1.005446,54.284379,187.0,3.0,812.0,True,validation
2026-05-04 05:13:05,KXBTC15M-26MAY040515-15,yes,2,81,81,,81,0,0.0,1.62,2026-05-04 05:13:36,91.0,91.0,,91.0,0,1.82,exited_before_settlement,bot_exit_signal,,0.2,0.2,12.3457,12.3457,,,,2026-05-04 09:13:05+00:00,False,False,2026-05-04 09:13:05.712922+00:00,KXBTC15M-26MAY040515-15,yes,0.943127,9.8127,11.8127,9.8127,81.0,94.3127,114.312,-1.301748,1.301748,36.8274,469.0,137.0,515.0,79722.02,79700.5,0.712922,0.943127,9.8127,11.8127,9.8127,81.0,94.3127,114.312,-1.301748,1.301748,36.8274,469.0,137.0,515.0,True,validation
2026-05-04 05:26:03,KXBTC15M-26MAY040530-30,yes,2,82,82,,82,0,0.0,1.64,2026-05-04 05:26:34,81.0,81.0,,81.0,0,1.62,exited_before_settlement,bot_exit_signal,,-0.02,-0.02,-1.2195,-1.2195,,,,2026-05-04 09:26:03+00:00,True,False,2026-05-04 09:26:03.542030+00:00,KXBTC15M-26MAY040530-30,yes,0.881652,2.665177,4.665177,2.665177,82.0,88.165177,236.473,-0.94251,0.94251,50.110868,453.0,32.92,422.0,79739.12,79714.78,0.54203,0.881652,2.665177,4.665177,2.665177,82.0,88.165177,236.473,-0.94251,0.94251,50.110868,453.0,32.92,422.0,True,validation
2026-05-04 05:40:07,KXBTC15M-26MAY040545-45,yes,2,86,86,,86,0,0.0,1.72,2026-05-04 05:40:47,89.0,89.0,,89.0,0,1.78,exited_before_settlement,bot_exit_signal,,0.06,0.06,3.4884,3.4884,,,,2026-05-04 09:40:07+00:00,False,False,2026-05-04 09:40:07.972042+00:00,KXBTC15M-26MAY040545-45,yes,0.962458,7.245829,9.245829,7.245829,86.0,96.245829,292.041,-1.544122,1.544122,54.30269,344.0,562.0,31.0,79774.89,79728.1,0.972042,0.962458,7.245829,9.245829,7.245829,86.0,96.245829,292.041,-1.544122,1.544122,54.30269,344.0,562.0,31.0,True,validation
2026-05-04 05:58:03,KXBTC15M-26MAY040600-00,yes,2,73,73,,73,0,0.0,1.46,2026-05-04 05:58:34,85.0,85.0,,85.0,0,1.7,exited_before_settlement,bot_exit_signal,,0.24,0.24,16.4384,16.4384,,,,2026-05-04 09:58:03+00:00,False,False,2026-05-04 09:58:03.728998+00:00,KXBTC15M-26MAY040600-00,yes,0.854372,8.937178,10.937178,8.937178,73.0,85.437178,116.281,-0.826773,0.826773,33.660974,63.0,22.46,828.0,79853.72,79837.35,0.728998,0.854372,8.937178,10.937178,8.937178,73.0,85.437178,116.281,-0.826773,0.826773,33.660974,63.0,22.46,828.0,True,validation
2026-05-04 06:02:00,KXBTC15M-26MAY040615-15,no,2,76,76,,76,0,0.0,1.52,,,,,,0,,win,kalshi_api,no,0.48,0.48,31.5789,31.5789,finalized,no,2026-05-04T10:15:11.500968Z,2026-05-04 10:02:00+00:00,False,False,2026-05-04 10:02:00.923311+00:00,KXBTC15M-26MAY040615-15,no,0.853755,5.875474,7.875474,5.875474,76.0,85.375474,779.088,0.824565,0.824565,87.306675,0.0,56.0,265.0,79755.94,79827.93,0.923311,0.853755,5.875474,7.875474,5.875474,76.0,85.375474,779.088,0.824565,0.824565,87.306675,0.0,56.0,265.0,True,validation
2026-05-04 06:17:49,KXBTC15M-26MAY040630-30,no,2,74,74,,74,0,0.0,1.48,2026-05-04 06:18:45,69.0,69.0,,69.0,0,1.38,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-6.7568,-6.7568,,,,2026-05-04 10:17:49+00:00,True,False,2026-05-04 10:17:49.128435+00:00,KXBTC15M-26MAY040630-30,no,0.855505,9.050532,11.050532,9.050532,73.0,85.550532,730.885,0.862338,0.862338,177.285392,0.0,190.0,359.0,78554.8,78707.68,0.128435,0.855505,9.050532,11.050532,9.050532,73.0,85.550532,730.885,0.862338,0.862338,177.285392,0.0,190.0,359.0,True,validation
2026-05-04 06:18:53,KXBTC15M-26MAY040630-30,no,2,76,76,,76,0,0.0,1.52,,,,,,0,,win,kalshi_api,no,0.48,0.48,31.5789,31.5789,finalized,no,2026-05-04T10:30:11.498725Z,2026-05-04 10:18:53+00:00,False,False,2026-05-04 10:18:52.959882+00:00,KXBTC15M-26MAY040630-30,no,0.859506,12.450648,14.450648,12.450648,70.0,85.950648,667.043,0.864282,0.864282,173.762687,15.0,40.0,203.0,78557.5,78707.68,0.040118,0.859506,12.450648,14.450648,12.450648,70.0,85.950648,667.043,0.864282,0.864282,173.762687,15.0,40.0,203.0,True,validation
2026-05-04 06:32:09,KXBTC15M-26MAY040645-45,yes,2,83,83,,83,0,0.0,1.66,,,,,,0,,win,kalshi_api,yes,0.34,0.34,20.4819,20.4819,finalized,yes,2026-05-04T10:45:11.497694Z,2026-05-04 10:32:09+00:00,False,False,2026-05-04 10:32:09.009755+00:00,KXBTC15M-26MAY040645-45,yes,0.86713,5.212968,7.212968,5.212968,78.0,86.712968,770.993,-0.876755,0.876755,215.715935,0.0,767.27,0.0,78675.0,78485.87,0.009755,0.86713,5.212968,7.212968,5.212968,78.0,86.712968,770.993,-0.876755,0.876755,215.715935,0.0,767.27,0.0,True,validation
2026-05-04 08:42:26,KXBTC15M-26MAY040845-45,yes,2,82,82,,82,0,0.0,1.64,2026-05-04 08:42:58,52.0,52.0,,52.0,0,1.04,exited_before_settlement,bot_exit_signal,,-0.6,-0.6,-36.5854,-36.5854,,,,2026-05-04 12:42:26+00:00,True,False,2026-05-04 12:42:26.481642+00:00,KXBTC15M-26MAY040845-45,yes,0.875468,2.04681,4.04681,2.04681,82.0,87.54681,153.52,-0.902399,0.902399,64.062542,1094.0,50.0,687.0,78998.72,78940.91,0.481642,0.875468,2.04681,4.04681,2.04681,82.0,87.54681,153.52,-0.902399,0.902399,64.062542,1094.0,50.0,687.0,True,validation
2026-05-04 09:00:16,KXBTC15M-26MAY040915-15,no,2,78,78,,78,0,0.0,1.56,2026-05-04 09:06:22,95.0,95.0,,95.0,0,1.9,exited_before_settlement,bot_exit_signal,,0.34,0.34,21.7949,21.7949,,,,2026-05-04 13:00:16+00:00,False,False,2026-05-04 13:00:16.176860+00:00,KXBTC15M-26MAY040915-15,no,0.89645,8.144965,10.144965,8.144965,78.0,89.644965,883.825,0.982046,0.982046,153.48059,563.0,1116.27,0.0,78786.27,78937.0,0.17686,0.89645,8.144965,10.144965,8.144965,78.0,89.644965,883.825,0.982046,0.982046,153.48059,563.0,1116.27,0.0,True,validation
2026-05-04 09:22:21,KXBTC15M-26MAY040930-30,yes,2,81,81,,81,0,0.0,1.62,2026-05-04 09:23:25,69.0,69.0,,69.0,0,1.38,exited_before_settlement,bot_exit_signal,,-0.24,-0.24,-14.8148,-14.8148,,,,2026-05-04 13:22:21+00:00,True,False,2026-05-04 13:22:21.472155+00:00,KXBTC15M-26MAY040930-30,yes,0.865216,2.021616,4.021616,2.021616,81.0,86.521616,458.533,-0.87362,0.87362,127.578381,0.0,174.29,266.0,79038.3,78926.85,0.472155,0.865216,2.021616,4.021616,2.021616,81.0,86.521616,458.533,-0.87362,0.87362,127.578381,0.0,174.29,266.0,True,validation
2026-05-04 09:35:34,KXBTC15M-26MAY040945-45,yes,2,82,82,,82,0,0.0,1.64,2026-05-04 09:37:26,62.0,62.0,,62.0,0,1.24,exited_before_settlement,bot_exit_signal,,-0.4,-0.4,-24.3902,-24.3902,,,,2026-05-04 13:35:34+00:00,True,False,2026-05-04 13:35:34.001761+00:00,KXBTC15M-26MAY040945-45,yes,0.93466,9.965961,11.965961,9.965961,80.0,93.465961,566.0,-1.238691,1.238691,133.661222,0.0,70.45,219.0,79120.8,78955.23,0.001761,0.93466,9.965961,11.965961,9.965961,80.0,93.465961,566.0,-1.238691,1.238691,133.661222,0.0,70.45,219.0,True,validation
2026-05-04 09:38:27,KXBTC15M-26MAY040945-45,no,2,76,76,,76,0,0.0,1.52,2026-05-04 09:38:57,75.0,75.0,,75.0,0,1.5,exited_before_settlement,bot_exit_signal,,-0.02,-0.02,-1.3158,-1.3158,,,,2026-05-04 13:38:27+00:00,True,False,2026-05-04 13:38:27.664853+00:00,KXBTC15M-26MAY040945-45,no,0.851466,5.646591,7.646591,5.646591,76.0,85.146591,392.346,0.814304,0.814304,113.821171,16.0,25.0,875.0,78862.54,78955.23,0.664853,0.851466,5.646591,7.646591,5.646591,76.0,85.146591,392.346,0.814304,0.814304,113.821171,16.0,25.0,875.0,True,validation
2026-05-04 09:40:32,KXBTC15M-26MAY040945-45,no,2,80,80,,80,0,0.0,1.6,2026-05-04 09:41:02,60.0,60.0,,60.0,0,1.2,exited_before_settlement,bot_exit_signal,,-0.4,-0.4,-25.0,-25.0,,,,2026-05-04 13:40:32+00:00,True,False,2026-05-04 13:40:32.730218+00:00,KXBTC15M-26MAY040945-45,no,0.862518,2.75184,4.75184,2.75184,80.0,86.25184,267.283,0.84816,0.84816,93.767697,16.0,800.0,938.0,78875.7,78955.23,0.730218,0.862518,2.75184,4.75184,2.75184,80.0,86.25184,267.283,0.84816,0.84816,93.767697,16.0,800.0,938.0,True,validation
2026-05-04 09:53:03,KXBTC15M-26MAY041000-00,no,2,80,80,,80,0,0.0,1.6,2026-05-04 09:55:27,97.0,97.0,,97.0,0,1.94,exited_before_settlement,bot_exit_signal,,0.34,0.34,21.25,21.25,,,,2026-05-04 13:53:03+00:00,False,False,2026-05-04 13:53:03.442642+00:00,KXBTC15M-26MAY041000-00,no,0.856833,2.183264,4.183264,2.183264,80.0,85.683264,416.568,0.827836,0.827836,113.881301,15.0,584.87,718.0,78789.98,78884.25,0.442642,0.856833,2.183264,4.183264,2.183264,80.0,85.683264,416.568,0.827836,0.827836,113.881301,15.0,584.87,718.0,True,validation
2026-05-04 10:03:21,KXBTC15M-26MAY041015-15,no,2,80,80,,80,0,0.0,1.6,2026-05-04 10:11:34,86.0,86.0,,86.0,0,1.72,exited_before_settlement,bot_exit_signal,,0.12,0.12,7.5,7.5,,,,2026-05-04 14:03:21+00:00,False,False,2026-05-04 14:03:21.204721+00:00,KXBTC15M-26MAY041015-15,no,0.850603,5.560256,7.560256,5.560256,76.0,85.060256,698.806,0.822453,0.822453,142.841071,0.0,192.84,328.0,78678.6,78796.08,0.204721,0.850603,5.560256,7.560256,5.560256,76.0,85.060256,698.806,0.822453,0.822453,142.841071,0.0,192.84,328.0,True,holdout
2026-05-04 10:12:31,KXBTC15M-26MAY041015-15,yes,2,66,66,,66,0,0.0,1.32,,,,,,0,,win,kalshi_api,yes,0.68,0.68,51.5152,51.5152,finalized,yes,2026-05-04T14:15:11.500326Z,2026-05-04 14:12:31+00:00,False,False,2026-05-04 14:12:31.949570+00:00,KXBTC15M-26MAY041015-15,yes,0.858396,15.839639,17.839639,15.839639,66.0,85.839639,148.061,-0.841437,0.841437,67.271809,47.0,29.99,78.0,78852.68,78796.08,0.94957,0.858396,15.839639,17.839639,15.839639,66.0,85.839639,148.061,-0.841437,0.841437,67.271809,47.0,29.99,78.0,True,holdout
2026-05-04 10:17:58,KXBTC15M-26MAY041030-30,yes,2,78,78,,78,0,0.0,1.56,2026-05-04 10:18:29,70.0,70.0,,70.0,0,1.4,exited_before_settlement,bot_exit_signal,,-0.16,-0.16,-10.2564,-10.2564,,,,2026-05-04 14:17:58+00:00,True,False,2026-05-04 14:17:58.797586+00:00,KXBTC15M-26MAY041030-30,yes,0.877214,8.221364,10.221364,8.221364,76.0,87.721364,721.218,-0.925523,0.925523,151.039001,0.0,8.42,141.0,79087.55,78947.76,0.797586,0.877214,8.221364,10.221364,8.221364,76.0,87.721364,721.218,-0.925523,0.925523,151.039001,0.0,8.42,141.0,True,holdout
2026-05-04 10:19:03,KXBTC15M-26MAY041030-30,yes,2,73,73,,73,0,0.0,1.46,2026-05-04 10:19:47,68.0,68.0,,68.0,0,1.36,exited_before_settlement,bot_exit_signal,,-0.1,-0.1,-6.8493,-6.8493,,,,2026-05-04 14:19:03+00:00,True,False,2026-05-04 14:19:02.985125+00:00,KXBTC15M-26MAY041030-30,yes,0.850788,8.578806,10.578806,8.578806,73.0,85.078806,657.022,-0.833938,0.833938,145.730262,0.0,1014.68,313.0,79069.29,78947.76,0.014875,0.850788,8.578806,10.578806,8.578806,73.0,85.078806,657.022,-0.833938,0.833938,145.730262,0.0,1014.68,313.0,True,holdout
2026-05-04 10:19:56,KXBTC15M-26MAY041030-30,yes,4,73,77,,77,0,0.0,3.08,,,,,,0,,win,kalshi_api,yes,0.92,0.92,29.8701,29.8701,finalized,yes,2026-05-04T14:30:11.500614Z,2026-05-04 14:19:56+00:00,False,False,2026-05-04 14:19:56.559989+00:00,KXBTC15M-26MAY041030-30,yes,0.851839,8.683917,10.683917,8.683917,73.0,85.183917,603.455,-0.843533,0.843533,139.656725,0.0,949.05,907.0,79065.57,78947.76,0.559989,0.851839,8.683917,10.683917,8.683917,73.0,85.183917,603.455,-0.843533,0.843533,139.656725,0.0,949.05,907.0,True,holdout
2026-05-04 10:36:00,KXBTC15M-26MAY041045-45,yes,2,82,82,,82,0,0.0,1.64,,,,,,0,,win,kalshi_api,yes,0.36,0.36,21.9512,21.9512,finalized,yes,2026-05-04T14:45:11.503824Z,2026-05-04 14:36:00+00:00,False,False,2026-05-04 14:36:00.455366+00:00,KXBTC15M-26MAY041045-45,yes,0.887296,5.229568,7.229568,5.229568,80.0,88.729568,539.558,-0.943692,0.943692,137.709103,0.0,33.0,890.0,79416.27,79286.32,0.455366,0.887296,5.229568,7.229568,5.229568,80.0,88.729568,539.558,-0.943692,0.943692,137.709103,0.0,33.0,890.0,True,holdout
2026-05-04 10:46:13,KXBTC15M-26MAY041100-00,yes,2,80,80,,80,0,0.0,1.6,2026-05-04 10:46:56,74.0,74.0,,74.0,0,1.48,exited_before_settlement,bot_exit_signal,,-0.12,-0.12,-7.5,-7.5,,,,2026-05-04 14:46:13+00:00,True,False,2026-05-04 14:46:12.929612+00:00,KXBTC15M-26MAY041100-00,yes,0.859025,4.40255,6.40255,4.40255,78.0,85.90255,827.086,-0.868531,0.868531,167.662503,0.0,3.0,187.0,79698.59,79552.97,0.070388,0.859025,4.40255,6.40255,4.40255,78.0,85.90255,827.086,-0.868531,0.868531,167.662503,0.0,3.0,187.0,True,holdout
2026-05-04 10:47:01,KXBTC15M-26MAY041100-00,yes,2,76,76,,76,0,0.0,1.52,,,,,,0,,win,kalshi_api,yes,0.48,0.48,31.5789,31.5789,finalized,yes,2026-05-04T15:00:11.496832Z,2026-05-04 14:47:01+00:00,False,False,2026-05-04 14:47:01.757104+00:00,KXBTC15M-26MAY041100-00,yes,0.850526,7.552633,9.552633,7.552633,74.0,85.052633,778.259,-0.831458,0.831458,162.73223,0.0,53.81,15.0,79688.27,79552.97,0.757104,0.850526,7.552633,9.552633,7.552633,74.0,85.052633,778.259,-0.831458,0.831458,162.73223,0.0,53.81,15.0,True,holdout
2026-05-04 11:05:03,KXBTC15M-26MAY041115-15,no,2,79,79,,79,0,0.0,1.58,2026-05-04 11:05:36,71.0,71.0,,71.0,0,1.42,exited_before_settlement,bot_exit_signal,,-0.16,-0.16,-10.1266,-10.1266,,,,2026-05-04 15:05:03+00:00,True,False,2026-05-04 15:05:03.073635+00:00,KXBTC15M-26MAY041115-15,no,0.861826,3.682615,5.682615,3.682615,79.0,86.182615,596.93,0.861024,0.861024,193.473015,0.0,1108.0,234.0,80102.88,80269.47,0.073635,0.861826,3.682615,5.682615,3.682615,79.0,86.182615,596.93,0.861024,0.861024,193.473015,0.0,1108.0,234.0,True,holdout
2026-05-04 11:06:19,KXBTC15M-26MAY041115-15,no,2,75,75,,75,0,0.0,1.5,2026-05-04 11:06:50,61.0,61.0,,61.0,0,1.22,exited_before_settlement,bot_exit_signal,,-0.28,-0.28,-18.6667,-18.6667,,,,2026-05-04 15:06:19+00:00,True,False,2026-05-04 15:06:19.954507+00:00,KXBTC15M-26MAY041115-15,no,0.851472,6.647195,8.647195,6.647195,75.0,85.147195,520.058,0.824084,0.824084,182.475426,15.0,832.3,93.0,80119.1,80269.47,0.954507,0.851472,6.647195,8.647195,6.647195,75.0,85.147195,520.058,0.824084,0.824084,182.475426,15.0,832.3,93.0,True,holdout
2026-05-04 11:07:26,KXBTC15M-26MAY041115-15,no,2,78,78,,78,0,0.0,1.56,2026-05-04 11:07:59,77.0,77.0,,77.0,0,1.54,exited_before_settlement,bot_exit_signal,,-0.02,-0.02,-1.2821,-1.2821,,,,2026-05-04 15:07:26+00:00,True,False,2026-05-04 15:07:26.093449+00:00,KXBTC15M-26MAY041115-15,no,0.850642,3.564171,5.564171,3.564171,78.0,85.064171,453.919,0.828307,0.828307,170.782118,0.0,6.0,218.0,80128.01,80269.47,0.093449,0.850642,3.564171,5.564171,3.564171,78.0,85.064171,453.919,0.828307,0.828307,170.782118,0.0,6.0,218.0,True,holdout
2026-05-04 11:08:07,KXBTC15M-26MAY041115-15,no,2,82,82,,82,0,0.0,1.64,2026-05-04 11:08:37,73.0,73.0,,73.0,0,1.46,exited_before_settlement,bot_exit_signal,,-0.18,-0.18,-10.9756,-10.9756,,,,2026-05-04 15:08:07+00:00,True,False,2026-05-04 15:08:07.291587+00:00,KXBTC15M-26MAY041115-15,no,0.878381,2.338076,4.338076,2.338076,82.0,87.838076,412.712,0.902274,0.902274,163.115655,16.0,37.59,406.0,80122.3,80269.47,0.291587,0.878381,2.338076,4.338076,2.338076,82.0,87.838076,412.712,0.902274,0.902274,163.115655,16.0,37.59,406.0,True,holdout
2026-05-04 11:09:58,KXBTC15M-26MAY041115-15,no,2,84,84,,84,0,0.0,1.68,2026-05-04 11:15:14,100.0,100.0,,100.0,0,2.0,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,0.32,0.32,19.0476,19.0476,,,,2026-05-04 15:09:58+00:00,False,False,2026-05-04 15:09:58.223348+00:00,KXBTC15M-26MAY041115-15,no,0.860902,18.090235,20.090235,18.090235,64.0,86.090235,301.785,0.841724,0.841724,139.267791,0.0,5.4,312.0,80152.24,80269.47,0.223348,0.860902,18.090235,20.090235,18.090235,64.0,86.090235,301.785,0.841724,0.841724,139.267791,0.0,5.4,312.0,True,holdout
2026-05-04 11:19:51,KXBTC15M-26MAY041130-30,no,2,83,83,,83,0,0.0,1.66,2026-05-04 11:30:16,100.0,100.0,,100.0,0,2.0,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,0.34,0.34,20.4819,20.4819,,,,2026-05-04 15:19:51+00:00,False,False,2026-05-04 15:19:51.509527+00:00,KXBTC15M-26MAY041130-30,no,0.869351,2.435083,4.435083,2.435083,81.0,86.935083,608.495,0.888114,0.888114,191.495688,0.0,159.13,485.0,79866.86,80036.93,0.509527,0.869351,2.435083,4.435083,2.435083,81.0,86.935083,608.495,0.888114,0.888114,191.495688,0.0,159.13,485.0,True,holdout
