dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive,all_median_edge
current,score_m60__drift_p_5m_rv_15m_ge_0p55__adverse_move_15m_le_50,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55; adverse_move_15m<=50,2,319,314,239,75,0.7611464968152867,0.9843260188087775,0.7110089601355991,69.0,70.64331210191082,75.0,1,0,715.3285000000001,602.0,22182.0,22784.0,1718.0,1116.0,0.07745018483455053,0.048981741573033706,3.554140127388535,3.498432601880878,0.7256050955414013,0.03554140127388539,191,187,144,43,0.7700534759358288,0.9790575916230366,0.7046690415592087,68.0,69.71657754010695,73.0,1,0,713.649,363.0,13037.0,13400.0,1363.0,1000.0,0.10454859246759224,0.07462686567164178,5.347593582887701,5.2356020942408374,0.7165775401069518,0.053475935828877,64,63,47,16,0.746031746031746,0.984375,0.6265881256339354,69.0,71.36507936507937,76.5,0,0,723.289,119.0,4496.0,4615.0,204.0,85.0,0.045373665480427046,0.018418201516793065,1.3492063492063493,1.328125,0.7325396825396826,0.013492063492063444,64,64,48,16,0.75,1.0,0.631837235413303,71.0,72.640625,78.0,0,0,714.1185,120.0,4649.0,4769.0,151.0,31.0,0.032480103248010324,0.006500314531348291,0.484375,0.484375,0.74515625,0.0048437500000000355,True,True,True,-3.6135917311982375
current,score_m60__drift_p_5m_rv_15m_ge_0p55__abs_book_rv15_gap_le_0p3,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55; abs_book_rv15_gap<=0.3,2,319,316,238,78,0.7531645569620253,0.9905956112852664,0.7027731908552591,69.0,69.97151898734177,74.0,0,0,765.573,618.0,22111.0,22729.0,1689.0,1071.0,0.07638731852923884,0.04712041884816754,3.3892405063291138,3.3573667711598745,0.7192721518987341,0.033892405063291275,191,188,144,44,0.7659574468085106,0.9842931937172775,0.7004818956048102,68.0,69.13829787234043,73.0,0,0,760.3530000000001,370.0,12998.0,13368.0,1402.0,1032.0,0.10786274811509464,0.07719928186714542,5.48936170212766,5.403141361256544,0.711063829787234,0.0548936170212766,64,64,48,16,0.75,1.0,0.631837235413303,69.0,71.03125,75.0,0,0,765.658,123.0,4546.0,4669.0,254.0,131.0,0.05587329520457545,0.028057399871492826,2.046875,2.046875,0.72953125,0.020468750000000036,64,64,46,18,0.71875,1.0,0.5986606971779259,70.5,71.359375,75.25,0,0,766.3485000000001,125.0,4567.0,4692.0,33.0,-92.0,0.00722574994525947,-0.0196078431372549,-1.4375,-1.4375,0.733125,-0.014375000000000027,True,False,False,-3.9408974825484684
current,score_m60__drift_p_5m_rv_15m_ge_0p55__rv_sigma_t_15m_le_100,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-100c; ask<=95; sec>=120; drift_p_5m_rv_15m>=0.55; rv_sigma_t_15m<=100,2,319,291,226,65,0.7766323024054983,0.9122257053291536,0.7253502894948448,69.0,71.2233676975945,75.0,1,0,691.081,550.0,20726.0,21276.0,1874.0,1324.0,0.09041783267393612,0.062229742432788115,4.549828178694158,4.150470219435737,0.7311340206185567,0.0454982817869416,191,179,135,44,0.7541899441340782,0.93717277486911,0.6862118554373264,69.0,70.41899441340782,74.0,0,0,706.858,343.0,12605.0,12948.0,895.0,552.0,0.07100357001190004,0.042632066728452274,3.083798882681564,2.8900523560209423,0.7233519553072627,0.030837988826815543,64,64,50,14,0.78125,1.0,0.6656721604337418,69.0,71.40625,75.0,0,0,762.611,121.0,4570.0,4691.0,430.0,309.0,0.09409190371991247,0.0658708164570454,4.828125,4.828125,0.73296875,0.04828125000000005,64,48,41,7,0.8541666666666666,0.75,0.7283282347525372,73.0,73.97916666666667,80.0,1,0,529.15,86.0,3551.0,3637.0,549.0,463.0,0.15460433680653338,0.12730272202364587,9.645833333333334,7.234375,0.7577083333333334,0.0964583333333332,False,True,True,-3.616035218073982
current,book_margin,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0,0,319,317,225,92,0.7097791798107256,0.9937304075235109,0.6575414825327731,64.0,65.70662460567823,68.0,0,0,819.258,631.0,20829.0,21460.0,1671.0,1040.0,0.08022468673484084,0.048462255358807084,3.280757097791798,3.260188087774295,0.6769716088328076,0.03280757097791798,191,189,135,54,0.7142857142857143,0.9895287958115183,0.6461141246543445,63.0,65.03703703703704,67.0,0,0,817.169,377.0,12292.0,12669.0,1208.0,831.0,0.0982753010087862,0.0655931802036467,4.396825396825397,4.350785340314136,0.6703174603174602,0.0439682539682541,64,64,44,20,0.6875,1.0,0.5660766429725185,64.5,66.484375,69.0,0,0,811.4365,128.0,4255.0,4383.0,145.0,17.0,0.03407755581668625,0.0038786219484371436,0.265625,0.265625,0.68484375,0.0026562500000000266,64,64,46,18,0.71875,1.0,0.5986606971779259,65.0,66.90625,69.0,0,0,826.271,126.0,4282.0,4408.0,318.0,192.0,0.07426436244745446,0.043557168784029036,3.0,3.0,0.68875,0.030000000000000027,True,True,True,-2.5
current,book_margin__touch_loss_rv_15m_le_0p95,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; touch_loss_rv_15m<=0.95,1,319,317,225,92,0.7097791798107256,0.9937304075235109,0.6575414825327731,64.0,66.35015772870662,69.0,0,0,810.737,629.0,21033.0,21662.0,1467.0,838.0,0.06974753958065896,0.03868525528575385,2.643533123028391,2.626959247648903,0.6833438485804416,0.026435331230283965,191,189,135,54,0.7142857142857143,0.9895287958115183,0.6461141246543445,64.0,65.73015873015873,68.0,0,0,807.296,376.0,12423.0,12799.0,1077.0,701.0,0.08669403525718425,0.05476990389874209,3.708994708994709,3.670157068062827,0.6771957671957672,0.03708994708994706,64,64,46,18,0.71875,1.0,0.5986606971779259,65.0,66.90625,69.0,0,0,787.287,127.0,4282.0,4409.0,318.0,191.0,0.07426436244745446,0.04332048083465639,2.984375,2.984375,0.6889062499999999,0.029843750000000058,64,64,44,20,0.6875,1.0,0.5660766429725185,65.5,67.625,71.0,0,0,817.3254999999999,126.0,4328.0,4454.0,72.0,-54.0,0.0166358595194085,-0.012123933542882801,-0.84375,-0.84375,0.6959375,-0.008437499999999987,True,False,False,-2.5
current,book_margin__touch_loss_rv_15m_le_0p9,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; touch_loss_rv_15m<=0.9,1,319,317,229,88,0.722397476340694,0.9937304075235109,0.6706616550933714,65.0,66.89589905362776,70.0,0,0,778.174,629.0,21206.0,21835.0,1694.0,1065.0,0.0798830519664246,0.048774902679184794,3.359621451104101,3.3385579937304075,0.6888012618296528,0.03359621451104111,191,189,138,51,0.7301587301587301,0.9895287958115183,0.6627578522864276,65.0,66.24867724867725,69.0,0,0,778.174,376.0,12521.0,12897.0,1279.0,903.0,0.10214839070361792,0.07001628285647825,4.777777777777778,4.727748691099476,0.6823809523809524,0.0477777777777777,64,64,46,18,0.71875,1.0,0.5986606971779259,66.5,67.71875,70.25,0,0,773.4784999999999,127.0,4334.0,4461.0,266.0,139.0,0.06137517305029996,0.031158932974669356,2.171875,2.171875,0.69703125,0.02171875000000001,64,64,45,19,0.703125,1.0,0.5822979889645707,66.0,67.984375,72.0,0,0,816.6279999999999,126.0,4351.0,4477.0,149.0,23.0,0.03424500114916111,0.00513736877373241,0.359375,0.359375,0.6995312499999999,0.003593750000000062,True,True,True,-2.5
current,book_margin__touch_loss_rv_15m_le_0p85,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; touch_loss_rv_15m<=0.85,1,319,316,230,86,0.7278481012658228,0.9905956112852664,0.6762587560271556,67.0,68.31962025316456,72.0,0,0,772.486,622.0,21589.0,22211.0,1411.0,789.0,0.06535735791375237,0.03552293908423754,2.4968354430379747,2.4733542319749215,0.702879746835443,0.024968354430379813,191,188,138,50,0.7340425531914894,0.9842931937172775,0.6666571209256853,67.0,67.80319148936171,71.0,0,0,772.2335,372.0,12747.0,13119.0,1053.0,681.0,0.08260767239350435,0.05190944431740224,3.622340425531915,3.5654450261780104,0.6978191489361703,0.036223404255319114,64,64,48,16,0.75,1.0,0.631837235413303,68.0,68.8125,73.25,0,0,770.137,125.0,4404.0,4529.0,396.0,271.0,0.08991825613079019,0.059836608522852726,4.234375,4.234375,0.7076562500000001,0.0423437499999999,64,64,44,20,0.6875,1.0,0.5660766429725185,68.0,69.34375,72.5,0,0,774.29,125.0,4438.0,4563.0,-38.0,-163.0,-0.008562415502478594,-0.03572211264518957,-2.546875,-2.546875,0.71296875,-0.02546875000000004,True,False,False,-2.5
current,book_margin__touch_loss_rv_15m_le_0p8,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; touch_loss_rv_15m<=0.8,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-2.5
current,book_margin__touch_loss_rv_15m_ge_0p8,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; touch_loss_rv_15m>=0.8,1,319,255,167,88,0.6549019607843137,0.799373040752351,0.5946425229003536,63.0,64.68627450980392,66.0,0,0,795.746,507.0,16495.0,17002.0,205.0,-302.0,0.012428008487420431,-0.017762616162804376,-1.184313725490196,-0.9467084639498433,0.6667450980392158,-0.011843137254902047,191,153,97,56,0.6339869281045751,0.8010471204188482,0.5552451700689189,63.0,64.2483660130719,65.0,0,0,796.599,305.0,9830.0,10135.0,-130.0,-435.0,-0.013224821973550356,-0.04292057227429699,-2.843137254901961,-2.277486910994764,0.6624183006535947,-0.028431372549019618,64,49,33,16,0.673469387755102,0.765625,0.5337920531457013,63.0,65.0204081632653,67.0,0,0,752.812,97.0,3186.0,3283.0,114.0,17.0,0.035781544256120526,0.005178190679256778,0.3469387755102041,0.265625,0.6700000000000002,0.0034693877551018604,64,53,37,16,0.6981132075471698,0.828125,0.5646316733114987,65.0,65.64150943396227,67.0,0,0,816.68,105.0,3479.0,3584.0,221.0,116.0,0.06352400114975568,0.03236607142857143,2.188679245283019,1.8125,0.6762264150943395,0.021886792452830317,False,False,True,-2.5
current,book_margin__touch_loss_rv_15m_ge_0p9,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; touch_loss_rv_15m>=0.9,1,319,158,103,55,0.6518987341772152,0.4952978056426332,0.5748132155819379,64.0,64.98101265822785,67.0,0,0,767.627,315.0,10267.0,10582.0,33.0,-282.0,0.003214181357748125,-0.026649026649026648,-1.7848101265822784,-0.8840125391849529,0.6697468354430379,-0.017848101265822702,191,92,56,36,0.6086956521739131,0.4816753926701571,0.5065341915409214,63.0,64.8804347826087,67.0,0,0,784.8834999999999,183.0,5969.0,6152.0,-369.0,-552.0,-0.06181940023454515,-0.08972691807542263,-6.0,-2.8900523560209423,0.668695652173913,-0.05999999999999994,64,28,19,9,0.6785714285714286,0.4375,0.49338843180857617,63.5,64.57142857142857,66.25,0,0,754.1175000000001,56.0,1808.0,1864.0,92.0,36.0,0.05088495575221239,0.019313304721030045,1.2857142857142858,0.5625,0.6657142857142856,0.012857142857143011,64,38,28,10,0.7368421052631579,0.59375,0.5799115381253364,65.5,65.52631578947368,68.0,0,0,734.082,76.0,2490.0,2566.0,310.0,234.0,0.12449799196787148,0.09119251753702261,6.157894736842105,3.65625,0.6752631578947369,0.061578947368420955,False,False,True,-2.5
current,book_margin__margin_per_rv_sigma_15m_ge_0p1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; margin_per_rv_sigma_15m>=0.1,1,319,317,228,89,0.7192429022082019,0.9937304075235109,0.667377213914005,65.0,66.69085173501577,69.0,0,0,796.599,629.0,21141.0,21770.0,1659.0,1030.0,0.07847310912445012,0.04731281580156178,3.2492113564668768,3.2288401253918497,0.6867507886435331,0.032492113564668745,191,189,137,52,0.7248677248677249,0.9895287958115183,0.657199215349752,65.0,66.0952380952381,69.0,0,0,796.253,376.0,12492.0,12868.0,1208.0,832.0,0.09670188920909382,0.06465651227852036,4.402116402116402,4.356020942408377,0.6808465608465609,0.04402116402116396,64,64,46,18,0.71875,1.0,0.5986606971779259,65.5,67.359375,70.0,0,0,774.8900000000001,127.0,4311.0,4438.0,289.0,162.0,0.06703781025284157,0.03650292924740874,2.53125,2.53125,0.6934374999999999,0.02531250000000007,64,64,45,19,0.703125,1.0,0.5822979889645707,65.5,67.78125,71.25,0,0,817.3254999999999,126.0,4338.0,4464.0,162.0,36.0,0.03734439834024896,0.008064516129032258,0.5625,0.5625,0.6975,0.005624999999999991,True,True,True,-2.5
current,book_margin__margin_per_rv_sigma_15m_ge_0p25,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; margin_per_rv_sigma_15m>=0.25,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,68.0,69.54113924050633,73.0,0,0,768.3530000000001,620.0,21975.0,22595.0,1925.0,1305.0,0.0875995449374289,0.05775614073910157,4.129746835443038,4.090909090909091,0.7150316455696202,0.04129746835443049,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.81382978723404,72.0,0,0,767.952,370.0,12937.0,13307.0,1363.0,993.0,0.10535672876246426,0.07462237919891786,5.281914893617022,5.198952879581152,0.7078191489361702,0.052819148936170235,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.015625,75.0,0,0,768.5315,125.0,4481.0,4606.0,419.0,294.0,0.09350591385851373,0.06382978723404255,4.59375,4.59375,0.7196875,0.045937499999999964,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-2.5
current,book_margin__margin_per_rv_sigma_15m_ge_0p5,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; margin_per_rv_sigma_15m>=0.5,1,319,305,249,56,0.8163934426229508,0.9561128526645768,0.7690999278818645,77.0,77.5344262295082,83.0,4,0,650.482,528.0,23648.0,24176.0,1252.0,724.0,0.05294316644113667,0.029947054930509597,2.3737704918032785,2.269592476489028,0.792655737704918,0.02373770491803273,191,182,147,35,0.8076923076923077,0.9528795811518325,0.7443134714980922,77.0,77.21978021978022,82.0,4,0,650.192,319.0,14054.0,14373.0,646.0,327.0,0.045965561406005405,0.02275099144228762,1.7967032967032968,1.712041884816754,0.7897252747252749,0.017967032967032837,64,62,50,12,0.8064516129032258,0.96875,0.6914820382117387,78.0,77.46774193548387,83.0,0,0,653.3040000000001,105.0,4803.0,4908.0,197.0,92.0,0.041016031646887365,0.018744906275468622,1.4838709677419355,1.4375,0.7916129032258067,0.01483870967741907,64,61,52,9,0.8524590163934426,0.953125,0.742767647052789,78.0,78.54098360655738,85.0,0,0,599.944,104.0,4791.0,4895.0,409.0,305.0,0.08536839908161135,0.06230847803881512,5.0,4.765625,0.8024590163934426,0.04999999999999993,True,True,True,-2.5
current,book_margin__brownian_p_rv_15m_ge_0p55,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; brownian_p_rv_15m>=0.55,1,319,317,229,88,0.722397476340694,0.9937304075235109,0.6706616550933714,65.0,66.89589905362776,70.0,0,0,778.174,629.0,21206.0,21835.0,1694.0,1065.0,0.0798830519664246,0.048774902679184794,3.359621451104101,3.3385579937304075,0.6888012618296528,0.03359621451104111,191,189,138,51,0.7301587301587301,0.9895287958115183,0.6627578522864276,65.0,66.24867724867725,69.0,0,0,778.174,376.0,12521.0,12897.0,1279.0,903.0,0.10214839070361792,0.07001628285647825,4.777777777777778,4.727748691099476,0.6823809523809524,0.0477777777777777,64,64,46,18,0.71875,1.0,0.5986606971779259,66.5,67.71875,70.25,0,0,773.4784999999999,127.0,4334.0,4461.0,266.0,139.0,0.06137517305029996,0.031158932974669356,2.171875,2.171875,0.69703125,0.02171875000000001,64,64,45,19,0.703125,1.0,0.5822979889645707,66.0,67.984375,72.0,0,0,816.6279999999999,126.0,4351.0,4477.0,149.0,23.0,0.03424500114916111,0.00513736877373241,0.359375,0.359375,0.6995312499999999,0.003593750000000062,True,True,True,-2.5
current,book_margin__brownian_p_rv_15m_ge_0p6,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; brownian_p_rv_15m>=0.6,1,319,316,239,77,0.7563291139240507,0.9905956112852664,0.7061021994126015,69.0,69.61708860759494,73.0,0,0,768.212,620.0,21999.0,22619.0,1901.0,1281.0,0.08641301877358061,0.05663380343958619,4.05379746835443,4.015673981191223,0.7157911392405063,0.040537974683544364,191,188,143,45,0.7606382978723404,0.9842931937172775,0.6948140782582087,68.0,68.92021276595744,72.25,0,0,767.142,370.0,12957.0,13327.0,1343.0,973.0,0.10365053638959636,0.07300967959780896,5.175531914893617,5.0942408376963355,0.7088829787234043,0.05175531914893605,64,64,49,15,0.765625,1.0,0.6486674241743136,69.0,70.078125,75.0,0,0,768.5315,125.0,4485.0,4610.0,415.0,290.0,0.09253065774804906,0.06290672451193059,4.53125,4.53125,0.7203125000000001,0.04531249999999987,64,64,47,17,0.734375,1.0,0.6151712627143486,70.5,71.203125,75.0,0,0,771.3735,125.0,4557.0,4682.0,143.0,18.0,0.031380294053105114,0.003844510892780863,0.28125,0.28125,0.7315625,0.0028124999999999956,True,True,True,-2.5
current,book_margin__drift_p_5m_rv_15m_ge_0p55,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; drift_p_5m_rv_15m>=0.55,1,319,317,226,91,0.7129337539432177,0.9937304075235109,0.6608171566017417,65.0,67.10725552050474,70.0,0,0,777.245,628.0,21273.0,21901.0,1327.0,699.0,0.062379542142622105,0.03191635085155929,2.2050473186119874,2.1912225705329154,0.6908832807570978,0.022050473186119857,191,189,138,51,0.7301587301587301,0.9895287958115183,0.6627578522864276,64.0,66.38095238095238,69.0,0,0,777.245,376.0,12546.0,12922.0,1254.0,878.0,0.09995217599234815,0.06794613836867358,4.645502645502646,4.596858638743456,0.6837037037037036,0.04645502645502653,64,64,45,19,0.703125,1.0,0.5822979889645707,66.5,68.015625,72.0,0,0,771.7515,126.0,4353.0,4479.0,147.0,21.0,0.033769813921433495,0.004688546550569324,0.328125,0.328125,0.69984375,0.0032812500000000133,64,64,43,21,0.671875,1.0,0.5499910584909149,66.5,68.34375,72.0,0,0,808.113,126.0,4374.0,4500.0,-74.0,-200.0,-0.016918152720621856,-0.044444444444444446,-3.125,-3.125,0.703125,-0.03125,True,False,False,-2.5
current,book_margin__drift_p_5m_rv_15m_ge_0p6,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; drift_p_5m_rv_15m>=0.6,1,319,317,228,89,0.7192429022082019,0.9937304075235109,0.667377213914005,65.0,67.38170347003154,70.0,0,0,774.359,626.0,21360.0,21986.0,1440.0,814.0,0.06741573033707865,0.03702356044755754,2.5678233438485805,2.5517241379310347,0.6935646687697159,0.025678233438485965,191,189,139,50,0.7354497354497355,0.9895287958115183,0.6683274714969182,65.0,66.70899470899471,69.0,0,0,772.571,375.0,12608.0,12983.0,1292.0,917.0,0.1024746192893401,0.07063082492490179,4.851851851851852,4.801047120418848,0.6869312169312168,0.04851851851851863,64,64,46,18,0.71875,1.0,0.5986606971779259,67.0,68.40625,72.0,0,0,771.7515,125.0,4378.0,4503.0,222.0,97.0,0.05070808588396528,0.021541194759049524,1.515625,1.515625,0.70359375,0.015156249999999982,64,64,43,21,0.671875,1.0,0.5499910584909149,66.5,68.34375,72.0,0,0,808.113,126.0,4374.0,4500.0,-74.0,-200.0,-0.016918152720621856,-0.044444444444444446,-3.125,-3.125,0.703125,-0.03125,True,False,False,-2.5
current,book_margin__adverse_move_15m_le_10,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; adverse_move_15m<=10,1,319,314,225,89,0.7165605095541401,0.9843260188087775,0.6643290993039679,65.0,69.1592356687898,73.0,2,0,765.2645,595.0,21716.0,22311.0,784.0,189.0,0.03610241296739731,0.008471157724889069,0.6019108280254777,0.5924764890282131,0.7105414012738853,0.006019108280254759,191,186,135,51,0.7258064516129032,0.9738219895287958,0.6576141914342754,65.0,68.61290322580645,72.0,1,0,765.8015,353.0,12762.0,13115.0,738.0,385.0,0.05782792665726375,0.029355699580632864,2.0698924731182795,2.0157068062827226,0.7051075268817205,0.020698924731182733,64,64,45,19,0.703125,1.0,0.5822979889645707,66.0,69.53125,74.25,0,0,747.4515,122.0,4450.0,4572.0,50.0,-72.0,0.011235955056179775,-0.015748031496062992,-1.125,-1.125,0.714375,-0.011249999999999982,64,64,45,19,0.703125,1.0,0.5822979889645707,66.5,70.375,73.5,1,0,771.1859999999999,120.0,4504.0,4624.0,-4.0,-124.0,-0.0008880994671403197,-0.026816608996539794,-1.9375,-1.9375,0.7224999999999999,-0.01937499999999992,True,False,False,-2.5
current,book_margin__adverse_move_15m_le_50,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; adverse_move_15m<=50,1,319,315,222,93,0.7047619047619048,0.987460815047022,0.6521652497769883,65.0,67.11428571428571,69.0,1,0,776.512,616.0,21141.0,21757.0,1059.0,443.0,0.050092237831701435,0.020361263041779657,1.4063492063492065,1.3887147335423198,0.6906984126984127,0.014063492063492111,191,187,134,53,0.7165775401069518,0.9790575916230366,0.6481313812869184,64.0,66.54545454545455,68.0,1,0,775.795,367.0,12444.0,12811.0,956.0,589.0,0.07682417229186757,0.04597611427679338,3.1497326203208558,3.0837696335078535,0.6850802139037434,0.03149732620320844,64,64,43,21,0.671875,1.0,0.5499910584909149,65.0,67.53125,70.0,0,0,777.7925,125.0,4322.0,4447.0,-22.0,-147.0,-0.005090236001850995,-0.033055992804137624,-2.296875,-2.296875,0.69484375,-0.022968749999999982,64,64,45,19,0.703125,1.0,0.5822979889645707,65.0,68.359375,71.0,0,0,797.7760000000001,124.0,4375.0,4499.0,125.0,1.0,0.02857142857142857,0.0002222716159146477,0.015625,0.015625,0.70296875,0.00015624999999996891,True,False,False,-2.5
current,book_margin__abs_book_rv15_gap_le_0p2,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; abs_book_rv15_gap<=0.2,1,319,317,225,92,0.7097791798107256,0.9937304075235109,0.6575414825327731,64.0,65.73186119873817,68.0,0,0,818.121,629.0,20837.0,21466.0,1663.0,1034.0,0.07980995344819312,0.04816919780117395,3.2618296529968456,3.2413793103448274,0.677160883280757,0.032618296529968616,191,189,135,54,0.7142857142857143,0.9895287958115183,0.6461141246543445,63.0,64.96296296296296,67.0,0,0,815.81,376.0,12278.0,12654.0,1222.0,846.0,0.09952761035999348,0.06685633001422475,4.476190476190476,4.429319371727749,0.6695238095238095,0.04476190476190478,64,64,44,20,0.6875,1.0,0.5660766429725185,64.5,66.484375,69.0,0,0,811.4365,128.0,4255.0,4383.0,145.0,17.0,0.03407755581668625,0.0038786219484371436,0.265625,0.265625,0.68484375,0.0026562500000000266,64,64,46,18,0.71875,1.0,0.5986606971779259,65.0,67.25,69.0,0,0,826.271,125.0,4304.0,4429.0,296.0,171.0,0.0687732342007435,0.0386091668548205,2.671875,2.671875,0.69203125,0.026718750000000013,True,True,True,-2.5
