chooser,gate_family,gate,pass_80_retention,target_pass,min_test_accuracy,min_test_retention,all_rows,all_wins,all_losses,all_base_rows,all_accuracy,all_retention,train_rows,train_wins,train_losses,train_base_rows,train_accuracy,train_retention,validation_rows,validation_wins,validation_losses,validation_base_rows,validation_accuracy,validation_retention,holdout_rows,holdout_wins,holdout_losses,holdout_base_rows,holdout_accuracy,holdout_retention
score_mean_book_rv15,adverse_move_1m,adverse_move_1m<=25,True,False,0.7937649880095923,0.8932714617169374,4035,3139,896,4310,0.7779429987608426,0.9361948955916474,2431,1853,578,2586,0.7622377622377622,0.940061871616396,834,662,172,862,0.7937649880095923,0.9675174013921114,770,624,146,862,0.8103896103896104,0.8932714617169374
score_min_book_rv15,adverse_move_1m,adverse_move_1m<=25,True,False,0.7937649880095923,0.8932714617169374,4035,3139,896,4310,0.7779429987608426,0.9361948955916474,2431,1853,578,2586,0.7622377622377622,0.940061871616396,834,662,172,862,0.7937649880095923,0.9675174013921114,770,624,146,862,0.8103896103896104,0.8932714617169374
score_mean_book_rv15_drift5,physics_composite,low_gap_or_high_blend,True,False,0.7937062937062938,0.9907192575406032,4274,3293,981,4310,0.7704726251754797,0.991647331786543,2562,1929,633,2586,0.752927400468384,0.9907192575406032,854,683,171,862,0.7997658079625293,0.9907192575406032,858,681,177,862,0.7937062937062938,0.9953596287703016
score_min_book_rv15_drift5,physics_composite,low_gap_or_high_blend,True,False,0.7937062937062938,0.9907192575406032,4273,3290,983,4310,0.7699508542007957,0.991415313225058,2561,1927,634,2586,0.7524404529480672,0.9903325599381284,854,682,172,862,0.7985948477751756,0.9907192575406032,858,681,177,862,0.7937062937062938,0.9953596287703016
score_regime_blend,adverse_move_5m,adverse_move_5m<=0,True,False,0.7936507936507936,0.8039443155452436,3520,2712,808,4310,0.7704545454545455,0.8167053364269141,2112,1593,519,2586,0.7542613636363636,0.8167053364269141,693,550,143,862,0.7936507936507936,0.8039443155452436,715,569,146,862,0.7958041958041958,0.8294663573085846
score_regime_blend,signed_move_5m,signed_move_5m>=0,True,False,0.7936507936507936,0.8039443155452436,3520,2712,808,4310,0.7704545454545455,0.8167053364269141,2112,1593,519,2586,0.7542613636363636,0.8167053364269141,693,550,143,862,0.7936507936507936,0.8039443155452436,715,569,146,862,0.7958041958041958,0.8294663573085846
score_mean_book_rv30,physics_pair,adverse_move_5m<=50 and spread_cents<=4,True,False,0.7935943060498221,0.9582366589327146,4186,3256,930,4310,0.7778308647873865,0.97122969837587,2517,1914,603,2586,0.7604290822407628,0.9733178654292344,843,669,174,862,0.7935943060498221,0.9779582366589327,826,673,153,862,0.8147699757869249,0.9582366589327146
score_mean_book_rv30,physics_pair,abs_book_rv30_gap<=0.3 and adverse_move_5m<=50,True,False,0.7935943060498221,0.9547563805104409,4176,3246,930,4310,0.7772988505747126,0.9689095127610209,2510,1907,603,2586,0.7597609561752988,0.9706109822119103,843,669,174,862,0.7935943060498221,0.9779582366589327,823,670,153,862,0.8140947752126367,0.9547563805104409
score_mean_book_rv15,physics_pair,adverse_move_5m<=50 and spread_cents<=4,True,False,0.7935943060498221,0.9605568445475638,4188,3258,930,4310,0.7779369627507163,0.9716937354988399,2517,1915,602,2586,0.7608263806118395,0.9733178654292344,843,669,174,862,0.7935943060498221,0.9779582366589327,828,674,154,862,0.8140096618357487,0.9605568445475638
score_min_book_rv15,physics_pair,adverse_move_5m<=50 and spread_cents<=4,True,False,0.7935943060498221,0.9605568445475638,4188,3258,930,4310,0.7779369627507163,0.9716937354988399,2517,1915,602,2586,0.7608263806118395,0.9733178654292344,843,669,174,862,0.7935943060498221,0.9779582366589327,828,674,154,862,0.8140096618357487,0.9605568445475638
score_mean_book_rv15,physics_pair,abs_book_rv30_gap<=0.3 and adverse_move_5m<=50,True,False,0.7935943060498221,0.95707656612529,4178,3248,930,4310,0.7774054571565342,0.9693735498839907,2510,1908,602,2586,0.7601593625498008,0.9706109822119103,843,669,174,862,0.7935943060498221,0.9779582366589327,825,671,154,862,0.8133333333333334,0.95707656612529
score_min_book_rv15,physics_pair,abs_book_rv30_gap<=0.3 and adverse_move_5m<=50,True,False,0.7935943060498221,0.95707656612529,4178,3248,930,4310,0.7774054571565342,0.9693735498839907,2510,1908,602,2586,0.7601593625498008,0.9706109822119103,843,669,174,862,0.7935943060498221,0.9779582366589327,825,671,154,862,0.8133333333333334,0.95707656612529
score_mean_book_rv15_drift5,physics_pair,adverse_move_5m<=50 and adverse_move_15m<=50,True,False,0.7935323383084577,0.8654292343387471,3892,3013,879,4310,0.7741521068859198,0.9030162412993039,2342,1778,564,2586,0.7591801878736123,0.905645784996133,804,638,166,862,0.7935323383084577,0.9327146171693735,746,597,149,862,0.8002680965147453,0.8654292343387471
score_mean_book_rv15,rv_sigma_t_30m,rv_sigma_t_30m<=150,True,False,0.7935034802784223,0.8306264501160093,3972,3108,864,4310,0.7824773413897281,0.9215777262180974,2394,1832,562,2586,0.7652464494569757,0.925754060324826,862,684,178,862,0.7935034802784223,1.0,716,592,124,862,0.8268156424581006,0.8306264501160093
score_min_book_rv15,rv_sigma_t_30m,rv_sigma_t_30m<=150,True,False,0.7935034802784223,0.8306264501160093,3972,3108,864,4310,0.7824773413897281,0.9215777262180974,2394,1832,562,2586,0.7652464494569757,0.925754060324826,862,684,178,862,0.7935034802784223,1.0,716,592,124,862,0.8268156424581006,0.8306264501160093
score_mean_book_rv30,rv_sigma_t_30m,rv_sigma_t_30m<=150,True,False,0.7935034802784223,0.8306264501160093,3972,3107,865,4310,0.7822255790533736,0.9215777262180974,2394,1832,562,2586,0.7652464494569757,0.925754060324826,862,684,178,862,0.7935034802784223,1.0,716,591,125,862,0.8254189944134078,0.8306264501160093
score_mean_book_rv15,rv_sigma_t_30m,rv_sigma_t_30m<=200,True,False,0.7935034802784223,0.8955916473317865,4130,3235,895,4310,0.7832929782082324,0.9582366589327146,2496,1914,582,2586,0.7668269230769231,0.9651972157772621,862,684,178,862,0.7935034802784223,1.0,772,637,135,862,0.8251295336787565,0.8955916473317865
score_min_book_rv15,rv_sigma_t_30m,rv_sigma_t_30m<=200,True,False,0.7935034802784223,0.8955916473317865,4130,3235,895,4310,0.7832929782082324,0.9582366589327146,2496,1914,582,2586,0.7668269230769231,0.9651972157772621,862,684,178,862,0.7935034802784223,1.0,772,637,135,862,0.8251295336787565,0.8955916473317865
score_mean_book_rv30,rv_sigma_t_30m,rv_sigma_t_30m<=200,True,False,0.7935034802784223,0.8955916473317865,4130,3234,896,4310,0.7830508474576271,0.9582366589327146,2496,1914,582,2586,0.7668269230769231,0.9651972157772621,862,684,178,862,0.7935034802784223,1.0,772,636,136,862,0.8238341968911918,0.8955916473317865
score_mean_book_rv15,rv_sigma_t_15m,rv_sigma_t_15m<=200,True,False,0.7935034802784223,0.9095127610208816,4146,3232,914,4310,0.7795465508924264,0.9619489559164733,2500,1906,594,2586,0.7624,0.9667440061871616,862,684,178,862,0.7935034802784223,1.0,784,642,142,862,0.8188775510204082,0.9095127610208816
score_min_book_rv15,rv_sigma_t_15m,rv_sigma_t_15m<=200,True,False,0.7935034802784223,0.9095127610208816,4146,3232,914,4310,0.7795465508924264,0.9619489559164733,2500,1906,594,2586,0.7624,0.9667440061871616,862,684,178,862,0.7935034802784223,1.0,784,642,142,862,0.8188775510204082,0.9095127610208816
score_mean_book_rv15,physics_pair,abs_book_rv15_gap<=0.3 and rv_sigma_t_15m<=200,True,False,0.7935034802784223,0.9037122969837587,4132,3220,912,4310,0.7792836398838335,0.9587006960556844,2491,1899,592,2586,0.7623444399839422,0.9632637277648879,862,684,178,862,0.7935034802784223,1.0,779,637,142,862,0.8177150192554558,0.9037122969837587
score_min_book_rv15,physics_pair,abs_book_rv15_gap<=0.3 and rv_sigma_t_15m<=200,True,False,0.7935034802784223,0.9037122969837587,4132,3220,912,4310,0.7792836398838335,0.9587006960556844,2491,1899,592,2586,0.7623444399839422,0.9632637277648879,862,684,178,862,0.7935034802784223,1.0,779,637,142,862,0.8177150192554558,0.9037122969837587
score_mean_book_rv30,rv_sigma_t_15m,rv_sigma_t_15m<=200,True,False,0.7935034802784223,0.9095127610208816,4146,3230,916,4310,0.779064158224795,0.9619489559164733,2500,1905,595,2586,0.762,0.9667440061871616,862,684,178,862,0.7935034802784223,1.0,784,641,143,862,0.8176020408163265,0.9095127610208816
score_mean_book_rv30,physics_pair,abs_book_rv15_gap<=0.3 and rv_sigma_t_15m<=200,True,False,0.7935034802784223,0.9037122969837587,4132,3218,914,4310,0.7787996127783156,0.9587006960556844,2491,1898,593,2586,0.7619429947812124,0.9632637277648879,862,684,178,862,0.7935034802784223,1.0,779,636,143,862,0.8164313222079589,0.9037122969837587
score_mean_book_rv30,score_mean_book_rv15,score_mean_book_rv15>=0.5,True,False,0.7935034802784223,0.9965197215777262,4296,3347,949,4310,0.779096834264432,0.9967517401392111,2575,1963,612,2586,0.7623300970873786,0.9957463263727765,862,684,178,862,0.7935034802784223,1.0,859,700,159,862,0.8149010477299186,0.9965197215777262
score_mean_book_rv30,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=-0.25,True,False,0.7935034802784223,1.0,4306,3351,955,4310,0.7782164421737111,0.9990719257540603,2582,1965,617,2586,0.7610379550735864,0.9984532095901005,862,684,178,862,0.7935034802784223,1.0,862,702,160,862,0.814385150812065,1.0
score_mean_book_rv30,none,keep_all,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1968,618,2586,0.7610208816705336,1.0,862,684,178,862,0.7935034802784223,1.0,862,702,160,862,0.814385150812065,1.0
score_mean_book_rv30,ask_cents,ask_cents<=100,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1968,618,2586,0.7610208816705336,1.0,862,684,178,862,0.7935034802784223,1.0,862,702,160,862,0.814385150812065,1.0
score_mean_book_rv30,abs_book_rv15_gap,abs_book_rv15_gap<=0.5,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1968,618,2586,0.7610208816705336,1.0,862,684,178,862,0.7935034802784223,1.0,862,702,160,862,0.814385150812065,1.0
score_mean_book_rv30,abs_book_rv30_gap,abs_book_rv30_gap<=0.5,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1968,618,2586,0.7610208816705336,1.0,862,684,178,862,0.7935034802784223,1.0,862,702,160,862,0.814385150812065,1.0
score_mean_book_rv30,abs_book_rv15_gap,abs_book_rv15_gap<=0.4,True,False,0.7935034802784223,1.0,4309,3353,956,4310,0.7781387792991413,0.9997679814385151,2585,1967,618,2586,0.7609284332688588,0.9996133023975251,862,684,178,862,0.7935034802784223,1.0,862,702,160,862,0.814385150812065,1.0
score_mean_book_rv30,abs_book_rv30_gap,abs_book_rv30_gap<=0.4,True,False,0.7935034802784223,1.0,4309,3353,956,4310,0.7781387792991413,0.9997679814385151,2585,1967,618,2586,0.7609284332688588,0.9996133023975251,862,684,178,862,0.7935034802784223,1.0,862,702,160,862,0.814385150812065,1.0
score_mean_book_rv30,adverse_move_1m,adverse_move_1m<=100,True,False,0.7935034802784223,0.994199535962877,4299,3345,954,4310,0.7780879274249826,0.9974477958236659,2580,1964,616,2586,0.7612403100775194,0.9976798143851509,862,684,178,862,0.7935034802784223,1.0,857,697,160,862,0.8133022170361727,0.994199535962877
score_mean_book_rv30,abs_book_rv15_gap,abs_book_rv15_gap<=0.3,True,False,0.7935034802784223,0.994199535962877,4296,3342,954,4310,0.7779329608938548,0.9967517401392111,2577,1961,616,2586,0.7609623593325573,0.9965197215777262,862,684,178,862,0.7935034802784223,1.0,857,697,160,862,0.8133022170361727,0.994199535962877
score_mean_book_rv15,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=-0.25,True,False,0.7935034802784223,1.0,4308,3353,955,4310,0.7783194057567316,0.9995359628770302,2584,1968,616,2586,0.7616099071207431,0.9992266047950503,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_min_book_rv15,margin_per_rv_sigma_15m,margin_per_rv_sigma_15m>=-0.25,True,False,0.7935034802784223,1.0,4308,3353,955,4310,0.7783194057567316,0.9995359628770302,2584,1968,616,2586,0.7616099071207431,0.9992266047950503,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_mean_book_rv15,none,keep_all,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_mean_book_rv15,score_mean_book_rv15,score_mean_book_rv15>=0.5,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_mean_book_rv15,ask_cents,ask_cents<=100,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_mean_book_rv15,abs_book_rv15_gap,abs_book_rv15_gap<=0.5,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_mean_book_rv15,abs_book_rv30_gap,abs_book_rv30_gap<=0.5,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_min_book_rv15,none,keep_all,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_min_book_rv15,score_mean_book_rv15,score_mean_book_rv15>=0.5,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_min_book_rv15,ask_cents,ask_cents<=100,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_min_book_rv15,abs_book_rv15_gap,abs_book_rv15_gap<=0.5,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_min_book_rv15,abs_book_rv30_gap,abs_book_rv30_gap<=0.5,True,False,0.7935034802784223,1.0,4310,3354,956,4310,0.7781902552204176,1.0,2586,1969,617,2586,0.7614075792730085,1.0,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_mean_book_rv15,abs_book_rv15_gap,abs_book_rv15_gap<=0.4,True,False,0.7935034802784223,1.0,4309,3353,956,4310,0.7781387792991413,0.9997679814385151,2585,1968,617,2586,0.7613152804642166,0.9996133023975251,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_mean_book_rv15,abs_book_rv30_gap,abs_book_rv30_gap<=0.4,True,False,0.7935034802784223,1.0,4309,3353,956,4310,0.7781387792991413,0.9997679814385151,2585,1968,617,2586,0.7613152804642166,0.9996133023975251,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_min_book_rv15,abs_book_rv15_gap,abs_book_rv15_gap<=0.4,True,False,0.7935034802784223,1.0,4309,3353,956,4310,0.7781387792991413,0.9997679814385151,2585,1968,617,2586,0.7613152804642166,0.9996133023975251,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_min_book_rv15,abs_book_rv30_gap,abs_book_rv30_gap<=0.4,True,False,0.7935034802784223,1.0,4309,3353,956,4310,0.7781387792991413,0.9997679814385151,2585,1968,617,2586,0.7613152804642166,0.9996133023975251,862,684,178,862,0.7935034802784223,1.0,862,701,161,862,0.8132250580046404,1.0
score_mean_book_rv15,rv_sigma_t_15m,rv_sigma_t_15m<=300,True,False,0.7935034802784223,0.9767981438515081,4270,3326,944,4310,0.7789227166276347,0.9907192575406032,2566,1958,608,2586,0.7630553390491036,0.9922660479505027,862,684,178,862,0.7935034802784223,1.0,842,684,158,862,0.8123515439429929,0.9767981438515081
score_min_book_rv15,rv_sigma_t_15m,rv_sigma_t_15m<=300,True,False,0.7935034802784223,0.9767981438515081,4270,3326,944,4310,0.7789227166276347,0.9907192575406032,2566,1958,608,2586,0.7630553390491036,0.9922660479505027,862,684,178,862,0.7935034802784223,1.0,842,684,158,862,0.8123515439429929,0.9767981438515081
score_mean_book_rv30,rv_sigma_t_15m,rv_sigma_t_15m<=300,True,False,0.7935034802784223,0.9767981438515081,4270,3325,945,4310,0.7786885245901639,0.9907192575406032,2566,1957,609,2586,0.7626656274356975,0.9922660479505027,862,684,178,862,0.7935034802784223,1.0,842,684,158,862,0.8123515439429929,0.9767981438515081
score_mean_book_rv15,adverse_move_1m,adverse_move_1m<=100,True,False,0.7935034802784223,0.994199535962877,4299,3345,954,4310,0.7780879274249826,0.9974477958236659,2580,1965,615,2586,0.7616279069767442,0.9976798143851509,862,684,178,862,0.7935034802784223,1.0,857,696,161,862,0.8121353558926487,0.994199535962877
score_min_book_rv15,adverse_move_1m,adverse_move_1m<=100,True,False,0.7935034802784223,0.994199535962877,4299,3345,954,4310,0.7780879274249826,0.9974477958236659,2580,1965,615,2586,0.7616279069767442,0.9976798143851509,862,684,178,862,0.7935034802784223,1.0,857,696,161,862,0.8121353558926487,0.994199535962877
score_mean_book_rv15,abs_book_rv15_gap,abs_book_rv15_gap<=0.3,True,False,0.7935034802784223,0.994199535962877,4296,3342,954,4310,0.7779329608938548,0.9967517401392111,2577,1962,615,2586,0.7613504074505238,0.9965197215777262,862,684,178,862,0.7935034802784223,1.0,857,696,161,862,0.8121353558926487,0.994199535962877
score_min_book_rv15,abs_book_rv15_gap,abs_book_rv15_gap<=0.3,True,False,0.7935034802784223,0.994199535962877,4296,3342,954,4310,0.7779329608938548,0.9967517401392111,2577,1962,615,2586,0.7613504074505238,0.9965197215777262,862,684,178,862,0.7935034802784223,1.0,857,696,161,862,0.8121353558926487,0.994199535962877
score_mean_book_rv15,rv_sigma_t_30m,rv_sigma_t_30m<=300,True,False,0.7935034802784223,0.9756380510440835,4267,3325,942,4310,0.7792359971877197,0.9900232018561484,2564,1958,606,2586,0.7636505460218409,0.991492652745553,862,684,178,862,0.7935034802784223,1.0,841,683,158,862,0.812128418549346,0.9756380510440835
