abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,meta_policy,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,selection_reason,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.377796,True,63.0,0.63,500.0,47.0,-0.453716,0.03546300000000002,10.0,4.0,11,v28_raw,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY052000-00,7,3,raw_when_same_else_rmt_repetition_forget_p60_edge0,70.0,3,0.7361133778014761,0.665463,0.665463,v28_raw_p50_edge0,1.546284,p_below_floor,0.5727074984684886,no,663.416,same_side_use_raw,no,True,97.327568,rejected_actionable,spectral_dominant_factor,finalized,4.566137714555799,2.0882423465971427,2026-05-05T23:48:56.586770+00:00,0.03546300000000002,48
0.164719,True,60.0,0.6,641.0,0.0,-20.722244,0.0,6.01,4.0,11,rmt_repetition_forget,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY052015-15,2,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,76.0,3,0.760082817769371,0.6,0.432778,rmt_repetition_forget_p60_edge0,-18.722244,p_below_floor,0.7703621520911624,yes,715.5,side_flip_use_wait,yes,True,101.87038,rejected_actionable,spectral_dominant_factor,finalized,3.497149314248483,1.599359403266986,2026-05-06T00:03:04.502101+00:00,-0.16722199999999998,48
0.144729,True,47.0,0.47,672.0,0.0,3.078031,0.07078000000000007,609.78,4.0,11,v28_raw,-94,True,-94,True,True,2.1865937744230046,KXBTC15M-26MAY052030-30,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-98.0,4,0.9473858809018099,0.54078,0.54078,v28_raw_p50_edge0,5.078031,p_below_floor,1.0532371475786535,no,879.629,same_side_use_raw,yes,False,123.126819,rejected_actionable,spectral_dominant_factor,finalized,33.87566445250868,15.492436157442068,2026-05-06T00:15:20.371177+00:00,0.07078000000000007,48
0.161783,True,56.0,0.56,593.0,0.0,-0.973411,0.030265999999999904,121.0,4.0,11,v28_raw,-112,True,-112,False,False,2.1865937744230046,KXBTC15M-26MAY052045-45,2,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,-116.0,3,0.8858731164376115,0.590266,0.590266,v28_raw_p50_edge0,1.026589,p_below_floor,0.9355618667795917,no,773.798,same_side_use_raw,yes,False,118.615496,rejected_actionable,spectral_dominant_factor,finalized,17.11149859793436,7.8256413230892505,2026-05-06T00:32:06.202799+00:00,0.030265999999999904,48
0.19548,True,70.0,0.7,843.0,0.0,-15.291329,0.0,40.0,3.0,11,rmt_repetition_forget,-140,True,-140,False,False,2.1865937744230046,KXBTC15M-26MAY052100-00,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,-143.0,3,0.995960888501219,0.7,0.582087,rmt_repetition_forget_p60_edge0,-13.291329,p_below_floor,0.8343291267333653,yes,767.799,side_flip_use_wait,no,False,109.832476,rejected_actionable,spectral_dominant_factor,finalized,946.5680967501304,432.8961820994435,2026-05-06T00:47:12.203978+00:00,-0.11791299999999993,48
0.195783,True,53.0,0.53,187.0,15.0,0.147567,0.04147599999999996,34.61,4.0,11,v28_raw,94,True,94,True,True,2.1865937744230046,KXBTC15M-26MAY052115-15,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,90.0,3,0.9608370145648155,0.571476,0.571476,v28_raw_p50_edge0,2.147567,p_below_floor,0.9450767881068326,yes,850.512,same_side_use_raw,yes,True,118.243045,rejected_actionable,spectral_dominant_factor,finalized,95.01436803765411,43.45314120485245,2026-05-06T01:00:49.489174+00:00,0.04147599999999996,48
0.789781,True,80.0,0.8,828.0,0.0,-1.216373,0.022835999999999967,19.06,3.0,11,v28_raw,40,True,40,False,False,2.1865937744230046,KXBTC15M-26MAY052130-30,2,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,37.0,4,0.9932506659922464,0.822836,0.822836,v28_raw_p50_edge0,0.783627,p_below_floor,0.44405316169357073,yes,730.554,same_side_use_raw,yes,True,108.574438,rejected_actionable,spectral_dominant_factor,finalized,226.31969755847496,103.50331195751981,2026-05-06T01:17:49.446399+00:00,0.022835999999999967,48
0.941969,True,83.0,0.83,985.0,16.0,0.541718,0.03541700000000003,94.92,2.0,11,v28_raw,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY052145-45,2,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,32.0,4,0.8586083273562025,0.865417,0.865417,v28_raw_p50_edge0,2.541718,edge_below_floor,0.30414059562596774,yes,579.745,same_side_use_raw,yes,True,97.20063,rejected_actionable,spectral_dominant_factor,finalized,4.368361814281325,1.9977930356241147,2026-05-06T01:35:20.258067+00:00,0.03541700000000003,48
0.503242,True,73.0,0.73,468.0,0.0,-5.586962,0.0,51.08,3.0,11,rmt_repetition_forget,54,True,54,False,False,2.1865937744230046,KXBTC15M-26MAY052200-00,4,2,raw_when_same_else_rmt_repetition_forget_p60_edge0,51.0,3,0.9184037268178497,0.73,0.70913,rmt_repetition_forget_p60_edge0,-3.586962,p_below_floor,0.5935026853295228,yes,736.56,side_flip_use_wait,yes,True,108.516331,rejected_actionable,spectral_dominant_factor,finalized,41.13179202418304,18.81089780155294,2026-05-06T01:47:43.439798+00:00,-0.020869999999999944,48
0.740524,True,77.0,0.77,156.0,31.0,0.423182,0.039231999999999934,43.26,3.0,11,v28_raw,46,True,46,False,False,2.1865937744230046,KXBTC15M-26MAY052215-15,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,43.0,2,0.676981936489068,0.809232,0.809232,v28_raw_p50_edge0,2.423182,p_below_floor,0.558639241423537,no,819.362,same_side_use_raw,no,True,122.77792,rejected_actionable,spectral_dominant_factor,finalized,7.478793591041552,3.420294010950912,2026-05-06T02:01:20.642847+00:00,0.039231999999999934,48
0.529873,True,65.0,0.65,719.0,16.0,4.062396,0.08062400000000003,40.0,4.0,11,v28_raw,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY052230-30,13,6,raw_when_same_else_rmt_repetition_forget_p60_edge0,66.0,3,0.9532618662190682,0.730624,0.730624,v28_raw_p50_edge0,6.062396,p_below_floor,0.2880079670335639,no,370.94,same_side_use_raw,no,True,76.206996,rejected_actionable,spectral_dominant_factor,finalized,44.28521901881593,20.25306187954452,2026-05-06T02:23:49.063251+00:00,0.08062400000000003,48
0.362082,True,57.0,0.57,94.0,47.0,3.378868,0.073789,5.0,4.0,11,v28_raw,-114,True,-114,False,False,2.1865937744230046,KXBTC15M-26MAY052245-45,7,3,raw_when_same_else_rmt_repetition_forget_p60_edge0,-118.0,2,0.7360740147273752,0.643789,0.643789,v28_raw_p50_edge0,5.378868,p_below_floor,0.6633737111403216,yes,752.49,same_side_use_raw,no,False,104.202793,rejected_actionable,spectral_dominant_factor,finalized,13.907638811774504,6.360412699631157,2026-05-06T02:32:27.510357+00:00,0.073789,48
1.210157,True,85.0,0.85,656.0,0.0,3.896671,0.068967,90.0,2.0,11,v28_raw,28,False,30,False,False,2.1865937744230046,KXBTC15M-26MAY052300-00,8,4,raw_when_same_else_rmt_repetition_forget_p60_edge0,26.0,2,0.7129381654893612,0.918967,0.918967,v28_raw_p50_edge0,5.896671,approved_entry,0.17919533255862446,yes,474.591,same_side_use_raw,yes,True,82.766141,approved_entry,spectral_dominant_factor,finalized,10.278602939843434,4.700737311188832,2026-05-06T02:52:05.427121+00:00,0.068967,48
1.030077,True,81.0,0.81,718.0,0.0,3.999851,0.07499899999999993,41.68,3.0,11,v28_raw,-38,False,38,False,False,2.1865937744230046,KXBTC15M-26MAY052315-15,13,7,raw_when_same_else_rmt_repetition_forget_p60_edge0,-41.0,3,0.9122376278180266,0.884999,0.884999,v28_raw_p50_edge0,5.999851,approved_entry,0.21482441758698537,yes,469.554,same_side_use_raw,yes,True,83.314172,approved_entry,spectral_dominant_factor,finalized,19.373304490508563,8.86003825544631,2026-05-06T03:07:10.446683+00:00,0.07499899999999993,48
0.369967,True,63.0,0.63,734.0,0.0,-1.082419,0.02917599999999998,23.98,4.0,11,v28_raw,-126,True,-126,False,False,2.1865937744230046,KXBTC15M-26MAY052330-30,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,-130.0,3,0.960977696259499,0.659176,0.659176,v28_raw_p50_edge0,0.917581,p_below_floor,0.572942404465045,yes,654.661,same_side_use_raw,no,False,97.252016,rejected_actionable,spectral_dominant_factor,finalized,67.97588717013002,31.08757006685771,2026-05-06T03:19:05.339511+00:00,0.02917599999999998,48
0.275785,True,63.0,0.63,454.0,32.0,-3.323289,0.0067669999999999675,156.24,4.0,11,v28_raw,74,True,74,False,True,2.1865937744230046,KXBTC15M-26MAY052345-45,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,70.0,4,0.9839070868382598,0.636767,0.636767,v28_raw_p50_edge0,-1.323289,p_below_floor,0.8994539296283267,no,850.023,same_side_use_raw,no,True,121.942963,rejected_actionable,spectral_dominant_factor,finalized,145.95970947168638,66.75209230859629,2026-05-06T03:30:49.979573+00:00,0.0067669999999999675,48
0.185582,True,56.0,0.56,781.0,0.0,-2.33454,0.016654999999999975,656.0,4.0,11,v28_raw,-112,True,-112,False,False,2.1865937744230046,KXBTC15M-26MAY060000-00,5,2,raw_when_same_else_rmt_repetition_forget_p60_edge0,-116.0,4,0.9735351607458148,0.576655,0.576655,v28_raw_p50_edge0,-0.33454,p_below_floor,0.8620701949035889,yes,752.798,same_side_use_raw,no,False,113.480671,rejected_actionable,spectral_dominant_factor,finalized,87.2693798930705,39.91110782161584,2026-05-06T03:47:27.202014+00:00,0.016654999999999975,48
0.343919,True,66.0,0.66,313.0,32.0,-4.613909,0.0,102.0,4.0,11,rmt_repetition_forget,68,True,68,False,False,2.1865937744230046,KXBTC15M-26MAY060015-15,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,64.0,3,0.7794360275233676,0.66,0.653861,rmt_repetition_forget_p60_edge0,-2.613909,p_below_floor,0.6171487785289079,no,680.039,side_flip_use_wait,no,True,100.139713,rejected_actionable,spectral_dominant_factor,finalized,6.084019398314646,2.7824186959098465,2026-05-06T04:03:39.962511+00:00,-0.0061390000000000056,48
0.270552,True,51.0,0.51,516.0,32.0,6.707692,0.10707699999999998,120.79,4.0,11,v28_raw,-102,True,-102,True,True,2.1865937744230046,KXBTC15M-26MAY060030-30,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-106.0,3,0.8081948615267935,0.617077,0.617077,v28_raw_p50_edge0,8.707692,p_below_floor,0.8318688646787503,no,853.033,same_side_use_raw,yes,False,111.993405,rejected_actionable,spectral_dominant_factor,finalized,6.390694632291513,2.9226711916244623,2026-05-06T04:15:46.967766+00:00,0.10707699999999998,48
0.802399,True,79.0,0.79,235.0,0.0,0.150509,0.03650500000000001,3376.74,3.0,11,v28_raw,42,True,42,False,False,2.1865937744230046,KXBTC15M-26MAY060045-45,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,39.0,3,0.7211130723522674,0.826505,0.826505,v28_raw_p50_edge0,2.150509,p_below_floor,0.4617564201649501,no,818.779,same_side_use_raw,no,True,108.001132,rejected_actionable,spectral_dominant_factor,finalized,6.053120645917504,2.76828769784401,2026-05-06T04:31:21.224300+00:00,0.03650500000000001,48
0.323816,True,67.0,0.67,1000.0,31.0,-7.401095,0.0,10.0,4.0,11,rmt_repetition_forget,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY060100-00,7,3,raw_when_same_else_rmt_repetition_forget_p60_edge0,62.0,3,0.9126988123338502,0.67,0.635989,rmt_repetition_forget_p60_edge0,-5.401095,p_below_floor,0.7120767021942649,no,824.149,side_flip_use_wait,no,True,102.86714,rejected_actionable,spectral_dominant_factor,finalized,25.37244273336207,11.603638055750578,2026-05-06T04:46:15.852836+00:00,-0.03401100000000001,48
0.056582,True,51.0,0.51,0.0,15.0,-3.602945,0.003970999999999947,99.96,4.0,11,v28_raw,98,True,98,False,False,2.1865937744230046,KXBTC15M-26MAY060115-15,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,94.0,3,0.7649515368473206,0.513971,0.513971,v28_raw_p50_edge0,-1.602945,p_below_floor,1.0231070867924406,no,864.611,same_side_use_raw,no,True,110.460046,rejected_actionable,spectral_dominant_factor,finalized,8.333077112704094,3.810985474383789,2026-05-06T05:00:35.389901+00:00,0.003970999999999947,48
0.29248,True,65.0,0.65,0.0,15.0,-5.588833,0.0,415.0,4.0,11,rmt_repetition_forget,-130,True,-130,False,False,2.1865937744230046,KXBTC15M-26MAY060130-30,12,6,raw_when_same_else_rmt_repetition_forget_p60_edge0,-134.0,2,0.6970938490410906,0.65,0.634112,rmt_repetition_forget_p60_edge0,-3.588833,p_below_floor,0.6883031260946233,no,749.761,side_flip_use_wait,yes,False,101.032715,rejected_actionable,spectral_dominant_factor,finalized,8.476227640470432,3.8764528371106004,2026-05-06T05:17:30.240486+00:00,-0.015888000000000013,48
0.151652,True,55.0,0.55,0.0,625.0,-3.271815,0.007282000000000011,2206.46,4.0,11,v28_raw,90,True,90,False,True,2.1865937744230046,KXBTC15M-26MAY060145-45,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,86.0,3,0.86810359194002,0.557282,0.557282,v28_raw_p50_edge0,-1.271815,p_below_floor,0.8491893472415443,no,869.229,same_side_use_raw,no,True,100.558854,rejected_actionable,spectral_dominant_factor,finalized,7.781364676875377,3.5586695470806933,2026-05-06T05:30:30.771905+00:00,0.007282000000000011,48
0.248684,True,60.0,0.6,0.0,391.0,-2.172344,0.018276999999999988,269.68,4.0,11,v28_raw,80,True,80,False,False,2.1865937744230046,KXBTC15M-26MAY060200-00,2,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,76.0,4,0.9537180725901716,0.618277,0.618277,v28_raw_p50_edge0,-0.172344,p_below_floor,0.7676796972668695,yes,849.377,same_side_use_raw,yes,True,101.333525,rejected_actionable,spectral_dominant_factor,finalized,22.247216328266774,10.174371018749168,2026-05-06T05:45:50.623750+00:00,0.018276999999999988,48
0.228362,True,53.0,0.53,0.0,15.0,1.302385,0.05302399999999996,2067.85,4.0,11,v28_raw,-106,True,-106,True,True,2.1865937744230046,KXBTC15M-26MAY060215-15,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-110.0,4,0.9233667728654452,0.583024,0.583024,v28_raw_p50_edge0,3.302385,p_below_floor,0.7926086054038434,no,884.651,same_side_use_raw,yes,False,100.454734,rejected_actionable,spectral_dominant_factor,finalized,10.547228285144215,4.823588363104803,2026-05-06T06:00:15.350074+00:00,0.05302399999999996,48
0.196217,True,54.0,0.54,15.0,640.0,-0.590592,0.03409399999999996,389.62,4.0,11,v28_raw,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY060230-30,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-112.0,2,0.7331054356482128,0.574094,0.574094,v28_raw_p50_edge0,1.409408,p_below_floor,0.7893267672168771,yes,884.495,same_side_use_raw,no,False,96.882727,rejected_actionable,spectral_dominant_factor,finalized,5.995608050018384,2.7419853290309932,2026-05-06T06:15:15.506316+00:00,0.03409399999999996,48
0.346255,True,65.0,0.65,0.0,46.0,-2.91706,0.010828999999999978,63.0,4.0,11,v28_raw,-130,True,-130,False,True,2.1865937744230046,KXBTC15M-26MAY060245-45,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-134.0,3,0.9021659636350425,0.660829,0.660829,v28_raw_p50_edge0,-0.91706,p_below_floor,0.6637197089991075,yes,868.74,same_side_use_raw,no,False,95.507548,rejected_actionable,spectral_dominant_factor,finalized,39.18001548757424,17.918287313295313,2026-05-06T06:30:31.260794+00:00,0.010828999999999978,48
0.396112,True,64.0,0.64,0.0,62.0,-1.885877,0.021140999999999965,2149.18,4.0,11,v28_raw,72,True,72,True,True,2.1865937744230046,KXBTC15M-26MAY060300-00,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,68.0,4,0.9761336162947843,0.661141,0.661141,v28_raw_p50_edge0,0.114123,p_below_floor,0.6202945450205513,yes,869.393,same_side_use_raw,yes,True,93.786516,rejected_actionable,spectral_dominant_factor,finalized,66.14318316867846,30.24941529714738,2026-05-06T06:45:30.608279+00:00,0.021140999999999965,48
0.043908,True,50.0,0.5,0.0,266.0,-2.763504,0.01236499999999996,110.02,4.0,11,v28_raw,100,True,100,True,True,2.1865937744230046,KXBTC15M-26MAY060315-15,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,96.0,4,0.9700759255214924,0.512365,0.512365,v28_raw_p50_edge0,-0.763504,p_below_floor,0.8579434902231481,yes,884.725,same_side_use_raw,yes,True,90.415896,rejected_actionable,spectral_dominant_factor,finalized,84.47802924630254,38.63453295918877,2026-05-06T07:00:15.274913+00:00,0.01236499999999996,48
0.287388,True,57.0,0.57,0.0,234.0,2.087981,0.060880000000000045,1000.83,4.0,11,v28_raw,-114,True,-114,False,True,2.1865937744230046,KXBTC15M-26MAY060330-30,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-118.0,3,0.8720441322343815,0.63088,0.63088,v28_raw_p50_edge0,4.087981,p_below_floor,0.6892796561237851,yes,884.146,same_side_use_raw,no,False,92.697014,rejected_actionable,spectral_dominant_factor,finalized,14.738741738677327,6.7405029279233935,2026-05-06T07:15:15.855222+00:00,0.060880000000000045,48
0.154776,True,64.0,0.64,875.0,0.0,-10.676318,0.0,124.66,4.0,11,rmt_repetition_forget,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY060345-45,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,68.0,2,0.5657883988071284,0.64,0.573237,rmt_repetition_forget_p60_edge0,-8.676318,p_below_floor,0.7825208782189242,no,816.979,side_flip_use_wait,no,True,95.880459,rejected_actionable,spectral_dominant_factor,finalized,5.520055259177738,2.5244996687299004,2026-05-06T07:31:23.023316+00:00,-0.06676300000000002,48
0.059013,True,50.0,0.5,218.0,31.0,-0.027694,0.03972299999999995,147.01,4.0,11,v28_raw,-100,True,-100,False,False,2.1865937744230046,KXBTC15M-26MAY060400-00,2,1,raw_else_rmt_repetition_forget_p60_edge0_missing_wait,-104.0,4,0.9877128705687045,0.539723,0.539723,v28_raw_p50_edge0,1.972306,p_below_floor,0.8117766764883497,no,746.444,wait_missing_use_raw,yes,False,94.555812,rejected_actionable,spectral_dominant_factor,finalized,317.55079543121394,145.22624144716082,2026-05-06T07:47:33.557061+00:00,0.03972299999999995,48
0.394255,True,67.0,0.67,782.0,0.0,-3.316868,0.0068309999999999205,368.34,4.0,11,v28_raw,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY060415-15,2,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,62.0,5,0.9577651404413585,0.676831,0.676831,v28_raw_p50_edge0,-1.316868,p_below_floor,0.6258304026756056,yes,792.955,same_side_use_raw,yes,True,98.895473,rejected_actionable,spectral_dominant_factor,finalized,49.42299795454821,22.602734231048416,2026-05-06T08:01:47.044824+00:00,0.0068309999999999205,48
0.564962,True,76.0,0.76,203.0,0.0,-4.983795,0.0,103.68,3.0,11,rmt_repetition_forget,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY060445-45,2,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,45.0,3,0.8088938353456011,0.76,0.745162,rmt_repetition_forget_p60_edge0,-2.983795,p_below_floor,0.44511578894458786,yes,735.562,side_flip_use_wait,yes,True,86.625248,rejected_actionable,spectral_dominant_factor,finalized,9.874698716678846,4.516018856444686,2026-05-06T08:32:44.439001+00:00,-0.014838000000000018,48
0.377919,True,61.0,0.61,875.0,16.0,2.413631,0.06413599999999997,133.0,4.0,11,v28_raw,-122,True,-122,False,True,2.1865937744230046,KXBTC15M-26MAY060500-00,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-126.0,4,0.9039894765930785,0.674136,0.674136,v28_raw_p50_edge0,4.413631,p_below_floor,0.6203177051235377,yes,783.254,same_side_use_raw,no,False,97.031391,rejected_actionable,spectral_dominant_factor,finalized,5.608223196971835,2.5648217161195044,2026-05-06T08:46:56.748188+00:00,0.06413599999999997,48
0.585377,True,74.0,0.74,31.0,15.0,-1.284642,0.0,169.13,3.0,11,rmt_repetition_forget,52,True,52,False,False,2.1865937744230046,KXBTC15M-26MAY060515-15,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,49.0,4,0.9367519142972617,0.74,0.762154,rmt_repetition_forget_p60_edge0,0.715358,p_below_floor,0.5992302446790942,no,804.775,side_flip_use_wait,no,True,113.789907,rejected_actionable,spectral_dominant_factor,finalized,30.907053380810993,14.134794373942048,2026-05-06T09:01:35.227814+00:00,0.022154000000000007,48
0.202598,True,54.0,0.54,547.0,15.0,0.888895,0.04888899999999996,274.74,4.0,11,v28_raw,-108,True,-108,True,True,2.1865937744230046,KXBTC15M-26MAY060530-30,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-112.0,4,0.9610834456992886,0.588889,0.588889,v28_raw_p50_edge0,2.888895,p_below_floor,0.8847146928303968,no,829.016,same_side_use_raw,yes,False,112.883439,rejected_actionable,spectral_dominant_factor,finalized,32.80356174514405,15.002128940845544,2026-05-06T09:16:10.984992+00:00,0.04888899999999996,48
0.336974,True,74.0,0.74,781.0,47.0,-12.735611,0.0,17.0,3.0,11,rmt_repetition_forget,52,True,52,False,False,2.1865937744230046,KXBTC15M-26MAY060545-45,2,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,49.0,3,0.9600760479869285,0.74,0.647644,rmt_repetition_forget_p60_edge0,-10.735611,p_below_floor,0.6468755485232475,yes,776.551,side_flip_use_wait,yes,True,97.544536,rejected_actionable,spectral_dominant_factor,finalized,98.11089469753134,44.86928292083915,2026-05-06T09:32:03.449031+00:00,-0.092356,48
0.672314,True,75.0,0.75,0.0,219.0,0.735659,0.04235699999999998,38.0,3.0,11,v28_raw,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY060600-00,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,47.0,3,0.946002735608495,0.792357,0.792357,v28_raw_p50_edge0,2.735659,p_below_floor,0.5522738981680996,no,868.886,same_side_use_raw,no,True,110.097291,rejected_actionable,spectral_dominant_factor,finalized,66.82894420937401,30.563035983676823,2026-05-06T09:45:31.115998+00:00,0.04235699999999998,48
0.24856,True,57.0,0.57,0.0,250.0,-1.161164,0.02838800000000008,1.0,2.0,11,v28_raw,43,True,43,True,True,2.1865937744230046,KXBTC15M-26MAY060615-15,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,41.0,3,0.8492935673173325,0.598388,0.598388,v28_raw_p50_edge0,0.838836,p_below_floor,0.9151690669513299,yes,869.113,same_side_use_raw,yes,True,119.407801,rejected_actionable,spectral_dominant_factor,finalized,13.851387772548952,6.334687281456309,2026-05-06T10:00:30.886997+00:00,0.02838800000000008,48
0.393798,True,66.0,0.66,0.0,109.0,-2.465572,0.015344000000000024,55.0,4.0,11,v28_raw,-132,True,-132,False,True,2.1865937744230046,KXBTC15M-26MAY060630-30,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,-136.0,2,0.9531821155432609,0.675344,0.675344,v28_raw_p50_edge0,-0.465572,p_below_floor,0.76204257128047,yes,868.927,same_side_use_raw,no,False,114.982869,rejected_actionable,spectral_dominant_factor,finalized,83.78242824012844,38.31641213843519,2026-05-06T10:15:31.073594+00:00,0.015344000000000024,48
0.277816,True,59.0,0.59,0.0,375.0,-3.136113,0.008639000000000063,2124.34,4.0,11,v28_raw,82,True,82,True,True,2.1865937744230046,KXBTC15M-26MAY060645-45,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,78.0,3,0.9234279191045449,0.598639,0.598639,v28_raw_p50_edge0,-1.136113,p_below_floor,0.8561084949438205,yes,884.203,same_side_use_raw,yes,True,114.032337,rejected_actionable,spectral_dominant_factor,finalized,26.615308810423024,12.172040880088133,2026-05-06T10:30:15.796592+00:00,0.008639000000000063,48
0.147731,True,60.0,0.6,16.0,547.0,-6.584947,0.0,2646.8,4.0,11,rmt_repetition_forget,-120,True,-120,False,False,2.1865937744230046,KXBTC15M-26MAY060700-00,19,9,raw_when_same_else_rmt_repetition_forget_p60_edge0,-124.0,4,0.9289225505308487,0.6,0.574151,rmt_repetition_forget_p60_edge0,-4.584947,p_below_floor,0.7880503492709943,yes,704.805,side_flip_use_wait,no,False,103.22847,rejected_actionable,spectral_dominant_factor,finalized,17.095797808493504,7.818460844655391,2026-05-06T10:48:15.195936+00:00,-0.02584900000000001,48
0.033519,True,49.0,0.49,0.0,625.0,-2.819879,0.011801000000000061,162.53,4.0,11,v28_raw,102,True,102,True,True,2.1865937744230046,KXBTC15M-26MAY060715-15,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,98.0,3,0.9014989412757692,0.501801,0.501801,v28_raw_p50_edge0,-0.819879,p_below_floor,1.135459381275133,yes,884.529,same_side_use_raw,yes,True,118.438783,rejected_actionable,spectral_dominant_factor,finalized,35.186020788562026,16.091704458386133,2026-05-06T11:00:15.472374+00:00,0.011801000000000061,48
0.270357,True,56.0,0.56,734.0,0.0,-0.511624,0.034883999999999915,1072.93,4.0,11,v28_raw,88,True,88,True,True,2.1865937744230046,KXBTC15M-26MAY060730-30,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,84.0,3,0.9112964633008607,0.594884,0.594884,v28_raw_p50_edge0,1.488376,p_below_floor,0.8638587785878552,yes,867.397,same_side_use_raw,yes,True,115.310698,rejected_actionable,spectral_dominant_factor,finalized,32.16020030626022,14.70789896250693,2026-05-06T11:15:32.603129+00:00,0.034883999999999915,48
0.063119,True,54.0,0.54,781.0,0.0,-2.672147,0.01327899999999993,1623.42,4.0,11,v28_raw,92,True,92,False,True,2.1865937744230046,KXBTC15M-26MAY060745-45,1,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,88.0,5,0.9692147415641417,0.553279,0.553279,v28_raw_p50_edge0,-0.672147,p_below_floor,1.2171111689146588,no,848.0,same_side_use_raw,no,True,133.55674,rejected_actionable,spectral_dominant_factor,finalized,14.842019905605806,6.787735371432811,2026-05-06T11:30:52.002231+00:00,0.01327899999999993,48
0.027808,True,47.0,0.47,0.0,31.0,1.341135,0.053410999999999986,1263.5,4.0,11,v28_raw,106,True,106,True,True,2.1865937744230046,KXBTC15M-26MAY060800-00,0,0,raw_when_same_else_rmt_repetition_forget_p60_edge0,102.0,4,0.9328650089227843,0.523411,0.523411,v28_raw_p50_edge0,3.341135,p_below_floor,1.35887119729371,yes,884.129,same_side_use_raw,yes,True,140.967368,rejected_actionable,spectral_dominant_factor,finalized,29.49015757452031,13.486802130085701,2026-05-06T11:45:15.871066+00:00,0.053410999999999986,48
0.002622,True,49.0,0.49,79.0,16.0,-2.491467,0.015085000000000015,10.0,4.0,11,v28_raw,102,True,102,False,False,2.1865937744230046,KXBTC15M-26MAY060815-15,3,1,raw_when_same_else_rmt_repetition_forget_p60_edge0,98.0,2,0.6469759328070619,0.505085,0.505085,v28_raw_p50_edge0,-0.491467,p_below_floor,1.1929130657683171,no,864.542,same_side_use_raw,no,True,122.03256,rejected_actionable,spectral_dominant_factor,finalized,6.8945930756593246,3.1531202349090472,2026-05-06T12:00:35.460368+00:00,0.015085000000000015,48
