abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,depth_friction_prob,edge_cents,eff_edge_prob,eligible_depth,expensive_low_edge_friction_prob,feature_count,fee_friction_prob,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,raw_edge_prob,raw_p_eff,reason,recross_hazard_score,repeated_side_friction_prob,result,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
1.815216,True,89.0,0.89,766.0,0.0,0.012,5.364022,0.06663999999999992,1564.77,0.0,11,0.005,raw_touch_friction,-10,False,22,True,True,2.1865937744230046,KXBTC15M-26MAY061400-00,0,0,-11.0,4,0.9748206556055093,0.9566399999999999,0.97364,raw_touch_friction_p50_edge1,7.364022,0.08363999999999994,0.97364,approved_entry,0.05173622929495089,0.0,no,208.945,no,True,65.953573,approved_entry,spectral_dominant_factor,finalized,100.28025615303204,45.86140202447702,2026-05-06T17:56:31.054630+00:00,0.08363999999999994,48
0.052412,True,49.0,0.49,78.0,672.0,0.0,-0.883448,0.01116600000000001,25.0,0.0,11,0.02,raw_touch_friction,102,True,102,False,False,2.1865937744230046,KXBTC15M-26MAY061415-15,19,9,98.0,4,0.8960063118927818,0.501166,0.521166,raw_touch_friction_p50_edge1,1.116552,0.031166000000000027,0.521166,p_below_floor,0.9729362862931707,0.03,no,673.939,no,True,118.483426,rejected_actionable,spectral_dominant_factor,finalized,19.37758575770719,8.861996217299449,2026-05-06T18:03:46.064458+00:00,0.031166000000000027,48
0.863238,True,83.0,0.83,860.0,32.0,0.0,-0.953468,0.010465000000000058,191.0,0.03,11,0.01,raw_touch_friction,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY061430-30,16,8,32.0,4,0.9462799604477999,0.840465,0.850465,raw_touch_friction_p50_edge1,1.046532,0.020465000000000066,0.850465,edge_below_floor,0.48391383032821533,0.03,yes,722.568,yes,True,128.041109,rejected_actionable,spectral_dominant_factor,finalized,52.1336690474186,23.842411726053488,2026-05-06T18:17:57.432276+00:00,0.020465000000000066,48
1.282896,True,88.0,0.88,687.0,16.0,0.0,2.116797,0.04116799999999998,55.0,0.02,11,0.01,raw_touch_friction,-22,True,24,False,False,2.1865937744230046,KXBTC15M-26MAY061445-45,16,8,-24.0,3,0.9085357978517087,0.921168,0.931168,raw_touch_friction_p50_edge1,4.116797,0.05116799999999999,0.931168,approved_entry,0.30626002441386213,0.03,no,714.71,no,True,123.96563,approved_entry,spectral_dominant_factor,finalized,20.999357391329337,9.603684798229438,2026-05-06T18:33:05.291432+00:00,0.05116799999999999,48
0.202799,True,55.0,0.55,1000.0,0.0,0.0,-0.31181,0.016881999999999953,689.89,0.0,11,0.02,raw_touch_friction,90,True,90,False,False,2.1865937744230046,KXBTC15M-26MAY061500-00,25,12,86.0,3,0.8688797205565179,0.566882,0.586882,raw_touch_friction_p50_edge1,1.68819,0.03688199999999997,0.586882,p_below_floor,0.7139197556796235,0.03,no,615.13,no,True,105.769801,rejected_actionable,spectral_dominant_factor,finalized,20.553917365042672,9.399970678351727,2026-05-06T18:49:44.871899+00:00,0.03688199999999997,48
1.178469,True,90.0,0.9,31.0,375.0,0.0,-0.965393,0.010345999999999966,55.0,0.03,11,0.01,raw_touch_friction,20,False,20,False,False,2.1865937744230046,KXBTC15M-26MAY061530-30,52,27,18.0,3,0.9889030029447782,0.910346,0.920346,raw_touch_friction_p50_edge1,1.034607,0.020345999999999975,0.920346,edge_below_floor,0.1441048843969402,0.03,yes,346.494,yes,True,75.466582,rejected_actionable,spectral_dominant_factor,finalized,290.7558206779231,132.97203352490445,2026-05-06T19:24:13.505967+00:00,0.020345999999999975,48
0.880733,True,84.0,0.84,265.0,0.0,0.0,-0.825144,0.01174900000000001,591.41,0.03,11,0.01,raw_touch_friction,32,False,32,False,False,2.1865937744230046,KXBTC15M-26MAY061545-45,44,22,30.0,4,0.9973115943883544,0.851749,0.861749,raw_touch_friction_p50_edge1,1.174856,0.02174900000000002,0.861749,edge_below_floor,0.20197455756658714,0.03,yes,373.293,yes,True,75.664206,rejected_actionable,spectral_dominant_factor,finalized,989.9491062145036,452.7357197272411,2026-05-06T19:38:46.707232+00:00,0.02174900000000002,48
0.528486,True,69.0,0.69,422.0,625.0,0.0,-0.095659,0.019043000000000032,123.05,0.0,11,0.015,raw_touch_friction,62,True,62,False,False,2.1865937744230046,KXBTC15M-26MAY061600-00,32,16,59.0,4,0.9926295643561589,0.709043,0.724043,raw_touch_friction_p50_edge1,1.904341,0.034043000000000045,0.724043,p_below_floor,0.3774586970057051,0.03,yes,507.917,yes,True,85.234,rejected_actionable,spectral_dominant_factor,finalized,324.96169364899794,148.61548470965914,2026-05-06T19:51:32.083717+00:00,0.034043000000000045,48
0.802455,True,80.0,0.8,656.0,1156.0,0.0,-0.447222,0.015527999999999986,36.36,0.03,11,0.015,raw_touch_friction,40,True,40,False,False,2.1865937744230046,KXBTC15M-26MAY061615-15,10,5,37.0,3,0.907405401402298,0.815528,0.830528,raw_touch_friction_p50_edge1,1.552778,0.030528,0.830528,p_below_floor,0.4066170143602026,0.03,yes,737.538,yes,True,100.211227,rejected_actionable,spectral_dominant_factor,finalized,18.897119629955164,8.642263529238168,2026-05-06T20:02:42.461913+00:00,0.030528,48
0.796902,True,77.0,0.77,344.0,0.0,0.012,2.961728,0.03761700000000001,2072.24,0.0,11,0.015,raw_touch_friction,46,False,46,False,False,2.1865937744230046,KXBTC15M-26MAY061630-30,35,17,43.0,4,0.9934578653750605,0.807617,0.834617,raw_touch_friction_p50_edge1,4.961728,0.06461700000000004,0.834617,p_below_floor,0.23069953045018135,0.03,no,423.451,no,True,74.62022,rejected_actionable,spectral_dominant_factor,finalized,333.01285065816313,152.29753900952093,2026-05-06T20:22:56.551019+00:00,0.06461700000000004,48
0.561593,True,71.0,0.71,797.0,0.0,0.0,-0.847067,0.011529000000000011,178.0,0.0,11,0.015,raw_touch_friction,58,True,58,False,False,2.1865937744230046,KXBTC15M-26MAY061645-45,3,1,55.0,2,0.5304816154659944,0.721529,0.736529,raw_touch_friction_p50_edge1,1.152933,0.026529000000000025,0.736529,p_below_floor,0.5883745447496512,0.006,no,858.442,no,True,105.637081,rejected_actionable,spectral_dominant_factor,finalized,2.886960931094845,1.3203005354099906,2026-05-06T20:30:41.561221+00:00,0.026529000000000025,48
0.145303,True,49.0,0.49,750.0,0.0,0.0,1.729939,0.03729899999999997,269.5,0.0,11,0.02,raw_touch_friction,-98,True,-98,False,False,2.1865937744230046,KXBTC15M-26MAY061700-00,3,1,-102.0,5,0.9953054939051827,0.527299,0.547299,raw_touch_friction_p50_edge1,3.729939,0.05729899999999999,0.547299,p_below_floor,0.7999159734871153,0.006,yes,759.628,no,False,100.68608,rejected_actionable,spectral_dominant_factor,finalized,275.3221713256857,125.91372688707912,2026-05-06T20:47:20.371791+00:00,0.05729899999999999,48
0.324075,True,50.0,0.5,469.0,16.0,0.0,9.307271,0.11307299999999998,80.51,0.0,11,0.02,raw_touch_friction,-100,True,-100,False,False,2.1865937744230046,KXBTC15M-26MAY061715-15,2,1,-104.0,4,0.9382811737578586,0.613073,0.633073,raw_touch_friction_p50_edge1,11.307271,0.133073,0.633073,p_below_floor,0.6830949302308119,0.006,no,804.817,yes,False,99.884415,rejected_actionable,spectral_dominant_factor,finalized,31.849309208793926,14.56571841616913,2026-05-06T21:01:35.182941+00:00,0.133073,48
0.379541,True,63.0,0.63,47.0,31.0,0.0,0.010588,0.020105999999999957,109.6,0.0,11,0.02,raw_touch_friction,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY061730-30,4,2,70.0,4,0.9095651218371194,0.650106,0.670106,raw_touch_friction_p50_edge1,2.010588,0.040105999999999975,0.670106,p_below_floor,0.501796251972961,0.012,yes,669.703,yes,True,85.023721,rejected_actionable,spectral_dominant_factor,finalized,17.94741034873397,8.20793078196242,2026-05-06T21:18:50.297953+00:00,0.040105999999999975,48
0.021042,True,14.0,0.14,718.0,0.0,0.0,34.038275,0.360383,1055.07,0.0,11,0.01,raw_touch_friction,-28,True,-28,False,True,2.1865937744230046,KXBTC15M-26MAY061745-45,1,0,-30.0,3,0.9493629496419601,0.500383,0.510383,raw_touch_friction_p50_edge1,36.038275,0.370383,0.510383,p_below_floor,0.6897895866379721,0.0,yes,668.465,no,False,81.740441,rejected_actionable,spectral_dominant_factor,finalized,70.2451470466364,32.12537594696692,2026-05-06T21:33:51.536807+00:00,0.370383,48
1.041596,True,67.0,0.67,672.0,16.0,0.0,18.758707,0.20258699999999996,132.0,0.0,11,0.025,raw_touch_friction,-86,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY061800-00,3,1,-91.0,3,0.9042788092060599,0.872587,0.897587,raw_touch_friction_p50_edge1,20.758707,0.22758699999999998,0.897587,approved_entry,0.2551010740832833,0.006,no,675.841,no,True,83.420093,approved_entry,spectral_dominant_factor,finalized,20.735980850612425,9.483234194282021,2026-05-06T21:48:44.171608+00:00,0.22758699999999998,48
0.683153,True,72.0,0.72,375.0,0.0,0.02,3.947247,0.03947199999999995,9.47,0.0,11,0.015,raw_touch_friction,56,True,56,False,False,2.1865937744230046,KXBTC15M-26MAY061815-15,6,2,53.0,3,0.8880364550714722,0.7594719999999999,0.794472,raw_touch_friction_p50_edge1,5.947247,0.07447199999999998,0.794472,p_below_floor,0.36363731769686664,0.012,no,670.498,no,True,83.421988,rejected_actionable,spectral_dominant_factor,finalized,18.448681245150404,8.437178163108333,2026-05-06T22:03:49.503366+00:00,0.07447199999999998,48
0.098877,True,23.0,0.23,250.0,0.0,0.0,28.816194,0.30816200000000005,500.0,0.0,11,0.015,raw_touch_friction,-46,True,-46,False,False,2.1865937744230046,KXBTC15M-26MAY061830-30,2,1,-49.0,3,0.8691472349579976,0.538162,0.553162,raw_touch_friction_p50_edge1,30.816194,0.32316200000000006,0.553162,p_below_floor,0.6315757792925781,0.006,no,653.539,yes,False,81.818724,rejected_actionable,spectral_dominant_factor,finalized,10.58562566718174,4.841148726848022,2026-05-06T22:19:06.460649+00:00,0.32316200000000006,48
0.377898,True,45.0,0.45,78.0,16.0,0.012,17.138908,0.17938899999999997,3833.55,0.0,11,0.02,raw_touch_friction,-90,True,-90,False,False,2.1865937744230046,KXBTC15M-26MAY061900-00,7,3,-94.0,3,0.7714092172790913,0.629389,0.661389,raw_touch_friction_p50_edge1,19.138908,0.211389,0.661389,p_below_floor,0.3998595186573753,0.018000000000000002,yes,566.587,no,False,73.538439,rejected_actionable,spectral_dominant_factor,finalized,4.870781165715094,2.2275656423655508,2026-05-06T22:50:33.414367+00:00,0.211389,48
1.171707,True,87.0,0.87,703.0,31.0,0.0,2.334214,0.04334199999999999,185.54,0.02,11,0.01,raw_touch_friction,24,False,26,False,True,2.1865937744230046,KXBTC15M-26MAY061915-15,1,0,22.0,4,0.9141456322221081,0.913342,0.923342,raw_touch_friction_p50_edge1,4.334214,0.053342,0.923342,approved_entry,0.2295042151020138,0.0,no,714.621,no,True,83.126581,approved_entry,spectral_dominant_factor,finalized,6.810472525943236,3.11464918889215,2026-05-06T23:03:05.391564+00:00,0.053342,48
0.100563,True,47.0,0.47,813.0,0.0,0.0,4.136383,0.061363999999999974,655.0,0.0,11,0.02,raw_touch_friction,106,True,106,True,True,2.1865937744230046,KXBTC15M-26MAY061930-30,0,0,102.0,4,0.9402295450178878,0.531364,0.551364,raw_touch_friction_p50_edge1,6.136383,0.08136399999999999,0.551364,p_below_floor,0.9053776147792911,0.0,yes,810.397,yes,True,105.505731,rejected_actionable,spectral_dominant_factor,finalized,21.496300255859108,9.83095283051902,2026-05-06T23:16:29.602542+00:00,0.08136399999999999,48
0.13265,True,42.0,0.42,625.0,0.0,0.012,8.240693,0.09040699999999996,1634.87,0.0,11,0.02,raw_touch_friction,-84,True,-84,True,True,2.1865937744230046,KXBTC15M-26MAY061945-45,0,0,-88.0,4,0.915635581663064,0.5104069999999999,0.542407,raw_touch_friction_p50_edge1,10.240693,0.12240699999999999,0.542407,p_below_floor,0.8012564138437247,0.0,no,809.092,yes,False,96.494594,rejected_actionable,spectral_dominant_factor,finalized,21.955608112602334,10.041009157448988,2026-05-06T23:31:30.909184+00:00,0.12240699999999999,48
0.192858,True,50.0,0.5,375.0,31.0,0.0,4.243489,0.06243500000000002,50.0,0.0,11,0.02,raw_touch_friction,100,True,100,True,True,2.1865937744230046,KXBTC15M-26MAY062000-00,0,0,96.0,4,0.9433463616533773,0.562435,0.582435,raw_touch_friction_p50_edge1,6.243489,0.08243500000000004,0.582435,p_below_floor,0.6739717336748277,0.0,yes,849.989,yes,True,84.10338,rejected_actionable,spectral_dominant_factor,finalized,27.809165618463474,12.71803018180719,2026-05-06T23:45:50.011935+00:00,0.08243500000000004,48
0.29011,True,54.0,0.54,141.0,0.0,0.02,3.430147,0.034300999999999915,12.0,0.0,11,0.02,raw_touch_friction,-108,True,-108,False,False,2.1865937744230046,KXBTC15M-26MAY062015-15,2,1,-112.0,1,0.30643511706367155,0.574301,0.614301,raw_touch_friction_p50_edge1,5.430147,0.07430099999999995,0.614301,p_below_floor,0.5841335298890138,0.006,no,844.672,yes,False,80.590252,rejected_actionable,spectral_factor,finalized,3.1431637691913714,1.4374703733073535,2026-05-07T00:00:55.328161+00:00,0.07430099999999995,48
0.107412,True,32.0,0.32,141.0,31.0,0.0,18.44184,0.20441799999999993,230.72,0.0,11,0.02,raw_touch_friction,-64,True,-64,True,True,2.1865937744230046,KXBTC15M-26MAY062030-30,0,0,-68.0,2,0.5170143964667329,0.5244179999999999,0.544418,raw_touch_friction_p50_edge1,20.44184,0.22441799999999995,0.544418,p_below_floor,0.6807697699219372,0.0,no,804.712,yes,False,80.158525,rejected_actionable,spectral_dominant_factor,finalized,4.0260374962217105,1.8412370616412717,2026-05-07T00:16:35.289272+00:00,0.22441799999999995,48
0.321769,True,51.0,0.51,109.0,15.0,0.0,6.79204,0.08792,236.56,0.0,11,0.02,raw_touch_friction,98,True,98,False,True,2.1865937744230046,KXBTC15M-26MAY062045-45,1,0,94.0,4,0.9810016323671195,0.59792,0.61792,raw_touch_friction_p50_edge1,8.79204,0.10792000000000002,0.61792,p_below_floor,0.5903043382646713,0.0,no,834.661,no,True,84.563835,rejected_actionable,spectral_dominant_factor,finalized,98.3392458573268,44.97371528613102,2026-05-07T00:31:05.341326+00:00,0.10792000000000002,48
0.321159,True,22.0,0.22,485.0,0.0,0.0,36.05876,0.38058800000000004,555.0,0.0,11,0.015,raw_touch_friction,-44,True,-44,False,False,2.1865937744230046,KXBTC15M-26MAY062100-00,5,2,-47.0,4,0.9689570180694325,0.600588,0.615588,raw_touch_friction_p50_edge1,38.05876,0.39558800000000005,0.615588,p_below_floor,0.5154674438225817,0.012,yes,683.547,no,False,81.548483,rejected_actionable,spectral_dominant_factor,finalized,29.614590464531343,13.543709312145097,2026-05-07T00:48:36.454910+00:00,0.39558800000000005,48
0.079454,True,44.0,0.44,813.0,0.0,0.012,6.178422,0.06978400000000001,3019.85,0.0,11,0.02,raw_touch_friction,112,True,112,False,False,2.1865937744230046,KXBTC15M-26MAY062115-15,2,1,108.0,3,0.977454561209497,0.509784,0.541784,raw_touch_friction_p50_edge1,8.178422,0.10178400000000004,0.541784,p_below_floor,0.8352022239077785,0.006,yes,819.367,yes,True,94.772011,rejected_actionable,spectral_dominant_factor,finalized,167.22545333943705,76.47760425164674,2026-05-07T01:01:20.633112+00:00,0.10178400000000004,48
0.212967,True,41.0,0.41,265.0,15.0,0.0,13.614208,0.15614200000000006,596.0,0.0,11,0.02,raw_touch_friction,118,True,118,False,False,2.1865937744230046,KXBTC15M-26MAY062130-30,2,1,114.0,3,0.9945604376147793,0.566142,0.586142,raw_touch_friction_p50_edge1,15.614208,0.17614200000000008,0.586142,p_below_floor,0.8001572608136981,0.006,yes,753.109,yes,True,108.232597,rejected_actionable,spectral_dominant_factor,finalized,878.6902871913247,401.85346609394435,2026-05-07T01:17:26.891763+00:00,0.17614200000000008,48
0.250555,True,57.0,0.57,703.0,0.0,0.0,-0.962202,0.010377999999999998,55.0,0.0,11,0.02,raw_touch_friction,86,True,86,False,False,2.1865937744230046,KXBTC15M-26MAY062145-45,2,1,82.0,4,0.9759741090167942,0.580378,0.600378,raw_touch_friction_p50_edge1,1.037798,0.030378000000000016,0.600378,p_below_floor,0.8209819327273938,0.006,yes,800.015,yes,True,111.871753,rejected_actionable,spectral_dominant_factor,finalized,94.1192319089136,43.04376652391671,2026-05-07T01:31:39.986158+00:00,0.030378000000000016,48
0.258689,True,46.0,0.46,750.0,16.0,0.0,11.78159,0.137816,56.0,0.0,11,0.02,raw_touch_friction,108,True,108,False,False,2.1865937744230046,KXBTC15M-26MAY062200-00,3,1,104.0,4,0.9802222663243321,0.597816,0.617816,raw_touch_friction_p50_edge1,13.78159,0.157816,0.617816,p_below_floor,0.5673951035684587,0.006,no,609.066,no,True,89.335046,rejected_actionable,spectral_dominant_factor,finalized,125.85969134146798,57.55970441957362,2026-05-07T01:49:50.936932+00:00,0.157816,48
0.404187,True,59.0,0.59,375.0,15.0,0.0,3.183115,0.05183099999999996,68.33,0.0,11,0.02,raw_touch_friction,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY062215-15,1,0,78.0,4,0.9877402758004761,0.6418309999999999,0.661831,raw_touch_friction_p50_edge1,5.183115,0.07183099999999998,0.661831,p_below_floor,0.6698685223589202,0.0,no,850.282,no,True,103.244165,rejected_actionable,spectral_dominant_factor,finalized,150.79288105237157,68.96245787225045,2026-05-07T02:00:49.721290+00:00,0.07183099999999998,48
0.481781,True,38.0,0.38,297.0,32.0,0.0,29.801453,0.31801499999999994,500.0,0.0,11,0.02,raw_touch_friction,-76,True,-76,False,False,2.1865937744230046,KXBTC15M-26MAY062230-30,4,2,-80.0,4,0.9935423855151111,0.6980149999999999,0.718015,raw_touch_friction_p50_edge1,31.801453,0.33801499999999995,0.718015,p_below_floor,0.34967152719409217,0.012,no,460.951,yes,False,79.102275,rejected_actionable,spectral_dominant_factor,finalized,274.8500755748304,125.69782224288892,2026-05-07T02:22:19.050425+00:00,0.33801499999999995,48
0.278629,True,54.0,0.54,156.0,15.0,0.0,2.595082,0.045950999999999964,55.0,0.0,11,0.02,raw_touch_friction,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY062245-45,1,0,-112.0,4,0.988436281092861,0.585951,0.605951,raw_touch_friction_p50_edge1,4.595082,0.06595099999999998,0.605951,p_below_floor,0.7865843246178028,0.0,yes,841.408,no,False,107.490544,rejected_actionable,spectral_dominant_factor,finalized,215.7217676263793,98.65653609267393,2026-05-07T02:30:58.594419+00:00,0.06595099999999998,48
0.609402,True,73.0,0.73,578.0,0.0,0.0,-0.664611,0.013353999999999977,91.0,0.0,11,0.015,raw_touch_friction,54,True,54,True,True,2.1865937744230046,KXBTC15M-26MAY062300-00,0,0,51.0,2,0.5639043419154292,0.743354,0.758354,raw_touch_friction_p50_edge1,1.335389,0.02835399999999999,0.758354,p_below_floor,0.5727845346949045,0.0,yes,855.282,yes,True,108.073147,rejected_actionable,spectral_dominant_factor,finalized,5.14604535484849,2.353452852122211,2026-05-07T02:45:44.718830+00:00,0.02835399999999999,48
0.562923,True,68.0,0.68,515.0,31.0,0.0,2.458023,0.04457999999999995,268.35,0.0,11,0.02,raw_touch_friction,64,True,64,False,False,2.1865937744230046,KXBTC15M-26MAY062315-15,7,3,60.0,2,0.6450982498847042,0.72458,0.74458,raw_touch_friction_p50_edge1,4.458023,0.06457999999999997,0.74458,p_below_floor,0.45500961379933097,0.018000000000000002,no,639.531,no,True,94.773164,rejected_actionable,spectral_dominant_factor,finalized,7.376302704612863,3.3734216162576023,2026-05-07T03:04:20.470538+00:00,0.06457999999999997,48
0.121467,True,4.0,0.04,484.0,0.0,0.0,48.963649,0.509636,532.82,0.0,11,0.005,raw_touch_friction,-8,True,-8,False,False,2.1865937744230046,KXBTC15M-26MAY062330-30,3,1,-9.0,3,0.8454029735164498,0.549636,0.554636,raw_touch_friction_p50_edge1,50.963649,0.514636,0.554636,p_below_floor,0.30748388986008607,0.006,no,281.559,yes,False,62.074233,rejected_actionable,spectral_dominant_factor,finalized,10.11511739633193,4.625970088568963,2026-05-07T03:25:18.442136+00:00,0.514636,48
0.276153,True,46.0,0.46,781.0,62.0,0.0,10.862287,0.128623,305.0,0.0,11,0.02,raw_touch_friction,-92,True,-92,False,False,2.1865937744230046,KXBTC15M-26MAY062345-45,3,1,-96.0,3,0.8715500696111091,0.588623,0.608623,raw_touch_friction_p50_edge1,12.862287,0.148623,0.608623,p_below_floor,0.6753249635352406,0.006,yes,723.265,no,False,99.29264,rejected_actionable,spectral_dominant_factor,finalized,9.65363405653991,4.414918842932908,2026-05-07T03:32:56.738408+00:00,0.148623,48
0.906372,True,78.0,0.78,703.0,16.0,0.0,4.896244,0.07396199999999997,60.35,0.0,11,0.01,raw_touch_friction,2,False,44,False,False,2.1865937744230046,KXBTC15M-26MAY070000-00,9,4,0.0,3,0.8837960310779469,0.853962,0.863962,raw_touch_friction_p50_edge1,6.896244,0.08396199999999998,0.863962,approved_entry,0.1931875391606329,0.024,no,387.203,no,True,72.906016,approved_entry,spectral_dominant_factor,finalized,23.44027807486468,10.719996713175528,2026-05-07T03:53:32.799784+00:00,0.08396199999999998,48
0.1949,True,52.0,0.52,750.0,0.0,0.0,3.899369,0.05899399999999999,42.91,0.0,11,0.02,raw_touch_friction,96,True,96,False,False,2.1865937744230046,KXBTC15M-26MAY070015-15,4,2,92.0,3,0.880296974299769,0.578994,0.598994,raw_touch_friction_p50_edge1,5.899369,0.07899400000000001,0.598994,p_below_floor,0.6442791554311053,0.012,yes,639.652,yes,True,92.86829,rejected_actionable,spectral_dominant_factor,finalized,18.484079465070103,8.4533669130873,2026-05-07T04:04:20.347656+00:00,0.07899400000000001,48
