entry_ts,market,side,qty,entry_trigger_cents,entry_fill_cents_assumed,entry_fill_cents_actual,entry_fill_cents_used,entry_fee_cents,total_fees_dollars,entry_notional_dollars,exit_ts,exit_trigger_cents,exit_fill_cents_assumed,exit_fill_cents_actual,exit_fill_cents_used,exit_fee_cents,exit_notional_dollars,outcome,resolution_source,result,gross_pnl_dollars,net_pnl_dollars,net_pnl_percent,gross_pnl_percent,market_status,market_result,settlement_ts
2026-03-24 07:35:00,KXBTC15M-26MAR240745-45,yes,10,90,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,yes,0.9,0.9,9.8901,9.8901,finalized,yes,2026-03-24T11:45:10.811014Z
2026-03-24 07:52:24,KXBTC15M-26MAR240800-00,no,1,91,91,,91,0,0.0,0.91,,,,,,0,,win,kalshi_api,no,0.09,0.09,9.8901,9.8901,finalized,no,2026-03-24T12:00:10.804506Z
2026-03-24 08:05:00,KXBTC15M-26MAR240815-15,no,10,91,92,,92,0,0.0,9.2,,,,,,0,,win,kalshi_api,no,0.8,0.8,8.6957,8.6957,finalized,no,2026-03-24T12:15:10.802707Z
2026-03-24 08:33:30,KXBTC15M-26MAR240845-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T12:45:10.807845Z
2026-03-24 08:53:02,KXBTC15M-26MAR240900-00,yes,10,90,90,,90,0,0.0,9.0,2026-03-24 08:55:08,70,69.0,,69.0,0,6.9,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.1,-2.1,-23.3333,-23.3333,,,
2026-03-24 09:08:48,KXBTC15M-26MAR240915-15,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T13:15:10.801997Z
2026-03-24 09:19:36,KXBTC15M-26MAR240930-30,no,10,91,92,,92,0,0.0,9.2,,,,,,0,,win,kalshi_api,no,0.8,0.8,8.6957,8.6957,finalized,no,2026-03-24T13:30:10.799247Z
2026-03-24 09:40:41,KXBTC15M-26MAR240945-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T13:45:10.812683Z
2026-03-24 09:52:01,KXBTC15M-26MAR241000-00,no,10,93,93,,93,0,0.0,9.3,2026-03-24 09:53:45,70,68.0,,68.0,0,6.8,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.5,-2.5,-26.8817,-26.8817,,,
2026-03-24 10:07:00,KXBTC15M-26MAR241015-15,yes,10,90,90,,90,0,0.0,9.0,2026-03-24 10:11:17,68,65.0,,65.0,0,6.5,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.5,-2.5,-27.7778,-27.7778,,,
2026-03-24 10:27:43,KXBTC15M-26MAR241030-30,yes,10,92,92,,92,0,0.0,9.2,,,,,,0,,win,kalshi_api,yes,0.8,0.8,8.6957,8.6957,finalized,yes,2026-03-24T14:30:10.80753Z
2026-03-24 10:40:00,KXBTC15M-26MAR241045-45,no,1,91,91,,91,0,0.0,0.91,,,,,,0,,win,kalshi_api,no,0.09,0.09,9.8901,9.8901,finalized,no,2026-03-24T14:45:10.808887Z
2026-03-24 10:56:41,KXBTC15M-26MAR241100-00,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-24T15:00:10.816494Z
2026-03-24 11:11:27,KXBTC15M-26MAR241115-15,yes,10,90,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,yes,0.9,0.9,9.8901,9.8901,finalized,yes,2026-03-24T15:15:10.81999Z
2026-03-24 11:22:06,KXBTC15M-26MAR241130-30,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-24T15:30:10.800753Z
2026-03-24 11:43:41,KXBTC15M-26MAR241145-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T15:45:10.813472Z
2026-03-24 11:56:45,KXBTC15M-26MAR241200-00,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T16:00:10.812281Z
2026-03-24 12:25:06,KXBTC15M-26MAR241230-30,no,10,91,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,no,0.9,0.9,9.8901,9.8901,finalized,no,2026-03-24T16:30:10.807272Z
2026-03-24 12:37:53,KXBTC15M-26MAR241245-45,no,10,91,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,no,0.9,0.9,9.8901,9.8901,finalized,no,2026-03-24T16:45:10.804848Z
2026-03-24 12:57:24,KXBTC15M-26MAR241300-00,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T17:00:10.816521Z
2026-03-24 13:05:03,KXBTC15M-26MAR241315-15,no,10,90,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,no,0.9,0.9,9.8901,9.8901,finalized,no,2026-03-24T17:15:10.81586Z
2026-03-24 13:26:43,KXBTC15M-26MAR241330-30,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T17:30:10.809484Z
2026-03-24 13:38:04,KXBTC15M-26MAR241345-45,yes,10,90,90,,90,0,0.0,9.0,2026-03-24 13:41:11,65,64.0,,64.0,0,6.4,exited_before_settlement,bot_exit_signal_heartbeat_confirmed,,-2.6,-2.6,-28.8889,-28.8889,,,
2026-03-24 13:55:39,KXBTC15M-26MAR241400-00,yes,10,90,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,yes,0.9,0.9,9.8901,9.8901,finalized,yes,2026-03-24T18:00:10.814961Z
2026-03-24 14:11:36,KXBTC15M-26MAR241415-15,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-24T18:15:10.805523Z
2026-03-24 14:24:46,KXBTC15M-26MAR241430-30,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-24T18:30:10.804747Z
2026-03-24 14:35:52,KXBTC15M-26MAR241445-45,yes,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,yes,1.0,1.0,11.1111,11.1111,finalized,yes,2026-03-24T18:45:10.800522Z
2026-03-24 14:56:42,KXBTC15M-26MAR241500-00,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T19:00:10.815769Z
2026-03-24 15:08:44,KXBTC15M-26MAR241515-15,yes,10,91,91,,91,0,0.0,9.1,,,,,,0,,win,kalshi_api,yes,0.9,0.9,9.8901,9.8901,finalized,yes,2026-03-24T19:15:10.803426Z
2026-03-24 15:26:44,KXBTC15M-26MAR241530-30,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T19:30:10.805331Z
2026-03-24 15:35:22,KXBTC15M-26MAR241545-45,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T19:45:10.809816Z
2026-03-24 15:50:12,KXBTC15M-26MAR241600-00,no,10,90,90,,90,0,0.0,9.0,,,,,,0,,win,kalshi_api,no,1.0,1.0,11.1111,11.1111,finalized,no,2026-03-24T20:00:10.80521Z
