pt_cents,sl_cents,trades,skipped,total_net_pnl_dollars,actual_net_pnl_dollars,delta_vs_actual_dollars,mean_net_pnl_dollars,std_net_pnl_dollars,sharpe_like,wins,losses,win_rate,exit_count,settlement_count,exit_rate,avg_hold_seconds
18,40,85,0,-0.34,-6.64,6.3,-0.004,0.64965,-0.006157,35,50,0.4118,35,50,0.4118,294.15
17,44,85,0,-0.36,-6.64,6.28,-0.004235,0.665529,-0.006364,36,49,0.4235,37,48,0.4353,297.12
17,45,85,0,-0.36,-6.64,6.28,-0.004235,0.665529,-0.006364,36,49,0.4235,37,48,0.4353,297.12
24,12,85,0,-0.36,-6.64,6.28,-0.004235,0.527831,-0.008024,26,59,0.3059,36,49,0.4235,267.32
17,46,85,0,-0.38,-6.64,6.26,-0.004471,0.665875,-0.006714,36,49,0.4235,37,48,0.4353,297.12
17,47,85,0,-0.4,-6.64,6.24,-0.004706,0.666227,-0.007063,36,49,0.4235,37,48,0.4353,297.13
18,41,85,0,-0.4,-6.64,6.24,-0.004706,0.651106,-0.007227,35,50,0.4118,35,50,0.4118,295.1
18,42,85,0,-0.4,-6.64,6.24,-0.004706,0.651106,-0.007227,35,50,0.4118,35,50,0.4118,295.1
16,43,85,0,-0.41,-6.64,6.23,-0.004823,0.646099,-0.007466,36,49,0.4235,37,48,0.4353,289.7
16,64,85,0,-0.42,-6.64,6.22,-0.004941,0.723824,-0.006826,38,47,0.4471,34,51,0.4,302.34
21,59,85,0,-0.44,-6.64,6.2,-0.005176,0.756932,-0.006839,36,49,0.4235,28,57,0.3294,325.11
21,60,85,0,-0.44,-6.64,6.2,-0.005176,0.756932,-0.006839,36,49,0.4235,28,57,0.3294,325.11
21,61,85,0,-0.44,-6.64,6.2,-0.005176,0.756932,-0.006839,36,49,0.4235,28,57,0.3294,325.11
15,63,85,0,-0.45,-6.64,6.19,-0.005294,0.718105,-0.007372,38,47,0.4471,36,49,0.4235,297.62
22,13,85,0,-0.45,-6.64,6.19,-0.005294,0.528458,-0.010018,27,58,0.3176,39,46,0.4588,253.66
16,66,85,0,-0.46,-6.64,6.18,-0.005412,0.725135,-0.007463,38,47,0.4471,32,53,0.3765,305.89
16,67,85,0,-0.46,-6.64,6.18,-0.005412,0.725135,-0.007463,38,47,0.4471,32,53,0.3765,305.89
16,68,85,0,-0.46,-6.64,6.18,-0.005412,0.725135,-0.007463,38,47,0.4471,32,53,0.3765,305.89
16,69,85,0,-0.46,-6.64,6.18,-0.005412,0.725135,-0.007463,38,47,0.4471,32,53,0.3765,305.89
16,70,85,0,-0.46,-6.64,6.18,-0.005412,0.725135,-0.007463,38,47,0.4471,32,53,0.3765,305.89
16,71,85,0,-0.46,-6.64,6.18,-0.005412,0.725135,-0.007463,38,47,0.4471,32,53,0.3765,305.89
16,28,85,0,-0.47,-6.64,6.17,-0.005529,0.577133,-0.009581,33,52,0.3882,37,48,0.4353,275.38
